ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
PALU,PANW,2.005175,237,ols,0.054813,-0.0185129999999999,0.073326,350000,0.073326,False,False,False,True,False,False,False,True,False,False,False,False,0.724161,0.239126,0.340063,0.116542,0.231829,0.1658,0.158503,0.50129375,0.6015524999999999,0.50129375,0.6015524999999999,0.1658,net_decay_annual,0.073326,ETF_LS,4520.51671824062,-2254.4250343439453,4520.51671824062,-2254.4250343439453,4520.51671824062,0.0,-0.0,4520.51671824062,core_leveraged,0.5,1.0,6774.941752584566,0.0983943849232883,2.0,1.0,0.0172861410207477,0.0014460921563681,primary,PALU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,7138.133744479254,4762.853188611708,-2375.280555867547,4762.853188611708,-2375.280555867547,haircut,haircut,363.1919918946887,0.9491194750762988,normal,False,False,False,7138.133744479254,4762.853188611708,-2375.280555867547,2026-03-10
QCMU,QCOM,2.003523,176,ols,0.023615,0.012685,0.01093,5000,0.01093,False,False,False,True,False,False,False,True,False,False,False,False,0.6631,0.222826,0.383891,0.148152,0.200305,0.211896,0.189375,0.50088075,0.6010569,0.50088075,0.6010569,0.211896,net_decay_annual,0.01093,ETF_LS,6949.933524693219,-3468.8563718476003,6949.933524693219,-3468.8563718476003,6949.933524693219,0.0,-0.0,6949.933524693219,core_leveraged,0.5,1.0,10418.78989654082,0.1258279175885844,1.0,1.0,0.0265833534802627,0.0022238612372552,primary,QCMU,False,,,1.0,0.0,,False,0.0,0.0,7687.374941218047,5127.922278056138,-2559.452663161909,5127.922278056138,-2559.452663161909,haircut,haircut,-2731.414955322772,1.3553117905928478,normal,False,False,False,7687.374941218047,5127.922278056138,-2559.452663161909,2026-03-10
SHPU,SHOP,2.009288,147,ols,0.169325,-0.133025,0.30235,10000,0.30235,False,False,False,False,True,False,False,False,True,True,False,False,1.029149,0.342197,0.575309,0.335606,0.339451,0.0398469999999999,0.0371009999999999,0.502322,0.6027864,0.502322,0.6027864,0.0398469999999999,net_decay_annual,0.30235,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-10
YINN,FXI,2.974203,499,ols,0.019491,0.016809,0.002682,250000,0.002682,False,False,False,True,False,False,False,True,False,False,False,False,0.855872,0.366211,0.287068,0.241937,0.366211,0.363529,0.363529,0.74355075,0.8922609,0.74355075,0.8922609,0.363529,net_decay_annual,0.002682,ETF_LS,11939.125312234002,-4014.226773436111,11939.125312234002,-4014.226773436111,11939.125312234002,0.0,-0.0,11939.125312234002,core_leveraged,0.5,1.0,15953.352085670113,0.1605133305887668,1.0,1.0,0.0407046885386622,0.0034051978838143,primary,YINN,False,,,1.0,0.0,,False,0.0,0.0,14989.453817708403,11217.765804361225,-3771.68801334718,11217.765804361225,-3771.68801334718,haircut,haircut,-963.8982679617076,1.0643050960818177,normal,False,False,False,14989.453817708403,11217.765804361225,-3771.68801334718,2026-03-10
KORU,EWY,2.941365,499,ols,0.105699,-0.069399,0.175098,100000,0.175098,False,False,False,True,False,False,False,True,False,False,False,False,0.837028,0.342458,0.284265,0.230713,0.342458,0.1673599999999999,0.1673599999999999,0.73534125,0.8824095,0.73534125,0.8824095,0.1673599999999999,net_decay_annual,0.175098,ETF_LS,3108.348740056366,-1056.7708326087943,3108.348740056366,-1056.7708326087943,3108.348740056366,0.0,-0.0,3108.348740056366,core_leveraged,0.5,1.0,4165.11957266516,0.074514360216032,1.0,1.0,0.0106272270568082,0.0008890329930982,primary,KORU,False,,,1.0,0.0,,False,0.0,0.0,2295.1176628992343,1712.8022308346492,-582.3154320645854,1712.8022308346492,-582.3154320645854,haircut,haircut,-1870.001909765925,1.814773874121863,normal,False,False,False,2295.1176628992343,1712.8022308346492,-582.3154320645854,2026-03-10
SOXL,SOXX,2.960153,499,ols,0.008898,0.027402,0.0,600000,0.0,False,False,False,True,False,False,False,True,False,False,False,False,1.115849,0.538545,0.376636,0.411545,0.538545,0.538545,0.538545,0.74003825,0.8880458999999999,0.74003825,0.8880458999999999,0.538545,net_decay_annual,0.0,ETF_LS,23869.77751222557,-8063.697218429443,23869.77751222557,-8063.697218429443,23869.77751222557,0.0,-0.0,23869.77751222557,core_leveraged,0.5,1.0,31933.474730655013,0.2386362298080099,1.0,1.0,0.0814776816739424,0.0068161098678025,primary,SOXL,False,,,1.0,0.0,,False,0.0,0.0,30021.08367158595,22440.29483045129,-7580.788841134661,22440.29483045129,-7580.788841134661,haircut,haircut,-1912.3910590690607,1.0637015998486117,normal,False,False,False,30021.08367158595,22440.29483045129,-7580.788841134661,2026-03-10
CWEB,KWEB,1.986976,499,ols,0.012825,0.023475,0.0,350000,0.0,False,False,False,True,False,False,False,True,False,False,False,False,0.70425,0.186737,0.35417,0.122997,0.186737,0.186737,0.186737,0.496744,0.5960928,0.5,0.5960928,0.186737,net_decay_annual,0.0,ETF_LS,5616.215286190861,-2826.5139016227977,5616.215286190861,-2826.5139016227977,5616.215286190861,0.0,-0.0,5616.215286190861,core_leveraged,0.5,1.0,8442.729187813658,0.1115798854801783,1.0,1.0,0.0215414704170489,0.0018020766676229,primary,CWEB,False,,,1.0,0.0,,False,0.0,0.0,6342.8170026704,4219.325885677696,-2123.491116992704,4219.325885677696,-2123.491116992704,haircut,haircut,-2099.9121851432583,1.3310693315382065,normal,False,False,False,6342.8170026704,4219.325885677696,-2123.491116992704,2026-03-10
NUGT,GDX,1.980279,499,ols,0.02667,0.00963,0.01704,300000,0.01704,False,False,False,True,False,False,False,True,False,False,False,False,0.752051,0.202177,0.37942,0.139729,0.202177,0.185137,0.185137,0.49506975,0.5940837,0.5,0.5940837,0.185137,net_decay_annual,0.01704,ETF_LS,0.0,-0.0,0.0,-0.0,30979.02338028585,0.0,-0.0,30979.02338028585,core_leveraged,0.5,1.0,0.0,0.1109043129066495,2.0,2.0,0.1050208731634027,0.0087856428311121,not_selected,GDXU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,44503.08237188948,29570.560157731183,-14932.5222141583,29570.560157731183,-14932.5222141583,haircut,haircut,44503.08237188948,0.0,normal,False,False,False,44503.08237188948,29570.560157731183,-14932.5222141583,2026-03-10
JNUG,GDXJ,1.970842,499,ols,0.049988,-0.013688,0.063676,150000,0.063676,False,False,False,True,False,False,False,True,False,False,False,False,0.835214,0.234161,0.422688,0.170927,0.234161,0.170485,0.170485,0.4927105,0.5912526,0.5,0.5912526,0.170485,net_decay_annual,0.063676,ETF_LS,4827.253133013511,-2449.3354277073004,4827.253133013511,-2449.3354277073004,4827.253133013511,0.0,-0.0,4827.253133013511,core_leveraged,0.5,1.0,7276.588560720811,0.1024937344467534,1.0,1.0,0.0185660837545347,0.0015531672488198,primary,JNUG,False,,,1.0,0.0,,False,0.0,0.0,4583.8888115684695,3040.929336925096,-1542.9594746433738,3040.929336925096,-1542.9594746433738,haircut,haircut,-2692.6997491523416,1.587426933732928,normal,False,False,False,4583.8888115684695,3040.929336925096,-1542.9594746433738,2026-03-10
GUSH,XOP,2.011179,499,ols,0.0309359999999999,0.005364,0.0255719999999999,100000,0.0255719999999999,False,False,False,True,False,False,False,True,False,False,False,False,0.577731,0.145979,0.287045,0.083782,0.145979,0.120407,0.120407,0.50279475,0.6033536999999999,0.50279475,0.6033536999999999,0.120407,net_decay_annual,0.0255719999999999,ETF_LS,2575.034944984422,-1280.36089526811,2575.034944984422,-1280.36089526811,2575.034944984422,0.0,-0.0,2575.034944984422,core_leveraged,0.5,1.0,3855.395840252532,0.0712957581573119,1.0,1.0,0.0098369725702785,0.0008229233383676,primary,,False,,,1.0,0.0,,False,0.0,0.0,2650.710280204136,1770.4204401766465,-880.2898400274896,1770.4204401766465,-880.2898400274896,haircut,haircut,-1204.6855600483964,1.4544765110865383,normal,False,False,False,2650.710280204136,1770.4204401766465,-880.2898400274896,2026-03-10
URAA,URA,1.930241,425,ols,0.032161,0.004139,0.028022,50000,0.028022,False,False,False,True,False,False,False,True,False,False,False,False,0.88123,0.368068,0.435176,0.170023,0.368068,0.340046,0.340046,0.48256025,0.5790723,0.5,0.5790723,0.340046,net_decay_annual,0.028022,ETF_LS,16490.79115864218,-8543.384561120698,16490.79115864218,-8543.384561120698,16490.79115864218,0.0,-0.0,16490.79115864218,core_leveraged,0.5,1.0,25034.17571976288,0.2076486052838148,1.0,1.0,0.0638742453637941,0.0053434740063528,primary,URAA,False,,,1.0,0.0,,False,0.0,0.0,17841.63590573082,11752.841193715383,-6088.794712015435,11752.841193715383,-6088.794712015435,haircut,haircut,-7192.539814032058,1.4031323053578164,normal,False,False,False,17841.63590573082,11752.841193715383,-6088.794712015435,2026-03-10
TSLT,TSLA,1.992854,499,ols,0.089444,-0.053144,0.142588,100000,0.142588,False,False,False,True,False,False,False,True,False,False,False,False,1.251539,0.53155,0.627784,0.389898,0.53155,0.388962,0.388962,0.4982135,0.5978562,0.5,0.5978562,0.388962,net_decay_annual,0.142588,ETF_LS,21092.78781992952,-10584.211296928685,21092.78781992952,-10584.211296928685,21092.78781992952,0.0,-0.0,21092.78781992952,core_leveraged,0.5,1.0,31676.9991168582,0.2318999006535047,5.0,1.0,0.0808232887964267,0.0067613658733955,primary,TSLT,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-31676.9991168582,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-03-10
BTCL,IBIT,2.006605,416,ols,0.040725,-0.004425,0.0451499999999999,10000,0.0451499999999999,False,False,False,True,False,False,False,True,False,False,False,False,1.013811,0.43043,0.509438,0.262104,0.43043,0.3852799999999999,0.3852799999999999,0.50165125,0.6019815,0.50165125,0.6019815,0.3852799999999999,net_decay_annual,0.0451499999999999,ETF_LS,0.0,-0.0,0.0,-0.0,20651.10600764225,0.0,-0.0,20651.10600764225,core_leveraged,0.5,1.0,0.0,0.2285230688983159,3.0,2.0,0.0789850706876812,0.0066075876075836,not_selected,BITX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,60402.54131028185,40312.59224471392,-20089.94906556792,40312.59224471392,-20089.94906556792,haircut,haircut,60402.54131028185,0.0,normal,False,False,False,60402.54131028185,40312.59224471392,-20089.94906556792,2026-03-10
CCUP,CRCL,1.982003,144,ols,0.202481,-0.166181,0.368662,250000,0.368662,False,False,False,False,True,False,False,False,True,True,False,False,1.940552,0.935575,1.206085,1.415608,1.141303,0.566913,0.7726409999999999,0.49550075,0.5946009,0.5,0.5946009,0.566913,net_decay_annual,0.368662,ETF_LS,0.0,0.0,0.0,0.0,74277.81578423828,0.0,-0.0,74277.81578423828,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-10
CRWU,CRWV,1.989187,154,ols,0.175511,-0.139211,0.314722,100000,0.314722,False,False,False,False,True,False,False,False,True,True,False,False,1.99432,1.141857,1.212166,1.4456,1.259979,0.8271349999999998,0.945257,0.49729675,0.5967561,0.5,0.5967561,0.8271349999999998,net_decay_annual,0.314722,ETF_LS,0.0,0.0,0.0,0.0,82257.76429913496,0.0,-0.0,82257.76429913496,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-03-10
NFLU,NFLX,1.989009,360,ols,0.052595,-0.016295,0.06889,35000,0.06889,False,False,False,True,False,False,False,True,False,False,False,False,0.69811,0.233519,0.329075,0.106512,0.233519,0.164629,0.164629,0.49725225,0.5967027,0.5,0.5967027,0.164629,net_decay_annual,0.06889,ETF_LS,4500.309710006692,-2262.588912371282,4500.309710006692,-2262.588912371282,4500.309710006692,0.0,-0.0,4500.309710006692,core_leveraged,0.5,1.0,6762.898622377974,0.0982944006670848,1.0,1.0,0.0172554131924231,0.0014435215842855,primary,NFLU,False,,,1.0,0.0,,False,0.0,0.0,4189.8650626631725,2788.107803764597,-1401.7572588985756,2788.107803764597,-1401.7572588985756,haircut,haircut,-2573.0335597148014,1.614108932204925,normal,False,False,False,4189.8650626631725,2788.107803764597,-1401.7572588985756,2026-03-10
ROBN,HOOD,2.012117,275,ols,0.0900489999999999,-0.053749,0.1437979999999999,200000,0.1437979999999999,False,False,False,True,False,False,False,True,False,False,False,False,1.544233,0.758352,0.707419,0.509574,0.758352,0.614554,0.614554,0.50302925,0.6036351,0.50302925,0.6036351,0.614554,net_decay_annual,0.1437979999999999,ETF_LS,44609.1686250418,-22170.265757429515,44609.1686250418,-22170.265757429515,44609.1686250418,0.0,-0.0,44609.1686250418,core_leveraged,0.5,1.0,66779.43438247131,0.3637643435824155,3.0,1.0,0.1703865158074301,0.0142538814050098,primary,ROBN,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,88465.37781425932,59095.54330442477,-29369.834509834556,59095.54330442477,-29369.834509834556,haircut,haircut,21685.943431788008,0.7548651916988416,normal,False,False,False,88465.37781425932,59095.54330442477,-29369.834509834556,2026-03-10
RBLU,RBLX,2.021428,254,ols,0.060587,-0.024287,0.084874,60000,0.084874,False,False,False,True,False,False,False,True,False,False,False,False,1.121257,0.492508,0.519717,0.27885,0.492508,0.407634,0.407634,0.505357,0.6064283999999999,0.505357,0.6064283999999999,0.407634,net_decay_annual,0.084874,ETF_LS,21649.61880208069,-10710.061798926648,21649.61880208069,-10710.061798926648,21649.61880208069,0.0,-0.0,21649.61880208069,core_leveraged,0.5,1.0,32359.680601007345,0.2404510582222065,1.0,1.0,0.0825651382230662,0.0069070823054444,primary,RBLU,False,,,1.0,0.0,,False,0.0,0.0,22355.028201758,14956.199501634082,-7398.828700123914,14956.199501634082,-7398.828700123914,haircut,haircut,-10004.65239924935,1.4475347697598782,normal,False,False,False,22355.028201758,14956.199501634082,-7398.828700123914,2026-03-10
SNOU,SNOW,2.022992,218,ols,0.024432,0.011868,0.0125639999999999,10000,0.0125639999999999,False,False,False,True,False,False,False,True,False,False,False,False,0.996479,0.357566,0.518127,0.277785,0.346802,0.345002,0.334238,0.505748,0.6068975999999999,0.505748,0.6068975999999999,0.345002,net_decay_annual,0.0125639999999999,ETF_LS,16156.049003548462,-7986.214974428204,16156.049003548462,-7986.214974428204,16156.049003548462,0.0,-0.0,16156.049003548462,core_leveraged,0.5,1.0,24142.263977976665,0.2033883104823888,1.0,1.0,0.0615985487291041,0.005153097967551,primary,SNOU,False,,,1.0,0.0,,False,0.0,0.0,18030.78317788417,12066.234420267818,-5964.548757616351,12066.234420267818,-5964.548757616351,haircut,haircut,-6111.480800092497,1.3389470518168392,normal,False,False,False,18030.78317788417,12066.234420267818,-5964.548757616351,2026-03-10
SMUP,SMR,2.059714,154,ols,0.132179,-0.0958789999999999,0.2280579999999999,5500000,0.2280579999999999,False,False,False,True,False,False,False,True,False,False,False,False,2.365276,4.850472,1.225216,1.638291,3.601291,4.622414,3.373233,0.5149285,0.6179142,0.5149285,0.6179142,4.622414,net_decay_annual,0.2280579999999999,ETF_LS,283843.0023525073,-137806.99764749248,283843.0023525073,-137806.99764749248,283843.0023525073,0.0,-0.0,283843.0023525073,core_leveraged,0.5,1.0,421649.9999999998,2.6885223375720413,1.0,1.0,5.644804249142467,0.0899999999999999,preferred_wrapper,SMUP,False,,,1.0,0.0,,False,0.0,0.0,421649.9999999998,283843.0023525073,-137806.99764749248,283843.0023525073,-137806.99764749248,pair_cap,haircut,0.0,1.0,normal,False,False,False,421649.9999999998,283843.0023525073,-137806.99764749248,2026-03-10
DKUP,DKNG,1.983595,151,ols,0.060693,-0.0243929999999999,0.085086,100,0.085086,False,False,False,True,False,False,False,True,False,False,True,False,0.974084,0.406678,0.476087,0.221112,0.332304,0.321592,0.247218,0.49589875,0.5950785,0.5,0.5950785,0.321592,net_decay_annual,0.085086,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,14586.713254888986,9697.740973165432,-4888.972281723554,9697.740973165432,-4888.972281723554,haircut,haircut,14586.713254888986,0.0,normal,False,False,False,14586.713254888986,9697.740973165432,-4888.972281723554,2026-03-10
