ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
QCMU,QCOM,2.002219,201,ols,0.108432,30000,0.108432,False,False,15.359000205993652,0.108432,1.0,False,True,False,False,False,False,False,False,False,0.638895,0.219912,0.382958,0.147145,0.205185,0.11148,0.096753,0.50055475,0.6006657000000001,0.50055475,0.6006657000000001,0.11148,net_decay_annual,0.108432,ETF_LS,1168.6725985838086,-583.6886966829345,1168.6725985838086,-583.6886966829345,1168.6725985838086,0.0,-0.0,1168.6725985838086,core_leveraged,0.5,1.0,1752.361295266743,0.0662312995100609,1.0,1.0,0.0086469059156571,0.0003662002370007,primary,QCMU,False,,,1.0,0.0,,False,0.0,0.0,667.1198760097595,444.9109445461457,-222.20893146361396,444.9109445461457,-222.20893146361396,haircut,haircut,-1085.2414192569834,2.0,normal,False,False,False,667.1198760097595,444.9109445461457,-222.20893146361396,2026-04-15
SHPU,SHOP,2.00974,172,ols,0.076365,25000,0.076365,False,False,13.413000106811523,0.076365,1.0,False,True,False,False,False,False,False,False,False,1.018558,0.346883,0.580695,0.342149,0.34538,0.270518,0.269015,0.502435,0.602922,0.502435,0.602922,0.270518,net_decay_annual,0.076365,ETF_LS,5493.460688543197,-2733.4185957104887,5493.460688543197,-2733.4185957104887,5493.460688543197,0.0,-0.0,5493.460688543197,core_leveraged,0.5,1.0,8226.879284253686,0.1602659494116462,1.0,1.0,0.0405949682537252,0.0017192146116259,primary,SHPU,False,,,1.0,0.0,,False,0.0,0.0,4496.303800403438,3002.3861196723988,-1493.9176807310394,3002.3861196723988,-1493.9176807310394,haircut,haircut,-3730.575483850248,1.829698269835663,normal,False,False,False,4496.303800403438,3002.3861196723988,-1493.9176807310394,2026-04-15
SOFA,SOFI,1.983168,42,ols,0.073145,300,0.073145,False,False,16.780000686645508,0.073145,1.0,False,True,False,False,False,False,False,True,False,0.887014,0.303625,0.572656,0.319702,0.317022,0.2304799999999999,0.243877,0.495792,0.5949504,0.5,0.5949504,0.2304799999999999,net_decay_annual,0.073145,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,3374.837461017871,2243.544332029537,-1131.2931289883345,2243.544332029537,-1131.2931289883345,haircut,haircut,3374.837461017871,0.0,normal,False,False,False,3374.837461017871,2243.544332029537,-1131.2931289883345,2026-04-15
YINN,FXI,2.973852,500,ols,0.014116,1100000,0.014116,False,False,35.400001525878906,0.014116,1.0,False,True,False,False,False,False,False,False,False,0.857821,0.369822,0.287758,0.243029,0.369822,0.3557059999999999,0.3557059999999999,0.743463,0.8921555999999999,0.743463,0.8921555999999999,0.3557059999999999,net_decay_annual,0.014116,ETF_LS,5943.585534314328,-1998.615107380706,5943.585534314328,-1998.615107380706,5943.585534314328,0.0,-0.0,5943.585534314328,core_leveraged,0.5,1.0,7942.200641695033,0.1570730502465308,1.0,1.0,0.0391902411320691,0.0016597238053318,primary,YINN,False,,,1.0,0.0,,False,0.0,0.0,6044.114462339377,4523.143257991712,-1520.9712043476648,4523.143257991712,-1520.9712043476648,haircut,haircut,-1898.086179355656,1.3140387547559782,normal,False,False,False,6044.114462339377,4523.143257991712,-1520.9712043476648,2026-04-15
MEXX,EWW,2.955279,500,ols,0.049425,2000,0.049425,False,False,32.959999084472656,0.049425,1.0,False,True,False,False,False,False,False,False,False,0.744445,0.297493,0.251231,0.182358,0.297493,0.248068,0.248068,0.73881975,0.8865837,0.73881975,0.8865837,0.248068,net_decay_annual,0.049425,ETF_LS,3184.3630213831843,-1077.5168846606985,3184.3630213831843,-1077.5168846606985,3184.3630213831843,0.0,-0.0,3184.3630213831843,core_leveraged,0.5,1.0,4261.879906043883,0.1100580666495306,1.0,1.0,0.0210299523682309,0.0008906276553115,primary,MEXX,False,,,1.0,0.0,,False,0.0,0.0,3007.5215813809245,2247.139929067416,-760.3816523135093,2247.139929067416,-760.3816523135093,haircut,haircut,-1254.3583246629587,1.4170737568197305,normal,False,False,False,3007.5215813809245,2247.139929067416,-760.3816523135093,2026-04-15
KORU,EWY,2.933152,500,ols,0.065887,250000,0.065887,False,False,463.6799926757813,0.065887,1.0,False,True,False,False,False,False,False,False,False,0.930503,0.38598,0.316918,0.28475,0.38598,0.3200929999999999,0.3200929999999999,0.733288,0.8799456,0.733288,0.8799456,0.3200929999999999,net_decay_annual,0.065887,ETF_LS,5014.336150702541,-1709.53845920789,5014.336150702541,-1709.53845920789,5014.336150702541,0.0,-0.0,5014.336150702541,core_leveraged,0.5,1.0,6723.87460991043,0.1428154688084568,1.0,1.0,0.0331784953808404,0.0014051237506577,primary,KORU,False,,,1.0,0.0,,False,0.0,0.0,4710.541363634182,3512.8908879764444,-1197.6504756577374,3512.8908879764444,-1197.6504756577374,haircut,haircut,-2013.333246276248,1.4274101617744763,normal,False,False,False,4710.541363634182,3512.8908879764444,-1197.6504756577374,2026-04-15
LABU,XBI,2.986875,500,ols,,0,0.0,False,True,197.82000732421875,,1.0,False,False,False,False,False,False,False,True,False,0.790869,0.322512,0.26459,0.207733,0.322512,0.322512,0.322512,0.74671875,1.0,0.74671875,1.0,0.322512,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,5164.555671397839,3869.166257032493,-1295.3894143653465,3869.166257032493,-1295.3894143653465,haircut,haircut,5164.555671397839,0.0,normal,False,False,False,5164.555671397839,3869.166257032493,-1295.3894143653465,2026-04-15
SOXL,SOXX,2.963091,500,ols,0.015361,2100000,0.015361,False,False,85.30999755859375,0.015361,1.0,False,True,False,False,False,False,False,False,False,1.138241,0.546119,0.383836,0.428496,0.546119,0.5307580000000001,0.5307580000000001,0.74077275,0.8889273,0.74077275,0.8889273,0.5307580000000001,net_decay_annual,0.015361,ETF_LS,12019.25434134479,-4056.323056343794,12019.25434134479,-4056.323056343794,12019.25434134479,0.0,-0.0,12019.25434134479,core_leveraged,0.5,1.0,16075.577397688585,0.2350107924250767,1.0,1.0,0.0793238276108571,0.0033593986975509,primary,SOXL,False,,,1.0,0.0,,False,0.0,0.0,12266.810887700549,9171.547395719024,-3095.263491981523,9171.547395719024,-3095.263491981523,haircut,haircut,-3808.766509988036,1.3104936193160797,normal,False,False,False,12266.810887700549,9171.547395719024,-3095.263491981523,2026-04-15
CWEB,KWEB,1.987668,500,ols,0.013502,850000,0.013502,False,False,28.350000381469727,0.013502,1.0,False,True,False,False,False,False,False,False,False,0.70575,0.189827,0.354792,0.123558,0.189827,0.176325,0.176325,0.496917,0.5963004,0.5,0.5963004,0.176325,net_decay_annual,0.013502,ETF_LS,2625.714141705552,-1321.0023714752924,2625.714141705552,-1321.0023714752924,2625.714141705552,0.0,-0.0,2625.714141705552,core_leveraged,0.5,1.0,3946.716513180844,0.1053309516649414,1.0,1.0,0.0194748003493482,0.0008247662890098,primary,CWEB,False,,,1.0,0.0,,False,0.0,0.0,2355.544815230055,1567.1222678686831,-788.4225473613718,1567.1222678686831,-788.4225473613718,haircut,haircut,-1591.1716979507887,1.6755004989346325,normal,False,False,False,2355.544815230055,1567.1222678686831,-788.4225473613718,2026-04-15
NUGT,GDX,1.976655,500,ols,0.01804,200000,0.01804,False,False,225.0399932861328,0.01804,1.0,False,True,False,False,False,False,False,False,False,0.776561,0.211763,0.392504,0.148707,0.211763,0.193723,0.193723,0.49416375,0.5929965,0.5,0.5929965,0.193723,net_decay_annual,0.01804,ETF_LS,0.0,-0.0,0.0,-0.0,16273.0730062588,0.0,-0.0,16273.0730062588,core_leveraged,0.5,1.0,0.0,0.1162071979608626,2.0,2.0,0.106686707905946,0.0045182286127626,not_selected,GDXU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,18924.97130620131,12567.173272434782,-6357.798033766531,12567.173272434782,-6357.798033766531,haircut,haircut,18924.97130620131,0.0,normal,False,False,False,18924.97130620131,12567.173272434782,-6357.798033766531,2026-04-15
JNUG,GDXJ,1.975313,500,ols,0.038442,95000,0.038442,False,False,242.47000122070312,0.038442,1.0,False,True,False,False,False,False,False,False,False,0.86817,0.251965,0.438454,0.185182,0.251965,0.213523,0.213523,0.49382825,0.5925939,0.5,0.5925939,0.213523,net_decay_annual,0.038442,ETF_LS,3692.9395008272736,-1869.5464976068467,3692.9395008272736,-1869.5464976068467,3692.9395008272736,0.0,-0.0,3692.9395008272736,core_leveraged,0.5,1.0,5562.485998434121,0.1281497375858271,1.0,1.0,0.0274477034019964,0.0011624222107861,primary,JNUG,False,,,1.0,0.0,,False,0.0,0.0,3157.113944800942,2096.010812189031,-1061.1031326119107,2096.010812189031,-1061.1031326119107,haircut,haircut,-2405.372053633179,1.7618895281224445,normal,False,False,False,3157.113944800942,2096.010812189031,-1061.1031326119107,2026-04-15
GUSH,XOP,2.010288,500,ols,0.033262,300000,0.033262,False,False,35.43000030517578,0.033262,1.0,False,True,False,False,False,False,False,False,False,0.59154,0.148757,0.294054,0.087807,0.148757,0.115495,0.115495,0.502572,0.6030864,0.502572,0.6030864,0.115495,net_decay_annual,0.033262,ETF_LS,1238.4321827098688,-616.0471448418677,1238.4321827098688,-616.0471448418677,1238.4321827098688,0.0,-0.0,1238.4321827098688,core_leveraged,0.5,1.0,1854.4793275517363,0.0684099815065143,1.0,1.0,0.0091508003008192,0.0003875403839931,primary,GUSH,False,,,1.0,0.0,,False,0.0,0.0,1010.979323239118,675.1379275855733,-335.8413956535448,675.1379275855733,-335.8413956535448,haircut,haircut,-843.5000043126183,1.834339521020167,normal,False,False,False,1010.979323239118,675.1379275855733,-335.8413956535448,2026-04-15
URAA,URA,1.927683,450,ols,0.028798,40000,0.028798,False,False,40.47999954223633,0.028798,1.0,False,True,False,False,False,False,False,False,False,0.880536,0.380853,0.441236,0.174079,0.380853,0.352055,0.352055,0.48192075,0.5783049,0.5,0.5783049,0.352055,net_decay_annual,0.028798,ETF_LS,9072.639227066486,-4706.499578544027,9072.639227066486,-4706.499578544027,9072.639227066486,0.0,-0.0,9072.639227066486,core_leveraged,0.5,1.0,13779.138805610512,0.2151958063131128,1.0,1.0,0.0679922098101109,0.0028794997412408,primary,URAA,False,,,1.0,0.0,,False,0.0,0.0,8064.524641156142,5309.948875557155,-2754.5757655989883,5309.948875557155,-2754.5757655989883,haircut,haircut,-5714.6141644543695,1.708611408450618,normal,False,False,False,8064.524641156142,5309.948875557155,-2754.5757655989883,2026-04-15
TQQQ,QQQ,2.971083,500,ols,0.007861,0,0.007861,False,False,53.40999984741211,0.007861,1.0,False,True,False,False,False,False,False,True,False,0.63219,0.239381,0.212735,0.132516,0.239381,0.23152,0.23152,0.74277075,0.8913249,0.74277075,0.8913249,0.23152,net_decay_annual,0.007861,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,2859.929780352012,2139.7409098720923,-720.1888704799201,2139.7409098720923,-720.1888704799201,haircut,haircut,2859.929780352012,0.0,normal,False,False,False,2859.929780352012,2139.7409098720923,-720.1888704799201,2026-04-15
SPXL,SPY,2.882845,500,ols,0.030992,200000,0.030992,False,False,223.6699981689453,0.030992,1.0,False,True,False,False,False,False,False,False,False,0.483274,0.170515,0.167272,0.075937,0.170515,0.139523,0.139523,0.72071125,0.8648535,0.72071125,0.8648535,0.139523,net_decay_annual,0.030992,ETF_LS,1194.122470308604,-414.21667495429136,1194.122470308604,-414.21667495429136,1194.122470308604,0.0,-0.0,1194.122470308604,core_leveraged,0.5,1.0,1608.3391452628955,0.0630637564559984,1.0,1.0,0.0079362385525866,0.0003361031642069,primary,SPXL,False,,,1.0,0.0,,False,0.0,0.0,1107.470804304901,822.2493225550759,-285.2214817498256,822.2493225550759,-285.2214817498256,haircut,haircut,-500.8683409579942,1.452263246137998,normal,False,False,False,1107.470804304901,822.2493225550759,-285.2214817498256,2026-04-15
URTY,IWM,3.000091,500,ols,0.0771319999999999,100000,0.0771319999999999,False,False,65.08000183105469,0.0771319999999999,1.0,False,True,False,False,False,False,False,False,False,0.655844,0.254547,0.218534,0.143282,0.254547,0.177415,0.177415,0.75002275,0.9000272999999999,0.75002275,0.9000272999999999,0.177415,net_decay_annual,0.0771319999999999,ETF_LS,1743.0972821902417,-581.0148032810478,1743.0972821902417,-581.0148032810478,1743.0972821902417,0.0,-0.0,1743.0972821902417,core_leveraged,0.5,1.0,2324.112085471289,0.0778286530741781,1.0,1.0,0.0114681707446938,0.0004856820330458,primary,URTY,False,,,1.0,0.0,,False,0.0,0.0,1478.8503463314175,1109.146170518563,-369.7041758128547,1109.146170518563,-369.7041758128547,haircut,haircut,-845.2617391398719,1.571566785805414,normal,False,False,False,1478.8503463314175,1109.146170518563,-369.7041758128547,2026-04-15
MSTU,MSTR,1.966099,392,ols,0.212181,1600000,0.212181,False,False,5.025000095367432,0.212181,1.0,False,True,False,False,False,False,False,False,False,1.704827,1.069497,0.875829,0.72851,1.069497,0.857316,0.857316,0.49152475,0.5898297,0.5,0.5898297,0.857316,net_decay_annual,0.212181,ETF_LS,42249.562877337616,-21489.03126309388,42249.562877337616,-21489.03126309388,42249.562877337616,-710.2122888581558,710.2122888581558,41539.35058847946,core_leveraged,0.5,1.0,63738.59414043149,0.5163413337863435,1.0,1.0,0.3145136954446779,0.013319792181765,primary,MSTU,False,,,1.0,0.0,,False,0.0,0.0,34973.605374223494,23182.493420703573,-11791.111953519923,23182.493420703573,-11791.111953519923,haircut,haircut,-28764.988766207996,1.822477078311422,normal,False,False,False,34973.605374223494,23182.493420703573,-11791.111953519923,2026-04-15
TSLT,TSLA,1.992625,500,ols,0.077808,150000,0.077808,False,False,16.110000610351562,0.077808,1.0,False,True,False,False,False,False,False,False,False,1.24493,0.529254,0.624532,0.385736,0.529254,0.451446,0.451446,0.49815625,0.5977875,0.5,0.5977875,0.451446,net_decay_annual,0.077808,ETF_LS,13573.76397508328,-6812.001242121964,13573.76397508328,-6812.001242121964,13573.76397508328,0.0,-0.0,13573.76397508328,core_leveraged,0.5,1.0,20385.765217205244,0.2691761816659829,5.0,1.0,0.1005921520453446,0.0042601215138377,primary,TSLT,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-20385.765217205244,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-04-15
BTCL,IBIT,2.00652,441,ols,0.040393,20000,0.040393,False,False,18.15999984741211,0.040393,1.0,False,True,False,False,False,False,False,False,False,0.998411,0.424856,0.494961,0.247388,0.424856,0.384463,0.384463,0.50163,0.601956,0.50163,0.601956,0.384463,net_decay_annual,0.040393,ETF_LS,0.0,-0.0,0.0,-0.0,10600.612869397884,0.0,-0.0,10600.612869397884,core_leveraged,0.5,1.0,0.0,0.2280457226382374,3.0,2.0,0.0784074544727044,0.0033205898954607,not_selected,BITX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,25909.65712521081,17291.834152068837,-8617.822973141976,17291.834152068837,-8617.822973141976,haircut,haircut,25909.65712521081,0.0,normal,False,False,False,25909.65712521081,17291.834152068837,-8617.822973141976,2026-04-15
GOOX,GOOGL,1.978173,500,ols,0.01496,80000,0.01496,False,False,73.9000015258789,0.01496,1.0,False,True,False,False,False,False,False,False,False,0.600849,0.20305,0.302183,0.088347,0.20305,0.18809,0.18809,0.49454325,0.5934518999999999,0.5,0.5934518999999999,0.18809,net_decay_annual,0.01496,ETF_LS,2953.72731092997,-1493.1592489281625,2953.72731092997,-1493.1592489281625,2953.72731092997,0.0,-0.0,2953.72731092997,core_leveraged,0.5,1.0,4446.886559858132,0.1127632291366149,2.0,1.0,0.0219428549378228,0.0009292894773093,primary,GOOX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,3064.588555282719,2035.572257276284,-1029.0162980064351,2035.572257276284,-1029.0162980064351,haircut,haircut,-1382.2980045754134,1.4510550044940345,normal,False,False,False,3064.588555282719,2035.572257276284,-1029.0162980064351,2026-04-15
