underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
ASTS,ASTN,20857.522519920003,20857.522519920003,1
BE,BEZ,19358.196479999995,19358.196479999995,1
QBTS,QBTZ,18754.05248442,18754.05248442,1
NBIS,NBIZ,18015.12626893,18015.12626893,1
CRWV,CORD,17137.256781,17137.256781,1
IREN,IREZ,16749.182788030004,16749.182788030004,1
CRCL,CRCD,5509.11412051,5509.11412051,1
RKLB,RKLZ,5446.1923375999995,5446.1923375999995,1
SVIX,UVIX,4313.0682867000005,4313.0682867000005,1
MSTR,MSTZ,3423.9059136,3423.9059136,1
COIN,CONI,492.27227292899994,492.27227292899994,1
