underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
CRML,91112.0,91112.0,0.9323988540691852,0.0,0.0,sleeve_balance,84952.7243919516,0.0,0.0
COIN,64837.29,64837.29,0.18761444472187536,0.7116844354691566,0.0,sleeve_balance,12164.412160621201,46143.690130999996,0.0
IONQ,55710.10999999999,55710.10999999999,0.32351454289086856,0.5772036764544175,0.0,sleeve_balance,18023.030771050002,32156.080307680004,0.0
RCAT,55506.0,55506.0,1.0,0.0,0.0,sleeve_balance,55506.0,0.0,0.0
MSTR,54408.78,54408.78,0.0511038881336799,0.8139497911443704,0.0,sleeve_balance,2780.50020661,44286.01511741999,0.0
AAOI,53859.4,53859.4,0.911821557796782,0.0,0.0,sleeve_balance,49110.16201,0.0,0.0
IBIT,45584.850000000006,45584.850000000006,0.07426615570348481,0.8694388893719405,0.0,sleeve_balance,3385.41156782,39633.2413561865,0.0
SMCI,45214.29,45214.29,0.17432125205969173,0.5495247571365158,0.0,sleeve_balance,7881.81164379,24846.37173135,0.0
IREN,40665.6,40665.6,1.0,0.0,0.0,sleeve_balance,40665.6,0.0,0.0
HOOD,36965.6,36965.6,0.44305629128027135,0.467686646913617,0.0,sleeve_balance,16377.841640949999,17288.31751515,0.0
AMD,34578.700000000004,34578.700000000004,0.2506273840288964,0.6614666242128824,0.0,sleeve_balance,8666.369124120001,22872.65595867,0.0
NBIS,33276.96,33276.96,1.0,0.0,0.0,sleeve_balance,33276.96,0.0,0.0
CRWV,31873.23,31873.23,0.8510228904953522,0.14897710950464776,0.0,sleeve_balance,27124.848324023173,4748.381675976824,0.0
NVTS,31388.0,31388.0,0.8985567723461196,0.0,0.0,sleeve_balance,28203.8999704,0.0,0.0
META,30360.48,30360.48,0.03742516499442696,0.8769581494693102,0.0,sleeve_balance,1136.24597331,26624.870357800002,0.0
ONDS,30075.5,30075.5,1.0,0.0,0.0,sleeve_balance,30075.5,0.0,0.0
CRCL,29945.0,29945.0,1.0,0.0,0.0,sleeve_balance,29945.0,0.0,0.0
FLY,29242.210000000003,29242.210000000003,0.8834159709235383,0.0,0.0,sleeve_balance,25833.035339100003,0.0,0.0
BABA,29191.7,29191.7,0.06998577837433242,0.8796913862502013,0.0,sleeve_balance,2043.00384657,25679.68704,0.0
SNDK,28814.66,28814.66,0.9917596649760921,0.0,0.0,sleeve_balance,28577.217548000004,0.0,0.0
RIOT,27787.75,27787.75,0.12010625732310101,0.835432829214312,0.0,sleeve_balance,3337.48265193,23214.7986,0.0
LUNR,24413.309999999998,24413.309999999998,1.0,0.0,0.0,sleeve_balance,24413.309999999998,0.0,0.0
BMNR,23181.809999999998,23181.809999999998,1.0,0.0,0.0,sleeve_balance,23181.809999999998,0.0,0.0
EOSE,22921.17,22921.17,0.9518514316677553,0.0,0.0,sleeve_balance,21817.54848,0.0,0.0
MARA,21555.620000000003,21555.620000000003,0.044812359958099096,0.8044029048340988,0.0,sleeve_balance,965.9582025600001,17339.4033435,0.0
KEEL,19073.44,19073.44,1.0,0.0,0.0,sleeve_balance,19073.44,0.0,0.0
BE,17385.0,17385.0,1.0,0.0,0.0,sleeve_balance,17385.0,0.0,0.0
LITE,17099.2,17099.2,0.9752811614707122,0.0,0.0,sleeve_balance,16676.527636220002,0.0,0.0
OKLO,15583.039999999999,15583.039999999999,0.9711562678309239,0.0,0.0,sleeve_balance,15133.566967859999,0.0,0.0
CIFR,14899.5,14899.5,0.9256680276990839,0.0,0.0,sleeve_balance,13791.9907787025,0.0,0.0
CLSK,14101.59,14101.59,1.0,0.0,0.0,sleeve_balance,14101.59,0.0,0.0
ALAB,14056.85,14056.85,0.9740379436929327,0.0,0.0,sleeve_balance,13691.905268800001,0.0,0.0
GLXY,13873.019999999999,13873.019999999999,0.9604549463257458,0.0,0.0,sleeve_balance,13324.410679475997,0.0,0.0
HIMS,13781.05,13781.05,0.5185098514060975,0.40869102551692355,0.0,sleeve_balance,7145.61018772,5632.191457199999,0.0
QBTS,13653.42,13653.42,0.5259763002175597,0.47402369978244036,0.0,sleeve_balance,7181.375336916434,6472.044663083567,0.0
CRDO,13217.68,13217.68,1.0,0.0,0.0,sleeve_balance,13217.68,0.0,0.0
