underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRML,"CRML, CRMU, CRMX",6217.697167484002,176006.302832516,3
SMCI,"SMCI, SMCL, SMCX",4852.370009430003,20515.01542677,3
AAOI,"AAOI, AAOX",4744.725027000008,102974.074973,2
FLY,"FLY, FLYT",3495.180525240001,54989.239474760005,2
COIN,"COIA, COIG, COIN, CONL, CONX",3405.5776914163916,27722.090572583595,5
NVTS,"NVTS, NVTX",3291.826325199996,59484.173674800004,2
IONQ,"IONL, IONQ, IONX, QPUX",1676.5297891899954,37599.85833377,4
MARA,"MARA, MRAL",1332.183884288003,3264.164371712003,2
EOSE,"EOSE, EOSU",1215.40956,44626.93044,2
CIFR,"CIFG, CIFR, CIFU",1113.3995729400012,28685.60042706,3
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",1032.0396390999977,33787.3469334,5
TSUI,"TSUI, TXXS",916.7248024,17337.6111976,2
RGTI,"RGTI, RGTU, RGTX",913.9913137999984,24779.2486862,3
ETHA,"ETHA, ETHT, ETHU, ETU",699.5388902799987,24806.06110972,4
META,"FBL, META",557.1095468500012,2825.9550383500014,2
GLXY,"GLGG, GLXU, GLXY",540.1048047000004,27205.935195299997,3
WULF,"WULF, WULX",466.02265499999885,24940.617345,2
OKLO,"OKLL, OKLO",460.2571328899994,30705.82286711,2
LITE,"LITE, LITX",448.24040202000106,33750.159597980004,2
SBET,"SBET, SBTU",420.84086948000004,14108.73913052,2
HIMS,"HIMS, HIMZ",409.3361296799985,14723.628108199999,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",402.0204321500014,25782.819567849998,4
ALAB,"ALAB, LABX",346.55656909999925,27767.143430900003,2
QUBT,"QUBT, QUBX",294.84031615000094,20132.839683849998,2
SNDK,"SNDK, SNDU, SNXX",208.83395559999917,57420.4860444,3
TDOG,"TDOG, TXXD",198.57943937819937,8018.5813606218,2
BULL,"BULG, BULL, BULX",172.53566872280044,4281.8643312772,3
AMD,"AMD, AMDG, AMDL, AMUU",171.9617745100054,17491.54441207001,4
SOEZ,"SOEZ, SOLT",167.31785839999975,9544.4985416,2
GLW,"GLW, GLWG",159.73857627999973,3825.78142372,2
OSCR,"OSCR, OSCX",124.20961131599961,7656.290388684,2
COHR,"COHR, COHX",115.29958296000086,7114.100417039999,2
CORZ,"CORZ, COZX",113.23150435999969,7726.9684956400015,2
PLUG,"PLUG, PLUL",111.26820377920012,9171.2317962208,2
AMZN,"AMZN, AMZU, AMZZ",107.8387980199999,2057.28120198,3
WDC,"WDC, WDCX",81.78902975999972,12667.250970240002,2
APP,"APP, APPX",66.72204235000117,12195.077957649999,2
KLAC,"KLAC, KLAG",55.10832768,3788.31167232,2
JOBY,"JOBX, JOBY",51.21026199999983,4137.589738000001,2
TEM,"TEM, TEMT",51.202773319999324,6509.89722668,2
GDXJ,"GDXJ, JNUG",41.117063000000144,3776.162937,2
SNAP,"SNAG, SNAP",38.990539219199945,5408.349460780801,2
RDW,"RDW, RDWU",34.205400000000736,19670.9346,2
UUUU,"UUUG, UUUU",24.633403879999605,22094.446596119997,2
ASML,"ASML, ASMU",22.095542929999965,3203.4244570700002,2
PONY,"PONX, PONY",21.446151799999825,5254.3338482,2
NU,"NU, NUG",16.839237776000004,88.200762224,2
XPEV,"XPEG, XPEV",10.316400499999872,2621.6835995,2
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",9.70424663260087,10302.025781167402,5
MP,"MP, MPG, MPL",9.409289657700356,5295.9907103423,3
DKNG,"DKNG, DKNX",3.9537458319998677,2298.1062541680003,2
DUOL,"DUOG, DUOL",0.7600921968000875,7794.4399078032,2
ACHR,"ACHR, ARCX",-1.0278824000006352,9330.727882399999,2
INTC,"INTC, INTW, LINT",-1.7253514599997288,10552.285351460001,3
BABA,"BABA, BABU, BABX",-2.6280357295634076,4081.2881318104364,3
SPOT,"SPOG, SPOT",-2.8458608777998506,2988.9258608778,2
CRWD,"CRWD, CRWL",-4.240554879999991,1466.24055488,2
NVO,"NVO, NVOX",-12.39371529999994,2747.1937153,2
SBUX,"SBU, SBUX",-14.087295738500003,212.4072957385,2
AAPL,"AAPB, AAPL",-18.0553296672,1266.2953296672,2
PYPL,"PYPG, PYPL",-21.541552643399996,1364.0415526433999,2
GEMI,"GEMG, GEMI",-25.035798596400127,17184.1557985964,2
BA,"BA, BOEG, BOEU",-29.50494755000011,3265.60494755,3
EWW,"EWW, MEXX",-29.897146399999883,2069.0771464,2
LRCX,"LRCU, LRCX",-35.41534935000027,3853.57534935,2
KWEB,"CWEB, KWEB",-37.8057964799998,2176.2057964799997,2
SOXX,"SOXL, SOXX",-39.54492379999965,8006.664923800001,2
AVAV,"AVAV, AVXX",-41.80404879999878,9574.8440488,2
IBIT,"BITU, BITX, BTCL, IBIT",-42.7509860547143,6728.097402965286,4
HUT,"HUT, HUTG",-46.316519685600724,23264.696519685604,2
