date,spy00_puts1.00x,spy00_puts1.50x,spy00_puts2.00x,spy20_puts1.00x,spy20_puts1.50x,spy20_puts2.00x,spy30_puts1.00x,spy30_puts1.50x,spy30_puts2.00x,spy40_puts1.00x,spy40_puts1.50x,spy40_puts2.00x
2013-04-18,2861041.201627425,3200317.344431627,3552255.3354892223,2861470.2968708705,3189236.33853936,3533198.3628038145,2855661.39492665,3187696.8282638737,3523507.1583060254,2843059.5231914027,3161101.248221702,3515008.8375381166
2013-04-19,2839615.1636697743,3147987.545759621,3475971.0406622365,2842710.092819174,3138677.61697255,3459108.2804126125,2838330.477876828,3138489.986725129,3450790.718697362,2827115.63213761,3114063.951590938,3444103.1196226967
2013-04-22,2835634.504374383,3137250.921434272,3460306.838037654,2839999.5890648216,3128991.2155617466,3444619.4099144703,2836268.9588202005,3129439.0448364643,3436939.776123029,2825689.540339213,3105844.3603746733,3430971.1635617893
2013-04-23,2866432.653925875,3162108.56029236,3482416.928468014,2873884.012985091,3156449.365499129,3469537.8006660724,2871629.791174789,3158361.557421844,3463235.751100417,2862470.901782804,3136348.257431361,3458754.985149559
2013-04-24,2861948.604512669,3157478.6684960425,3477465.069927161,2869547.0645444803,3151998.883791922,3464756.66590068,2867375.956359421,3153993.985586153,3458549.1846156707,2858302.8837753376,3132073.660645737,3454156.7897532266
2013-04-25,2855901.8175917417,3149480.3246202567,3467941.087192546,2864714.4016749347,3145185.94040078,3456453.831899555,2863163.6023716247,3147798.7866021288,3450877.665058262,2854706.9331254857,3126563.88459169,3447122.1739878156
2013-04-26,2854406.2651327103,3147862.3391112257,3466109.226593997,2862611.181499823,3142971.7107103057,3454018.930120826,2860760.231782595,3145283.760420721,3448145.913480449,2852007.663978626,3123753.628485641,3444098.1296485234
2013-04-29,2855138.153545564,3147056.522415185,3464389.584264767,2865361.299883384,3144111.850544186,3454294.0067195087,2864517.197249516,3147429.039394273,3449422.631217475,2856757.4848040324,3126948.170124619,3446381.325966188
2013-04-30,2864302.960580512,3155345.9795939005,3472494.554439894,2875220.3060723413,3152985.8636506787,3463027.0642924085,2874704.1672416483,3156629.3161394205,3458457.443731426,2867259.3204904776,3136485.4302816647,3455739.859390651
2013-05-01,2837608.618821946,3132690.0216381354,3451211.3838113463,2845756.519919477,3127942.3519072663,3439188.4717506473,2843908.622636233,3130260.6850523283,3433367.667251586,2835173.8042909666,3108713.3646259583,3429321.2864424675
2013-05-02,2859159.296026036,3149306.691785796,3465586.2489335416,2870105.030070615,3146985.2300882763,3456162.6163816433,2869611.501113777,3150649.791018779,3451626.7933098995,2862190.1913149264,3130559.2167495685,3448944.2931584204
2013-05-03,2870436.8988981945,3156669.8535924377,3471095.0599176176,2884511.580083464,3157225.716803728,3464684.9628491825,2885561.482092008,3162428.9149419894,3461654.5683713206,2879654.006711537,3143979.131846883,3460520.557402757
2013-05-06,2882713.2051020423,3168995.2174740983,3484019.1899807714,2897520.396162602,3170183.600471936,3478273.5665154583,2898910.7353555644,3175727.21620777,3475552.1723688985,2893329.348786168,3157596.4707181947,3474741.5604968276
2013-05-07,2891522.640826235,3178843.2210192657,3494599.88808999,2907827.0467143,3181466.607550978,3490306.694046951,2909948.0246428694,3187741.585380249,3488293.1544166678,2905082.914191369,3170311.061627548,3488191.646597305
2013-05-08,2880969.799374174,3167686.303218578,3481759.689582594,2898572.8180814963,3171598.802429349,3478789.9840071704,2901367.1418135944,3178544.928756748,3477468.889520082,2897176.8436110863,3161866.2585254367,3478062.727721069
2013-05-09,2858278.2443556343,3141934.347050041,3454248.0883248043,2874920.818336176,3145061.8175929333,3450444.870447636,2877286.9109333763,3151578.4945503315,3448757.7172465776,2872692.906058099,3134534.207858035,3448962.475264053
2013-05-10,2868765.574857653,3154294.386627645,3466705.7579323915,2886361.344796221,3158225.7304181545,3463770.9052426126,2889177.431001293,3165191.5683197337,3462497.85171392,2885017.2031591907,3148608.9479068536,3463141.2541327234
2013-05-13,2877389.036584365,3163754.74275248,3476909.847303689,2895199.129677712,3167849.113447026,3474146.949034819,2898102.9834768134,3174903.319196908,3472940.107522622,2894022.000680674,3158377.289158548,3473656.060003827
2013-05-14,2886635.6916238926,3174430.391826236,3488287.3818304124,2907546.4493945763,3181545.872690733,3488573.926922968,2911987.6527766124,3190138.1771628545,3488878.934964181,2909424.573649774,3175122.048994806,3491105.9052286157
2013-05-15,2876267.8199999733,3163370.5834934423,3475887.0750117633,2898720.012876995,3172045.801380499,3477751.020336769,2903960.400735904,3181435.844230113,3478877.0197078492,2902199.9544022973,3167280.073728594,3481921.4213391934
2013-05-16,2867591.3189070225,3153090.639307573,3464967.568603726,2888539.5343606025,3160342.9307296807,3465380.272631826,2893042.4467768488,3168994.9719450525,3465794.3215778135,2890556.257354931,3154120.198859812,3468118.4721633727
2013-05-17,2888283.473413319,3177374.703817896,3490574.5658889157,2912202.384135808,3187397.168622461,3493829.758598684,2918150.21615597,3197495.03559578,3495627.874203412,2917080.0474567334,3184028.485126561,3499358.268163422
2013-05-20,2880766.7300102348,3168319.5875931038,3481026.967450261,2904573.677459245,3178306.9930156674,3484219.3901544455,2910484.9505571933,3188368.0069440813,3486004.100285825,2909386.217856114,3174875.457412901,3489709.3853071807
2013-05-21,2870294.3970497577,3156497.603463235,3468201.7383746253,2894431.934630147,3166878.15098201,3471777.069452766,2900535.066873143,3177130.131229595,3473780.637041442,2899636.7874532435,3163868.667364724,3477695.97421486
2013-05-22,2855694.889440089,3139195.0884056645,3449893.4516832023,2877494.343572868,3147378.460425368,3451221.304312818,2882452.763998771,3156484.974710983,3452123.498791823,2880428.463862454,3142105.3732767594,3454920.8358206684
2013-05-23,2855126.14486144,3137963.2461193013,3448823.8585074386,2876015.164410578,3145272.244448286,3449256.0270999786,2880517.340436158,3153922.798912428,3449707.3715860588,2878040.413781959,3139072.815174213,3452049.355133772
2013-05-24,2854899.4689282905,3137707.672507767,3448345.317769601,2875490.6890767496,3144704.972111297,3448474.64202662,2879842.218599529,3153204.452591386,3448774.4593967125,2877214.771878872,3138215.458025029,3450969.5534926136
2013-05-28,2886708.895593381,3172490.91504166,3486432.9484160687,2909159.2584708435,3181199.9738881923,3488283.579022638,2914377.0273627406,3190569.1468608,3489374.5942701423,2912584.518183231,3176303.2022049595,3492369.936771052
2013-05-29,2871128.471100714,3154257.4089060896,3467050.9708862817,2891507.538599197,3161034.3307926245,3466922.9107401655,2895718.705937593,3169395.972827089,3467052.201702904,2892939.3518504226,3154158.2401221483,3469070.364989631
2013-05-30,2874427.1479191068,3158538.689433504,3471072.911253973,2895878.138703035,3166307.761937217,3471978.3219045284,2900618.376880406,3175197.781452585,3472621.9293427416,2898359.8033975544,3160511.14749092,3475166.892451095
2013-05-31,2855750.453072184,3134663.963514029,3448067.7936881552,2872804.906728481,3138431.021452537,3444778.480313572,2875386.281535318,3145165.5482770232,3443342.6017244626,2871006.7031085044,3128230.9993785885,3443740.513751412
2013-06-03,2839921.671525486,3117700.156143531,3428703.345618952,2858483.5592917474,3122974.186166188,3426963.7653586343,2861855.158006897,3130495.88138644,3426348.282157319,2858270.7589414017,3114463.146453145,3427570.309937388
2013-06-04,2835185.636359595,3111845.4625275685,3422484.6801930107,2852296.0058232043,3115720.456945711,3419323.1935315714,2854949.515425521,3122523.5207581404,3418004.216776653,2850656.3341689026,3105780.042945689,3418521.4494219003
2013-06-05,2801634.75956897,3072744.34574569,3383110.013373395,2814644.2879798617,3072989.487835688,3376122.2649355805,2815326.251337286,3077824.175242586,3372946.7871064735,2809115.7893341454,3059081.922556409,3371528.5575173264
2013-06-06,2792416.1047238307,3063727.8238735367,3370303.6162408297,2807874.8604626367,3066210.9068586645,3365700.7153763343,2809794.237917443,3072275.8636065177,3363756.748627882,2804807.596664524,3054955.911575325,3363620.6973218485
2013-06-07,2841258.0039318977,3120345.4048665348,3429288.0709615676,2860434.994414959,3126026.809771905,3428076.70934597,2864094.487688092,3133832.1528020725,3427724.314880305,2860781.193123209,3118198.619243368,3429253.2181358146
2013-06-10,2845959.7093712734,3124993.0773439845,3434556.4958609124,2865100.8399080546,3130639.5279309684,3433297.328178721,2868733.353311079,3138418.5888002445,3432909.737880997,2865390.0119390427,3122725.563244638,3434401.460187582
2013-06-11,2787459.361102368,3057592.5238414807,3363322.6631916575,2802958.97071494,3060127.0749705588,3358778.571136193,2804905.254711379,3066217.7452846803,3356873.427174902,2799945.3177898014,3048956.289572146,3356774.6216301844
2013-06-12,2769430.4752138816,3035698.9828166794,3342805.280323356,2782212.8409597217,3035907.28455256,3335751.822425506,2782849.671714184,3040693.673253312,3332615.2421315196,2776617.916673886,3022030.575692577,3331207.63891781
2013-06-13,2778497.043085488,3048964.7828192464,3351993.8020010577,2796040.46045988,3053410.9476894024,3349466.137550283,2799018.767671177,3060529.436628337,3348596.01808202,2795079.711584311,3044435.873346979,3349556.734439656
2013-06-14,2768356.534119644,3036112.857408887,3339096.8138229563,2783844.373569828,3038675.15526918,3334604.809898967,2785819.214283461,3044790.7515782365,3332769.5954195037,2780896.719116332,3027672.5561794345,3332741.7312593455
2013-06-17,2774007.7860747604,3043523.842165066,3345980.0558963814,2791875.23324574,3048316.355079952,3343798.166411217,2795025.3082896047,3055605.996070375,3343111.8084358894,2791259.156720797,3039704.925540457,3344251.633901836
2013-06-18,2777690.4604671896,3048685.0486834003,3350778.9831841723,2798011.486294467,3055823.6751903933,3351003.3809624286,2802382.2852592748,3064333.4138994035,3351519.565322143,2799822.135290441,3049684.596765409,3353872.455387148
2013-06-19,2784744.0321040465,3054589.5343221887,3357925.7434819965,2800662.2549538324,3057385.1057284903,3353744.9327271204,2802802.927188176,3063665.7749816743,3352024.3782647834,2798021.323308205,3046712.328773072,3352142.3969999515
2013-06-20,2738071.00495962,2997449.0290824394,3305162.5826695873,2745395.623928668,2992750.93074395,3292955.1131189917,2743367.665110592,2994877.1594622782,3287275.690696028,2734523.702996735,2973463.026134118,3283223.3696392872
2013-06-21,2735682.1022542613,2999212.0046478617,3303780.9225236876,2744007.662211461,2995456.787237036,3292517.9246449666,2742449.322031563,2998054.06421333,3287277.30028714,2734057.556068115,2977043.800091164,3283662.860008158
2013-06-24,2736004.7202324085,2993525.484244112,3300728.9744482148,2740261.3341204,2985774.42716372,3285468.205168954,2736706.442212509,2986373.4228455536,3278269.716115794,2726355.440009388,2963464.7140756072,3272713.9770714375
2013-06-25,2731359.648071541,2995080.5703778244,3298468.7921859673,2738595.987006024,2990242.1625748305,3286122.5050562965,2736490.058492227,2992291.768427799,3280337.3812096,2727554.1005640104,2970742.276731476,3276180.154158785
2013-06-26,2727010.081576377,2995674.405074673,3296430.9584071613,2737359.930293546,2993906.497849,3287156.3584238496,2736785.706746236,2997488.8757989444,3282880.094679106,2729353.668765821,2977407.498032344,3280216.173076501
2013-06-27,2738904.126829101,3011033.180147899,3312326.959019389,2750951.3664196506,3010886.5968978005,3304675.757351737,2751187.523094728,3015281.218412417,3301169.511052512,2744542.219201836,2995923.2677234225,3299273.580391364
2013-06-28,2751797.334627032,3024438.123518348,3327164.0853246897,2762590.24570066,3022985.53501912,3318208.2977544973,2762170.98686625,3026726.0169259147,3314019.1979748276,2754866.3942923024,3006665.760936407,3311451.2328396086
2013-07-01,2769960.5959079154,3046690.2197682457,3350570.710334407,2782495.107101098,3046874.53300574,3343254.667751476,2782894.085104012,3051435.8047024687,3339828.269642729,2776378.652651717,3032077.583029557,3338023.68120136
2013-07-02,2755073.334508608,3030302.648421271,3332612.036008289,2767253.5080271373,3030199.924126005,3325007.1801212183,2767508.4415839864,3034615.5616880017,3321472.3476973404,2760862.9431273667,3015183.235298464,3319554.202970713
2013-07-03,2767390.9710781616,3044635.601851024,3347920.436760247,2779672.74169928,3044570.8138087858,3340355.25832291,2779945.709055067,3049006.049729183,3336804.671086736,2773305.4756199466,3029526.002034782,3334876.0987636796
2013-07-05,2791445.191770104,3075465.983101093,3379901.2280066367,2807046.6319490243,3078568.943170201,3375507.9091246226,2808905.85932594,3084594.1294648875,3373463.022311581,2803806.9646741264,3066529.00945008,3373038.393525231
2013-07-08,2823404.947578943,3111611.207122579,3419185.694589538,2840750.327509208,3116307.019102936,3416389.3166816086,2843408.651078732,3123134.971871017,3415063.408197994,2839073.2058467893,3105707.5836523976,3415365.03855586
2013-07-09,2840386.962965882,3131897.449032815,3440839.0510186683,2859940.910210857,3138711.463668975,3440163.334111293,2863664.1642964026,3146606.5546994423,3439854.4166459823,2860368.538996963,3130143.784937811,3441173.6080310987
2013-07-10,2845919.745619056,3138305.4866792317,3447708.8402922633,2865556.5078280307,3145174.7033422,3447089.098561826,2869306.8461654224,3153097.5749783264,3446792.579178511,2866032.4957904266,3136633.082374634,3448126.2167561976
2013-07-11,2870186.9717312222,3166587.292404072,3478215.7172645177,2894123.7112931944,3177635.1321734195,3481777.8892226205,2899979.4716249555,3187666.379956374,3483522.430342708,2898774.737149543,3173170.521255072,3486895.804793122
2013-07-12,2859441.226911568,3155321.736814324,3465665.6541202255,2883412.588945188,3166447.676936124,3469304.790444917,2889307.5061807595,3176517.065739344,3471111.4746642355,2888149.7749601854,3162104.353599001,3474542.5043258835
2013-07-15,2879897.808468364,3178017.648801391,3490443.84479249,2905122.645299101,3190304.2251369376,3495246.1421345924,2911603.532597922,3200961.851356491,3497589.5459030215,2911011.520627758,3187037.598893389,3501563.427563703
2013-07-16,2856432.779909606,3151470.5197738404,3461680.4982451038,2880298.5242365487,3162511.4688926428,3465234.152880776,2886148.7854958493,3172535.7675278466,3467007.0044513866,2884949.4040737147,3158098.512053504,3470401.377984047
2013-07-17,2883474.044116075,3182082.52514094,3494816.136216812,2908200.696753434,3193854.612592468,3499104.4457937474,2914419.433903417,3204250.5439881,3501176.952070728,2913561.94388086,3190047.196776898,3504881.268584076
2013-07-18,2900361.872000804,3201054.08277811,3515470.898318958,2926802.976042182,3214462.2891081222,3521397.462033464,2933848.735122403,3225687.160419459,3524255.426736483,2933800.247313025,3212227.6235528737,3528749.445123052
2013-07-19,2922687.240237904,3226611.5620689755,3542975.0854150294,2949762.6304939566,3240543.5573123195,3549428.437093701,2957072.519907404,3252035.251647941,3552491.9238869855,2957265.9366812515,3238725.6693294323,3557200.637431869
2013-07-22,2939317.4494894547,3245157.9614662672,3563172.6444827234,2967050.5377368573,3259671.235175278,3570209.358523257,2974654.0030927574,3271458.3773742174,3573525.871471697,2975125.3200479005,3258363.094800983,3578493.6552370074
2013-07-23,2946446.6622796524,3252744.760455298,3571582.851378542,2973488.4619539706,3266538.0985278105,3577900.4307527756,2980725.9638273343,3277959.9985534097,3580835.745963284,2980826.066906844,3264469.643998817,3585425.2327773604
2013-07-24,2931471.98239482,3235860.8040927798,3553256.993317361,2957214.696052802,3248426.934619355,3558345.4665039997,2963829.9823599425,3259224.9191994728,3560696.60228592,2963322.6655243323,3245186.914702137,3564696.304581111
2013-07-25,2959163.3521516877,3266585.525929401,3586791.196308545,2985772.1911389763,3279891.8197922856,3592623.247208844,2992760.8481791085,3291066.240290524,3595280.9504084373,2992601.239236406,3277271.1284188954,3599597.3484927667
2013-07-26,2961577.749404338,3269488.143336506,3589850.0553906336,2988491.83185773,3283086.881608446,3595974.9260875443,2995627.9533403874,3294409.10616949,3598773.257608361,2995612.6099473424,3280747.5858252672,3603230.7350532757
2013-07-29,2950499.914968377,3256819.693172544,3576184.293588022,2976311.080233072,3269370.868717311,3581260.146685233,2982916.0268476643,3280160.6165338014,3583556.5830599535,2982380.9883335293,3266025.4245579187,3587507.937629598
2013-07-30,2967748.23206178,3275844.543462283,3596990.73364662,2993594.759834864,3288354.017439196,3602026.986414017,3000177.418861092,3299123.3651445066,3604260.243798491,2999604.922029527,3284886.5781808547,3608155.1515597505
2013-07-31,2985000.611034545,3294809.1239113905,3617757.8313296335,3011112.049615387,3307507.1028125864,3622984.6725889663,3017788.98444133,3318372.59794734,3625271.663151046,3017295.3808110524,3304151.1150665293,3629226.6374606695
2013-08-01,3009758.400928656,3322813.92260782,3648121.0962709547,3039594.2202053703,3339118.654125412,3656957.880743477,3048096.404865731,3351812.2635811456,3661007.73407897,3049400.042806075,3339290.140037779,3666730.987069303
2013-08-02,3038175.1477590706,3354429.3680879585,3682520.7514239033,3068683.618804248,3371275.662849496,3691902.6512233643,3077459.1894274177,3384245.846959637,3696156.3705043416,3079010.262561464,3371862.078508756,3702094.785968835
2013-08-05,3051110.621798065,3368665.114236636,3698081.2281133276,3081169.9357049977,3385004.701827616,3706957.997951465,3089686.9824674674,3397717.779572856,3710922.642798157,3090968.183255287,3385016.235993508,3716576.9957565954
2013-08-06,3021044.749742765,3335271.7462631334,3661677.555677451,3049027.972639179,3349674.231640802,3668613.5224587405,3056561.754395025,3361400.7281718533,3671668.5013991827,3056887.0685274564,3347858.8975446853,3676401.1049670363
2013-08-07,3012181.764638383,3325369.6222457755,3650892.4360456383,3039028.2563061174,3338677.248333012,3656732.450775527,3046006.531485302,3349847.261179829,3659254.0581503036,3045785.0974411964,3335793.4896034147,3663450.1704889843
2013-08-08,3026993.298388482,3343400.165426279,3670523.634253048,3054920.9615509566,3357840.990886972,3677498.873153848,3062472.2134348666,3369585.799362296,3680554.074883997,3062807.6470053573,3356027.127829092,3685288.7665585005
2013-08-09,3014515.62686348,3326721.281462356,3652409.449413272,3041588.0106915105,3340170.7033170834,3658391.4160304978,3048636.4426247133,3351411.018842204,3660981.2438501096,3048483.299365483,3337422.614188622,3665244.720245808
2013-08-12,3019966.810894656,3334724.949384328,3661013.2182717104,3046505.522333175,3347752.2178448583,3666573.9798393277,3053339.140687246,3358778.5732821086,3668930.853113528,3052964.7180941845,3344540.4681430697,3672964.61829703
2013-08-13,3024973.574532386,3342594.145592545,3669479.9527040864,3052279.590401451,3356521.93960816,3675942.1686154525,3059568.497330162,3368004.4195727813,3678736.57548444,3059641.351525846,3354185.776032715,3683209.364680946
2013-08-14,3019237.8840193944,3332868.3300952613,3658988.188716509,3045033.373863433,3345093.324160155,3663746.492949742,3051458.825058008,3355711.354275235,3665699.9538405705,3050677.921876262,3341074.3489387347,3669329.4164837506
2013-08-15,2974939.145393339,3274261.043148289,3595421.8449387783,2996555.8330342583,3281849.7547277915,3595537.2401511394,3000635.46135315,3290116.0218107435,3595276.209388244,2997563.3341375603,3273394.024559129,3596675.3740465525
2013-08-16,2990360.3696064875,3291854.7249080506,3614583.4637415903,3010864.610155824,3298314.269642591,3613571.665698536,3014373.371089972,3306011.442340994,3612701.396251461,3010719.0655207084,3288647.0864496534,3613500.563409229
2013-08-19,2970684.448033969,3265539.5004635914,3586087.7071493356,2989340.595088252,3269925.9198925444,3582999.796969556,2991804.782905138,3276575.8436438004,3581144.4650807413,2987133.55629886,3258288.049290545,3580954.311147865
2013-08-20,2987398.5978371417,3286059.627582705,3608367.8351465706,3007468.354922018,3291935.3489288767,3606771.552574116,3010680.5793353403,3299335.398064645,3605618.9383268007,3006735.141227591,3281702.304965598,3606133.5298966374
2013-08-21,2976807.321488155,3268322.85640534,3589434.358033754,2995239.448618686,3272198.1202830025,3585835.5014281184,2997443.9357570405,3278588.536826968,3583717.488177839,2992512.240448711,3260035.710527579,3583265.454167218
2013-08-22,2987811.3932010457,3288323.496823376,3610640.551724061,3008585.3042363776,3295029.781385837,3609875.182384388,3012212.3463650565,3302844.968069552,3609131.62522156,3008674.765665232,3285610.804972429,3610051.3728701547
2013-08-23,2997267.820204108,3303111.7161576515,3626503.0682304646,3018794.602557484,3310823.3680708725,3626744.8204760123,3022927.268337529,3319145.754676644,3626472.844594791,3019879.521946405,3302348.0415472165,3627866.616098754
2013-08-26,2972338.756991878,3270727.237551338,3591336.213856355,2992878.651522025,3277234.4555509184,3590369.895432843,2996404.304675956,3284946.570808495,3589563.2427700297,2992778.945566177,3267684.8615477644,3590412.952611672
2013-08-27,2898940.6916360874,3177270.207934171,3489978.755373144,2915217.726936876,3178972.5666113505,3484197.0094840787,2916324.6883044634,3184256.514837918,3481180.775111198,2910371.453144303,3164995.2651102566,3479799.6257979427
2013-08-28,2902493.4891841663,3183633.79716059,3496665.6416867245,2919591.7114468133,3186315.7685234416,3491864.328159977,2921189.6723222705,3192091.454357344,3489323.492451605,2915717.1737079564,3173286.507828193,3488415.8264421644
2013-08-29,2877377.03264594,3155610.5628689085,3465981.199288625,2894861.0264164526,3158760.2800641884,3461644.5876575205,2896694.67302072,3164768.924584965,3459400.0759773683,2891477.9814127567,3146315.037949506,3458776.340140242
2013-08-30,2858540.4902715404,3133081.198391475,3441404.1325359023,2875147.6444380684,3135316.6523470017,3436150.779173577,2876522.2110150573,3140863.996927513,3433496.668170844,2870867.973040808,3122050.3007500456,3432458.3317950955
2013-09-03,2899610.9838039866,3181859.788976126,3494442.0969771096,2917302.221081555,3185258.924103196,3490357.9087879057,2919258.5837867386,3191392.9861853765,3488177.954218319,2914141.3426198224,3172947.363642568,3487626.653625162
2013-09-04,2897157.882809935,3185255.39632986,3497654.5011447845,2916985.3538820827,3191211.689234294,3496128.0496566696,2920226.5069269263,3198631.0638346123,3495222.03565017,2916379.82707244,3181439.027896257,3495936.247702985
2013-09-05,2914594.5580371115,3205431.7123391577,3519654.811612968,2934756.429631863,3211718.383726919,3518460.986920689,2938162.5546731334,3219304.74971999,3517676.153891254,2934463.339484147,3202191.489985709,3518517.49657832
2013-09-06,2910972.9157914,3201357.9607838737,3515161.1336289523,2931226.878792775,3207750.3283032253,3514072.5849415967,2934685.8112460803,3215389.12787391,3513349.423581088,2931041.9810506934,3198345.22709108,3514250.250276457
2013-09-09,2933435.431931429,3230120.9649169086,3546413.967900407,2956537.1297984123,3239531.567676067,3548346.8952312605,2961515.235885241,3248692.450386113,3549079.532772316,2959357.6366710467,3233035.3480848884,3551437.169198157
2013-09-10,2952252.977018001,3256976.948999215,3575481.0993547253,2977415.278896488,3268766.458443007,3579796.0026642852,2983593.2589418483,3279129.970819536,3581668.523357438,2982607.681078746,3264550.769733157,3585170.330086951
2013-09-11,2971799.699889388,3281738.567052258,3602446.370646514,2997771.0094639407,3294462.3885207605,3607698.355122272,3004420.1660749726,3305299.563974893,3609987.9844562863,3003883.990752605,3291084.9435100686,3613914.091006275
2013-09-12,2958202.038939857,3264634.402685427,3583768.606776214,2983359.8384308955,3276470.776255077,3588131.2720545097,2989559.7206994747,3286857.0020281896,3590009.1270552645,2988589.001082348,3272266.7659306736,3593518.07584853
2013-09-13,2969767.924899946,3278585.890811536,3598985.152720312,2995549.464712049,3291076.483002695,3604003.5930929054,3002079.248016757,3301794.008724063,3606181.210478024,3001425.925434431,3287473.9138238644,3609993.557218223
2013-09-16,2979711.88247932,3290226.190285265,3611700.2004984342,3007259.212618457,3304485.890185755,3618489.0414437093,3014683.668580011,3316099.2510543703,3621536.3946251944,3014912.8866816675,3302622.6071931985,3626219.6966890534
2013-09-17,2993810.551647648,3306303.424379206,3629279.7180354744,3022756.7430450777,3321939.580277959,3637446.788795192,3030877.7730922047,3334251.1090730936,3641156.2888616547,3031789.126998122,3321402.612696061,3646505.7376689482
2013-09-18,3023165.7505192664,3343665.321572559,3670040.6163857724,3055649.069902111,3363027.9949220894,3681938.344357913,3065659.137262736,3377232.27680723,3687455.768437101,3068426.756186245,3366112.765612067,3694623.829961455
2013-09-19,3030307.881324541,3352489.5031073247,3679663.3419376374,3062179.2422362296,3371271.2410511486,3690981.122079687,3071892.563587143,3385179.665616435,3696182.8876962527,3074355.9079505345,3373726.247836579,3703037.8847324513
2013-09-20,3015844.1378140277,3335710.7949401108,3661276.6422007815,3045340.9046367025,3352129.4742328417,3670229.552077012,3053852.2742636027,3364834.325267005,3674265.688850397,3055126.4557404635,3352248.825373258,3679948.363313658
2013-09-23,3005628.231328924,3320348.5746952323,3644542.323607245,3033765.4087332683,3335201.3510916005,3651927.635837382,3041481.695677919,3347109.602449103,3655202.706860099,3041973.7652215087,3333795.451343495,3660119.0396970077
2013-09-24,3007950.5022482574,3321799.52825282,3645157.320907369,3035231.177541363,3335758.7618615218,3651634.885639646,3042532.407538232,3347252.503686737,3654455.537453345,3042612.963696216,3333481.036583282,3658955.051263444
2013-09-25,3013028.773471029,3327233.8951537157,3650982.902915625,3039353.813300697,3340216.276674982,3656480.21726585,3046156.691667745,3351212.26357973,3658785.4287873227,3045737.020133301,3336916.421780948,3662778.9060606817
2013-09-26,3025160.9843626395,3339769.5439813724,3663914.2531009363,3052684.44421733,3353876.063559364,3670529.074970607,3060099.764484424,3365486.0458653364,3673392.4915827382,3060282.3092624247,3351719.128748088,3677972.6082828804
2013-09-27,3010694.3896938283,3333035.4980173977,3664580.604756418,3037178.15439104,3346435.154611544,3670585.6470144447,3043840.231181547,3357288.028915854,3673004.0597186275,3043251.788398989,3343107.2419545595,3676852.925794289
2013-09-30,2997334.412495925,3327993.7159935334,3667710.006511496,3022647.462536554,3340553.218638265,3672984.983405801,3028472.866433339,3350565.473004269,3674893.39134672,3027025.042810741,3335901.8862087945,3677923.4560258295
2013-10-01,3001249.847113814,3321852.0376426377,3651391.0345116495,3028310.559212464,3335855.6224141186,3657986.736552503,3035318.575663132,3347053.7478814265,3660742.720127243,3035085.5680951844,3333229.507216068,3664954.616943366
2013-10-02,2990630.16538582,3317298.8866291484,3652602.002603779,3017718.2544258693,3331579.669729429,3659555.9313342436,3024579.027058216,3342627.633570204,3662402.4652910084,3024180.756224985,3328912.9319743435,3666479.170690662
2013-10-03,2986592.220268593,3323858.903634408,3669794.919633797,3011024.1289628474,3335806.3697258816,3674546.454373599,3016231.518734837,3345197.58672594,3676090.108455084,3014144.2999212854,3330187.042586642,3678512.492837194
2013-10-04,2962142.529208445,3286658.5181377195,3619436.709028517,2988379.527130604,3300242.727469236,3625692.791012222,2994853.4156421144,3310900.6795679,3628233.972785225,2994090.8856613403,3296943.313562522,3631978.9163860455
2013-10-07,3000075.0655444385,3353938.9288854683,3716312.959491776,3024990.159812155,3366721.850853365,3722100.903663664,3030032.116408647,3375945.1258493504,3723912.5127356034,3027696.624172144,3361152.000783463,3726112.8037549313
2013-10-08,3019332.838644384,3387452.8581912834,3764804.216371899,3041055.5344831245,3397319.118192996,3767879.460123283,3044099.121568853,3404542.572674158,3768009.8249939145,3039684.032398986,3388005.593161748,3768145.616208992
2013-10-09,3011780.292132533,3372650.2950393697,3742639.459154924,3033172.465193456,3382023.60477092,3745085.1723255655,3036238.6652505486,3389270.676516937,3745051.309147913,3031905.995095274,3372785.467785947,3745259.5499042044
2013-10-10,2977765.3557068505,3309476.704212802,3649906.7383917267,3004489.2196294386,3323494.745628562,3656537.6134648053,3011139.432800158,3334329.265659257,3659338.310435605,3010568.104334299,3321498.153653249,3663273.106114311
2013-10-11,2969776.683083389,3295571.9517979417,3630125.43861838,2998154.195643132,3311102.1160387304,3638190.8571740375,3005835.329267549,3322968.0569087267,3641880.1117383745,3006326.658857622,3311184.8331928663,3646872.7405983945
2013-10-14,2965185.3181297835,3291023.520417165,3625378.3389696735,2994827.820798182,3307859.001093411,3634755.8742336608,3003162.676420476,3320378.133018532,3639119.9732676535,3004307.073539566,3309265.7043711627,3644771.3738793116
2013-10-15,2962146.7452379223,3302227.4662213726,3649951.0962952375,2990328.0477085565,3318118.961062549,3658613.20171544,2997501.471751135,3329472.7613007966,3662261.656248182,2997401.2756638173,3317239.6294571534,3666708.5644349074
2013-10-16,3000170.31431378,3327798.650842223,3664182.9735809998,3031595.906633746,3346013.643346273,3675181.153268861,3041003.9437847086,3359610.0391184,3680358.756994011,3043065.5434435983,3349288.1748442343,3686886.2504733
2013-10-17,3044027.808302422,3371943.470420369,3709482.781871874,3077579.692991585,3391896.056287888,3722227.253163099,3088129.039699087,3406639.2851364203,3728313.6721495814,3091284.885897359,3397238.619460516,3735879.305249542
