key,label,CAGR,Vol,MaxDD,Calmar
spy00_puts1.00x,"All cash
puts 1.00x",0.12794668450697966,0.19153901459375394,-0.4161403125056623,0.30746044221620256
spy00_puts1.50x,"All cash
puts 1.50x",0.14494994477620793,0.20857985688153002,-0.4043409624272416,0.3584844431938817
spy20_puts1.00x,"20% SPY
puts 1.00x",0.1349099395499509,0.19918796441695186,-0.40850825744014085,0.33025021426823764
spy20_puts1.50x,"20% SPY
puts 1.50x",0.15142340468178506,0.21574144780484802,-0.398466073090604,0.3800158028695058
spy30_puts1.00x,"30% SPY
puts 1.00x",0.1386066048277772,0.20382579647992885,-0.3984852732866374,0.34783369454176805
spy30_puts1.50x,"30% SPY
puts 1.50x",0.15467068041428256,0.2198812974380629,-0.3969070526065175,0.38968992714679407
spy40_puts1.00x,"40% SPY
puts 1.00x",0.14169872984175957,0.20916574982582242,-0.39706430624219446,0.35686594744008193
spy40_puts1.50x,"40% SPY
puts 1.50x",0.15782120641203612,0.22450753051860997,-0.39343851880116143,0.4011330840023746
