date,spy00_puts1.00x,spy00_puts1.50x,spy20_puts1.00x,spy20_puts1.50x,spy30_puts1.00x,spy30_puts1.50x,spy40_puts1.00x,spy40_puts1.50x
2008-01-25,1015573.5479725447,1030598.7893825355,999761.0168596077,1014786.2582695984,991906.533050456,1006931.7744604468,984086.7416014724,999111.9830114632
2008-01-28,1012339.9013436033,1024261.124748151,999462.979296428,1011384.2027009758,993040.5303303386,1004961.7537348864,986629.138792015,998550.3621965628
2008-01-29,1011739.6878689735,1022562.2417860727,999719.1723903664,1010541.7263074656,993716.3642007356,1004538.918117835,987718.9252565769,998541.479173676
2008-01-30,1011946.0143205666,1023345.0039557823,998560.8126399886,1009959.8022752044,991888.2644426716,1003287.2540778872,985229.472230083,996628.4618652988
2008-01-31,1010112.8062974833,1018709.8305771525,999989.0128469616,1008586.037126631,994913.4967740532,1003510.5210537224,989829.3824445716,998426.4067242407
2008-02-01,1006638.1652425913,1012382.237081162,999405.1710911297,1005149.2429297004,995752.5975225267,1001496.6693610976,992076.4041179136,997820.4759564844
2008-02-04,1007231.5026590858,1015288.6244626789,997690.3494378016,1005747.4712413948,992896.7264843654,1000953.8482879584,988088.2804931372,996145.4022967302
2008-02-05,1008169.6132595269,1020926.6053658465,993764.361995568,1006521.3541018876,986574.878376836,999331.8704831556,979394.8422888048,992151.8343951243
2008-02-06,1008483.2238069201,1022588.9050576293,992622.4988101472,1006728.1800608564,984721.7083949412,998827.3896456504,976841.2887640932,990946.9700148024
2008-02-07,1005205.1824597992,1017083.6151412659,990498.8382577052,1002377.2709391718,983161.046768051,995039.4794495176,975834.2141644312,987712.6468458978
2008-02-08,1006001.4686308624,1018492.5751362591,990109.0329016036,1002600.1394070004,982191.6825224012,994682.7890277978,974294.2552893234,986785.36179472
2008-02-11,1005197.0179142507,1016620.1911314516,990179.4908419048,1001602.6640591056,982688.711466152,994111.8846833528,975210.636929383,986633.810146584
2008-02-12,1003615.0772051252,1013077.4079855884,990218.3902204044,999680.7210008675,983519.0078818428,992981.3386623062,976819.6926331368,986282.0234136
2008-02-13,1003885.4678415853,1010916.502291071,992218.4671641388,999249.5016136246,986365.489563747,993396.5240132328,980500.2902147447,987531.3246642303
2008-02-14,1004118.1225062433,1012632.5702435494,990876.3722978483,999390.8200351543,984250.39384472,992764.841582026,977621.8145654004,986136.2623027064
2008-02-15,1004697.8210429248,1012578.9685894173,991364.555615603,999245.7031620956,984693.5227337204,992574.670280213,978020.3594957714,985901.507042264
2008-02-19,1005506.9745526615,1013748.0676474812,992641.555534417,1000882.6486292368,986199.6223286416,994440.7154234612,979752.3412192124,987993.434314032
2008-02-20,1002342.0086980384,1008828.8718304959,989980.7489955528,996467.6121280104,983785.9647147798,990272.8278472372,977582.539618872,984069.4027513296
2008-02-21,1005655.9135683049,1013631.700958842,991756.4532000488,999732.2405905856,984807.0461247476,992782.8335152846,977858.67768941,985834.4650799471
2008-02-22,1004203.2552703915,1010584.7844004051,991359.6677892212,997741.1969192348,984926.778410976,991308.3075409896,978487.3183466076,984868.8474766212
2008-02-25,1007029.3354862605,1011610.8941377169,996357.7838234742,1000939.3424749306,990988.7447383776,995570.303389834,985598.3311201184,990179.8897715746
2008-02-26,1007115.0382378217,1010404.5427885276,997685.3255233224,1000974.8300740283,992926.8267491936,996216.3312998996,988139.980956728,991429.485507434
2008-02-27,1006230.7425052193,1010029.739938086,996612.6642448064,1000411.661677673,991761.5268265354,995560.524259402,986883.0822361264,990682.0796689932
2008-02-28,1003117.4759802006,1007965.6353465245,991842.8794214976,996691.0387878214,986176.2020166648,991024.3613829887,980490.7872804408,985338.9466467646
2008-02-29,996675.9137822501,1005891.5233667606,981447.4650557447,990663.0746402552,973839.7546253636,983055.364209874,966237.3807575018,975452.9903420124
2008-03-03,996908.8238222605,1005731.8545073415,981206.3005460076,990029.3312310884,973367.0004601596,982190.0311452406,965536.6644857472,974359.6951708284
2008-03-04,998190.8033534383,1006543.4268450115,981745.4223966354,990098.0458882088,973543.3533528644,981895.9768444377,965356.0106312452,973708.6341228186
2008-03-05,998435.3105862386,1005487.3459657573,983047.6683929244,990099.703772443,975360.570369967,982412.6057494855,967678.968788792,974731.0041683106
2008-03-06,998984.8276891129,1010445.4599895036,979930.1086426738,991390.7409430646,970454.1851297596,981914.8174301506,961013.5173919894,972474.1496923802
2008-03-07,999705.9431605896,1011895.9525977215,978787.7822322724,990977.7916694044,968407.7891471856,980597.7985843176,958081.3485097449,970271.3579468768
2008-03-10,1002609.9489961338,1018323.3315709879,979368.7217819688,995082.104356823,967865.6519911996,983579.0345660537,956441.5039799418,972154.886554796
2008-03-11,996495.9962500574,1005347.0665307429,979518.9342584066,988370.0045390922,971033.111862818,979884.1821435036,962550.7128014548,971401.7830821404
2008-03-12,997337.9954871638,1007629.657741664,978688.4705884452,988980.1328429452,969388.8124123296,979680.4746668296,960107.4936396248,970399.1558941252
2008-03-13,996411.1823280692,1006144.4004428445,978124.6445249764,987857.8626397516,969001.2280275996,978734.446142375,959892.6633882351,969625.8815030104
2008-03-14,999119.562153329,1014465.5447957236,978149.3379565608,993495.3205989551,967723.8270440316,983069.8096864264,957339.570187598,972685.5528299926
2008-03-17,1002931.8713123138,1020284.701644769,980126.6063181482,997479.4366506034,968813.5254854627,986166.355817918,957561.5088187078,974914.339151163
2008-03-18,992917.3307586029,1000031.6648622134,977210.3309198974,984324.665023508,969317.670886503,976432.0049901134,961401.2066913444,968515.5407949548
2008-03-19,997754.0398444587,1010449.8105031273,977702.912589742,990398.6832484104,967692.4563225892,980388.2269812576,957694.582258192,970390.3529168608
2008-03-20,991408.4971723419,998982.9624366229,974491.1413118443,982065.6065761256,965997.8090956252,973572.2743599064,957483.972778236,965058.4380425168
2008-03-24,990585.3150592931,996067.0384555807,977078.0397472946,982559.7631435824,970243.9167198276,975725.6401161152,963358.5947010916,968840.3180973792
2008-03-25,991158.6545197607,996353.6398816075,977777.4216167848,982972.4069786316,971004.752274298,976199.7376361449,964179.826646824,969374.8120086708
2008-03-26,989708.473677479,995676.2868761506,974181.1291988932,980148.9423975648,966358.5079606364,972326.3211593082,958499.2620268152,964467.075225487
2008-03-27,990291.3999791155,996910.4291308026,974184.1775965212,980803.2067482084,966078.7622821232,972697.7914338104,957941.5291034244,964560.5582551116
2008-03-28,991369.0191148142,998418.5284545486,973540.7918888502,980590.3012285844,964596.4827938976,971645.9921336318,955634.8761882504,962684.3855279848
2008-03-31,992955.1727436499,999336.5616999588,975673.766347981,982055.15530429,966994.4967491976,973375.8857055064,958292.3351634071,964673.724119716
2008-04-01,992770.6119125449,994803.4572750849,981691.6032620432,983724.4486245832,976028.0601316463,978060.9054941864,970284.3619257316,972317.2072882716
2008-04-02,991433.192606608,993885.5134990872,980461.267943966,982913.5888364452,974850.7737743685,977303.0946668476,969159.7768410352,971612.0977335144
2008-04-03,992354.064136447,994522.4276168412,981770.2805237854,983938.6440041796,976350.2067153432,978518.5701957372,970847.1335919816,973015.4970723756
2008-04-04,992731.2087588378,994369.6885991181,981913.82798543,983552.3078257104,976378.6388716504,978017.1187119308,970761.6131082173,972400.0929484976
2008-04-07,997280.3739404222,998757.293873545,986470.2622026536,987947.1821357764,980937.5907862002,982414.5107193232,975322.3402686504,976799.2602017733
2008-04-08,998460.9746244738,1000095.7214048235,987430.443995824,989065.1907761736,981789.2083626172,983423.9551429668,976066.528163713,977701.2749440628
2008-04-09,996175.6899141324,998397.2298127187,983881.734133016,986103.2740316024,977620.34605819,979841.8859567762,971285.4272128112,973506.9671113977
2008-04-10,996569.6384958667,997995.3639798358,984460.1722727905,985885.8977567595,978288.7484170046,979714.4739009736,972042.2476781282,973467.9731620972
2008-04-11,996983.2381837183,1000273.993617283,981557.0572106852,984847.81264425,973759.4312660015,977050.1866995664,965908.6694375286,969199.4248710932
2008-04-14,998848.3394716439,1002508.5944107634,982800.9293069654,986461.1842460848,974699.8624542614,978360.1173933808,966550.511544801,970210.7664839204
2008-04-15,999142.771743802,1001759.4663658139,983426.8077273908,986043.5023494024,975486.593480004,978103.288102016,967494.8198935773,970111.5145155892
2008-04-16,1002542.0629276644,1002784.2111564936,991413.529787505,991655.6780163344,985708.7522671992,985950.9004960284,979913.0932244898,980155.2414533192
2008-04-17,1001718.3617031409,1001794.4819135924,990824.3246918176,990900.444902269,985234.8773467974,985310.9975572488,979553.2265424684,979629.34675292
2008-04-18,1004662.8450174831,1004018.3590140013,995483.1167084186,994838.6307049368,990735.2539746248,990090.767971143,985884.4921932071,985240.0061897254
2008-04-21,1009749.8176063565,1009314.0427321437,1000586.1237501984,1000150.3488759856,995845.1359312456,995409.361057033,991000.4866912238,990564.711817011
2008-04-22,1006719.0989375133,1006687.3146492642,996796.0308323294,996764.2465440804,991681.6183565065,991649.8340682572,986467.8745071152,986436.0902188662
2008-04-23,1009211.2770867496,1008734.6928114468,998949.7095730394,998473.1252977368,993667.8570837016,993191.2728083988,988287.949240456,987811.3649651532
2008-04-24,1013576.6416541876,1012789.6275422313,1003991.6402471124,1003204.626135156,999041.5483269738,998254.5342150176,993988.9233134922,993201.909201536
2008-04-25,1015242.8462615395,1014031.4438932694,1007226.705681652,1006015.303313382,1003048.8769495718,1001837.4745813016,998760.0853133468,997548.6829450768
2008-04-28,1018905.0356770207,1017718.4689829982,1010868.3071461392,1009681.7404521166,1006679.5334785772,1005492.9667845548,1002379.36904704,1001192.8023530176
2008-04-29,1016456.0216303914,1015588.6732481611,1007694.4593812705,1006827.11099904,1003148.4429864011,1002281.0946041708,998494.6431443712,997627.2947621408
2008-04-30,1016470.4111752985,1015926.3033549383,1006613.4767734566,1006069.3689530964,1001527.326240918,1000983.218420558,996338.6603542656,995794.5525339053
2008-05-01,1016202.7244836352,1012807.9174443423,1010092.6075424164,1006697.8005031236,1006771.6270625176,1003376.8200232248,1003328.4340739476,999933.6270346548
2008-05-02,1017791.8034784939,1013631.7001059303,1012171.199537289,1008011.0961647254,1009070.7607991192,1004910.6574265556,1005846.0929383312,1001685.9895657676
2008-05-05,1018181.7381987767,1014698.6705766963,1011633.7836144144,1008150.715992334,1008092.08817717,1004609.0205550896,1004429.23054929,1000946.1629272096
2008-05-06,1021570.3800649298,1017202.7400609087,1016499.603406139,1012131.9634021178,1013663.9030233104,1009296.2630192892,1010700.9860219592,1006333.3460179382
2008-05-07,1015918.6436431718,1013452.6181135882,1007716.8725905392,1005250.8470609556,1003381.3072856492,1000915.2817560656,998928.9901408087,996462.9646112252
2008-05-08,1017573.6716301813,1014550.7929400331,1008913.0784822428,1005890.1997920944,1004335.0833645164,1001312.2046743684,999642.1185753368,996619.2398851886
2008-05-09,1014216.9479077174,1011390.8073524728,1005234.9539568112,1002408.8134015664,1000503.654561442,997677.5140061972,995659.442501794,992833.3019465492
2008-05-12,1017226.401641626,1012593.2354469867,1010161.9148047966,1005528.7486101572,1006326.2253390304,1001693.0591443912,1002367.65063127,997734.484436631
2008-05-13,1019424.1862130146,1014879.7219712089,1012336.7431766152,1007792.2789348096,1008491.2320423124,1003946.7678005068,1004522.6135893826,999978.149347577
2008-05-14,1024766.4392197733,1019834.7444599696,1017973.745603854,1013042.0508440504,1014262.1434335124,1009330.4486737088,1010425.4262828098,1005493.7315230062
2008-05-15,1029633.6336736423,1023622.6493025353,1024947.9806692008,1018936.9962980938,1022249.776326378,1016238.7919552712,1019417.5015323744,1013406.5171612676
2008-05-16,1028643.1845884965,1022637.1935315198,1024088.9169049432,1018082.9258479665,1021456.4591406492,1015450.4680836723,1018689.6957311204,1012683.704674144
2008-05-19,1031507.4380263011,1025718.2656302549,1027372.1844956892,1021583.0120996432,1024952.3628425994,1019163.1904465532,1022396.691304887,1016607.5189088408
2008-05-20,1018061.2922857924,1012699.6807188175,1012564.2537403832,1007202.6421734084,1009482.7998581972,1004121.1882912226,1006270.9870974644,1000909.3755304896
2008-05-21,1003486.5126987114,999167.8222898727,995254.201675817,990935.5112669785,990847.8450060104,986529.1545971716,986322.312340736,982003.6219318974
2008-05-22,1007787.2728788482,1002944.9750258133,999534.09235852,994691.794505485,995102.0772712718,990259.7794182368,990550.2703131486,985707.9724601138
2008-05-23,1004511.0586530835,1001218.2715725729,994062.2950028648,990769.5079223542,988587.9158262208,985295.1287457102,983004.5540095202,979711.7669290096
2008-05-27,1012463.8414460428,1008805.5467489833,1003112.5492791248,999454.2545820654,998166.1439745218,994507.8492774623,993103.1658561073,989444.8711590476
2008-05-28,1015834.5337731519,1011521.5522482691,1007204.2176286748,1002891.236103792,1002594.4084091262,998281.4268842434,997863.743808371,993550.7622834882
2008-05-29,1028445.3138074821,1023328.5414240937,1020553.3711732,1015436.5987898116,1016282.3815925496,1011165.6092091613,1011884.9480547794,1006768.1756713908
2008-05-30,1038858.3449338503,1033501.9863426657,1031299.3714896336,1025943.0128984492,1027182.9736269948,1021826.6150358104,1022937.031419022,1017580.6728278372
2008-06-02,1022739.075289654,1018902.8285410721,1013449.9990203565,1009613.7522717745,1008523.6022018926,1004687.3554533108,1003477.5673259766,999641.3205773946
2008-06-03,1021662.1975376216,1018290.0875701687,1011367.9600192626,1007995.8500518096,1005958.1683126206,1002586.0583451675,1000434.0375095845,997061.9275421312
2008-06-04,1018299.8260354165,1015284.2252611332,1007914.758109749,1004899.1573354657,1002471.537353255,999455.9365789716,996915.053836667,993899.4530623836
2008-06-05,1028668.0134686088,1023378.6343005314,1021578.053885254,1016288.6747171764,1017693.543870718,1012404.1647026404,1013675.473210918,1008386.0940428406
2008-06-06,1008703.7323062379,1008734.6457244724,996296.1200289892,996327.0334472236,989934.785205684,989965.6986239183,983464.9782013048,983495.8916195392
2008-06-09,1013461.8072219649,1012842.0022708698,1001377.4541443794,1000757.6491932842,995153.3092739874,994533.5043228924,988817.6666644448,988197.8617133496
2008-06-10,1014563.606844573,1014018.0770696601,1001639.43959034,1001093.9098154268,995004.0300880722,994458.5003131592,988262.3303099052,987716.8005349924
2008-06-11,1009273.9570275211,1010804.4171459405,993610.2989572987,995140.759075718,985690.2089516076,987220.669070027,977683.6140263316,979214.0741447508
2008-06-12,1007623.5325550536,1007820.8474251878,992684.0144395528,992881.329309687,985079.1765575764,985276.4914277106,977382.3060682048,977579.620938339
2008-06-13,1004720.6444526763,1001819.8808139755,992035.4154461568,989134.651807456,985448.234630696,982547.4709919952,978751.9060966958,975851.142457995
2008-06-16,1008534.5356234416,1005313.5622279912,995883.6126361438,992662.6392406937,989302.607024196,986081.6336287458,982611.4762482662,979390.502852816
2008-06-18,1007713.5764193104,1006284.5933010072,992484.0123086402,991055.0291903368,984684.6229763888,983255.6398580854,976792.8763979906,975363.8932796872
2008-06-19,1009727.8988058553,1007347.9713622403,994678.9910063436,992299.0635627283,986941.0550197918,984561.1275761768,979108.8766239168,976728.9491803016
2008-06-20,1007299.0246445222,1007218.394772218,989296.61228857,989215.9824162658,980175.8082835212,980095.178411217,970984.7825490432,970904.1526767388
2008-06-23,1007235.9627155022,1006750.76898682,989037.1397174092,988551.9459887272,979809.0180527018,979323.8243240196,970512.5475982382,970027.353869556
2008-06-24,1007234.6783483229,1006568.1254870879,988659.8824145948,987993.32955336,979242.3583212146,978575.8054599796,969760.0768877574,969093.5240265224
2008-06-25,1008596.4511217474,1006212.219645422,990809.9389777962,988425.7075014708,981728.4292557362,979344.1977794108,972574.2513658556,970190.01988953
2008-06-26,1004652.9680972449,1007317.2269031095,982200.433754603,984864.6925604676,970982.6741601068,973646.9329659714,959736.471064127,962400.7298699917
2008-06-27,1004285.7340073818,1006500.3856957674,980910.4853428642,983125.1370312496,969231.3116713988,971445.9633597842,957534.5519697876,959749.2036581732
2008-06-30,1008467.9077806257,1011010.8970084249,985600.7984168684,988143.7876446672,974174.837518364,976717.826746163,962723.9129188028,965266.9021466018
2008-07-01,1006254.0365086227,1007875.1059614405,983981.3955475542,985602.465000372,972818.5108948032,974439.5803476212,961624.3641515129,963245.4336043306
2008-07-02,1011891.706452921,1018186.375373762,986296.826213553,992591.495134394,973655.6234678904,979950.2923887311,961019.4272019468,967314.0961227876
2008-07-03,1008506.3940113299,1012851.9436467481,983168.1729843928,987513.7226198112,970592.7967925152,974938.3464279334,958020.409270994,962365.9589064124
2008-07-07,1012800.039966967,1019029.7803432067,985470.4775373857,991700.2179136252,971986.3075989552,978216.0479751948,958529.4030865337,964759.1434627732
2008-07-08,1005552.8435129527,1006448.3444263636,981606.691474804,982502.192388215,969600.6106550244,970496.1115684354,957577.7820296388,958473.2829430496
2008-07-09,1012550.5387655324,1018262.1618744562,984888.4655155358,990600.0886244596,971214.6123334608,976926.2354423844,957567.5637486684,963279.186857592
2008-07-10,1009674.3998912759,1014768.4050437643,982786.7335454008,987880.7386978891,969473.235740455,974567.2408929432,956176.5989413576,961270.604093846
2008-07-11,1016480.6353287707,1025458.7832950102,987268.868645162,996247.0166114016,972948.0732688376,981926.221235077,958673.3188771672,967651.4668434068
2008-07-14,1019526.6097590383,1031080.180953086,988581.2220257318,1000134.7932197796,973503.1401464444,985056.711340492,958495.3047095614,970048.8759036092
2008-07-15,1021438.6914458898,1034216.7338087572,987860.2509867026,1000638.29334957,971562.0647897924,984340.1071526596,955373.7642447696,968151.8066076372
2008-07-16,1012391.2046946224,1016793.7260970838,983560.1952928765,987962.7166953378,969271.9265577152,973674.4479601769,955020.7707159754,959423.2921184368
2008-07-17,1013035.556239504,1016116.1606798866,985980.7869991332,989061.391439516,972502.293160935,975582.8976013176,959035.017943648,962115.6223840306
2008-07-18,1010417.1703489115,1012133.3279822709,984551.4081555804,986267.5657889398,971605.9683407455,973322.125974105,958656.587035649,960372.7446690084
2008-07-21,1010935.8549465721,1011421.3242979468,985145.6166846824,985631.086036057,972202.2153497617,972687.6847011362,959253.9413082816,959739.4106596564
2008-07-22,1011351.0678937135,1009179.0058769074,987614.1623311972,985442.1003143912,975588.975050583,973416.9130337768,963532.0168751294,961359.9548583232
2008-07-23,1011148.2249825157,1008779.493999695,988335.466824054,985966.7358412334,976750.0295812766,974381.298598456,965121.582442811,962752.8514599904
2008-07-24,1008066.6389357492,1008877.5726460924,981652.4292729272,982463.3629832704,968409.369246232,969220.3029565752,955166.5031774075,955977.4368877508
2008-07-25,1008809.0357953806,1008644.4227248739,982318.6009029124,982153.9878324056,969012.206232502,968847.5931619952,955706.9607139296,955542.3476434228
2008-07-28,1006262.5413308027,1008703.6412622819,977112.9707458528,979554.070677332,962599.7159050634,965040.8158365428,948124.3112783324,950565.4112098118
2008-07-29,1005808.7072736917,1004279.9637317336,980540.6096110108,979011.8660690528,967778.7386417344,966249.9950997762,954997.694433755,953468.9508917968
2008-07-30,1007410.4895711819,1004344.3546070217,985284.679892973,982218.5449288128,973995.3859321856,970929.2509680254,962645.3562511036,959579.2212869432
2008-07-31,1005381.7500873543,1004200.0815054523,980868.9006604282,979687.2320785262,968470.3642090356,967288.6956271336,956039.2954169333,954857.6268350312
2008-08-01,1004657.3872249374,1003320.8132176503,979183.8890622944,977847.3150550072,966318.9208679326,964982.3468606456,953433.9611548708,952097.3871475838
2008-08-04,1006284.7137939109,1006193.9425333908,979061.4023000388,978970.6310395186,965383.7874594076,965293.0161988874,951708.637096937,951617.865836417
2008-08-05,1006421.6598853632,1002730.5427538694,983820.3377770056,980378.9418195796,972353.43796513,968912.042007704,961071.9315926495,957630.5356352236
2008-08-06,1009343.7961482318,1004803.3314607029,987420.285549994,983189.5161923382,976278.4002493584,972047.6308917024,965372.5512147468,961141.781857091
2008-08-07,1006528.9789516795,1003267.4526452454,982039.939095709,979006.0863377252,969660.880166746,966627.027408762,957466.5939247148,954432.7411667308
2008-08-08,1009455.7721236146,1004885.2279856205,988103.4387030748,983842.3293154944,977230.8686525276,972969.7592649471,966583.3411196154,962322.2317320348
2008-08-11,1009642.5292435552,1004441.8146097979,990082.9844755372,985232.9017351138,980076.7413047148,975226.6585642915,970316.390685903,965466.30794548
2008-08-12,1005286.7162712202,1001078.3042506736,983992.0943611176,980068.7463978413,973147.1789215524,969223.830958276,962502.1817918908,958578.8338286144
2008-08-13,1003907.4410265426,999994.0080176299,981579.2452895944,977930.9242731134,970235.492486516,966587.1714700352,959083.8443340504,955435.5233175696
2008-08-14,1007569.8097359856,1002580.2901578114,986405.83370957,981756.0059667944,975621.4185122764,970971.5907695004,965088.35544874,960438.5277059644
2008-08-15,1008880.519613762,1003260.4261023945,988449.0465602208,983210.5196561516,978017.839932377,972779.3130283076,967871.0419408616,962632.5150367924
2008-08-18,1005974.0569757202,1001626.0806274082,983349.657110985,979301.7641255588,971858.8026377409,967810.9096523146,960595.8319173048,956547.9389318784
2008-08-19,999831.6877981322,995939.0925981555,975560.3636543254,971939.05606443,963278.3602976956,959657.0527078002,951217.1984980834,947595.8909081882
2008-08-20,1004654.1484666953,999880.6540070357,980963.6102899236,976521.26888141,968957.7525861816,964515.411177668,957223.0769362898,952780.7355277762
2008-08-21,1006278.4891624791,1000987.2519260682,982788.1489568372,977862.7151120268,970877.4842410994,965952.0503962887,959269.3686453098,954343.9348004992
2008-08-22,1011154.1741985045,1004972.303343502,989776.1452420146,984015.7607395266,978880.1055806607,973119.7210781728,968314.369527906,962553.985025418
2008-08-25,999548.7974016031,995101.9255074018,975283.206759397,971146.8052895648,962997.7862585568,958861.3847887244,950968.3978135803,946831.9963437482
2008-08-26,1002874.9354369293,997924.9339349499,978934.0313991292,974328.3116854264,966802.616513862,962196.8968001592,954955.4725673754,950349.7528536726
2008-08-27,1007257.1352593591,1001587.7994217741,984677.9975905592,979398.9535420004,973199.282439912,967920.2383913528,962031.9207333188,956752.8766847596
2008-08-28,1016310.009637867,1010080.9339435089,995413.0320035248,989608.051435134,984740.968068858,978935.9875004676,974390.8828232072,968585.9022548166
2008-08-29,1010914.9626007081,1005603.9057591737,988413.6304697972,983469.8153453018,976968.351252117,972024.5361276217,965807.8101904824,960863.9950659872
2008-09-02,1007281.8459219486,1002754.7773161494,983883.7350930772,979670.9748650067,972008.0474052272,967795.287177157,960376.2807347008,956163.5205066304
2008-09-03,1008038.3421132629,1003150.9659323763,984450.3171839176,979903.6185279132,972482.4384970248,967935.7398410204,960786.7273225546,956240.0286665502
2008-09-04,994449.6514645413,992649.3551359925,966669.432945734,965005.3877512916,952691.3653843404,951027.320189898,938838.80481468,937174.7596202372
2008-09-05,997994.9337716831,995067.0535226797,970518.4729139276,967806.9342242108,956682.4356707898,953970.8969810732,943045.4654647677,940333.9267750512
2008-09-08,1005994.2729691699,1001822.7132993193,981386.706591925,977508.6656833343,968917.6183017988,965039.5773932082,956679.7494142756,952801.7085056847
2008-09-09,990069.2702062894,989762.257292616,961502.7040670682,961227.8804574,947141.6118110764,946866.7882014082,932809.1225935582,932534.29898389
2008-09-10,993663.327492992,992005.5933995261,965512.0870093388,963983.4207734008,951345.6570171202,949816.9907811824,937296.0881494208,935767.421913483
2008-09-11,988684.0510975469,986050.3628740201,962744.41702163,960298.105211148,949637.4071395004,947191.0953290184,936674.5566885906,934228.2448781086
2008-09-12,985210.2166942575,983360.6570480361,960185.9400575276,958462.4021107164,947520.6966958982,945797.1587490868,934927.53587232,933203.9979255088
2008-09-15,995664.7646582115,1003930.7123028173,962258.7752155048,969904.0198858852,945571.0503726108,953216.2950429912,928321.856244353,935967.1009147336
2008-09-16,991289.1528690292,995939.4165098015,960776.6164486388,965077.1289260482,945458.5280267544,949759.040504164,929798.8998689412,934099.4123463508
2008-09-17,1005093.5765620414,1023094.644441342,966808.6462702336,983413.4561205662,947796.1529245852,964400.9627749178,927523.2866921952,944128.0965425275
2008-09-18,999472.6546445928,1009201.319907465,966133.45883087,975228.2691287184,949438.2924030804,958533.1027009288,932143.0052935174,941237.8155913656
2008-09-19,998587.249016535,1005494.7975967446,972147.3560041952,978419.9881219747,958717.261491488,964989.8936092672,944563.457049005,950836.0891667844
2008-09-22,994418.7718465108,1004304.807546906,964128.3057374886,973383.0175185932,948859.55706738,958114.2688484846,932929.1051119302,942183.816893035
2008-09-23,990304.1971051202,1002281.4306909308,956223.1295839522,967572.1479830015,939156.390325087,950505.4087241364,921496.1003787668,932845.1187778162
2008-09-24,989389.4035593449,1000977.0080037108,955851.0181094268,966810.6444003808,939041.153092835,950000.779383789,921628.3630958264,932587.9893867804
2008-09-25,989787.8716875126,998483.0235720574,958818.0288863915,966883.4640110036,943219.6482160212,951285.0833406332,926968.2749684168,935033.710093029
2008-09-26,989092.7598354329,998659.236943731,958236.006193209,967173.624664176,942692.85010003,951630.468570997,926496.652647494,935434.2711184608
2008-09-29,995396.4102359372,1021328.8633141763,951456.672681044,976766.4015707668,929707.9827071916,955017.7115969146,907536.8756742524,932846.6045639752
2008-09-30,994224.5088586961,1017213.8832127675,956985.8928529746,979349.5347685264,938339.5303773972,960703.1722929492,919105.4181776226,941469.0600931745
2008-10-01,991000.6516083062,1014056.0339743061,953971.15920181,976402.4805008034,935427.0002672144,957858.3215662078,916295.1355170418,938726.4568160352
2008-10-02,989222.5711278713,1014324.950739483,946216.143735224,970697.86792669,924871.8617361528,949353.5859276188,903068.223346222,927549.947537688
2008-10-03,987492.8961387536,1013028.8376480703,942284.9142433872,967201.3134284882,919920.4993841632,944836.8985692642,897150.7469166939,922067.1461017948
2008-10-06,990964.2317055127,1019416.1355888565,937328.7864007044,965162.8988671952,911068.3696118896,938902.4820783806,884612.0543550238,912446.1668215148
