underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2483.47,2483.47,1.0,0.0,0.0
AAL,AALG,core_levered_etf,-2372.5194014719996,2372.5194014719996,1.0,0.0,0.0
AAOI,AAOI,spot,32974.83,32974.83,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-33705.345966320005,33705.345966320005,1.0,0.0,0.0
AAPL,AAPL,spot,16502.54,16502.54,1.0,0.0,0.0
AAPL,AAPU,core_levered_etf,-8088.162124979999,8088.162124979999,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-8647.434254655,8647.434254655,1.0,0.0,0.0
ABNB,ABNB,spot,2567.7000000000003,2567.7000000000003,1.0,0.0,0.0
ABNB,ABNG,core_levered_etf,-2771.93074725,2771.93074725,1.0,0.0,0.0
ACHR,ACHR,spot,2304.7200000000003,2304.7200000000003,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-2307.15526872,2307.15526872,1.0,0.0,0.0
ADBE,ADBE,spot,1977.44,1977.44,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1988.75920434,1988.75920434,1.0,0.0,0.0
AFRM,AFRM,spot,4586.599999999999,4586.599999999999,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-4995.8258011200005,4995.8258011200005,1.0,0.0,0.0
ALAB,ALAB,spot,21116.7,21116.7,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-23667.12104211,23667.12104211,1.0,0.0,0.0
AMD,AMD,spot,43811.46,43811.46,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-15951.456385090001,15951.456385090001,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-16101.716484285604,16101.716484285604,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-16159.973742000002,16159.973742000002,1.0,0.0,0.0
AMZN,AMZN,spot,24491.18,24491.18,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-11627.2510344,11627.2510344,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-13268.4398877285,13268.4398877285,1.0,0.0,0.0
APH,APH,spot,2734.7400000000002,2734.7400000000002,1.0,0.0,0.0
APH,APHU,core_levered_etf,-2937.15376008,2937.15376008,1.0,0.0,0.0
APP,APP,spot,3312.26,3312.26,1.0,0.0,0.0
APP,APPX,core_levered_etf,-3734.6144505300003,3734.6144505300003,1.0,0.0,0.0
ARKK,ARKK,spot,2785.68,2785.68,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-2806.07064738,2806.07064738,1.0,0.0,0.0
ARM,ARM,spot,2281.37,2281.37,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-2649.5553418100003,2649.5553418100003,1.0,0.0,0.0
ASHR,ASHR,spot,8339.32,8339.32,1.0,0.0,0.0
ASHR,CHAU,core_levered_etf,-8372.17086048,8372.17086048,1.0,0.0,0.0
ASML,ASML,spot,8753.82,8753.82,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-9327.233617679998,9327.233617679998,1.0,0.0,0.0
ASTS,ASTS,spot,9841.230000000001,9841.230000000001,1.0,0.0,0.0
