underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MSTR,"MSTR, MTYY",4521.572725248003,38766.507274752,2
NFLX,"NFLU, NFLX",4154.9440577800015,55281.41594222,2
VALE,"VALE, VALG",2215.30600608,3822.39399392,2
GDX,"GDX, GDXU, NUGT",1459.1093562799979,36108.85064372,3
MARA,"MAAY, MARA",1220.6060783471003,22721.7539216529,2
ASTS,"ASTS, ASTX",1214.8361167300009,18467.623883270004,2
CRCL,"CRCG, CRCL",972.2269923200001,19960.13300768,2
SRPT,"SRPT, SRPU",892.9826273500003,17760.37737265,2
MDB,"MDB, MDBX",858.1703061455,11167.609693854502,2
HL,"HL, HLXX",626.3650560384003,9142.234943961601,2
META,"FBL, FBYY, META",575.0183777800012,30191.621622220002,3
COPX,"COPX, COPZ",555.425400597399,15901.514599402599,2
CEG,"CEG, CEGX",525.4329473999987,19468.967052599997,2
IREN,"IREG, IREN",517.7559742848025,23874.044025715197,2
ETHA,"ETHA, ETHT, ETHU, ETU",512.8866117200014,57644.31338828,4
NBIS,"NBIS, NEBX",511.8191155500026,43635.28088445,2
FIGR,"FGRU, FIGR",467.2432669080008,26412.756733092,2
RCAT,"RCAT, RCAX",448.1369181600021,17728.08308184,2
TSM,"TSM, TSMG, TSMU",446.5658577269978,32680.634142273,3
NNE,"NNE, NNEX",440.3196127200026,25242.08038728,2
HIMS,"HIMS, HMYY",405.8331232800001,1201.20687672,2
NU,"NU, NUG",336.5642948712002,16549.5357051288,2
GSOL,"GSOL, SOLX",333.0972920500026,24589.702707949997,2
DDOG,"DDOG, DOGD",327.9673214999998,4326.4726785,2
XOM,"XOM, XOMX",318.27674950000073,17781.6432505,2
URA,"URA, URAA",301.34002272,17432.85997728,2
XOP,"GUSH, XOP",301.0669757700016,22138.93302423,2
FIG,"FIG, FIGG",287.4728463099991,10869.647153689999,2
RTX,"RTX, RTXG",286.7825703615001,3830.9574296385,2
OKLO,"OKLL, OKLO",285.18795432000024,14991.652045679999,2
SNPS,"SNPS, SNPX",273.13305200000013,4402.666948,2
SATS,"SATG, SATS",267.73104288000104,8402.46895712,2
LLY,"ELIL, LLY",256.71812716,3355.3618728399997,2
LEU,"LEU, LEUX",232.2721271999999,20072.027872800005,2
UUUU,"UUUG, UUUU",171.9899191620002,8323.290080838,2
BA,"BA, BOEG, BOEU",164.40159827000025,35777.83840173,3
CIFR,"CIFG, CIFR",161.70292624079957,18563.8170737592,2
SOEZ,"SOEZ, SOLT",156.96815490000154,16977.5918451,2
WULF,"WULF, WULX",146.96864576000007,29152.17135424,2
KTOS,"KTOS, KTUP",141.74051929999996,3559.9594807,2
MRNA,"MRNA, MRNX",127.99538744999882,17334.06461255,2
IWM,"IWM, URTY",127.4028457999998,2617.6971542,2
GOOGL,"GGLL, GOOGL, GOOX",120.46175333999963,41083.49824666,3
AAL,"AAL, AALG",110.95059852800023,4855.989401471999,2
NOW,"NOW, NOWL",109.27055999999993,3896.32944,2
LCID,"LCDL, LCID",102.84302400000001,1361.816976,2
EWW,"EWW, MEXX",102.22046695999961,5981.77953304,2
SNAP,"SNAG, SNAP",100.06322303999968,5506.09677696,2
SPY,"SPXL, SPY",99.63641316000007,4124.84358684,2
ENPH,"ENPH, ENPX",94.6884219499999,1586.3115780499998,2
ISRG,"ISRG, ISUL",82.45865150250029,5333.0213484975,2
NEM,"NEM, NEMG",72.02771014999985,3644.17228985,2
NIO,"NIO, NIOG",67.76103999999987,5732.098959999999,2
XPEV,"XPEG, XPEV",67.72801987840012,4028.2519801216,2
GDXJ,"GDXJ, JNUG",57.510941699999876,4106.809058299999,2
RDDT,"RDDT, RDTL",56.833026880000034,8725.08697312,2
CHNL,"CHNL, CHNU",51.74134478119959,7156.0410552188005,2
DKNG,"DKNG, DRAY",49.05516269999998,1928.0848373,2
FCX,"FCX, FCXG",34.01058324880023,6182.4294167512,2
UEC,"UEC, UECG",29.49223299499863,17483.907767005,2
PAAS,"PAAS, PAAU",27.756899350000026,1195.6631006500002,2
