underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
AXTI,"AXTI, AXTU, AXTX",10513.717162359986,341899.88283764,3
CRML,"CRML, CRMU, CRMX",6203.147260683203,145784.9527393168,3
BABA,"BABA, BABU, BABX",3713.1554734500005,6992.431249110001,3
META,"FBL, META, METU",3192.32909231,6745.765920690001,3
MU,"MU, MULL, MUU",2745.5572093999963,16779.673597119996,3
BE,"BE, BEG, BEX",2394.0291278600052,55333.93087214,3
FLY,"FLY, FLYT",2271.5161187999984,47787.5038812,2
MARA,"MARA, MRAL",2163.481446959998,3511.4848480799983,2
PL,"PL, PLU",1756.0196025000005,28566.1803975,2
EOSE,"EOSE, EOSU",1674.6537596800044,62600.54624032,2
RCAT,"RCAT, RCAX",1521.4739299799985,45948.60607002,2
AVAV,"AVAV, AVXX",898.784250650001,15294.17574935,2
HIMS,"HIMS, HIMZ",841.395006875001,10697.307566875003,2
OPEN,"OPEG, OPEN, OPEX",829.7144857591993,16009.7955142408,3
SMCI,"SMCI, SMCL, SMCX",715.3514443399954,26621.84507406,3
VALE,"VALE, VALG",703.2775241910001,1697.082475809,2
NVTS,"NVTS, NVTX",689.9317040400019,62214.96829596,2
AMPX,"AMPU, AMPX",617.3031390300002,30144.73686097,2
CRCL,"CCUP, CRCA, CRCG, CRCL",565.6953572200018,48256.41033058,4
QUBT,"QUBT, QUBX",565.2975884000007,26471.2224116,2
FIG,"FIG, FIGG",525.6516253684003,12731.4283746316,2
PLUG,"PLUG, PLUL",506.2557856732001,7664.4642143268,2
BMNR,"BMNG, BMNR, BMNU",425.7289934598002,26448.391006540198,3
BBAI,"BAIG, BBAI",408.69330884879855,18112.5866911512,2
PLTR,"PLTA, PLTG, PLTR, PLTU, PTIR",405.4240015300011,18359.49599847,5
RKT,"RKT, RKTL",403.8254987599994,9755.51450124,2
QS,"QS, QSU",390.52577440000005,8966.234225600001,2
FIGR,"FGRU, FIGR",352.78276844160064,9950.4172315584,2
XNDU,"XNDU, XNDX",328.8593460500015,37470.42065395,2
ONDS,"ONDG, ONDL, ONDS",314.0026635300037,41097.03733647,3
EWY,"EWY, KORU",313.79966500000046,16937.080335,2
MRNA,"MRNA, MRNX",268.06310315999986,3691.59689684,2
NET,"NET, NETG",242.6885170999999,6735.7114829,2
ARM,"ARM, ARMG",236.89904669999987,5584.1209533,2
LMND,"LMND, LMNX",236.69187106599998,3288.8081289340007,2
IBIT,"BITU, BITX, BTCL, IBIT",235.79148837999765,5155.707256419998,4
PONY,"PONX, PONY",235.0565787200003,5827.74342128,2
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",221.23113106949995,17748.9104618895,5
LAC,"LAC, LACG",210.3436180253998,5639.496381974601,2
SOEZ,"SOEZ, SOLT",205.52888447000078,9502.04540987,2
LRCX,"LRCU, LRCX",205.09900600000003,1900.384294,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",178.90384796800026,24208.756152032,4
POET,"POEL, POET",169.16002650000155,25940.8599735,2
DUOL,"DUOG, DUOL",148.67185294269984,3594.1281470573003,2
SOUN,"SOUN, SOUX",139.8203429350001,5451.059657065,2
UPST,"UPST, UPSX",132.32148608320085,8118.1585139168,2
GEV,"GEV, GEVG, GEVX",118.11560279000014,6431.30439721,3
LLY,"LLY, LLYX",115.74468419999994,2264.9810558,2
JOBY,"JOBX, JOBY",114.37152416000004,3344.18847584,2
ACHR,"ACHR, ARCX",105.6207695800008,7008.29923042,2
VRT,"VRT, VRTL",101.90257079999992,4362.7113772,2
COPX,"COPX, COPZ",90.31194099299978,3903.851419007,2
INTC,"INTC, INTW, LINT",87.77753165000013,9797.822468350001,3
ASML,"ASML, ASMU",84.07273000000009,3510.5672699999996,2
GDXJ,"GDXJ, JNUG",84.04063683999993,3475.63936316,2
DNN,"DNN, DNNG",76.64588984000011,3372.9941101599998,2
OSCR,"OSCR, OSCX",74.81068252049954,4200.7893174795,2
SPOT,"SPOG, SPOT",74.39595069179995,2804.2240493082,2
GEMI,"GEMG, GEMI",70.95431621439911,13781.3856837856,2
GDX,"GDX, GDXU, NUGT",59.55835141000034,7342.381648590001,3
CEG,"CEG, CEGX",49.87132339449977,2469.7606926054996,2
CRM,"CRM, CRMG",37.64811399999985,2583.376574,2
XPEV,"XPEG, XPEV",32.893479629999774,3016.1265203700004,2
CHNL,"CHNL, CHNU",29.93077214600021,2478.378412274,2
NOK,"LNOK, NOK",24.963310000000007,472.63668999999993,2
CRWD,"CRWD, CRWL",22.97494842160006,1474.4650515784,2
ETHA,"ETHA, ETHT, ETHU, ETU",20.91163899499861,19191.688361005,4
NFLX,"NFLU, NFLX, NFXL",19.367449920000126,2915.43255008,3
QCOM,"QCML, QCMU, QCOM",16.661804967999615,2643.722267032,3
OKTA,"OKTA, OKTG",12.372981624999738,3037.487018375,2
CMG,"CMG, CMGG",9.305833847500026,1612.1941661525,2
TSUI,"TSUI, TXXS",9.032925555599832,3971.4150744444,2
BLSH,"BLSG, BLSH",6.926300000000083,6389.7937,2
NVO,"NVO, NVOX",4.431893579999837,1776.84810642,2
RIOT,"RIOT, RIOX",-0.08348639776977507,3558.4707216022302,2
FCX,"FCX, FCXG",-1.61395650999998,3077.61395651,2
SOXX,"SOXL, SOXX",-3.7958791409059813,5741.434719459094,2
TSM,"TSM, TSMG, TSMU",-5.871376769528524,4258.207096121072,3
ALB,"ALB, ALBG",-12.867150225599971,2796.5805602255996,2
MRVL,"MRVL, MVLL",-13.326934349999647,4257.90693435,2
