symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed,discrepancy_blocker,purgatory,purgatory_no_locate,purgatory_borrow_band,purgatory_net_edge,purgatory_vol_ratio
ASTX,-11253.765357154409,-26764.260000000002,-15510.494642845593,15510.494642845593,11253.765357154409,26764.260000000002,15510.494642845593,False,none,False,False,False,False,False
NBIZ,-5014.677624386471,-19904.621,-14889.94337561353,14889.94337561353,5014.677624386471,19904.621,14889.94337561353,False,none,False,False,False,False,False
IREZ,0.0,-14174.439999999999,-14174.439999999999,14174.439999999999,0.0,14174.439999999999,14174.439999999999,False,borrow_band,True,False,True,False,False
BBYY,-48778.95101766354,-34620.03,14158.921017663539,14158.921017663539,48778.95101766354,34620.03,-14158.921017663539,True,no_locate,True,True,False,False,False
ASTN,0.0,-13510.665,-13510.665,13510.665,0.0,13510.665,13510.665,False,borrow_band,True,False,True,False,False
TMYY,-73262.78029591136,-60166.329999999994,13096.450295911367,13096.450295911367,73262.78029591136,60166.329999999994,-13096.450295911367,True,no_locate,True,True,False,False,False
AAOX,-30489.66181313575,-43450.0,-12960.33818686425,12960.33818686425,30489.66181313575,43450.0,12960.33818686425,False,none,False,False,False,False,False
EOSU,-5897.330569196563,-15225.87,-9328.539430803437,9328.539430803437,5897.330569196563,15225.87,9328.539430803437,False,none,False,False,False,False,False
AMZO,0.0,-8679.84,-8679.84,8679.84,0.0,8679.84,8679.84,False,none,False,False,False,False,False
RKLX,-4282.41068606843,-12736.8,-8454.38931393157,8454.38931393157,4282.41068606843,12736.8,8454.38931393157,False,none,False,False,False,False,False
DUST,0.0,-8025.6,-8025.6,8025.6,0.0,8025.6,8025.6,False,borrow_band,True,False,True,False,False
RGTZ,0.0,-7941.3099999999995,-7941.3099999999995,7941.3099999999995,0.0,7941.3099999999995,7941.3099999999995,False,no_locate,True,True,False,False,False
COHH,-7308.198888491035,0.0,7308.198888491035,7308.198888491035,7308.198888491035,0.0,-7308.198888491035,True,none,False,False,False,False,False
ZSL,0.0,-6998.94,-6998.94,6998.94,0.0,6998.94,6998.94,False,none,False,False,False,False,False
RGTX,-6244.4252851053525,-13117.53,-6873.104714894648,6873.104714894648,6244.4252851053525,13117.53,6873.104714894648,False,none,False,False,False,False,False
AXTU,-37247.04843931581,-44091.49,-6844.441560684187,6844.441560684187,37247.04843931581,44091.49,6844.441560684187,False,none,False,False,False,False,False
BEX,-15910.705117177136,-9405.0,6505.705117177136,6505.705117177136,15910.705117177136,9405.0,-6505.705117177136,True,none,False,False,False,False,False
MSTZ,-4962.753526436302,-11310.075,-6347.321473563698,6347.321473563698,4962.753526436302,11310.075,6347.321473563698,False,none,False,False,False,False,False
SNDU,-5656.021858584967,-11613.560000000001,-5957.538141415034,5957.538141415034,5656.021858584967,11613.560000000001,5957.538141415034,False,none,False,False,False,False,False
DAMD,-7741.683880299713,-2433.6,5308.083880299713,5308.083880299713,7741.683880299713,2433.6,-5308.083880299713,True,none,False,False,False,False,False
SDS,0.0,-5242.38,-5242.38,5242.38,0.0,5242.38,5242.38,False,none,False,False,False,False,False
COYY,-68201.57151431865,-73137.303,-4935.731485681346,4935.731485681346,68201.57151431865,73137.303,4935.731485681346,False,none,False,False,False,False,False
FLYT,-6670.51489680105,-11398.26,-4727.74510319895,4727.74510319895,6670.51489680105,11398.26,4727.74510319895,False,none,False,False,False,False,False
OKLL,-5479.635561915185,-9842.310000000001,-4362.674438084817,4362.674438084817,5479.635561915185,9842.310000000001,4362.674438084817,False,none,False,False,False,False,False
IREX,-7035.109848199151,-11366.5,-4331.390151800849,4331.390151800849,7035.109848199151,11366.5,4331.390151800849,False,none,False,False,False,False,False
TXXH,-4241.939543490286,0.0,4241.939543490286,4241.939543490286,4241.939543490286,0.0,-4241.939543490286,True,none,False,False,False,False,False
RKLZ,-6684.14054280867,-10410.43,-3726.2894571913303,3726.2894571913303,6684.14054280867,10410.43,3726.2894571913303,False,none,False,False,False,False,False
TSLQ,0.0,-3701.64,-3701.64,3701.64,0.0,3701.64,3701.64,False,none,False,False,False,False,False
CRMX,-15649.94608447048,-11971.999999999998,3677.9460844704827,3677.9460844704827,15649.94608447048,11971.999999999998,-3677.9460844704827,True,borrow_band,True,False,True,False,False
XNDX,-12920.30829519094,-9298.449999999999,3621.858295190941,3621.858295190941,12920.30829519094,9298.449999999999,-3621.858295190941,True,none,False,False,False,False,False
CRWG,-4970.107137236094,-8383.28,-3413.172862763907,3413.172862763907,4970.107137236094,8383.28,3413.172862763907,False,none,False,False,False,False,False
SNDG,-3334.0870217440674,0.0,3334.0870217440674,3334.0870217440674,3334.0870217440674,0.0,-3334.0870217440674,True,none,False,False,False,False,False
BEG,-6783.369224592438,-3869.73,2913.6392245924376,2913.6392245924376,6783.369224592438,3869.73,-2913.6392245924376,True,borrow_band,True,False,True,False,False
NVDQ,0.0,-2896.5299999999997,-2896.5299999999997,2896.5299999999997,0.0,2896.5299999999997,2896.5299999999997,False,borrow_band,True,False,True,False,False
FAZ,0.0,-2871.6400000000003,-2871.6400000000003,2871.6400000000003,0.0,2871.6400000000003,2871.6400000000003,False,none,False,False,False,False,False
CRWU,-3631.359487365809,-6463.5199999999995,-2832.1605126341906,2832.1605126341906,3631.359487365809,6463.5199999999995,2832.1605126341906,False,none,False,False,False,False,False
ONDG,-8643.891712667448,-5833.24,2810.651712667448,2810.651712667448,8643.891712667448,5833.24,-2810.651712667448,True,none,False,False,False,False,False
CWVX,-4487.998377387043,-7266.929999999999,-2778.9316226129567,2778.9316226129567,4487.998377387043,7266.929999999999,2778.9316226129567,False,none,False,False,False,False,False
MUZ,-2754.143597326656,0.0,2754.143597326656,2754.143597326656,2754.143597326656,0.0,-2754.143597326656,True,none,False,False,False,False,False
IRE,-6520.367709548855,-9180.6,-2660.2322904511457,2660.2322904511457,6520.367709548855,9180.6,2660.2322904511457,False,none,False,False,False,False,False
QBTX,-7438.19796914284,-4785.18,2653.0179691428393,2653.0179691428393,7438.19796914284,4785.18,-2653.0179691428393,True,none,False,False,False,False,False
SQQQ,0.0,-2644.6,-2644.6,2644.6,0.0,2644.6,2644.6,False,net_edge,True,False,False,True,False
UECG,-1741.026693524801,-4288.0027,-2546.976006475199,2546.976006475199,1741.026693524801,4288.0027,2546.976006475199,False,none,False,False,False,False,False
ONDL,-6756.221957751476,-4382.349999999999,2373.8719577514767,2373.8719577514767,6756.221957751476,4382.349999999999,-2373.8719577514767,True,none,False,False,False,False,False
CSEX,-3992.661126058904,-5900.6,-1907.9388739410965,1907.9388739410965,3992.661126058904,5900.6,1907.9388739410965,False,none,False,False,False,False,False
AXTX,-40132.81527521292,-38316.47,1816.345275212916,1816.345275212916,40132.81527521292,38316.47,-1816.345275212916,True,none,False,False,False,False,False
AVXX,-1826.2753398407172,-3600.65,-1774.374660159283,1774.374660159283,1826.2753398407172,3600.65,1774.374660159283,False,none,False,False,False,False,False
OPEG,-4177.504487733734,-2405.7768,1771.727687733734,1771.727687733734,4177.504487733734,2405.7768,-1771.727687733734,True,none,False,False,False,False,False
UUUG,-3041.417175947256,-4789.7,-1748.2828240527438,1748.2828240527438,3041.417175947256,4789.7,1748.2828240527438,False,none,False,False,False,False,False
LABD,0.0,-1697.26,-1697.26,1697.26,0.0,1697.26,1697.26,False,none,False,False,False,False,False
CIFG,-3728.540533306789,-5419.923,-1691.382466693211,1691.382466693211,3728.540533306789,5419.923,1691.382466693211,False,none,False,False,False,False,False
PLU,-5103.057191261111,-6717.150000000001,-1614.0928087388893,1614.0928087388893,5103.057191261111,6717.150000000001,1614.0928087388893,False,none,False,False,False,False,False
EWV,0.0,-1552.9499999999998,-1552.9499999999998,1552.9499999999998,0.0,1552.9499999999998,1552.9499999999998,False,none,False,False,False,False,False
GEMG,-4933.130713582383,-3431.7534,1501.3773135823826,1501.3773135823826,4933.130713582383,3431.7534,-1501.3773135823826,True,none,False,False,False,False,False
NEBX,-5619.999142544913,-4156.8,1463.1991425449132,1463.1991425449132,5619.999142544913,4156.8,-1463.1991425449132,True,none,False,False,False,False,False
CRMU,-24498.245343417035,-23085.268799999998,1412.9765434170367,1412.9765434170367,24498.245343417035,23085.268799999998,-1412.9765434170367,True,none,False,False,False,False,False
RGTU,-3232.998776584627,-1826.8799999999999,1406.1187765846273,1406.1187765846273,3232.998776584627,1826.8799999999999,-1406.1187765846273,True,borrow_band,True,False,True,False,False
NBIL,-4981.823692878441,-3636.36,1345.4636928784407,1345.4636928784407,4981.823692878441,3636.36,-1345.4636928784407,True,none,False,False,False,False,False
GLXU,-6749.098166666937,-5416.96,1332.1381666669367,1332.1381666669367,6749.098166666937,5416.96,-1332.1381666669367,True,none,False,False,False,False,False
CRCG,-6397.280574858896,-5100.22,1297.060574858896,1297.060574858896,6397.280574858896,5100.22,-1297.060574858896,True,none,False,False,False,False,False
SMCX,-1949.1526943080416,-3141.6,-1192.4473056919583,1192.4473056919583,1949.1526943080416,3141.6,1192.4473056919583,False,none,False,False,False,False,False
CONI,-5677.684231165166,-6861.0045,-1183.3202688348338,1183.3202688348338,5677.684231165166,6861.0045,1183.3202688348338,False,none,False,False,False,False,False
DRNL,-1163.122813156972,0.0,1163.122813156972,1163.122813156972,1163.122813156972,0.0,-1163.122813156972,True,none,False,False,False,False,False
CCUP,-3474.6723148972155,-2373.2799999999997,1101.3923148972158,1101.3923148972158,3474.6723148972155,2373.2799999999997,-1101.3923148972158,True,none,False,False,False,False,False
NETG,-524.5479172893147,-1620.78,-1096.2320827106853,1096.2320827106853,524.5479172893147,1620.78,1096.2320827106853,False,none,False,False,False,False,False
APPX,-3323.2557706085186,-2301.0,1022.2557706085186,1022.2557706085186,3323.2557706085186,2301.0,-1022.2557706085186,True,none,False,False,False,False,False
USGG,-3527.16795643661,-4530.6,-1003.4320435633904,1003.4320435633904,3527.16795643661,4530.6,1003.4320435633904,False,none,False,False,False,False,False
IONL,-3042.467586477137,-2067.6,974.8675864771371,974.8675864771371,3042.467586477137,2067.6,-974.8675864771371,True,none,False,False,False,False,False
CRCA,-5407.28303113479,-4448.82,958.4630311347901,958.4630311347901,5407.28303113479,4448.82,-958.4630311347901,True,none,False,False,False,False,False
IONX,-3435.963443284977,-2507.7,928.2634432849773,928.2634432849773,3435.963443284977,2507.7,-928.2634432849773,True,none,False,False,False,False,False
MPWX,-2579.925055042158,-3469.83,-889.904944957842,889.904944957842,2579.925055042158,3469.83,889.904944957842,False,none,False,False,False,False,False
WULX,-5736.150517333942,-6606.3,-870.1494826660582,870.1494826660582,5736.150517333942,6606.3,870.1494826660582,False,none,False,False,False,False,False
SPCG,0.0,-823.68,-823.68,823.68,0.0,823.68,823.68,False,no_locate,True,True,False,False,False
RIOX,-1712.5933591750515,-891.0,821.5933591750515,821.5933591750515,1712.5933591750515,891.0,-821.5933591750515,True,none,False,False,False,False,False
SSPC,-1826.7156417328424,-1029.04,797.6756417328425,797.6756417328425,1826.7156417328424,1029.04,-797.6756417328425,True,none,False,False,False,False,False
INTW,-2751.397875259325,-1974.05,777.3478752593248,777.3478752593248,2751.397875259325,1974.05,-777.3478752593248,True,none,False,False,False,False,False
AMKL,-4293.553239488828,-3530.5899999999997,762.9632394888281,762.9632394888281,4293.553239488828,3530.5899999999997,-762.9632394888281,True,none,False,False,False,False,False
UNX,-2369.5008310086314,-1612.203,757.2978310086314,757.2978310086314,2369.5008310086314,1612.203,-757.2978310086314,True,none,False,False,False,False,False
AVGG,-398.1206607088788,-1149.5,-751.3793392911211,751.3793392911211,398.1206607088788,1149.5,751.3793392911211,False,none,False,False,False,False,False
STXU,-740.7463550880071,0.0,740.7463550880071,740.7463550880071,740.7463550880071,0.0,-740.7463550880071,True,none,False,False,False,False,False
KEEX,-4812.955941607857,-4075.72,737.2359416078575,737.2359416078575,4812.955941607857,4075.72,-737.2359416078575,True,none,False,False,False,False,False
AMUU,-844.549229918206,-1574.7599999999998,-730.2107700817937,730.2107700817937,844.549229918206,1574.7599999999998,730.2107700817937,False,none,False,False,False,False,False
SMCL,-2613.3928060702333,-3340.5800000000004,-727.1871939297671,727.1871939297671,2613.3928060702333,3340.5800000000004,727.1871939297671,False,none,False,False,False,False,False
LMNX,-1489.1165258880862,-762.354,726.7625258880862,726.7625258880862,1489.1165258880862,762.354,-726.7625258880862,True,none,False,False,False,False,False
RCAX,-10384.666915275806,-11098.62,-713.9530847241949,713.9530847241949,10384.666915275806,11098.62,713.9530847241949,False,none,False,False,False,False,False
PONX,-680.7885174012264,-1392.3600000000001,-711.5714825987737,711.5714825987737,680.7885174012264,1392.3600000000001,711.5714825987737,False,none,False,False,False,False,False
DUOG,-1565.337183138606,-857.9849,707.3522831386059,707.3522831386059,1565.337183138606,857.9849,-707.3522831386059,True,none,False,False,False,False,False
CLSX,-4990.199967819457,-4290.84,699.3599678194569,699.3599678194569,4990.199967819457,4290.84,-699.3599678194569,True,none,False,False,False,False,False
TXXD,-1331.2612912291258,-2020.248,-688.9867087708742,688.9867087708742,1331.2612912291258,2020.248,688.9867087708742,False,none,False,False,False,False,False
LINT,-1144.9781294471911,-463.65000000000003,681.328129447191,681.328129447191,1144.9781294471911,463.65000000000003,-681.328129447191,True,none,False,False,False,False,False
KLAG,-2719.1177029114133,-2052.61,666.5077029114132,666.5077029114132,2719.1177029114133,2052.61,-666.5077029114132,True,none,False,False,False,False,False
TQQY,0.0,-656.88,-656.88,656.88,0.0,656.88,656.88,False,borrow_band,True,False,True,False,True
AMDL,-915.3151478810198,-1565.13,-649.8148521189803,649.8148521189803,915.3151478810198,1565.13,649.8148521189803,False,none,False,False,False,False,False
MUU,-1591.1511858788929,-2236.17,-645.0188141211072,645.0188141211072,1591.1511858788929,2236.17,645.0188141211072,False,none,False,False,False,False,False
FIGG,-3686.119419000296,-3053.0226,633.0968190002964,633.0968190002964,3686.119419000296,3053.0226,-633.0968190002964,True,none,False,False,False,False,False
AMPU,-7970.352638886194,-7342.09,628.2626388861936,628.2626388861936,7970.352638886194,7342.09,-628.2626388861936,True,none,False,False,False,False,False
LABX,-3849.30628669476,-4466.0,-616.6937133052402,616.6937133052402,3849.30628669476,4466.0,616.6937133052402,False,none,False,False,False,False,False
ROBN,-1908.8212817160488,-1294.65,614.1712817160487,614.1712817160487,1908.8212817160488,1294.65,-614.1712817160487,True,no_locate,True,True,False,False,False
PLTG,-511.4493322737103,-1122.43,-610.9806677262898,610.9806677262898,511.4493322737103,1122.43,610.9806677262898,False,none,False,False,False,False,False
AMDG,-914.0324669361768,-1515.8472,-601.8147330638232,601.8147330638232,914.0324669361768,1515.8472,601.8147330638232,False,none,False,False,False,False,False
LACG,-758.9036920722735,-1357.4314,-598.5277079277264,598.5277079277264,758.9036920722735,1357.4314,598.5277079277264,False,none,False,False,False,False,False
PLTA,-475.51266355078224,-1070.6499999999999,-595.1373364492176,595.1373364492176,475.51266355078224,1070.6499999999999,595.1373364492176,False,none,False,False,False,False,False
UXRP,-2496.364905897929,-1918.57,577.7949058979291,577.7949058979291,2496.364905897929,1918.57,-577.7949058979291,True,none,False,False,False,False,False
XPEG,-168.32064050537377,-744.2550000000001,-575.9343594946263,575.9343594946263,168.32064050537377,744.2550000000001,575.9343594946263,False,none,False,False,False,False,False
ASMU,-318.3986009212936,-857.4999999999999,-539.1013990787062,539.1013990787062,318.3986009212936,857.4999999999999,539.1013990787062,False,none,False,False,False,False,False
WDCX,-2308.0871512212307,-2841.72,-533.6328487787691,533.6328487787691,2308.0871512212307,2841.72,533.6328487787691,False,none,False,False,False,False,False
BMNG,-3332.4355126294627,-2801.25,531.1855126294627,531.1855126294627,3332.4355126294627,2801.25,-531.1855126294627,True,none,False,False,False,False,False
FCXG,-238.80070573781336,-769.986,-531.1852942621866,531.1852942621866,238.80070573781336,769.986,531.1852942621866,False,none,False,False,False,False,False
HUTG,-5793.402930090165,-5262.24,531.162930090165,531.162930090165,5793.402930090165,5262.24,-531.162930090165,True,none,False,False,False,False,False
LEUX,-1796.290642957915,-2324.1,-527.8093570420849,527.8093570420849,1796.290642957915,2324.1,527.8093570420849,False,none,False,False,False,False,False
SHPU,-950.7140247370368,-1477.84,-527.1259752629632,527.1259752629632,950.7140247370368,1477.84,527.1259752629632,False,none,False,False,False,False,False
QUBX,-5977.220569349386,-6503.34,-526.119430650614,526.119430650614,5977.220569349386,6503.34,526.119430650614,False,none,False,False,False,False,False
BMNU,-4241.833599978794,-3717.8242999999998,524.0092999787944,524.0092999787944,4241.833599978794,3717.8242999999998,-524.0092999787944,True,no_locate,True,True,False,False,False
SOXS,0.0,-501.84000000000003,-501.84000000000003,501.84000000000003,0.0,501.84000000000003,501.84000000000003,False,none,False,False,False,False,False
SPXL,-60.5152432507648,-558.36,-497.8447567492352,497.8447567492352,60.5152432507648,558.36,497.8447567492352,False,none,False,False,False,False,False
PTIR,-785.3390876476516,-1271.3600000000001,-486.02091235234855,486.02091235234855,785.3390876476516,1271.3600000000001,486.02091235234855,False,none,False,False,False,False,False
ALBG,-223.34203034877507,-702.0432,-478.70116965122486,478.70116965122486,223.34203034877507,702.0432,478.70116965122486,False,none,False,False,False,False,False
UVIX,-10500.0,-10024.056999999999,475.9430000000011,475.9430000000011,10500.0,10024.056999999999,-475.9430000000011,True,none,False,False,False,False,False
TTDU,-183.4097921790249,-653.1,-469.69020782097516,469.69020782097516,183.4097921790249,653.1,469.69020782097516,False,none,False,False,False,False,False
APHU,-181.81965797367533,-649.22,-467.40034202632467,467.40034202632467,181.81965797367533,649.22,467.40034202632467,False,none,False,False,False,False,False
BIDG,-199.40615527328205,-663.88,-464.47384472671797,464.47384472671797,199.40615527328205,663.88,464.47384472671797,False,none,False,False,False,False,False
BOEG,-88.23731456436596,-549.6387,-461.401385435634,461.401385435634,88.23731456436596,549.6387,461.401385435634,False,none,False,False,False,False,False
UNHG,-47.4352264632368,-497.91,-450.4747735367632,450.4747735367632,47.4352264632368,497.91,450.4747735367632,False,none,False,False,False,False,False
GDXU,-480.90063472123006,-924.11,-443.20936527876995,443.20936527876995,480.90063472123006,924.11,443.20936527876995,False,none,False,False,False,False,False
MSTX,-512.6662025001864,-946.0,-433.3337974998136,433.3337974998136,512.6662025001864,946.0,433.3337974998136,False,none,False,False,False,False,False
QPUX,-2331.0064152974305,-1899.84,431.1664152974306,431.1664152974306,2331.0064152974305,1899.84,-431.1664152974306,True,none,False,False,False,False,False
DLLL,-568.1768372472789,-998.8,-430.6231627527211,430.6231627527211,568.1768372472789,998.8,430.6231627527211,False,none,False,False,False,False,False
VSTL,-146.15121807196513,-572.112,-425.96078192803486,425.96078192803486,146.15121807196513,572.112,425.96078192803486,False,none,False,False,False,False,False
MSTU,-571.0847372811569,-995.625,-424.5402627188431,424.5402627188431,571.0847372811569,995.625,424.5402627188431,False,none,False,False,False,False,False
NEMG,-214.1135453079316,-632.6145,-418.50095469206843,418.50095469206843,214.1135453079316,632.6145,418.50095469206843,False,none,False,False,False,False,False
URAA,-620.188944882073,-1033.62,-413.4310551179269,413.4310551179269,620.188944882073,1033.62,413.4310551179269,False,none,False,False,False,False,False
OKTG,-345.88374050611327,-758.875,-412.99125949388673,412.99125949388673,345.88374050611327,758.875,412.99125949388673,False,none,False,False,False,False,False
PLTU,-619.5799329146945,-1029.35,-409.7700670853054,409.7700670853054,619.5799329146945,1029.35,409.7700670853054,False,none,False,False,False,False,False
MEXX,-232.90413105173587,-641.6379000000001,-408.7337689482642,408.7337689482642,232.90413105173587,641.6379000000001,408.7337689482642,False,none,False,False,False,False,False
CMGG,0.0,-401.1475,-401.1475,401.1475,0.0,401.1475,401.1475,False,none,False,False,False,False,False
DNNG,-433.9608973477492,-824.6800000000001,-390.71910265225085,390.71910265225085,433.9608973477492,824.6800000000001,390.71910265225085,False,none,False,False,False,False,False
TQQQ,-156.35622994273936,-539.21,-382.8537700572607,382.8537700572607,156.35622994273936,539.21,382.8537700572607,False,none,False,False,False,False,False
DKNX,-498.2374596889916,-875.5836999999999,-377.34624031100833,377.34624031100833,498.2374596889916,875.5836999999999,377.34624031100833,False,none,False,False,False,False,False
LLYX,-167.83195909376383,-539.8,-371.9680409062361,371.9680409062361,167.83195909376383,539.8,371.9680409062361,False,none,False,False,False,False,False
CEGX,-233.3555109092628,-604.2735,-370.91798909073725,370.91798909073725,233.3555109092628,604.2735,370.91798909073725,False,none,False,False,False,False,False
SPOG,-316.0202412298882,-685.4466,-369.4263587701118,369.4263587701118,316.0202412298882,685.4466,369.4263587701118,False,none,False,False,False,False,False
HODU,-1583.1260571187563,-1217.6000000000001,365.52605711875617,365.52605711875617,1583.1260571187563,1217.6000000000001,-365.52605711875617,True,none,False,False,False,False,False
NFLU,-33.963113500063386,-397.44000000000005,-363.47688649993665,363.47688649993665,33.963113500063386,397.44000000000005,363.47688649993665,False,none,False,False,False,False,False
CRWL,0.0,-363.2874,-363.2874,363.2874,0.0,363.2874,363.2874,False,net_edge,True,False,False,True,False
CPNX,-367.5280250380111,-727.6,-360.07197496198893,360.07197496198893,367.5280250380111,727.6,360.07197496198893,False,none,False,False,False,False,False
SBU,0.0,-359.94440000000003,-359.94440000000003,359.94440000000003,0.0,359.94440000000003,359.94440000000003,False,net_edge,True,False,False,True,False
MSFU,-110.05089282406854,-469.4,-359.3491071759314,359.3491071759314,110.05089282406854,469.4,359.3491071759314,False,none,False,False,False,False,False
XRPT,-2246.538371461722,-1890.954,355.58437146172196,355.58437146172196,2246.538371461722,1890.954,-355.58437146172196,True,none,False,False,False,False,False
TARK,-351.35110429658494,-706.281,-354.929895703415,354.929895703415,351.35110429658494,706.281,354.929895703415,False,none,False,False,False,False,False
JNUG,-513.3175875874273,-849.73,-336.41241241257273,336.41241241257273,513.3175875874273,849.73,336.41241241257273,False,none,False,False,False,False,False
HOOX,-1250.477104441715,-915.695,334.782104441715,334.782104441715,1250.477104441715,915.695,-334.782104441715,True,none,False,False,False,False,False
ARMG,-1010.9062455592313,-1341.8999999999999,-330.9937544407686,330.9937544407686,1010.9062455592313,1341.8999999999999,330.9937544407686,False,no_locate,True,True,False,False,False
YINN,-182.2483785190281,-507.2,-324.9516214809719,324.9516214809719,182.2483785190281,507.2,324.9516214809719,False,none,False,False,False,False,False
BLSG,-1269.865589809505,-1592.5,-322.6344101904949,322.6344101904949,1269.865589809505,1592.5,322.6344101904949,False,none,False,False,False,False,False
MRAL,-660.9053468717116,-338.34000000000003,322.56534687171154,322.56534687171154,660.9053468717116,338.34000000000003,-322.56534687171154,True,borrow_band,True,False,True,False,False
TSMU,-205.90531431532452,-525.9366,-320.0312856846755,320.0312856846755,205.90531431532452,525.9366,320.0312856846755,False,none,False,False,False,False,False
SOLT,-2015.471742596492,-2322.45,-306.97825740350777,306.97825740350777,2015.471742596492,2322.45,306.97825740350777,False,none,False,False,False,False,False
XXRP,-2512.167177910568,-2205.866,306.3011779105682,306.3011779105682,2512.167177910568,2205.866,-306.3011779105682,True,none,False,False,False,False,False
AVL,-431.3720303282807,-736.05,-304.67796967171927,304.67796967171927,431.3720303282807,736.05,304.67796967171927,False,none,False,False,False,False,False
NOWL,-667.8332764007292,-972.1899999999999,-304.3567235992707,304.3567235992707,667.8332764007292,972.1899999999999,304.3567235992707,False,none,False,False,False,False,False
NUGT,-401.9132697702411,-699.36,-297.44673022975894,297.44673022975894,401.9132697702411,699.36,297.44673022975894,False,none,False,False,False,False,False
ZETX,-1102.365223710956,-806.6,295.76522371095587,295.76522371095587,1102.365223710956,806.6,-295.76522371095587,True,none,False,False,False,False,False
ADBG,-80.51757735721964,-374.18,-293.66242264278037,293.66242264278037,80.51757735721964,374.18,293.66242264278037,False,none,False,False,False,False,False
PYPG,-40.16369449272916,-333.735,-293.57130550727084,293.57130550727084,40.16369449272916,333.735,293.57130550727084,False,none,False,False,False,False,False
