date,ETF,Underlying,gross_target_usd,hedge_ratio,Delta
2026-05-13,OKLS,OKLO,0.0,,-2.00505
2026-05-13,ASTN,ASTS,0.0,,-1.992892
2026-05-13,UVIX,SVIX,0.0,,-1.983057
2026-05-14,SCO,USO,0.0,,-1.748438
2026-05-14,MSTZ,MSTR,11863.735514243148,1.553248025,-2.004191
2026-05-14,CONI,COIN,7898.924931869275,1.490324225,-1.922999
2026-05-14,MSDD,MSTR,25606.305993198523,1.5445401250000004,-1.992955
2026-05-14,CRCD,CRCL,0.0,,-2.018872
2026-05-14,CORD,CRWV,25748.676872426466,1.5586877500000005,-2.01121
2026-05-14,REW,XLK,0.0,,-2.004655
2026-05-14,DRIP,XOP,0.0,,-1.995795
2026-05-14,TBX,TLT,0.0,,-1.368488
2026-05-14,NVDS,NVDA,0.0,,-1.488794
2026-05-14,EWV,EWJ,0.0,,-2.006586
2026-05-14,BEZ,BE,0.0,,-2.009847
2026-05-14,NBIZ,NBIS,25913.92224022058,1.5751084500000003,-2.032398
2026-05-14,SMZ,SMR,17788.487928750008,1.5503208500000003,-2.000414
2026-05-14,QBTZ,QBTS,25679.01613874999,1.5517654500000002,-2.002278
2026-05-14,CLSZ,CLSK,0.0,,-2.01723
2026-05-14,IREZ,IREN,22899.12528603371,1.5575082000000002,-2.009688
2026-05-14,SMST,MSTR,0.0,,-1.978952
2026-05-14,BMNZ,BMNR,0.0,,-1.995219
2026-05-14,RKLZ,RKLB,0.0,,-2.017261
2026-05-14,OKLS,OKLO,0.0,,-2.003609
2026-05-14,ASTN,ASTS,0.0,,-1.993319
2026-05-14,UVIX,SVIX,0.0,,-1.981936
2026-05-15,SCO,USO,0.0,,-1.748078
2026-05-15,MSTZ,MSTR,1178.1324605227578,1.5035789999999998,-2.004772
2026-05-15,CONI,COIN,474.78318505441246,1.4437935,-1.925058
2026-05-15,MSDD,MSTR,1779.3397066884977,1.49477175,-1.993029
2026-05-15,CRCD,CRCL,0.0,,-2.014449
2026-05-15,CORD,CRWV,5497.084835414138,1.50664125,-2.008855
2026-05-15,REW,XLK,0.0,,-2.004199
2026-05-15,DRIP,XOP,0.0,,-1.996934
2026-05-15,TBX,TLT,0.0,,-1.370116
2026-05-15,NVDS,NVDA,0.0,,-1.489147
2026-05-15,EWV,EWJ,0.0,,-2.007289
2026-05-15,BEZ,BE,0.0,,-2.005353
2026-05-15,NBIZ,NBIS,9600.0,1.5248152499999998,-2.033087
2026-05-15,SMZ,SMR,5234.000015258789,1.49901825,-1.998691
2026-05-15,QBTZ,QBTS,8477.244475834636,1.49925075,-1.999001
2026-05-15,CLSZ,CLSK,9600.0,1.5113025000000004,-2.01507
2026-05-15,IREZ,IREN,8417.392535330684,1.5050504999999996,-2.006734
2026-05-15,RGTZ,RGTI,0.0,,-1.985857
2026-05-15,PLTZ,PLTR,0.0,,-1.989959
2026-05-15,SMST,MSTR,0.0,,-1.978859
2026-05-15,BMNZ,BMNR,0.0,,-1.99102
2026-05-15,RKLZ,RKLB,637.0455619940735,1.5125032500000002,-2.016671
2026-05-15,ASTN,ASTS,8738.9772391608,1.49892675,-1.998569
2026-05-15,UVIX,SVIX,0.0,,-1.98135
2026-05-16,SCO,USO,0.0,,-1.748078
2026-05-16,MSTZ,MSTR,1990.9208566704688,1.5035790000000007,-2.004772
2026-05-16,CONI,COIN,719.0694397702015,1.4437935000000002,-1.925058
2026-05-16,MSDD,MSTR,2964.90786358831,1.4947702500000004,-1.993027
2026-05-16,CRCD,CRCL,0.0,,-2.014449
2026-05-16,CORD,CRWV,9247.145671270837,1.5066412499999997,-2.008855
2026-05-16,DRIP,XOP,0.0,,-1.996934
2026-05-16,TBX,TLT,0.0,,-1.370116
2026-05-16,NVDS,NVDA,0.0,,-1.489147
2026-05-16,EWV,EWJ,0.0,,-2.00729
2026-05-16,BEZ,BE,0.0,,-2.005353
2026-05-16,NBIZ,NBIS,9600.000000000002,1.52481525,-2.033087
2026-05-16,SMZ,SMR,0.0,,-1.998691
2026-05-16,QBTZ,QBTS,9600.000000000002,1.4992507500000003,-1.999001
2026-05-16,CLSZ,CLSK,9600.000000000002,1.5113025000000002,-2.01507
2026-05-16,IREZ,IREN,9600.000000000002,1.5050504999999998,-2.006734
2026-05-16,RGTZ,RGTI,0.0,,-1.985857
2026-05-16,PLTZ,PLTR,0.0,,-1.989959
2026-05-16,SMST,MSTR,0.0,,-1.978859
2026-05-16,BMNZ,BMNR,0.0,,-1.99102
2026-05-16,RKLZ,RKLB,1077.9561687001774,1.51250325,-2.016671
2026-05-16,ASTN,ASTS,9600.000000000002,1.49892675,-1.998569
2026-05-16,UVIX,SVIX,0.0,,-1.98135
2026-05-18,SCO,USO,0.0,,-1.74896
2026-05-18,MSTZ,MSTR,1142.3931521665902,1.5020812500000003,-2.002775
2026-05-18,CONI,COIN,389.55428647126456,1.4432774999999998,-1.92437
2026-05-18,MSDD,MSTR,1737.7478013359382,1.4938125,-1.99175
2026-05-18,TSDD,TSLA,0.0,,-2.011267
2026-05-18,CRCD,CRCL,2340.176986752431,1.5100755000000001,-2.013434
2026-05-18,CORD,CRWV,5368.878041183277,1.5065055,-2.008674
2026-05-18,TZA,IWM,0.0,,-2.99627
2026-05-18,TECS,XLK,0.0,,-2.996068
2026-05-18,DRIP,XOP,0.0,,-1.996474
2026-05-18,TBX,TLT,0.0,,-1.370502
2026-05-18,NVDS,NVDA,0.0,,-1.489708
2026-05-18,EWV,EWJ,0.0,,-2.007311
2026-05-18,BEZ,BE,0.0,,-2.002805
2026-05-18,NBIZ,NBIS,9600.000000000002,1.5211822499999996,-2.028243
2026-05-18,SMZ,SMR,9599.999999999996,1.4971927499999997,-1.996257
2026-05-18,QBTZ,QBTS,8306.314303792316,1.4973480000000001,-1.996464
2026-05-18,CLSZ,CLSK,9477.423969454823,1.510452,-2.013936
2026-05-18,IREZ,IREN,7322.125578998083,1.5041805000000001,-2.005574
2026-05-18,SMST,MSTR,0.0,,-1.976762
2026-05-18,BMNZ,BMNR,0.0,,-1.989502
2026-05-18,RKLZ,RKLB,703.8658596866368,1.5130545,-2.017406
2026-05-18,ASTN,ASTS,8011.520020158642,1.4989875000000006,-1.99865
2026-05-18,UVIX,SVIX,0.0,,-1.98227
2026-05-19,SCO,USO,0.0,,-1.747614
2026-05-19,MSTZ,MSTR,118.383221335653,1.5019964999999997,-2.002662
2026-05-19,CONI,COIN,46.74410134658486,1.4430659999999997,-1.924088
2026-05-19,MSDD,MSTR,165.82370028397605,1.4935695000000002,-1.991426
2026-05-19,TSDD,TSLA,0.0,,-2.011213
2026-05-19,CRCD,CRCL,197.41526374890464,1.51011225,-2.013483
2026-05-19,CORD,CRWV,543.8147912055533,1.5057307500000001,-2.007641
2026-05-19,TECS,XLK,0.0,,-2.996103
2026-05-19,DRIP,XOP,0.0,,-1.996941
2026-05-19,TBX,TLT,0.0,,-1.370688
2026-05-19,NVDS,NVDA,0.0,,-1.489636
2026-05-19,EWV,EWJ,0.0,,-2.006442
2026-05-19,BEZ,BE,0.0,,-2.002607
2026-05-19,NBIZ,NBIS,960.0,1.5213907500000003,-2.028521
2026-05-19,SMZ,SMR,960.0,1.4966625000000005,-1.99555
2026-05-19,QBTZ,QBTS,850.1568460682778,1.4966850000000003,-1.99558
2026-05-19,CLSZ,CLSK,934.8930184781684,1.5144232500000003,-2.019231
2026-05-19,IREZ,IREN,791.1233985934829,1.5033435000000002,-2.004458
2026-05-19,RGTZ,RGTI,0.0,,-1.981771
2026-05-19,SMST,MSTR,0.0,,-1.97665
2026-05-19,BMNZ,BMNR,0.0,,-1.989476
2026-05-19,RKLZ,RKLB,73.10475827763318,1.51311075,-2.017481
2026-05-19,ASTN,ASTS,758.5409006617662,1.49904525,-1.998727
2026-05-19,UVIX,SVIX,0.0,,-1.98162
2026-05-20,SCO,USO,0.0,,-1.744301
2026-05-20,MSTZ,MSTR,1577.4992137117924,1.5018562500000001,-2.002475
2026-05-20,CONI,COIN,556.7357644670022,1.44245625,-1.923275
2026-05-20,MSDD,MSTR,2352.271582674058,1.4931112500000001,-1.990815
2026-05-20,TSDD,TSLA,0.0,,-2.011277
2026-05-20,CRCD,CRCL,3011.4790389836458,1.5100365,-2.013382
2026-05-20,CORD,CRWV,7745.077515414245,1.5056025000000002,-2.00747
2026-05-20,TECS,XLK,0.0,,-2.996519
2026-05-20,DRIP,XOP,0.0,,-1.996908
2026-05-20,TBX,TLT,0.0,,-1.370836
2026-05-20,NVDS,NVDA,0.0,,-1.489531
2026-05-20,EWV,EWJ,0.0,,-2.00594
2026-05-20,BEZ,BE,0.0,,-2.008945
2026-05-20,NBIZ,NBIS,9899.999999999996,1.52153325,-2.028711
2026-05-20,SMZ,SMR,9899.999999999996,1.495737,-1.994316
2026-05-20,QBTZ,QBTS,9899.999999999993,1.4984662499999999,-1.997955
2026-05-20,CLSZ,CLSK,0.0,,-2.021811
2026-05-20,IREZ,IREN,9899.999999999996,1.5058522500000002,-2.007803
2026-05-20,RGTZ,RGTI,0.0,,-1.984547
2026-05-20,SMST,MSTR,0.0,,-1.976369
2026-05-20,BMNZ,BMNR,0.0,,-1.990965
2026-05-20,RKLZ,RKLB,1256.9368847492497,1.5140977500000001,-2.018797
2026-05-20,ASTN,ASTS,9899.999999999996,1.5002235,-2.000298
2026-05-20,UVIX,SVIX,0.0,,-1.980763
2026-05-21,MSTZ,MSTR,1479.2460529856723,1.5020077499999998,-2.002677
2026-05-21,CONI,COIN,419.8925381909056,1.4420969999999997,-1.922796
2026-05-21,MSDD,MSTR,2095.573312122103,1.493253,-1.991004
2026-05-21,TSDD,TSLA,0.0,,-2.011159
2026-05-21,CRCD,CRCL,2731.718282285041,1.5111817500000004,-2.014909
2026-05-21,CORD,CRWV,7057.417282325896,1.506795,-2.00906
2026-05-21,TECS,XLK,0.0,,-2.996826
2026-05-21,DRIP,XOP,0.0,,-1.99706
2026-05-21,TBX,TLT,0.0,,-1.371101
2026-05-21,NVDS,NVDA,0.0,,-1.490341
2026-05-21,EWV,EWJ,0.0,,-2.005611
2026-05-21,BEZ,BE,9052.376860425404,1.5099075,-2.01321
2026-05-21,NBIZ,NBIS,9899.999999999998,1.5278939999999999,-2.037192
2026-05-21,QBTZ,QBTS,9899.999999999996,1.4978294999999995,-1.997106
2026-05-21,CLSZ,CLSK,0.0,,-2.020621
2026-05-21,IREZ,IREN,9899.999999999998,1.5091147500000002,-2.012153
2026-05-21,RGTZ,RGTI,0.0,,-1.98427
2026-05-21,SMST,MSTR,0.0,,-1.976284
2026-05-21,BMNZ,BMNR,0.0,,-1.991104
2026-05-21,RKLZ,RKLB,1208.3184786991287,1.512858,-2.017144
2026-05-21,ASTN,ASTS,9880.210223568496,1.5008617499999999,-2.001149
2026-05-21,UVIX,SVIX,2375.246969397354,1.4854387500000001,-1.980585
2026-05-22,MSTZ,MSTR,3081.5258698716584,1.50211275,-2.002817
2026-05-22,CONI,COIN,942.5116672637844,1.4418217499999997,-1.922429
2026-05-22,MSDD,MSTR,4385.119631053943,1.4930257500000002,-1.990701
2026-05-22,CRCD,CRCL,0.0,,-2.013804
2026-05-22,CORD,CRWV,9900.000000000002,1.506453,-2.008604
2026-05-22,TECS,XLK,0.0,,-2.997276
2026-05-22,DRIP,XOP,0.0,,-1.996471
2026-05-22,TBX,TLT,0.0,,-1.370303
2026-05-22,NVDS,NVDA,0.0,,-1.490295
2026-05-22,EWV,EWJ,0.0,,-2.005074
2026-05-22,BEZ,BE,0.0,,-2.011081
2026-05-22,NBIZ,NBIS,4365.000128746033,1.52667675,-2.035569
2026-05-22,QBTZ,QBTS,9900.000000000002,1.5035265,-2.004702
2026-05-22,HIBS,SPHB,0.0,,-3.004927
2026-05-22,CLSZ,CLSK,0.0,,-2.02272
2026-05-22,IREZ,IREN,9900.000000000002,1.5096225,-2.01283
2026-05-22,RGTZ,RGTI,0.0,,-1.995898
2026-05-22,SMST,MSTR,0.0,,-1.975964
2026-05-22,BMNZ,BMNR,0.0,,-1.991287
2026-05-22,RKLZ,RKLB,2983.24577590178,1.5134520000000002,-2.017936
2026-05-22,ASTN,ASTS,9900.000000000002,1.5044047500000002,-2.005873
2026-05-22,UVIX,SVIX,5107.597055908827,1.48679175,-1.982389
2026-05-23,MSTZ,MSTR,3095.788456765385,1.5016732499999998,-2.002231
2026-05-23,NVDQ,NVDA,0.0,,-1.999217
2026-05-23,CONI,COIN,961.0624809046492,1.4421262500000003,-1.922835
2026-05-23,MSDD,MSTR,4368.086286996229,1.49283375,-1.990445
2026-05-23,TSDD,TSLA,0.0,,-2.011634
2026-05-23,CRCD,CRCL,0.0,,-2.014008
2026-05-23,CORD,CRWV,9900.0,1.50601575,-2.008021
2026-05-23,TECS,XLK,0.0,,-2.99693
2026-05-23,DRIP,XOP,0.0,,-1.996121
2026-05-23,TBX,TLT,0.0,,-1.370423
2026-05-23,NVDS,NVDA,0.0,,-1.491306
2026-05-23,EWV,EWJ,0.0,,-2.005113
2026-05-23,BEZ,BE,0.0,,-2.011114
2026-05-23,NBIZ,NBIS,4440.000057220458,1.5264997500000002,-2.035333
2026-05-23,QBTZ,QBTS,9900.0,1.5030855,-2.004114
2026-05-23,HIBS,SPHB,0.0,,-3.005659
2026-05-23,CLSZ,CLSK,0.0,,-2.021316
2026-05-23,IREZ,IREN,9900.0,1.5094582500000002,-2.012611
2026-05-23,RGTZ,RGTI,0.0,,-1.99681
2026-05-23,SMST,MSTR,0.0,,-1.975629
2026-05-23,BMNZ,BMNR,0.0,,-1.991213
2026-05-23,RKLZ,RKLB,3083.118983801955,1.51424775,-2.018997
2026-05-23,ASTN,ASTS,9900.0,1.5054675,-2.00729
2026-05-23,UVIX,SVIX,4991.943791531778,1.48672275,-1.982297
2026-05-24,MSTZ,MSTR,3084.9829781340586,1.50167325,-2.002231
2026-05-24,NVDQ,NVDA,0.0,,-1.999217
2026-05-24,CONI,COIN,954.9547149337516,1.4421262499999998,-1.922835
2026-05-24,MSDD,MSTR,4345.631642476557,1.49283375,-1.990445
2026-05-24,TSDD,TSLA,0.0,,-2.011634
2026-05-24,CRCD,CRCL,0.0,,-2.014008
2026-05-24,CORD,CRWV,9899.999999999998,1.5060157499999998,-2.008021
2026-05-24,TECS,XLK,0.0,,-2.996931
2026-05-24,DRIP,XOP,0.0,,-1.996121
2026-05-24,TBX,TLT,0.0,,-1.370423
2026-05-24,NVDS,NVDA,0.0,,-1.491306
2026-05-24,EWV,EWJ,0.0,,-2.005113
2026-05-24,BEZ,BE,0.0,,-2.011114
2026-05-24,NBIZ,NBIS,4440.000057220459,1.5264997500000002,-2.035333
2026-05-24,QBTZ,QBTS,9899.999999999998,1.5030855,-2.004114
2026-05-24,HIBS,SPHB,0.0,,-3.005659
2026-05-24,CLSZ,CLSK,0.0,,-2.021316
2026-05-24,IREZ,IREN,9899.999999999998,1.5094582500000002,-2.012611
2026-05-24,RGTZ,RGTI,0.0,,-1.99681
2026-05-24,SMST,MSTR,0.0,,-1.975629
2026-05-24,BMNZ,BMNR,0.0,,-1.991213
2026-05-24,RKLZ,RKLB,3141.137622779791,1.51424775,-2.018997
2026-05-24,ASTN,ASTS,9899.999999999998,1.5054675,-2.00729
2026-05-24,UVIX,SVIX,4973.293041675842,1.48672275,-1.982297
2026-05-25,MSTZ,MSTR,2314.1971775783327,1.50167325,-2.002231
2026-05-25,NVDQ,NVDA,0.0,,-1.999217
2026-05-25,CONI,COIN,653.9886706012733,1.4421262500000003,-1.922835
2026-05-25,MSDD,MSTR,3246.7312291934177,1.49283375,-1.990445
2026-05-25,TSDD,TSLA,0.0,,-2.011634
2026-05-25,CRCD,CRCL,4069.8731111229567,1.510506,-2.014008
2026-05-25,CORD,CRWV,9900.0,1.50601575,-2.008021
2026-05-25,TECS,XLK,0.0,,-2.996931
2026-05-25,DRIP,XOP,0.0,,-1.996121
2026-05-25,TBX,TLT,0.0,,-1.370423
2026-05-25,NVDS,NVDA,0.0,,-1.491306
2026-05-25,EWV,EWJ,0.0,,-2.005113
2026-05-25,BEZ,BE,0.0,,-2.011114
2026-05-25,NBIZ,NBIS,4440.000057220458,1.5264997500000002,-2.035333
2026-05-25,QBTZ,QBTS,9900.0,1.5030855,-2.004114
2026-05-25,HIBS,SPHB,0.0,,-3.005658
2026-05-25,CLSZ,CLSK,0.0,,-2.021316
2026-05-25,IREZ,IREN,9900.0,1.5094582500000002,-2.012611
2026-05-25,RGTZ,RGTI,0.0,,-1.99681
2026-05-25,SMST,MSTR,0.0,,-1.975629
2026-05-25,BMNZ,BMNR,0.0,,-1.991213
2026-05-25,RKLZ,RKLB,2510.0074418659465,1.5142477499999998,-2.018997
2026-05-25,ASTN,ASTS,9900.0,1.5054675,-2.00729
2026-05-25,UVIX,SVIX,3705.202369638073,1.4867227499999998,-1.982297
2026-05-26,MSTZ,MSTR,2300.454671816903,1.50167325,-2.002231
2026-05-26,NVDQ,NVDA,0.0,,-1.999217
2026-05-26,CONI,COIN,651.7672494283017,1.4421262500000003,-1.922835
2026-05-26,MSDD,MSTR,3215.509530779759,1.49283375,-1.990445
2026-05-26,TSDD,TSLA,0.0,,-2.011634
2026-05-26,CRCD,CRCL,4047.141086185743,1.510506,-2.014008
2026-05-26,CORD,CRWV,9900.0,1.50601575,-2.008021
2026-05-26,TECS,XLK,0.0,,-2.996931
2026-05-26,DRIP,XOP,0.0,,-1.996122
2026-05-26,TBX,TLT,0.0,,-1.370422
2026-05-26,NVDS,NVDA,0.0,,-1.491306
2026-05-26,EWV,EWJ,0.0,,-2.005113
2026-05-26,BEZ,BE,0.0,,-2.011114
2026-05-26,NBIZ,NBIS,9900.0,1.52649975,-2.035333
2026-05-26,QBTZ,QBTS,9900.0,1.5030855,-2.004114
2026-05-26,HIBS,SPHB,0.0,,-3.005659
2026-05-26,CLSZ,CLSK,0.0,,-2.021316
2026-05-26,IREZ,IREN,9900.0,1.5094582500000002,-2.012611
2026-05-26,RGTZ,RGTI,0.0,,-1.99681
2026-05-26,SMST,MSTR,0.0,,-1.975629
2026-05-26,BMNZ,BMNR,0.0,,-1.991213
2026-05-26,RKLZ,RKLB,2602.039284167978,1.5142477500000002,-2.018997
2026-05-26,ASTN,ASTS,9900.0,1.5054675,-2.00729
2026-05-26,UVIX,SVIX,3683.088177621314,1.48672275,-1.982297
2026-05-27,MSTZ,MSTR,1719.2549620718046,1.5017197500000001,-2.002293
2026-05-27,NVDQ,NVDA,0.0,,-1.998205
2026-05-27,CONI,COIN,524.2077169402972,1.4419132499999998,-1.922551
2026-05-27,MSDD,MSTR,2453.559890243633,1.4927715000000001,-1.990362
2026-05-27,CRCD,CRCL,0.0,,-2.009969
2026-05-27,CORD,CRWV,8461.52103131389,1.5059812500000003,-2.007975
2026-05-27,TZA,IWM,0.0,,-2.997627
2026-05-27,TECS,XLK,0.0,,-2.998059
2026-05-27,DRIP,XOP,0.0,,-1.994533
2026-05-27,TBX,TLT,0.0,,-1.371718
2026-05-27,NVDS,NVDA,0.0,,-1.492054
2026-05-27,BEZ,BE,8269.307010348242,1.5084607499999998,-2.011281
2026-05-27,NBIZ,NBIS,9900.0,1.5261547500000001,-2.034873
2026-05-27,QBTZ,QBTS,9899.999999999996,1.5030397499999997,-2.004053
2026-05-27,CLSZ,CLSK,0.0,,-2.024785
2026-05-27,IREZ,IREN,9900.0,1.5098759999999998,-2.013168
2026-05-27,RGTZ,RGTI,0.0,,-1.99664
2026-05-27,SMST,MSTR,0.0,,-1.97549
2026-05-27,BMNZ,BMNR,0.0,,-1.991646
2026-05-27,RKLZ,RKLB,1979.1084165641887,1.5155962500000002,-2.020795
2026-05-27,ASTN,ASTS,9900.0,1.51158825,-2.015451
2026-05-27,UVIX,SVIX,2993.040972517946,1.4885684999999997,-1.984758
2026-05-28,SCO,USO,0.0,,-1.7389
2026-05-28,MSTZ,MSTR,1652.4247768890991,1.5012780000000001,-2.001704
2026-05-28,NVDQ,NVDA,0.0,,-1.998129
2026-05-28,CONI,COIN,507.9237376697427,1.44291675,-1.923889
2026-05-28,MSDD,MSTR,2196.4373621310046,1.4923830000000005,-1.989844
2026-05-28,TSDD,TSLA,0.0,,-2.011774
2026-05-28,CRCD,CRCL,0.0,,-2.009958
2026-05-28,CORD,CRWV,8248.7937292864,1.5056932500000004,-2.007591
2026-05-28,TZA,IWM,0.0,,-2.997489
2026-05-28,TECS,XLK,0.0,,-2.998196
2026-05-28,DRIP,XOP,0.0,,-1.995406
2026-05-28,TBX,TLT,0.0,,-1.370832
2026-05-28,NVDS,NVDA,0.0,,-1.492065
2026-05-28,EWV,EWJ,0.0,,-2.007056
2026-05-28,BEZ,BE,0.0,,-2.010909
2026-05-28,NBIZ,NBIS,9900.0,1.526418,-2.035224
2026-05-28,QBTZ,QBTS,9900.0,1.5051697499999999,-2.006893
2026-05-28,CLSZ,CLSK,9900.0,1.5191077499999999,-2.025477
2026-05-28,IREZ,IREN,9900.0,1.5129015000000001,-2.017202
2026-05-28,RGTZ,RGTI,0.0,,-2.001526
2026-05-28,SMST,MSTR,0.0,,-1.974657
2026-05-28,SMCZ,SMCI,0.0,,-2.035102
2026-05-28,BMNZ,BMNR,0.0,,-1.991888
2026-05-28,RKLZ,RKLB,1962.881488044044,1.5155587499999992,-2.020745
2026-05-28,ASTN,ASTS,3200.000047683716,1.5138479999999999,-2.018464
2026-05-28,UVIX,SVIX,1931.538905979704,1.4874239999999999,-1.983232
2026-05-29,SCO,USO,0.0,,-1.7389
2026-05-29,MSTZ,MSTR,2984.3571587482265,1.5012780000000003,-2.001704
2026-05-29,NVDQ,NVDA,0.0,,-1.998129
2026-05-29,CONI,COIN,900.5879428916287,1.44291675,-1.923889
2026-05-29,MSDD,MSTR,3943.431215256906,1.4923830000000002,-1.989844
2026-05-29,TSDD,TSLA,0.0,,-2.011774
2026-05-29,CRCD,CRCL,0.0,,-2.009958
2026-05-29,CORD,CRWV,9899.999999999998,1.5056932500000004,-2.007591
2026-05-29,TZA,IWM,0.0,,-2.997489
2026-05-29,TECS,XLK,0.0,,-2.998197
2026-05-29,DRIP,XOP,0.0,,-1.995406
2026-05-29,TBX,TLT,0.0,,-1.370891
2026-05-29,NVDS,NVDA,0.0,,-1.492065
2026-05-29,EWV,EWJ,0.0,,-2.007056
2026-05-29,BEZ,BE,0.0,,-2.010909
2026-05-29,NBIZ,NBIS,9899.999999999998,1.5264179999999998,-2.035224
2026-05-29,QBTZ,QBTS,9899.999999999996,1.5051697499999996,-2.006893
2026-05-29,CLSZ,CLSK,9899.999999999998,1.51910625,-2.025475
2026-05-29,IREZ,IREN,9899.999999999998,1.5129015000000003,-2.017202
2026-05-29,RGTZ,RGTI,0.0,,-2.001526
2026-05-29,SMST,MSTR,0.0,,-1.974657
2026-05-29,BMNZ,BMNR,0.0,,-1.991888
2026-05-29,RKLZ,RKLB,3800.7113805160097,1.5155587499999998,-2.020745
2026-05-29,ASTN,ASTS,0.0,,-2.018464
2026-05-29,UVIX,SVIX,4870.912302587225,1.487424,-1.983232
2026-05-30,MSTZ,MSTR,1589.5935050652724,1.50244725,-2.003263
2026-05-30,NVDQ,NVDA,0.0,,-1.998406
2026-05-30,CONI,COIN,448.410753077043,1.4437065,-1.924942
2026-05-30,MSDD,MSTR,2177.716963972102,1.4935747500000005,-1.991433
2026-05-30,TSDD,TSLA,0.0,,-2.011876
2026-05-30,CRCD,CRCL,0.0,,-2.011902
2026-05-30,CORD,CRWV,7559.44365674997,1.5055912500000002,-2.007455
2026-05-30,TECS,XLK,0.0,,-2.999298
2026-05-30,DRIP,XOP,0.0,,-1.995698
2026-05-30,TBX,TLT,0.0,,-1.370723
2026-05-30,NVDS,NVDA,0.0,,-1.492065
2026-05-30,EWV,EWJ,0.0,,-2.006842
2026-05-30,NBIZ,NBIS,9899.999999999996,1.52628525,-2.035047
2026-05-30,QBTZ,QBTS,9899.999999999998,1.5051089999999998,-2.006812
2026-05-30,CLSZ,CLSK,9899.999999999996,1.5190755,-2.025434
2026-05-30,IREZ,IREN,9899.999999999996,1.51292475,-2.017233
2026-05-30,RGTZ,RGTI,0.0,,-1.99887
2026-05-30,SMST,MSTR,0.0,,-1.976148
2026-05-30,BMNZ,BMNR,0.0,,-1.991882
2026-05-30,RKLZ,RKLB,2057.9051207421035,1.515327,-2.020436
2026-05-30,ASTN,ASTS,9899.999999999996,1.506753,-2.009004
2026-05-30,UVIX,SVIX,2666.9300003935023,1.4882632500000001,-1.984351
2026-06-01,MSTZ,MSTR,2963.34710307233,1.50130425,-2.001739
2026-06-01,NVDQ,NVDA,0.0,,-2.000543
2026-06-01,BTCZ,IBIT,0.0,,-1.997947
2026-06-01,CONI,COIN,836.3010155154817,1.44418125,-1.925575
2026-06-01,MSDD,MSTR,4148.811255890386,1.4921564999999999,-1.989542
2026-06-01,TSDD,TSLA,0.0,,-2.010756
2026-06-01,CRCD,CRCL,0.0,,-2.010421
2026-06-01,CORD,CRWV,9900.000000000002,1.5103920000000002,-2.013856
2026-06-01,TECS,XLK,0.0,,-3.000334
2026-06-01,DRIP,XOP,0.0,,-1.996282
2026-06-01,TBX,TLT,0.0,,-1.372029
2026-06-01,NVDS,NVDA,0.0,,-1.494417
2026-06-01,EWV,EWJ,0.0,,-2.007025
2026-06-01,NBIZ,NBIS,9900.000000000002,1.5321314999999995,-2.042842
2026-06-01,QBTZ,QBTS,9899.999999999996,1.5050849999999998,-2.00678
2026-06-01,CLSZ,CLSK,9900.000000000002,1.5204562500000003,-2.027275
2026-06-01,IREZ,IREN,9900.000000000002,1.5130927499999998,-2.017457
2026-06-01,RGTZ,RGTI,0.0,,-1.998962
2026-06-01,SMST,MSTR,0.0,,-1.976358
2026-06-01,BMNZ,BMNR,0.0,,-1.991842
2026-06-01,RKLZ,RKLB,3486.849674566566,1.5103275,-2.01377
2026-06-01,ASTN,ASTS,0.0,,-2.005816
2026-06-01,CBRZ,CBRS,0.0,,-2.0
2026-06-01,UVIX,SVIX,5064.690950955231,1.4885385,-1.984718
2026-06-02,MSTZ,MSTR,3414.513841782524,1.4986057499999994,-1.998141
2026-06-02,NVDQ,NVDA,0.0,,-2.000507
2026-06-02,BTCZ,IBIT,0.0,,-1.995807
2026-06-02,CONI,COIN,802.0745560411867,1.4433645,-1.924486
2026-06-02,MSDD,MSTR,4440.221972646582,1.48948575,-1.985981
2026-06-02,TSDD,TSLA,0.0,,-2.010684
2026-06-02,CRCD,CRCL,0.0,,-2.007448
2026-06-02,CORD,CRWV,9899.999999999998,1.5095955000000003,-2.012794
2026-06-02,TECS,XLK,0.0,,-3.000208
2026-06-02,DRIP,XOP,0.0,,-1.996269
2026-06-02,TBX,TLT,0.0,,-1.370598
2026-06-02,NVDS,NVDA,0.0,,-1.49448
2026-06-02,EWV,EWJ,0.0,,-2.006733
2026-06-02,BEZ,BE,0.0,,-2.015446
2026-06-02,NBIZ,NBIS,909.3999862670896,1.5325792499999997,-2.043439
2026-06-02,QBTZ,QBTS,9899.999999999998,1.50458625,-2.006115
2026-06-02,CLSZ,CLSK,3599.9999046325684,1.51789125,-2.023855
2026-06-02,IREZ,IREN,0.0,,-2.017665
2026-06-02,RGTZ,RGTI,0.0,,-1.999059
2026-06-02,SMST,MSTR,0.0,,-1.972889
2026-06-02,BMNZ,BMNR,0.0,,-1.988855
2026-06-02,RKLZ,RKLB,4181.283447390347,1.5092482500000002,-2.012331
2026-06-02,ASTN,ASTS,9899.999999999998,1.5083017499999998,-2.011069
2026-06-02,CBRZ,CBRS,0.0,,-2.0
2026-06-02,UVIX,SVIX,3661.906182139367,1.4878582499999997,-1.983811
2026-06-03,MSTZ,MSTR,3097.856745486772,1.4985982500000001,-1.998131
2026-06-03,NVDQ,NVDA,0.0,,-2.000633
