symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
MAAY,-25.63749933242798,-56365.875,-56340.23750066757,56340.23750066757,25.63749933242798,56365.875,56340.23750066757,False
MTYY,-8181.250333786011,-46656.5,-38475.24966621399,38475.24966621399,8181.250333786011,46656.5,38475.24966621399,False
SMYY,-38320.66579857585,0.0,38320.66579857585,38320.66579857585,38320.66579857585,0.0,-38320.66579857585,True
QBY,-39284.333721986346,-3784.6347,35499.699021986344,35499.699021986344,39284.333721986346,3784.6347,-35499.699021986344,True
HMYY,-39369.39675060747,-7256.96,32112.43675060747,32112.43675060747,39369.39675060747,7256.96,-32112.43675060747,True
IOYY,-13664.99948501587,-36030.445499999994,-22365.446014984125,22365.446014984125,13664.99948501587,36030.445499999994,22365.446014984125,False
FBYY,-3291.5000915527344,-20987.0822,-17695.582108447266,17695.582108447266,3291.5000915527344,20987.0822,17695.582108447266,False
INTW,-5579.214532715408,-22571.88,-16992.665467284594,16992.665467284594,5579.214532715408,22571.88,16992.665467284594,False
BMNG,-16662.501041406314,0.0,16662.501041406314,16662.501041406314,16662.501041406314,0.0,-16662.501041406314,True
NVTX,-9292.117069016358,-24317.02,-15024.902930983642,15024.902930983642,9292.117069016358,24317.02,15024.902930983642,False
AMZZ,-552.2758761978344,-13950.18,-13397.904123802165,13397.904123802165,552.2758761978344,13950.18,13397.904123802165,False
NFLU,-551.531361763038,-13178.6,-12627.068638236962,12627.068638236962,551.531361763038,13178.6,12627.068638236962,False
QUBX,-553.9028879671772,-12723.45,-12169.547112032824,12169.547112032824,553.9028879671772,12723.45,12169.547112032824,False
AMUU,-4205.277512421385,-15360.920000000002,-11155.642487578618,11155.642487578618,4205.277512421385,15360.920000000002,11155.642487578618,False
AMDL,-4777.638825107052,-15659.550000000001,-10881.91117489295,10881.91117489295,4777.638825107052,15659.550000000001,10881.91117489295,False
MSFX,0.0,-10747.080000000002,-10747.080000000002,10747.080000000002,0.0,10747.080000000002,10747.080000000002,False
BEX,-18033.36055056077,-7481.46,10551.900550560771,10551.900550560771,18033.36055056077,7481.46,-10551.900550560771,True
ASTX,-14699.290488177923,-4243.6,10455.690488177923,10455.690488177923,14699.290488177923,4243.6,-10455.690488177923,True
SOLX,-9896.939202573049,0.0,9896.939202573049,9896.939202573049,9896.939202573049,0.0,-9896.939202573049,True
AMDG,-6325.15106266518,-15754.83,-9429.67893733482,9429.67893733482,6325.15106266518,15754.83,9429.67893733482,False
QBTX,-403.0000209808349,-9768.720000000001,-9365.719979019166,9365.719979019166,403.0000209808349,9768.720000000001,9365.719979019166,False
PANG,-551.0877440759829,-9655.68,-9104.592255924017,9104.592255924017,551.0877440759829,9655.68,9104.592255924017,False
XRPK,-8672.802642534933,0.0,8672.802642534933,8672.802642534933,8672.802642534933,0.0,-8672.802642534933,True
AAPB,-552.1948133175741,-9203.9157,-8651.720886682426,8651.720886682426,552.1948133175741,9203.9157,8651.720886682426,False
COYY,-8449.362195459442,0.0,8449.362195459442,8449.362195459442,8449.362195459442,0.0,-8449.362195459442,True
USGG,-553.512449510679,-8874.955399999999,-8321.44295048932,8321.44295048932,553.512449510679,8874.955399999999,8321.44295048932,False
QCMU,-551.2657664008293,-8871.199999999999,-8319.93423359917,8319.93423359917,551.2657664008293,8871.199999999999,8319.93423359917,False
FLYT,-12115.381619851392,-3942.4000000000005,8172.981619851392,8172.981619851392,12115.381619851392,3942.4000000000005,-8172.981619851392,True
XBTY,-5246.249914169312,-12926.76,-7680.510085830688,7680.510085830688,5246.249914169312,12926.76,7680.510085830688,False
SRPU,-2.6800000667572017,-7664.8,-7662.119999933243,7662.119999933243,2.6800000667572017,7664.8,7662.119999933243,False
CSEX,-10329.688771273984,-2792.68,7537.008771273984,7537.008771273984,10329.688771273984,2792.68,-7537.008771273984,True
AMZO,0.0,-7321.7088,-7321.7088,7321.7088,0.0,7321.7088,7321.7088,False
NBIG,-15191.648932379458,-8098.28,7093.368932379458,7093.368932379458,15191.648932379458,8098.28,-7093.368932379458,True
OPEG,-3210.500001907348,-10009.8713,-6799.371298092652,6799.371298092652,3210.500001907348,10009.8713,6799.371298092652,False
CRCG,-12937.051986099772,-6182.54,6754.511986099772,6754.511986099772,12937.051986099772,6182.54,-6754.511986099772,True
FGRU,-553.0839351024347,-7253.55,-6700.466064897566,6700.466064897566,553.0839351024347,7253.55,6700.466064897566,False
GOOX,-1221.6927282019765,-7881.959999999999,-6660.267271798022,6660.267271798022,1221.6927282019765,7881.959999999999,6660.267271798022,False
SOUX,-8613.11196437737,-1969.5454,6643.566564377371,6643.566564377371,8613.11196437737,1969.5454,-6643.566564377371,True
NVDG,0.0,-6553.8,-6553.8,6553.8,0.0,6553.8,6553.8,False
