underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2780.98,2780.98,1.0,0.0,0.0
AAL,AALG,core_levered_etf,-2929.8428199935997,2929.8428199935997,1.0,0.0,0.0
AAPL,AAPL,spot,17821.28,17821.28,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-18453.5380453662,18453.5380453662,1.0,0.0,0.0
ACHR,ACHR,spot,6832.64,6832.64,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-7290.2307002096,7290.2307002096,1.0,0.0,0.0
ADBE,ADBE,spot,2052.08,2052.08,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-2122.8583860000003,2122.8583860000003,1.0,0.0,0.0
AFRM,AFRM,spot,5254.08,5254.08,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-5425.8239436695985,5425.8239436695985,1.0,0.0,0.0
AI,AI,spot,871.78,871.78,0.06853325137259392,0.9314667486274061,0.0
AI,AIYY,yieldboost_etf,-812.0340821184001,812.0340821184001,0.0,1.0,0.0
ALAB,ALAB,spot,24260.600000000002,24260.600000000002,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-23786.301826559997,23786.301826559997,1.0,0.0,0.0
AMD,AMD,spot,71072.04,71072.04,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-30506.602788960005,30506.602788960005,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-31183.6762116,31183.6762116,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-31341.91832499,31341.91832499,1.0,0.0,0.0
AMZN,AMZN,spot,26574.66,26574.66,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-27880.46704332,27880.46704332,1.0,0.0,0.0
ANET,ANET,spot,2409.75,2409.75,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1926.865737,1926.865737,1.0,0.0,0.0
APH,APH,spot,2459.16,2459.16,1.0,0.0,0.0
APH,APHU,core_levered_etf,-2305.4721954275,2305.4721954275,1.0,0.0,0.0
APP,APP,spot,9478.53,9478.53,1.0,0.0,0.0
APP,APPX,core_levered_etf,-10741.8819821,10741.8819821,1.0,0.0,0.0
ARKK,ARKK,spot,2805.4800000000005,2805.4800000000005,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-2843.7876712080006,2843.7876712080006,1.0,0.0,0.0
ARM,ARM,spot,3412.96,3412.96,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-3583.4841487199997,3583.4841487199997,1.0,0.0,0.0
ASML,ASML,spot,9099.599999999999,9099.599999999999,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-9899.24924164,9899.24924164,1.0,0.0,0.0
ASTS,ASTS,spot,11174.849999999999,11174.849999999999,1.0,0.0,0.0
ASTS,ASTX,core_levered_etf,-8467.1532336,8467.1532336,1.0,0.0,0.0
AVAV,AVAV,spot,2354.52,2354.52,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-1972.6640710000004,1972.6640710000004,1.0,0.0,0.0
AVGO,AVGO,spot,28466.64,28466.64,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-13552.87530198,13552.87530198,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-14679.5082,14679.5082,1.0,0.0,0.0
BA,BA,spot,19406.52,19406.52,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-8249.928388978,8249.928388978,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-11363.8861101656,11363.8861101656,1.0,0.0,0.0
BABA,BABA,spot,8319.0,8319.0,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-8582.862111089999,8582.862111089999,1.0,0.0,0.0
BBAI,BBAI,spot,13681.77,13681.77,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-13794.182306,13794.182306,1.0,0.0,0.0
BE,BE,spot,13707.92,13707.92,1.0,0.0,0.0
BE,BEX,core_levered_etf,-14906.277866339999,14906.277866339999,1.0,0.0,0.0
BLSH,BLSH,spot,9888.0,9888.0,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-8992.289133815999,8992.289133815999,1.0,0.0,0.0
BULL,BULL,spot,3605.0,3605.0,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-3494.30249808,3494.30249808,1.0,0.0,0.0
CEG,CEG,spot,11206.079999999998,11206.079999999998,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-11706.237581219999,11706.237581219999,1.0,0.0,0.0
