underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
MSTR,"MSTR, MTYY",10611.872760364588,37533.947664448584,2
QBTS,"QBTS, QBY",1040.841113854516,3889.3011669789157,2
IBIT,"IBIT, XBTY",0.0,19826.377667208002,2
COIN,"COIN, COYY",0.0,91368.75516114001,2
AMD,"AMD, AMYY",0.0,7795.23801,2
SMCI,"SMCI, SMYY",0.0,327.62667960000005,2
META,"FBYY, META",0.0,20306.240837480003,2
IONQ,"IONQ, IOYY",0.0,34235.04011928,2
HOOD,"HOOD, HOYY",-143.76889311962623,17282.072242334776,2
HIMS,"HIMS, HMYY",-300.57665883509117,2995.8457547649086,2
BABA,"BABA, BBYY",-661.9833398565461,2948.6535081434536,2
RIOT,"RIOT, RTYY",-8464.370304983204,12008.331875016793,2
MARA,"MAAY, MARA",-13275.541114957852,15921.246685417145,2
