symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
MAAY,0.0,-53768.8125,-53768.8125,53768.8125,0.0,53768.8125,53768.8125,False
IOYY,-27584.99908447266,-73633.56,-46048.56091552734,46048.56091552734,27584.99908447266,73633.56,46048.56091552734,False
MTYY,-440.1000022888184,-43918.986,-43478.88599771118,43478.88599771118,440.1000022888184,43918.986,43478.88599771118,False
HOYY,-67519.91897508944,-25511.584899999998,42008.33407508944,42008.33407508944,67519.91897508944,25511.584899999998,-42008.33407508944,True
RTYY,0.0,-37965.0,-37965.0,37965.0,0.0,37965.0,37965.0,False
COYY,-143476.53561897343,-122504.17,20972.365618973432,20972.365618973432,143476.53561897343,122504.17,-20972.365618973432,True
CRMX,-20445.74010832552,0.0,20445.74010832552,20445.74010832552,20445.74010832552,0.0,-20445.74010832552,True
XBTY,-6703.000068664552,-20076.084,-13373.083931335448,13373.083931335448,6703.000068664552,20076.084,13373.083931335448,False
AMZZ,-118.97076394789838,-13245.659999999998,-13126.6892360521,13126.6892360521,118.97076394789838,13245.659999999998,13126.6892360521,False
PLUL,0.0,-12429.97,-12429.97,12429.97,0.0,12429.97,12429.97,False
SMZ,0.0,-10127.79,-10127.79,10127.79,0.0,10127.79,10127.79,False
ASTX,0.0,-9617.58,-9617.58,9617.58,0.0,9617.58,9617.58,False
CRMU,-5379.350897505379,-13303.4604,-7924.109502494621,7924.109502494621,5379.350897505379,13303.4604,7924.109502494621,False
FBYY,-13130.000114440916,-20929.22,-7799.219885559085,7799.219885559085,13130.000114440916,20929.22,7799.219885559085,False
CNCG,0.0,-7785.1681,-7785.1681,7785.1681,0.0,7785.1681,7785.1681,False
AMZO,0.0,-7711.704,-7711.704,7711.704,0.0,7711.704,7711.704,False
GOOX,-114.02770053594216,-7737.56,-7623.532299464058,7623.532299464058,114.02770053594216,7737.56,7623.532299464058,False
QBY,0.0,-7186.7653,-7186.7653,7186.7653,0.0,7186.7653,7186.7653,False
CWVX,0.0,-7103.55,-7103.55,7103.55,0.0,7103.55,7103.55,False
HMYY,0.0,-7069.62,-7069.62,7069.62,0.0,7069.62,7069.62,False
DUST,0.0,-6662.4,-6662.4,6662.4,0.0,6662.4,6662.4,False
GGLL,-27.4686935269882,-6638.26,-6610.791306473012,6610.791306473012,27.4686935269882,6638.26,6610.791306473012,False
NVDB,-52.972002196997856,-6061.4400000000005,-6008.467997803003,6008.467997803003,52.972002196997856,6061.4400000000005,6008.467997803003,False
ASMU,-47.68016765021822,-4826.469999999999,-4778.789832349781,4778.789832349781,47.68016765021822,4826.469999999999,4778.789832349781,False
PLU,-992.5408155126444,-5723.0199999999995,-4730.479184487355,4730.479184487355,992.5408155126444,5723.0199999999995,4730.479184487355,False
ZSL,0.0,-4635.54,-4635.54,4635.54,0.0,4635.54,4635.54,False
SDS,0.0,-4631.77,-4631.77,4631.77,0.0,4631.77,4631.77,False
GEMG,0.0,-3901.3182,-3901.3182,3901.3182,0.0,3901.3182,3901.3182,False
TSLQ,0.0,-3817.7599999999998,-3817.7599999999998,3817.7599999999998,0.0,3817.7599999999998,3817.7599999999998,False
QBTX,-8724.302336604982,-4917.8,3806.502336604982,3806.502336604982,8724.302336604982,4917.8,-3806.502336604982,True
BBYY,0.0,-3568.5,-3568.5,3568.5,0.0,3568.5,3568.5,False
FAZ,0.0,-3499.7999999999997,-3499.7999999999997,3499.7999999999997,0.0,3499.7999999999997,3499.7999999999997,False
LABD,0.0,-3063.6000000000004,-3063.6000000000004,3063.6000000000004,0.0,3063.6000000000004,3063.6000000000004,False
CRCD,0.0,-2852.85,-2852.85,2852.85,0.0,2852.85,2852.85,False
ASTN,-9600.000000000002,-6779.580000000001,2820.420000000001,2820.420000000001,9600.000000000002,6779.580000000001,-2820.420000000001,True
NVTX,-15766.6720825502,-18511.5,-2744.8279174498,2744.8279174498,15766.6720825502,18511.5,2744.8279174498,False
NVDQ,0.0,-2626.7999999999997,-2626.7999999999997,2626.7999999999997,0.0,2626.7999999999997,2626.7999999999997,False
IREG,-9877.07320845254,-7396.8,2480.2732084525405,2480.2732084525405,9877.07320845254,7396.8,-2480.2732084525405,True
SQQQ,0.0,-2406.8799999999997,-2406.8799999999997,2406.8799999999997,0.0,2406.8799999999997,2406.8799999999997,False
BMNG,-5392.378418283643,-3031.08,2361.2984182836435,2361.2984182836435,5392.378418283643,3031.08,-2361.2984182836435,True
RDWU,-6888.870422743056,-4602.75,2286.120422743056,2286.120422743056,6888.870422743056,4602.75,-2286.120422743056,True
CRWL,-0.2986198189225253,-2149.16,-2148.8613801810775,2148.8613801810775,0.2986198189225253,2149.16,2148.8613801810775,False
QBTZ,-9600.000000000002,-7630.0,1970.0000000000018,1970.0000000000018,9600.000000000002,7630.0,-1970.0000000000018,True
RIOX,0.0,-1509.76,-1509.76,1509.76,0.0,1509.76,1509.76,False
LUNL,-9542.610350717763,-8047.06,1495.5503507177627,1495.5503507177627,9542.610350717763,8047.06,-1495.5503507177627,True
MSDD,-2964.90786358831,-1604.6407,1360.2671635883103,1360.2671635883103,2964.90786358831,1604.6407,-1360.2671635883103,True
CORD,-9247.145671270837,-7969.169999999999,1277.9756712708377,1277.9756712708377,9247.145671270837,7969.169999999999,-1277.9756712708377,True
SNDU,-7082.844516672483,-5957.28,1125.5645166724835,1125.5645166724835,7082.844516672483,5957.28,-1125.5645166724835,True
IRE,-8738.008108022777,-7698.24,1039.7681080227776,1039.7681080227776,8738.008108022777,7698.24,-1039.7681080227776,True
QUBX,-3617.834368360657,-4629.9,-1012.0656316393424,1012.0656316393424,3617.834368360657,4629.9,1012.0656316393424,False
EWV,0.0,-1000.4799999999999,-1000.4799999999999,1000.4799999999999,0.0,1000.4799999999999,1000.4799999999999,False
BEG,-4023.403619045697,-5021.4251,-998.0214809543036,998.0214809543036,4023.403619045697,5021.4251,998.0214809543036,False
APHU,-31.06790402106508,-982.8,-951.7320959789349,951.7320959789349,31.06790402106508,982.8,951.7320959789349,False
CIFG,-6351.284425757865,-5406.1884,945.0960257578654,945.0960257578654,6351.284425757865,5406.1884,-945.0960257578654,True
BLSG,-1772.0686992605167,-2704.1173999999996,-932.0487007394829,932.0487007394829,1772.0686992605167,2704.1173999999996,932.0487007394829,False
MEXX,-180.13676813350838,-1101.24,-921.1032318664916,921.1032318664916,180.13676813350838,1101.24,921.1032318664916,False
FLYT,-11603.857299030273,-10689.98,913.8772990302732,913.8772990302732,11603.857299030273,10689.98,-913.8772990302732,True
SOXS,0.0,-895.3100000000001,-895.3100000000001,895.3100000000001,0.0,895.3100000000001,895.3100000000001,False
ARCX,-1638.4698820079427,-2527.0,-888.5301179920573,888.5301179920573,1638.4698820079427,2527.0,888.5301179920573,False
OPEX,-921.484614290304,-1793.3999999999999,-871.9153857096959,871.9153857096959,921.484614290304,1793.3999999999999,871.9153857096959,False
CLSZ,-9600.000000000002,-8774.6,825.4000000000015,825.4000000000015,9600.000000000002,8774.6,-825.4000000000015,True
SMYY,0.0,-820.215,-820.215,820.215,0.0,820.215,820.215,False
DUOG,-1338.3665680770885,-2143.8889999999997,-805.5224319229112,805.5224319229112,1338.3665680770885,2143.8889999999997,805.5224319229112,False
WDCX,-2165.215104263291,-2968.92,-803.7048957367092,803.7048957367092,2165.215104263291,2968.92,803.7048957367092,False
SNOU,-881.9763381206847,-1684.4800000000002,-802.5036618793156,802.5036618793156,881.9763381206847,1684.4800000000002,802.5036618793156,False
ONDL,-3888.591501686483,-3089.1200000000003,799.4715016864825,799.4715016864825,3888.591501686483,3089.1200000000003,-799.4715016864825,True
UPSX,-1562.6466375040793,-2354.2799999999997,-791.6333624959204,791.6333624959204,1562.6466375040793,2354.2799999999997,791.6333624959204,False
TXXS,-5841.725669845438,-5060.25,781.4756698454376,781.4756698454376,5841.725669845438,5060.25,-781.4756698454376,True
KTUP,-1226.0507520538702,-458.42999999999995,767.6207520538702,767.6207520538702,1226.0507520538702,458.42999999999995,-767.6207520538702,True
ARMG,-508.0609534654948,-1257.04,-748.9790465345052,748.9790465345052,508.0609534654948,1257.04,748.9790465345052,False
OKLL,-6225.866729104445,-6973.8,-747.9332708955553,747.9332708955553,6225.866729104445,6973.8,747.9332708955553,False
SMUP,-7228.0086217956705,-6506.7,721.3086217956707,721.3086217956707,7228.0086217956705,6506.7,-721.3086217956707,True
CONI,-719.0694397702015,0.0,719.0694397702015,719.0694397702015,719.0694397702015,0.0,-719.0694397702015,True
MSTU,-293.4561406084094,-1007.4899999999999,-714.0338593915906,714.0338593915906,293.4561406084094,1007.4899999999999,714.0338593915906,False
ALBG,0.0,-688.94,-688.94,688.94,0.0,688.94,688.94,False
DLLL,-612.8709414061866,-1296.0,-683.1290585938134,683.1290585938134,612.8709414061866,1296.0,683.1290585938134,False
CRWG,-7962.793335396321,-7315.2,647.593335396321,647.593335396321,7962.793335396321,7315.2,-647.593335396321,True
PAAU,-1877.20516663142,-1231.65,645.55516663142,645.55516663142,1877.20516663142,1231.65,-645.55516663142,True
EOSU,-12688.929217463556,-13332.960000000001,-644.0307825364453,644.0307825364453,12688.929217463556,13332.960000000001,644.0307825364453,False
NETG,-56.96535690360589,-695.25,-638.2846430963941,638.2846430963941,56.96535690360589,695.25,638.2846430963941,False
CLSX,-6644.905961883908,-7271.46,-626.5540381160918,626.5540381160918,6644.905961883908,7271.46,626.5540381160918,False
UUUG,-6747.037743213602,-6142.499999999999,604.5377432136029,604.5377432136029,6747.037743213602,6142.499999999999,-604.5377432136029,True
COZX,-1868.0706676698971,-1267.2,600.8706676698971,600.8706676698971,1868.0706676698971,1267.2,-600.8706676698971,True
ADBG,-37.153170070727136,-633.42,-596.2668299292728,596.2668299292728,37.153170070727136,633.42,596.2668299292728,False
NOWL,-204.402255789472,-795.6,-591.1977442105281,591.1977442105281,204.402255789472,795.6,591.1977442105281,False
IONL,-2354.412123691893,-2941.29,-586.8778763081068,586.8778763081068,2354.412123691893,2941.29,586.8778763081068,False
ORCU,-405.86820558116233,-983.43,-577.5617944188376,577.5617944188376,405.86820558116233,983.43,577.5617944188376,False
CEGX,-451.5254547554287,-1022.0,-570.4745452445713,570.4745452445713,451.5254547554287,1022.0,570.4745452445713,False
MSTZ,-1990.9208566704692,-1427.85,563.0708566704693,563.0708566704693,1990.9208566704692,1427.85,-563.0708566704693,True
CRCA,-4737.4015579102,-5300.0,-562.5984420898003,562.5984420898003,4737.4015579102,5300.0,562.5984420898003,False
GLGG,-669.2564360672385,-1223.4152,-554.1587639327614,554.1587639327614,669.2564360672385,1223.4152,554.1587639327614,False
BMNU,-4501.160775336401,-3949.12,552.0407753364007,552.0407753364007,4501.160775336401,3949.12,-552.0407753364007,True
FBL,0.0,-538.65,-538.65,538.65,0.0,538.65,538.65,False
XPEG,-280.42338162062924,-801.3282,-520.9048183793708,520.9048183793708,280.42338162062924,801.3282,520.9048183793708,False
MUU,-1505.3231234451112,-2014.76,-509.43687655488884,509.43687655488884,1505.3231234451112,2014.76,509.43687655488884,False
IREX,-7123.809529484307,-7623.43,-499.62047051569334,499.62047051569334,7123.809529484307,7623.43,499.62047051569334,False
FGRU,-3857.733160215768,-4355.280000000001,-497.5468397842328,497.5468397842328,3857.733160215768,4355.280000000001,497.5468397842328,False
LITX,-8736.69895203855,-8241.45,495.24895203854976,495.24895203854976,8736.69895203855,8241.45,-495.24895203854976,True
SBTU,-3179.6439165751544,-3674.0200000000004,-494.376083424846,494.376083424846,3179.6439165751544,3674.0200000000004,494.376083424846,False
NIOG,-176.5024330139073,-668.2053999999999,-491.70296698609263,491.70296698609263,176.5024330139073,668.2053999999999,491.70296698609263,False
TQQY,0.0,-491.5152,-491.5152,491.5152,0.0,491.5152,491.5152,False
