symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
IOYY,0.0,-138249.09,-138249.09,138249.09,0.0,138249.09,138249.09,False
SMYY,-250291.0196102403,-133003.08450000003,117287.93511024027,117287.93511024027,250291.0196102403,133003.08450000003,-117287.93511024027,True
RTYY,0.0,-107328.0,-107328.0,107328.0,0.0,107328.0,107328.0,False
AMYY,-202907.96119100903,-102490.68999999999,100417.27119100904,100417.27119100904,202907.96119100903,102490.68999999999,-100417.27119100904,True
QBY,0.0,-71191.1,-71191.1,71191.1,0.0,71191.1,71191.1,False
MAAY,0.0,-67125.852,-67125.852,67125.852,0.0,67125.852,67125.852,False
MTYY,-202601.13664400787,-137200.95,65400.18664400786,65400.18664400786,202601.13664400787,137200.95,-65400.18664400786,True
MUYY,0.0,-57045.884999999995,-57045.884999999995,57045.884999999995,0.0,57045.884999999995,57045.884999999995,False
FBYY,-108812.15107413208,-62846.006,45966.14507413208,45966.14507413208,108812.15107413208,62846.006,-45966.14507413208,True
HOYY,-100503.84616452332,-64750.075,35753.77116452332,35753.77116452332,100503.84616452332,64750.075,-35753.77116452332,True
BBYY,-82813.22301399834,-52463.0,30350.223013998344,30350.223013998344,82813.22301399834,52463.0,-30350.223013998344,True
CWY,0.0,-29861.655,-29861.655,29861.655,0.0,29861.655,29861.655,False
CBRZ,0.0,-29100.0,-29100.0,29100.0,0.0,29100.0,29100.0,False
TMYY,0.0,-27578.98,-27578.98,27578.98,0.0,27578.98,27578.98,False
HMYY,0.0,-25728.280000000002,-25728.280000000002,25728.280000000002,0.0,25728.280000000002,25728.280000000002,False
COYY,-136924.51575683043,-118547.04000000001,18377.47575683042,18377.47575683042,136924.51575683043,118547.04000000001,-18377.47575683042,True
XBTY,-121183.2519789344,-105793.54500000001,15389.70697893438,15389.70697893438,121183.2519789344,105793.54500000001,-15389.70697893438,True
RCAX,-12115.284232488992,-25584.72,-13469.43576751101,13469.43576751101,12115.284232488992,25584.72,13469.43576751101,False
NVTX,-15776.801548028716,-24865.12,-9088.318451971283,9088.318451971283,15776.801548028716,24865.12,9088.318451971283,False
BEZ,0.0,-9021.900000000001,-9021.900000000001,9021.900000000001,0.0,9021.900000000001,9021.900000000001,False
AMZO,0.0,-8557.2696,-8557.2696,8557.2696,0.0,8557.2696,8557.2696,False
IREZ,0.0,-7789.409999999999,-7789.409999999999,7789.409999999999,0.0,7789.409999999999,7789.409999999999,False
DUST,0.0,-6895.36,-6895.36,6895.36,0.0,6895.36,6895.36,False
UVIX,-8784.23930941973,-2197.85,6586.38930941973,6586.38930941973,8784.23930941973,2197.85,-6586.38930941973,True
SDS,0.0,-5027.610000000001,-5027.610000000001,5027.610000000001,0.0,5027.610000000001,5027.610000000001,False
ZSL,0.0,-5021.64,-5021.64,5021.64,0.0,5021.64,5021.64,False
CLSX,-5690.758366615414,-10192.0,-4501.241633384586,4501.241633384586,5690.758366615414,10192.0,4501.241633384586,False
CLSZ,0.0,-4459.42,-4459.42,4459.42,0.0,4459.42,4459.42,False
CRCD,0.0,-4124.12,-4124.12,4124.12,0.0,4124.12,4124.12,False
MSDD,-6478.071427431863,-2516.1564,3961.9150274318636,3961.9150274318636,6478.071427431863,2516.1564,-3961.9150274318636,True
TSLQ,0.0,-3793.1600000000003,-3793.1600000000003,3793.1600000000003,0.0,3793.1600000000003,3793.1600000000003,False
FAZ,0.0,-3743.2,-3743.2,3743.2,0.0,3743.2,3743.2,False
LABD,0.0,-3236.2000000000003,-3236.2000000000003,3236.2000000000003,0.0,3236.2000000000003,3236.2000000000003,False
KEEX,-8167.595143172165,-11374.176,-3206.5808568278344,3206.5808568278344,8167.595143172165,11374.176,3206.5808568278344,False
NBIZ,-9900.0,-6879.824,3020.1760000000004,3020.1760000000004,9900.0,6879.824,-3020.1760000000004,True
NBIG,-7779.267793436984,-10686.0,-2906.732206563016,2906.732206563016,7779.267793436984,10686.0,2906.732206563016,False
NVDQ,0.0,-2897.1,-2897.1,2897.1,0.0,2897.1,2897.1,False
AAOX,-28947.675533262063,-31717.84,-2770.164466737937,2770.164466737937,28947.675533262063,31717.84,2770.164466737937,False
RKLX,0.0,-2728.35,-2728.35,2728.35,0.0,2728.35,2728.35,False
RDWU,0.0,-2705.6699999999996,-2705.6699999999996,2705.6699999999996,0.0,2705.6699999999996,2705.6699999999996,False
IREG,-8422.91412020302,-11011.14,-2588.225879796979,2588.225879796979,8422.91412020302,11011.14,2588.225879796979,False
NBIL,-5772.602469759488,-8329.56,-2556.957530240512,2556.957530240512,5772.602469759488,8329.56,2556.957530240512,False
SQQQ,0.0,-2417.35,-2417.35,2417.35,0.0,2417.35,2417.35,False
NEBX,-7974.887673471163,-10371.24,-2396.352326528837,2396.352326528837,7974.887673471163,10371.24,2396.352326528837,False
IREX,-6739.411807132596,-9053.09,-2313.6781928674045,2313.6781928674045,6739.411807132596,9053.09,2313.6781928674045,False
CORD,-9900.0,-7617.4800000000005,2282.5199999999995,2282.5199999999995,9900.0,7617.4800000000005,-2282.5199999999995,True
MSTZ,-4857.839909969872,-2596.35,2261.489909969872,2261.489909969872,4857.839909969872,2596.35,-2261.489909969872,True
