symbol,underlying,bucket,pair,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NVTS,NVTS,bucket_1,NVTS (spot),NAVITAS SEMICONDUCTOR CORP,20035.838163,26492.491085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46528.329248
NBIS,NBIS,bucket_1,NBIS (spot),NEBIUS GROUP NV,10237.573564,23357.913069439688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33595.48663343969
AMD,AMD,bucket_1,AMD (spot),ADVANCED MICRO DEVICES,19883.548907834152,12544.011571333904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32427.560479168056
INTC,INTC,bucket_1,INTC (spot),INTEL CORP,14728.903835000001,2480.20421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17209.108045
SNDK,SNDK,bucket_1,SNDK (spot),SANDISK CORP,3483.29931283,13162.621581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16645.92089383
ALAB,ALAB,bucket_1,ALAB (spot),ASTERA LABS INC,6303.812929,9791.432366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16095.245294999999
IONQ,IONQ,bucket_2,IONQ (spot),IONQ INC,3713.6816436077124,12254.107557103745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15967.789200711457
MU,MU,bucket_1,MU (spot),MICRON TECHNOLOGY INC,9719.400688,5703.352075219798,2.584288012077573,0.0,0.0,0.0,0.0,0.0,0.0,15425.337051231876
COYY,COIN,bucket_2,COIN | COYY,GRANITE YIELDBOOST COIN ETF,1351.2630354399998,17015.886355,0.0,0.0,-3038.99,-465.61,513.6967506382944,0.0,0.0,15376.246141078293
AAOI,AAOI,bucket_1,AAOI (spot),APPLIED OPTOELECTRONICS INC,8640.651516,6703.351206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15344.002722000001
MTYY,MSTR,bucket_2,MSTR | MTYY,GRANITE YIELDBOOST MSTR ETF,830.7256868100001,27458.93387,0.0,0.0,-12821.2,-1492.83,594.5292450953402,0.0,0.0,14570.158801905342
IREN,IREN,bucket_1,IREN (spot),IREN LTD,421.594078,13400.88391694715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13822.47799494715
AMD,AMD,bucket_2,AMD (spot),ADVANCED MICRO DEVICES,5938.10635155585,7722.889795666095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13660.996147221944
BTFL,KEEL,bucket_1,KEEL | BTFL,,3238.9564790000004,10404.082761,0.0,0.0,0.0,-9.42,0.0,0.0,0.0,13633.61924
