underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
IONQ,"IONQ, IOYY",3.637978807091713e-12,64277.25540642001,2
BABA,"BABA, BBYY",0.0,53082.483104000006,2
AMD,"AMD, AMYY",0.0,49515.91709693999,2
COIN,"COIN, COYY",0.0,88417.36140768,2
HIMS,"HIMS, HMYY",0.0,11996.5823984,2
IBIT,"IBIT, XBTY",0.0,104477.68488729002,2
HOOD,"HOOD, HOYY",0.0,44227.927229199995,2
META,"FBYY, META",0.0,60975.33178540401,2
MARA,"MAAY, MARA",0.0,36449.740391112,2
RIOT,"RIOT, RTYY",0.0,57876.83865599999,2
SMCI,"SMCI, SMYY",0.0,53126.75207268001,2
TSLA,TSYY,-69.29044979999999,69.29044979999999,1
NVDA,NVYY,-88.63498223580001,88.63498223580001,1
MSTR,"MSTR, MTYY",-370.827146654221,83732.53199764578,2
QQQ,TQQY,-448.94461989999996,448.94461989999996,1
MU,"MU, MUYY",-501.698501652646,14158.409392727353,2
CRWV,"CRWV, CWY",-1042.0448483745777,11804.080792765424,2
TSM,"TMYY, TSM",-1851.996248326922,16559.510167833076,2
QBTS,"QBTS, QBY",-6946.243887118174,21270.20621568183,2
