underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,113265.45999999999,113265.45999999999,1.0,0.0,0.0
AAOI,AAOG,core_levered_etf,-43104.3122736,43104.3122736,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-50670.12013956,50670.12013956,1.0,0.0,0.0
ACHR,ACHR,spot,3165.7200000000003,3165.7200000000003,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-3009.2525049600004,3009.2525049600004,1.0,0.0,0.0
ADBE,ADBE,spot,949.0,949.0,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1073.046392,1073.046392,1.0,0.0,0.0
AFRM,AFRM,spot,988.9099999999999,988.9099999999999,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-1060.636726326,1060.636726326,1.0,0.0,0.0
ALAB,ALAB,spot,7590.5,7590.5,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-5889.4245926799995,5889.4245926799995,1.0,0.0,0.0
ALB,ALB,spot,1333.664838,1333.664838,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1280.125385856,1280.125385856,1.0,0.0,0.0
AMAT,AMAT,spot,8474.56,8474.56,1.0,0.0,0.0
AMAT,AMAU,core_levered_etf,-3499.32892065,3499.32892065,1.0,0.0,0.0
AMAT,AMA,core_levered_etf,-3843.4275684,3843.4275684,1.0,0.0,0.0
AMD,AMD,spot_b4_structural,7436.4,7436.4,1.8268509762788447,0.0,-0.8268509762788447
AMD,DAMD,inverse_b4_etf,6148.794600000001,6148.794600000001,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-2373.4464744528,2373.4464744528,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2445.5953828799998,2445.5953828799998,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-6026.09541768,6026.09541768,1.0,0.0,0.0
AMKR,AMKR,spot,7930.44,7930.44,1.0,0.0,0.0
