ETF,Underlying,is_yieldboost,scenario_style,Delta_product_class,Delta,Delta_n_obs,Delta_source,Delta_se,Delta_resid_sigma_annual,Delta_horizon_chosen,Delta_quality,Delta_prior_mu,Delta_prior_tau,Delta_prior_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,vol_underlying_annual_legacy,vol_underlying_source,sigma_realized_implied_annual,sigma_cap_annual,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,vol_ratio_value,vol_ratio_outlier,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,asof_date,product_class,underlying_sector,expected_decay_available,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,borrow_posterior_annual,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,gross_anchor_shift_annual,gross_anchor_target_annual,gross_anchor_source,gross_blend_method,gross_sigma_forward_annual,gross_sigma_realized_annual,gross_blend_weight_forward,gross_realized_mean_annual,und_rv_20d_daily_annual,und_rv_20d_weekly_annual,und_trend_ratio_20d,und_trend_ratio_fwd_20d,und_trend_regime_prob_trend_20d,und_trend_regime_prob_chop_20d,und_trend_estimator_confidence_20d,und_trend_efficiency_20d,und_trend_consistency_20d,und_trend_r2_20d,und_trend_persistence_20d,und_rebalance_cadence_score_20d,und_vcr_20d,und_return_20d,und_abs_return_20d_pctile,und_rv_20d_pctile,und_trend_ratio_20d_pctile,und_vcr_20d_pctile,und_vcr_20d_median,und_vol_shape_20d,und_rv_60d_daily_annual,und_rv_60d_weekly_annual,und_trend_ratio_60d,und_trend_ratio_fwd_60d,und_trend_regime_prob_trend_60d,und_trend_regime_prob_chop_60d,und_trend_estimator_confidence_60d,und_trend_efficiency_60d,und_trend_consistency_60d,und_trend_r2_60d,und_trend_persistence_60d,und_rebalance_cadence_score_60d,und_vcr_60d,und_return_60d,und_abs_return_60d_pctile,und_rv_60d_pctile,und_trend_ratio_60d_pctile,und_vcr_60d_pctile,und_vcr_60d_median,und_vol_shape_60d,und_vol_shape_price_basis,und_trend_estimator_source,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,purgatory_borrow_band,purgatory_net_edge,purgatory_vol_ratio,purgatory_no_locate,purgatory,strategy_blacklisted,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,low_n_included,low_n_size_mult,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal
AAPU,AAPL,False,,letf_long,1.996899,499,posterior.nominal_L,0.0115360897423904,0.0295403417550086,1,ok,2.0,240.0,nominal_L,0.018721,200000,0.018721,False,False,42.43999862670898,0.018721,1.0,False,False,False,0.468372,0.164978,0.235815,0.24145,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.430432,""sigma_pool"":0.235815,""sigma_capped_to"":null}",0.4304315586532876,0.5380394483166094,0.0096,yfinance,0.0,0.03723,0.102065,True,0.164978,0.1459969861111111,0.99463422285347,False,0.102065,0.102065,0.102065,0.102065,simple_ito_fallback,-2.277488,0.0,478.0,252.0,2026-07-13,letf,mega-cap-tech,True,blended_realized_expected,0.1459969861111111,0.1335215,0.0189810138888888,0.0742788119658119,0.065696,0.0744328950300871,-0.0328109808375068,0.004573478531149,0.0302546808161445,0.0507006049648021,0.0824201454862715,"{""e"":[-0.065247,-0.057075,-0.048903,-0.04073,-0.032558,-0.024386,-0.016213,-0.008041,0.000131,0.008304,0.016476,0.024648,0.03282,0.040993,0.049165,0.057337,0.06551,0.073682,0.081854,0.090027,0.098199],""c"":[5,1,2,9,8,19,19,22,20,36,32,41,43,25,39,25,14,13,13,6]}",0.102065,0.062913,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0754;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1417075911425837,mean_reversion,False,incomplete_regime,90.0,117.0,weighted_empirical,-0.0753954817357542,0.102065,simple_ito_fallback,anchor_shift_fallback,,0.0196114937223052,,0.1774604817357542,0.350445,0.394831,1.126655,0.969832,0.407915,0.592085,0.385185,0.178559,0.1,0.384036,0.442304,0.94628,0.408875,0.078837,0.74375,0.93125,0.610417,0.829167,0.30271,jumpy_trend,0.283265,0.307162,1.084365,1.017385,0.55325,0.44675,0.92465,0.171631,0.133333,0.43798,0.482344,1.009041,0.208605,0.183755,0.890909,0.811364,0.588636,0.713636,0.177671,boiling_trend,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.102065,,,simple_ito,0.49922475,0.5990696999999999,0.5,0.5990696999999999,bucket_1,,False,False,True,False,False,True,False,0.018721,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,,,,0.0,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0
AMUU,AMD,False,,letf_long,1.986529,318,posterior.nominal_L,0.0114945611271839,0.0839354595682428,1,ok,2.0,240.0,nominal_L,0.020246,20000,0.020246,False,False,242.9900054931641,0.020246,1.0,False,False,False,1.270026,0.514062,0.639319,0.689759,"{""method"":""weighted_median"",""n_probes"":8,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.715482,""sigma_pool"":0.639319,""sigma_capped_to"":null}",0.7154818153512524,0.8943522691890655,0.0106,yfinance,0.0,0.03723,0.447835,True,0.514062,0.4935348055555555,1.0000002096406342,False,0.447835,0.447835,0.447835,0.447835,simple_ito_fallback,-0.78301,0.0,478.0,252.0,2026-07-13,letf,semis,True,blended_realized_expected,0.4935348055555555,0.4809485,0.0205271944444444,0.0412510086206896,0.046894,0.0450996570721524,0.2889904105605035,0.3539268913340723,0.3994710005443078,0.4473441642531892,0.520046674409845,"{""e"":[0.256524,0.272491,0.288457,0.304424,0.320391,0.336357,0.352324,0.368291,0.384257,0.400224,0.416191,0.432158,0.448124,0.464091,0.480058,0.496024,0.511991,0.527958,0.543924,0.559891,0.575858],""c"":[7,8,12,19,28,20,31,41,33,35,35,27,26,15,16,16,8,8,3,4]}",0.447835,0.066227,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0942;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1501126913967531,mean_reversion,False,incomplete_regime,90.0,116.0,weighted_empirical,-0.0942149356782349,0.447835,simple_ito_fallback,anchor_shift_fallback,,0.068573892554827,,0.5420499356782349,0.768051,0.416039,0.541682,0.903596,0.219428,0.780572,0.57735,0.103073,0.2,0.107599,0.260185,0.849236,0.122857,0.099739,0.458333,0.789583,0.102083,0.010417,0.300536,quiet_chop,0.862402,0.739253,0.857202,1.022163,0.567812,0.432188,0.981272,0.226272,0.166667,0.790628,0.617424,1.075282,0.164567,0.737552,0.904545,1.0,0.211364,0.334091,0.270457,choppy_volatile,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.447835,,,simple_ito,0.49663225,0.5959587,0.5,0.5959587,bucket_1,,False,False,False,False,False,False,False,0.020246,ETF_LS,2727.0206777995018,-1372.7565405788193,2727.0206777995018,-1372.7565405788193,8435.684689580132,-6988.847654408519,6988.847654408519,1446.837035171613,core_leveraged,0.7456896551724138,0.6928879310344828,4099.777218378321,1.0,0.0,,False,1.0,False,0.0,0.0,3807.9959401105566,2532.938527270917,-1275.0574128396397,2532.938527270917,-1275.0574128396397,haircut,haircut,-291.78127826776426,1.0766233165309764
AMZU,AMZN,False,,letf_long,1.998525,499,posterior.nominal_L,0.0068770986938445,0.0420054507241529,1,ok,2.0,240.0,nominal_L,0.0402099999999999,650000,0.0402099999999999,False,False,35.27000045776367,0.0402099999999999,1.0,False,False,False,0.585032,0.210338,0.292732,0.309494,"{""method"":""weighted_median"",""n_probes"":8,""n_outliers_dropped"":3,""sigma_real_implied_median"":0.459134,""sigma_pool"":0.292732,""sigma_capped_to"":null}",0.4591341578684791,0.5739176973355988,0.0099,yfinance,0.0,0.03723,0.132578,True,0.210338,0.1695695277777777,0.9999996234395434,False,0.132578,0.132578,0.132578,0.132578,simple_ito_fallback,-2.01837,0.0,478.0,252.0,2026-07-13,letf,mega-cap-tech,True,blended_realized_expected,0.1695695277777777,0.171458,0.0407684722222222,0.0560333391304347,0.0446229999999999,0.0538331538402998,0.0162753552975556,0.0647701745168616,0.0822591165747497,0.0977127645907839,0.1216792429312217,"{""e"":[-0.030431,-0.022376,-0.014322,-0.006267,0.001788,0.009842,0.017897,0.025951,0.034006,0.04206,0.050115,0.058169,0.066224,0.074279,0.082333,0.090388,0.098442,0.106497,0.114551,0.122606,0.13066],""c"":[3,0,3,2,3,7,6,3,6,16,21,38,38,50,54,48,38,26,16,14]}",0.132578,0.07776,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0856;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.2020568464351997,mean_reversion,False,incomplete_regime,90.0,115.0,weighted_empirical,-0.0855874626026942,0.132578,simple_ito_fallback,anchor_shift_fallback,,0.0214792054664446,,0.2181654626026942,0.333986,0.248967,0.745443,0.934487,0.303828,0.696172,0.490415,0.043874,0.2,0.13765,0.477626,0.899413,0.267114,0.018461,0.141667,0.670833,0.25625,0.402083,0.298685,quiet_chop,0.280978,0.279804,0.995822,0.981747,0.444103,0.555897,1.0,0.009483,0.066667,0.435456,0.468752,0.983988,0.125802,-0.010071,0.047727,0.229545,0.527273,0.122727,0.192614,quiet_mixed,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.132578,,,simple_ito,0.49963125,0.5995575,0.5,0.5995575,bucket_1,,False,False,False,False,False,False,False,0.0402099999999999,ETF_LS,194.11434375808045,-97.12880437226475,194.11434375808045,-97.12880437226475,427.87794896942114,0.0,-0.0,427.87794896942114,core_leveraged,0.5280172413793104,0.964978448275862,291.2431481303452,1.0,0.0,,False,1.0,False,0.0,0.0,270.0366800442854,179.98017558149607,-90.05650446278933,179.98017558149607,-90.05650446278933,haircut,haircut,-21.20646808605983,1.0785318056887012
ASMU,ASML,False,,letf_long,1.998519,103,posterior.nominal_L,0.0091418950341541,0.0859646240389206,1,ok,2.0,240.0,nominal_L,0.089274,15000,0.089274,False,False,32.18000030517578,0.089274,1.0,False,False,False,1.066283,0.426527,0.453512,0.456826,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.608688,""sigma_pool"":0.453512,""sigma_capped_to"":null}",0.6086884741941182,0.7608605927426477,0.0097,yfinance,0.0,0.03723,0.252091,True,0.323388,0.3360130833333333,1.176455273157786,False,0.252091,0.252091,0.252091,0.252091,simple_ito_fallback,-1.375742,0.0,478.0,252.0,2026-07-13,letf,semis,True,blended_realized_expected,0.3360130833333333,0.3393089999999999,0.0905139166666666,0.1035401851851851,0.0962885,0.1060286920047576,-0.0485743037378225,0.0681223445776284,0.1456175284849336,0.2296259237785382,0.3382338065961321,"{""e"":[-0.122643,-0.096345,-0.070046,-0.043748,-0.017449,0.008849,0.035147,0.061446,0.087744,0.114042,0.140341,0.166639,0.192937,0.219236,0.245534,0.271832,0.298131,0.324429,0.350728,0.377026,0.403324],""c"":[5,5,8,18,12,21,24,24,36,32,43,31,26,28,25,14,14,14,7,5]}",0.252091,0.1744359999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1693;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1755452517399272,mean_reversion,False,incomplete_regime,90.0,108.0,weighted_empirical,-0.1693426482488534,0.252091,simple_ito_fallback,anchor_shift_fallback,,0.1124057241234209,,0.4214336482488534,0.630219,0.312094,0.495215,0.943021,0.328365,0.671635,0.532725,0.105708,0.1,0.230671,0.871534,0.972037,0.210117,-0.083932,0.585417,0.875,0.083333,0.120833,0.299948,choppy_volatile,0.582753,0.391017,0.670982,0.926879,0.282355,0.717645,1.0,0.075635,0.033333,0.812963,0.313818,0.926778,0.102504,0.166593,0.538636,0.977273,0.075,0.018182,0.195673,choppy_volatile,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.252091,,,simple_ito,0.49962975,0.5995556999999999,0.5,0.5995556999999999,bucket_1,,False,False,False,False,False,False,False,0.089274,ETF_LS,705.2493546043814,-352.8859893773246,705.2493546043814,-352.8859893773246,1111.1352938888292,0.0,-0.0,1111.1352938888292,core_leveraged,0.20043103448275862,1.3744612068965516,1058.135343981706,1.0,0.0,,False,1.0,False,0.0,0.0,988.7502085145771,659.0040209751362,-329.74618753944105,659.0040209751362,-329.74618753944105,haircut,haircut,-69.38513546712886,1.0701745849149986
AVL,AVGO,False,,letf_long,1.997762,437,posterior.nominal_L,0.0167399025698222,0.070569475519249,1,ok,2.0,240.0,nominal_L,0.0277329999999999,300000,0.0277329999999999,False,False,46.81999969482422,0.0277329999999999,1.0,False,False,False,0.893929,0.370511,0.448123,0.46887,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.586829,""sigma_pool"":0.448123,""sigma_capped_to"":null}",0.5868294084858625,0.7335367606073282,0.01,yfinance,0.0,0.03723,0.247287,True,0.370511,0.3423928194444444,0.9985321297366778,False,0.247287,0.247287,0.247287,0.247287,simple_ito_fallback,-1.393846,0.0,478.0,252.0,2026-07-13,letf,semis,True,blended_realized_expected,0.3423928194444444,0.308899,0.0281181805555555,0.0467361052631579,0.0327645,0.0407407884084144,0.1147198868647502,0.1688869870570477,0.2065753513286305,0.2432338530170999,0.2975085040104976,"{""e"":[0.09399,0.105737,0.117484,0.12923,0.140977,0.152723,0.16447,0.176217,0.187963,0.19971,0.211456,0.223203,0.23495,0.246696,0.258443,0.270189,0.281936,0.293683,0.305429,0.317176,0.328922],""c"":[8,13,12,8,18,26,25,25,35,44,34,32,23,21,18,21,11,10,4,4]}",0.247287,0.1232239999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1451;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.06370507792005,none,False,ok,90.0,114.0,weighted_empirical,-0.1451371209229513,0.247287,simple_ito_fallback,anchor_shift_fallback,,0.0530457876840781,,0.3924241209229513,0.480739,0.510385,1.061667,0.949709,0.347893,0.652107,0.57735,0.025785,0.1,0.004032,0.448224,0.916983,0.121323,0.015617,0.122917,0.547917,0.639583,0.004167,0.306045,quiet_trend,0.539559,0.393119,0.728594,0.914328,0.247869,0.752131,0.857182,0.006321,0.066667,0.274995,0.481991,0.883728,0.261081,-0.012891,0.034091,0.618182,0.061364,0.643182,0.244242,quiet_chop,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.247287,,,simple_ito,0.4994405,0.5993286,0.5,0.5993286,bucket_1,,False,False,False,False,False,False,False,0.0277329999999999,ETF_LS,1774.3079686061415,-888.1478217155704,1774.3079686061415,-888.1478217155704,4714.4426040451835,0.0,-0.0,4714.4426040451835,core_leveraged,0.10991379310344827,1.4876077586206895,2662.455790321712,1.0,0.0,,False,1.0,False,0.0,0.0,2475.0756276483567,1649.4344901436593,-825.6411375046974,1649.4344901436593,-825.6411375046974,haircut,haircut,-187.38016267335524,1.0757068432900334
BOEU,BA,False,,letf_long,1.995012,305,posterior.nominal_L,0.0091727634949793,0.0524576165373263,1,ok,2.0,240.0,nominal_L,0.0622119999999999,60000,0.0622119999999999,False,False,34.099998474121094,0.0622119999999999,1.0,False,False,False,0.607413,0.202662,0.304862,0.319976,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.447184,""sigma_pool"":0.304862,""sigma_capped_to"":null}",0.4471843966377996,0.5589804957972495,0.0106,yfinance,0.0,0.03723,0.139891,True,0.202662,0.1395859444444444,0.9987005195776184,False,0.139891,0.139891,0.139891,0.139891,simple_ito_fallback,-1.959394,0.0,478.0,252.0,2026-07-13,letf,industrials,True,blended_realized_expected,0.1395859444444444,0.1712765,0.0630760555555555,0.0591371724137931,0.0568225,0.0579424725319984,0.0066186528167549,0.0558154418580326,0.0829693390732191,0.11252287421172,0.1469897349947129,"{""e"":[-0.036968,-0.025443,-0.013919,-0.002395,0.00913,0.020654,0.032179,0.043703,0.055228,0.066752,0.078276,0.089801,0.101325,0.11285,0.124374,0.135899,0.147423,0.158947,0.170472,0.181996,0.193521],""c"":[2,0,7,10,13,23,16,24,35,39,46,45,36,35,21,24,6,3,6,1]}",0.139891,0.062771,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0606;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.059357882532841,mean_reversion,False,incomplete_regime,90.0,116.0,weighted_empirical,-0.0606087185638787,0.139891,simple_ito_fallback,anchor_shift_fallback,,0.0439636109161076,,0.2004997185638787,0.306373,0.387468,1.264694,0.970248,0.409171,0.590829,0.493995,0.043854,0.4,0.002626,0.315006,0.888495,0.262291,-0.016927,0.183333,0.454167,0.83125,0.422917,0.288806,quiet_trend,0.362165,0.335548,0.926505,0.932792,0.299008,0.700992,1.0,0.019908,0.166667,0.124955,0.296536,0.871734,0.110241,-0.027251,0.15,0.765909,0.334091,0.272727,0.173175,quiet_chop,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.139891,,,simple_ito,0.498753,0.5985036,0.5,0.5985036,bucket_1,,False,False,False,False,False,False,False,0.0622119999999999,ETF_LS,241.521691141293,-121.0627761343255,241.521691141293,-121.0627761343255,474.1295626550204,0.0,-0.0,474.1295626550204,core_leveraged,0.21767241379310345,1.3529094827586208,362.58446727561847,1.0,0.0,,False,1.0,False,0.0,0.0,339.17364859112314,225.92747508960693,-113.24617350151625,225.92747508960693,-113.24617350151625,haircut,haircut,-23.410818684495325,1.0690231059569055
BABU,BABA,False,,letf_long,2.004619,102,posterior.nominal_L,0.0135397192037279,0.0538063256679687,1,ok,2.0,240.0,nominal_L,0.172456,400000,0.172456,False,False,10.1899995803833,0.172456,1.0,False,False,False,0.818739,0.298808,0.432792,0.450922,"{""method"":""weighted_median"",""n_probes"":5,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.701253,""sigma_pool"":0.432792,""sigma_capped_to"":null}",0.7012529902116424,0.8765662377645531,0.0097,yfinance,0.0,0.03723,0.235711,True,0.26125,0.1239567777777778,0.94370099169958,False,0.235711,0.235711,0.235711,0.235711,simple_ito_fallback,-1.452064,0.0,478.0,252.0,2026-07-13,letf,china,True,blended_realized_expected,0.1239567777777778,0.2672595,0.1748512222222222,0.1056463428571428,0.151559,0.1172634409815988,-0.0502942400032055,0.0558165920716982,0.1168491764469584,0.1874051337108367,0.2883354655784502,"{""e"":[-0.101646,-0.079264,-0.056883,-0.034502,-0.01212,0.010261,0.032642,0.055024,0.077405,0.099787,0.122168,0.144549,0.166931,0.189312,0.211693,0.234075,0.256456,0.278838,0.301219,0.3236,0.345982],""c"":[9,6,6,13,11,23,26,39,35,34,31,34,34,24,16,17,13,6,9,6]}",0.235711,0.063097,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0544;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0465481151064382,none,False,ok,90.0,105.0,weighted_empirical,-0.0543865165160018,0.235711,simple_ito_fallback,anchor_shift_fallback,,0.0824403735701317,,0.2900975165160018,0.476309,0.690578,1.449853,0.941633,0.324344,0.675656,0.317543,0.002368,0.0,0.016949,0.47618,0.890611,0.609625,-0.001421,0.008333,0.660417,0.9375,0.991667,0.308982,quiet_trend,0.451407,0.538146,1.192152,1.061435,0.684504,0.315496,0.901969,0.093831,0.266667,0.757939,0.432997,1.046603,0.226247,-0.16009,0.493182,0.6,0.929545,0.843182,0.183924,quiet_trend,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.235711,,,simple_ito,0.50115475,0.6013856999999999,0.50115475,0.6013856999999999,bucket_1,,False,False,False,False,False,False,False,0.172456,ETF_LS,104.20291594717625,-51.98140691431951,104.20291594717625,-51.98140691431951,726.1656579251813,0.0,-0.0,726.1656579251813,core_leveraged,0.9116379310344828,0.5,156.18432286149576,1.0,0.0,,False,1.0,False,0.0,0.0,144.87256186556266,96.65594542748426,-48.21661643807839,96.65594542748426,-48.21661643807839,haircut,haircut,-11.3117609959331,1.0780807687133336
CONX,COIN,False,,letf_long,2.001485,159,posterior.nominal_L,0.0088000792813859,0.0741777851111224,1,ok,2.0,240.0,nominal_L,0.140728,40000,0.140728,False,False,5.929999828338623,0.140728,1.0,False,False,False,1.392884,0.633743,0.68147,0.695468,"{""method"":""weighted_median"",""n_probes"":9,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.846044,""sigma_pool"":0.68147,""sigma_capped_to"":null}",0.8460436400412428,1.0575545500515535,0.0097,yfinance,0.0,0.03723,0.512422,True,0.58897,0.4910604444444444,1.02121190292009,False,0.512422,0.512422,0.512422,0.512422,simple_ito_fallback,-0.670833,0.0,478.0,252.0,2026-07-13,letf,crypto-equity,True,blended_realized_expected,0.4910604444444444,0.5730824999999999,0.1426825555555555,0.1349187592592593,0.131337,0.1352202746301836,0.2389710471437626,0.3231483004776897,0.3725342315417266,0.4286475046035461,0.5265190061525222,"{""e"":[0.152234,0.175614,0.198993,0.222373,0.245753,0.269133,0.292512,0.315892,0.339272,0.362652,0.386031,0.409411,0.432791,0.456171,0.47955,0.50293,0.52631,0.54969,0.573069,0.596449,0.619829],""c"":[3,3,5,7,19,17,35,40,45,46,43,42,28,20,13,9,7,5,3,2]}",0.512422,0.1213209999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1355;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.125580907010923,mean_reversion,False,incomplete_regime,90.0,108.0,weighted_empirical,-0.1354510513087347,0.512422,simple_ito_fallback,anchor_shift_fallback,,0.0862454482757865,,0.6478730513087347,0.575822,0.605468,1.051485,0.937968,0.313783,0.686217,0.48246,0.026195,0.2,0.028504,0.291831,0.876295,0.277831,-0.019004,0.058333,0.191667,0.633333,0.55,0.269206,quiet_trend,0.642878,0.550385,0.856126,0.984573,0.452731,0.547269,1.0,0.090026,0.1,0.750171,0.453933,1.007955,0.074298,-0.21875,0.393182,0.211364,0.220455,0.045455,0.22269,quiet_chop,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.512422,,,simple_ito,0.50037125,0.6004455000000001,0.50037125,0.6004455000000001,bucket_1,,False,False,False,False,False,False,False,0.140728,ETF_LS,2767.6529675052107,-1382.7997549345664,2767.6529675052107,-1382.7997549345664,53765.06348878359,-4166.057631879567,4166.057631879567,49599.00585690403,core_leveraged,0.5581896551724138,0.9272629310344828,4150.452722439777,1.0,0.0,,False,1.0,False,0.0,0.0,3857.687203286229,2572.4276723253115,-1285.2595309609171,2572.4276723253115,-1285.2595309609171,haircut,haircut,-292.7655191535482,1.075891461314995
CSCL,CSCO,False,,letf_long,2.00276,262,posterior.nominal_L,0.0264189630880911,0.0552862219462173,1,ok,2.0,240.0,nominal_L,0.223775,10000,0.223775,False,False,63.5,0.223775,1.0,False,False,False,0.561722,0.172168,0.280474,0.321572,"{""method"":""weighted_median"",""n_probes"":2,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.414074,""sigma_pool"":0.280474,""sigma_capped_to"":null}",0.4140742842165261,0.5175928552706576,0.0107,yfinance,0.0,0.03723,0.127024,True,0.172168,-0.0547149861111111,0.9999998073068544,False,0.127024,0.127024,0.127024,0.127024,simple_ito_fallback,-2.067514,0.0,478.0,252.0,2026-07-13,letf,,True,blended_realized_expected,-0.0547149861111111,0.149596,0.2268829861111111,0.1153126086956521,0.1165865,0.1306603670465483,-0.1250255274981971,-0.0476076566121321,0.0023360799995065,0.0446542697834018,0.098027667215816,"{""e"":[-0.171914,-0.156706,-0.141497,-0.126289,-0.11108,-0.095872,-0.080663,-0.065455,-0.050246,-0.035037,-0.019829,-0.00462,0.010588,0.025797,0.041005,0.056214,0.071422,0.086631,0.101839,0.117048,0.132256],""c"":[4,5,7,13,11,12,18,20,29,29,32,40,35,33,29,28,19,15,8,5]}",0.127024,0.0451439999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0818;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0198195846890337,none,False,ok,90.0,115.0,weighted_empirical,-0.0818202283288077,0.127024,simple_ito_fallback,anchor_shift_fallback,,0.0482817785520052,,0.2088442283288077,0.344066,0.237905,0.691452,0.936421,0.309347,0.690653,0.530884,0.051234,0.3,0.17437,0.440097,0.895929,0.212597,-0.022209,0.252083,0.839583,0.166667,0.1875,0.319746,choppy_volatile,0.44781,0.462757,1.033378,1.027682,0.584565,0.415435,0.76648,0.2182,0.166667,0.632191,0.640382,1.051096,0.331627,0.369318,0.922727,1.0,0.543182,0.611364,0.307394,volatile_mixed,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.127024,,,simple_ito,0.50069,0.6008279999999999,0.50069,0.6008279999999999,bucket_1,,False,False,True,False,False,True,False,0.223775,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,,,,0.0,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0
