underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
AAL,-28.689941,1.0,0.0,0.0,2607.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
AI,-812.3359122100001,1.0,0.0,0.0,796.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
LLY,-225.28057497999998,1.0,0.0,0.0,988.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
GRAB,-213.39817798,1.0,0.0,0.0,4471.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NOK,1478.6138670000003,1.0,0.0,0.0,4135.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
LCID,-259.735365,1.0,0.0,0.0,590.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
DJT,-122.541879,1.0,0.0,0.0,744.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CVNA,-1591.421316,0.1519469430055064,0.8480530569944936,0.0,1320.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519469430055064,0.8480530569944936,0.0,0.8480530569944936
IBIT,-1947.16671288,0.8568496287107592,0.14315037128924077,0.0,54412.5,0.06852585119052607,0.417368021587411,0.0,0.06852585119052607,0.417368021587411,0.0,0.0,0.0,0.0,0.7883237775202332,0.27421765029817025,0.0,0.7883237775202332
AMD,33631.885876,0.8387627472167516,0.1612372527832484,0.0,55570.68,0.11000007552529859,0.3621669275032499,0.0,0.11000007552529859,0.3621669275032499,0.0,0.0,0.0,0.0,0.728762671691453,0.2009296747200015,0.0,0.728762671691453
HOOD,-4594.98324545,1.7814091327739313e-10,0.9999999998218592,0.0,19673.25,0.564520352992264,0.43547964700773606,0.0,0.564520352992264,0.43547964700773606,0.0,0.0,0.0,0.0,0.564520352814123,0.5645203528141232,0.0,0.5645203528141232
HIMS,-2082.20889096,0.13753852317815005,0.8624614768218499,0.0,8358.75,0.64429870221519,0.3557012977848101,0.0,0.64429870221519,0.3557012977848101,0.0,0.0,0.0,0.0,0.50676017903704,0.5067601790370398,0.0,0.50676017903704
QBTS,110.001797,0.42423978011430175,0.5757602198856983,0.0,22624.219999999998,0.47428995435157545,0.14056237217990278,0.0,0.47428995435157545,0.14056237217990278,0.0,0.0,0.0,0.0,0.050050174237273704,0.4351978477057955,0.0,0.4351978477057955
MSTR,3769.17813413,0.021489836618367404,0.9765539959901335,0.0019561673914991035,44323.58,0.0693736600694258,0.5947850401140883,0.0,0.0693736600694258,0.5947850401140883,0.0,0.0,0.0,0.0,0.0478838234510584,0.3817689558760452,0.0019561673914991035,0.3817689558760452
KTOS,-932.665657,1.0,0.0,0.0,1463.94,0.6789516232086015,0.0,0.0,0.6789516232086015,0.0,0.0,0.0,0.0,0.0,0.3210483767913985,0.0,0.0,0.3210483767913985
CLSK,2243.32267041,0.6907903703131603,0.0,0.3092096296868398,1747.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.30920962968683974,0.0,0.3092096296868398,0.3092096296868398
BULL,385.248658,1.0,0.0,0.0,1560.26,0.7430016644046504,0.0,0.0,0.7430016644046504,0.0,0.0,0.0,0.0,0.0,0.25699833559534957,0.0,0.0,0.25699833559534957
SHOP,-526.609614,1.0,0.0,0.0,1945.41,0.7570421110614215,0.0,0.0,0.7570421110614215,0.0,0.0,0.0,0.0,0.0,0.2429578889385785,0.0,0.0,0.2429578889385785
GEV,2651.8867760000003,1.0,0.0,0.0,3036.75,0.760313421437392,0.0,0.0,0.760313421437392,0.0,0.0,0.0,0.0,0.0,0.239686578562608,0.0,0.0,0.239686578562608
META,-1174.1368082100003,0.12758932098770598,0.8724106790122941,0.0,25670.82,0.041576628679177365,0.6443729702132617,0.0,0.041576628679177365,0.6443729702132617,0.0,0.0,0.0,0.0,0.08601269230852862,0.2280377087990324,0.0,0.2280377087990324
COIN,-4418.32665055,0.005628583016944892,0.9943410902447173,3.032673833779849e-05,57968.64,0.21390623511790172,0.7776908567532377,0.0,0.21390623511790172,0.7776908567532377,0.0,0.0,0.0,0.0,0.20827765210095683,0.2166502334914796,3.032673833779849e-05,0.2166502334914796
PAAS,-228.62112500000003,1.0,0.0,0.0,2980.2599999999998,0.7891557620719334,0.0,0.0,0.7891557620719334,0.0,0.0,0.0,0.0,0.0,0.2108442379280666,0.0,0.0,0.2108442379280666
SMCI,265.42671199999995,0.29334663046504506,0.7066533695349548,0.0,28999.0,0.08397664092448705,0.5731180932859755,0.0,0.08397664092448705,0.5731180932859755,0.0,0.0,0.0,0.0,0.20936998954055802,0.13353527624897932,0.0,0.20936998954055802
