underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMD,"AMD, AMDY, AMYY",3316.3116484235507,3136.6857106454568,0.0,0.0,-126.77000000000001,-27.12,272.4290114918377,0.0,0.0,6571.536370560845
MSTR,"MSTR, MSTW, MSTY, MTYY",2242.161473988625,15800.864086221136,-0.37,0.0,-10639.91,-1192.8400000000001,281.2534830278541,0.0,0.0,6491.159043237616
MARA,"MAAY, MARA, MARO",3442.1449352692616,10805.575652,-9.29,0.0,-8177.860000000001,-847.6099999999999,179.15992606571803,0.0,0.0,5392.1205133349795
COIN,"COIN, COIW, CONY, COYY",2177.6104677699095,1426.9388509999999,0.0,0.0,-165.33,-99.79000000000002,395.28700223267276,0.0,0.0,3734.716321002582
IONQ,"IONQ, IOYY",0.0,3888.782148062386,0.0,0.0,-2091.64,-298.42,256.2607268039111,0.0,0.0,1754.9828748662976
AMZN,"AMZW, AMZY",1626.22432284,0.0,0.0,0.0,-196.53,-18.11,0.0,0.0,0.0,1411.58432284
MSFT,"MSFO, MSFW",1690.03038577,0.0,0.0,0.0,-264.38,-35.21,0.0,0.0,0.0,1390.44038577
PYPL,PYPY,1294.27550389,0.0,0.0,0.0,-91.03,-11.91,0.0,0.0,0.0,1191.33550389
XYZ,XYZY,1112.99321044,0.0,0.0,0.0,-145.5,-9.73,0.0,0.0,0.0,957.76321044
RIOT,"RIOT, RTYY",0.08389972231769169,593.806702,0.0,0.0,0.0,-43.29,286.79949399309976,0.0,0.0,837.4000957154175
PLTR,PLTW,1164.61353691,0.0,0.0,0.0,-381.96999999999997,-10.21,0.0,0.0,0.0,772.4335369099999
AI,AIYY,1000.80526146,0.0,0.0,0.0,-237.28,-30.04,0.0,0.0,0.0,733.4852614600001
RDDT,RDYY,806.40119775,0.0,0.0,0.0,-105.7,-10.620000000000001,0.0,0.0,0.0,690.08119775
SNOW,SNOY,734.35125347,0.0,0.0,0.0,-114.75,-12.7,0.0,0.0,0.0,606.9012534699999
TSLA,"TSLW, TSLY",975.26873331,0.0,0.0,0.0,-347.66999999999996,-45.71,0.0,0.0,0.0,581.88873331
RBLX,RBLY,751.03208154,0.0,0.0,0.0,-167.32,-8.18,0.0,0.0,0.0,575.5320815400001
QQQ,"JEPQ, QQQX, QYLD, QYLG",389.37778075,0.0,0.0,0.0,-59.99,-17.939999999999998,0.0,0.0,0.0,311.44778075
IBIT,"IBIT, XBTY",3.958793748995756,3079.956964340182,-1.73,0.0,-2762.87,-172.25,150.38786468663622,0.0,0.0,297.45362277581404
GOOGL,GOOY,270.42614422,0.0,0.0,0.0,-118.94,-13.03,0.0,0.0,0.0,138.45614422000003
SMCI,"SMCI, SMYY",0.0,-196.69123603027577,0.0,0.0,0.0,0.0,272.10395462605436,0.0,0.0,75.41271859577859
DKNG,"DKNG, DRAY",194.9998085,0.0,0.0,0.0,-88.37,-39.19,0.0,0.0,0.0,67.4398085
NVDA,NVDY,147.08384769,0.0,0.0,0.0,-122.42,-11.57,0.0,0.0,0.0,13.093847689999997
ASML,ASML,0.0,-4.559575999999993,19.01,-2.85,0.0,0.0,0.0,0.0,0.0,11.600424000000007
META,"FBY, FBYY, META, METW",563.3958874775266,1147.380027,12.6,0.0,-1700.4,-147.14000000000001,111.49613989409343,0.0,0.0,-12.667945628380494
XOM,"XOM, XOMO",111.06374182995452,0.0,20.726491228070174,0.0,-163.23,-23.080000000000002,0.0,0.0,0.0,-54.51976694197526
CMG,CMG,0.0,-64.613729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.613729
SPY,"JEPI, SPYI, XYLD, XYLG",2.126764219999991,0.0,-0.34,0.0,-64.38,-26.28,0.0,0.0,0.0,-88.87323578000002
AAPL,APLY,37.66504405,0.0,0.0,0.0,-116.11,-25.32,0.0,0.0,0.0,-103.76495595
QBTS,"QBTS, QBY",0.0,28.86269930687689,0.0,0.0,-200.5,-34.45,52.47171843651569,0.0,0.0,-153.6155822566074
ARM,ARMW,-237.86817473,0.0,0.0,0.0,-140.34,-15.81,0.0,0.0,0.0,-394.01817473
TSM,TSMY,-245.61204713,0.0,0.0,0.0,-138.64,-10.64,0.0,0.0,0.0,-394.89204713
CVNA,"CVNA, CVNY",22.69860089000008,-312.248729,0.0,0.0,-140.7,-23.330000000000002,0.0,0.0,0.0,-453.5801281099999
NFLX,"NFLW, NFLY",13.019882290000055,0.0,0.0,0.0,-461.23,-34.870000000000005,0.0,0.0,0.0,-483.08011770999997
HOOD,"HOOD, HOOW, HOOY, HOYY",3705.1848840985535,-4146.79477,0.0,0.0,-669.09,-97.92999999999999,83.35454038294927,0.0,0.0,-1125.2753455184975
HIMS,"HIMS, HMYY",-158.10545214894793,-866.525704,0.0,0.0,-350.15,-30.81,45.38553761993461,0.0,0.0,-1360.2056185290135
BABA,"BABA, BABO, BBYY",306.0343225561683,-1678.1436893287628,0.0,0.0,-151.56,-13.900000000000002,128.40743505995928,-0.8156146791248748,0.0,-1409.9775463917597
