underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
AMD,semis,override,1.0,letf,2.9068621008108337,computed,29332.0385681415,81809.3214318585
IBIT,crypto,override,1.0,letf,1.802702866980832,computed,27973.7996474705,80851.2003525295
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,25860.78787454,53681.89648046
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,18060.17102372,76935.95358428001
NBIS,software,override,1.0,letf,3.1657766037233936,computed,12766.162775359997,100909.8099504
IREN,crypto-equity,override,1.0,letf,3.374373396812159,computed,11463.912353599995,103967.80457248
SMCI,semis,override,1.0,letf,3.5451785510948364,computed,9943.9930183908,48054.0069816092
CRWV,software,override,1.0,letf,2.920453197830077,computed,9064.448187055596,87604.2571979444
META,mega-cap-tech,override,1.0,letf,1.4465829767171845,computed,8061.931317759998,43279.70868224
IONQ,quantum,override,1.0,letf,3.359187887182876,computed,5392.589790068392,71728.2502099316
CRCL,software,override,1.0,letf,3.033920107686827,computed,5007.770187430002,61347.32100153
GRAB,consumer,override,1.0,letf,1.4804500668873135,computed,4471.02,4471.02
NOK,industrials,override,1.0,letf,1.4509702478342,computed,4135.74,4135.74
EOSE,clean,override,1.0,letf,3.844981710659709,computed,2916.256092859203,50401.4239071408
AAL,industrials,override,1.0,letf,1.7998231824986162,computed,2607.96,2607.96
CIFR,crypto-equity,override,1.0,letf,3.984591099129745,computed,1898.189923496103,36265.3300765039
BE,clean,override,1.0,letf,4.162849671111322,computed,1836.185003063998,68015.51499693599
CRML,metals,override,1.0,letf,3.6140463211839493,computed,1702.535437038794,134107.68456296122
ALAB,semis,override,1.0,letf,3.3936247720585353,computed,1679.256707840001,24621.50329216
ASTS,space,override,1.0,letf,3.228723229175,computed,1549.4086370000005,43079.32273412
LUNR,space,override,1.0,letf,3.5099023294971254,computed,1436.0239090800023,33027.31609092
LITE,semis,override,1.0,letf,2.730328158734172,computed,1434.7942519000026,37504.3257481
CVNA,consumer,override,1.0,passive_low_delta,2.31905558736976,computed,1320.4,1320.4
USAR,industrials,override,1.0,letf,3.040864297428169,computed,1263.0477436799993,22990.45225632
KEEL,industrials,override,1.0,letf,4.003667720688266,computed,1145.1810890600937,36708.8989109399
RCAT,drones,override,1.0,letf,3.4425252927923906,computed,1102.207067599997,49012.9529324
CRDO,semis,override,1.0,letf,3.1171170867973257,computed,1063.9011662400007,20188.81883376
BMNR,crypto-equity,override,1.0,letf,5.025233074402912,computed,1038.5750204000014,33199.8649796
SBET,crypto-equity,override,1.0,letf,3.552236004355174,computed,1009.8603884999992,13793.3996115
LLY,healthcare,override,1.0,letf,0.45616521652183495,computed,988.09,988.09
GLXY,crypto-equity,override,1.0,letf,3.853850090168674,computed,855.2391827020001,26624.580817298
AI,software,override,1.0,passive_low_delta,2.410058401373403,computed,796.25,796.25
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,772.4351596800043,33777.96484032
DJT,software,override,1.0,letf,2.313994917685695,computed,744.3,744.3
QUBT,quantum,override,1.0,letf,3.657343380536942,computed,737.4178841000003,16360.982115900002
GEV,industrials,override,1.0,letf,2.0438635571208805,computed,727.8682174500002,5345.63178255
ONDS,drones,override,1.0,letf,3.4686835559571576,computed,664.8325162399979,37417.36748376
HUT,crypto-equity,override,1.0,letf,4.566000476906745,computed,637.3534216192002,27453.046578380803
PAAS,metals,override,1.0,letf,1.812445925817611,computed,628.3706485274997,5332.1493514725
FIGR,software,override,1.0,letf,2.8557455640484393,computed,612.1101960799997,14048.28980392
WULF,crypto-equity,override,1.0,letf,3.122762118623215,computed,591.1612394800013,23170.19876052
LCID,consumer,override,1.0,letf,2.2317315045524064,computed,590.19,590.19
UUUU,nuclear,override,1.0,letf,2.677426564567237,computed,583.9517774999986,22488.4482225
CLS,semis,override,1.0,letf,3.072008109074454,computed,499.6923912000002,11836.4276088
COIN,crypto-equity,override,1.0,letf,3.114041313298173,computed,486.98426825500064,115450.295731745
SHOP,software,override,1.0,letf,2.1492424343633747,computed,472.65270672,3418.16729328
KTOS,drones,override,1.0,letf,2.1583771917077894,computed,469.99556072,2457.88443928
TDOG,software,override,1.0,letf,2.1078261861245338,computed,460.07708951999984,8145.45891048
RGTI,quantum,override,1.0,letf,3.7861883491392807,computed,439.36074484480014,20269.1592551552
BULL,crypto-equity,override,1.0,letf,2.5193406213489884,computed,400.9842230960001,2719.535776904
BBAI,software,override,1.0,letf,3.0555413304637407,computed,322.6506261311997,12848.549373868798
TSUI,industrials,override,1.0,letf,2.3185003790928915,computed,308.9413124999992,18978.4222875
GDXJ,metals,override,1.0,letf,1.9556840709779264,computed,191.78139999999985,3734.1986
APP,software,override,1.0,letf,2.14443573866243,computed,167.60431658000016,11649.51568342
SNAP,software,override,1.0,letf,1.9450162831953806,computed,146.7914783999995,5489.1885216
NFLX,mega-cap-tech,override,1.0,letf,0.3217623315790996,computed,146.44412056,1646.55587944
TER,semis,override,1.0,letf,3.0718000181193097,computed,132.9858489600001,3719.61415104
GLW,semis,override,1.0,letf,2.5531940209964326,computed,131.9408978800002,2724.85910212
ALB,metals,override,1.0,letf,1.5376665155770814,computed,92.67557471840018,2719.1644252816
QCOM,semis,override,1.0,letf,2.0044471744887926,computed,86.18235000000004,1542.9376499999998
