underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",8097.5633952675,99855.6185984125,5
SMCI,"SMCI, SMCL, SMCX, SMYY",7810.617807159,77866.022192841,4
AMD,"AMD, AMDG, AMDL, AMUU, AMYY",5789.919881199996,93322.2001188,5
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",5241.228692290001,116565.73130771001,5
BE,"BE, BEG, BEX, BEZ",2709.3116052744044,65507.633539725604,4
IREN,"IRE, IREG, IREN, IREX, IREZ",2448.269703719998,106248.85311227999,5
META,"FBL, FBYY, META",2079.530919480003,68710.62908052,3
BMNR,"BMNG, BMNR, BMNU",1229.5256752799978,43176.23432472,3
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX",1146.263649080005,89245.10282423999,5
HOOD,"HODU, HOOD, HOOG, HOOX, HOYY, ROBN",1087.0142838624001,50608.2657161376,6
GLXY,"GLGG, GLXU, GLXY",834.5823889619969,26039.117611038,3
MSTR,"MSDD, MSTR, MSTU, MSTX, MSTZ, MTYY",797.1301406163911,108525.21404980359,6
MARA,"MAAY, MARA, MRAL",762.6252483199999,36165.31475168,3
CRCL,"CCUP, CRCA, CRCD, CRCG, CRCL",551.1832270499981,54696.23726191,5
ONDS,"ONDG, ONDL, ONDS",535.5553969000002,32334.1246031,3
TSUI,"TSUI, TXXS",531.8515608199996,20855.80743918,2
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",461.6589119600103,90183.94108804,5
ETHA,"ETHA, ETHT, ETHU, ETU",389.2145525999995,25737.2454474,4
RIOT,"RIOT, RIOX, RTYY",317.2910089599991,27944.168991040002,3
RCAT,"RCAT, RCAX",301.6373714432011,52507.2826285568,2
LITE,"LITE, LITX",294.57140031999734,35687.62859968,2
SBET,"SBET, SBTU",277.9747308800006,12730.265269120002,2
TDOG,"TDOG, TXXD",275.26796384399995,8234.632836156,2
BULL,"BULG, BULL, BULX",232.68885971040015,3079.7911402895998,3
XRPZ,"UXRP, XRPT, XRPZ, XXRP",189.33353384999828,26360.706466149997,4
RDDT,"RDDT, RDTL",176.79211940000005,6623.3678806,2
PAAS,"PAAS, PAAU",161.88174043599975,6203.038259564,2
SRPT,"SRPT, SRPU",150.45347226000013,8585.54652774,2
U,"U, UNX",149.79870421760006,10078.2012957824,2
UEC,"UEC, UECG",139.74742169099954,10458.532578309,2
NFLX,"NFLU, NFLX, NFXL",130.92807871999992,1995.4719212799996,3
KLAC,"KLAC, KLAG",66.94539750479998,3709.8146024952002,2
CLS,"CLS, CSEX",65.47718015999999,13159.84281984,2
ASML,"ASML, ASMU",61.85225004000017,3203.94774996,2
CRWD,"CRWD, CRWL",50.813595448000115,1276.106404552,2
OSCR,"OSCR, OSCX",25.738292585599538,7898.2617074144,2
SNAP,"SNAG, SNAP",18.03873599999997,5438.841264000001,2
SOUN,"SOUN, SOUX",11.692681194600027,5396.8473188053995,2
SOEZ,"SOEZ, SOLT",0.7268030000004728,10004.213197000001,2
NIO,"NIO, NIOG",-4.602407679999715,2365.4024076799997,2
AVGO,"AVGG, AVGO, AVL",-5.304518339999959,5803.26451834,3
KTOS,"KTOS, KTUP",-5.634841789999882,4949.47484179,2
PYPL,"PYPG, PYPL",-6.562736155000039,1156.542736155,2
UBER,"UBER, UBRL",-9.647815949999995,2738.80781595,2
EWW,"EWW, MEXX",-10.366731859199831,2032.1267318592,2
AAPL,"AAPB, AAPL",-13.222290240000007,1248.50229024,2
KWEB,"CWEB, KWEB",-16.24423079999997,2222.8642308,2
COHR,"COHR, COHX",-29.42978560000074,7580.829785600001,2
DKNG,"DKNG, DKNX",-35.06945599599976,2396.349455996,2
FXI,"FXI, YINN",-37.46278130000019,3092.1827813000004,2
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU, NVYY",-41.87578786399952,25881.475787864,6
NVO,"NVO, NVOX",-41.97130316000016,2649.6513031599998,2
ARKK,"ARKK, TARK",-44.21016658999997,3100.21016659,2
ADBE,"ADBE, ADBG",-50.40152859999989,2498.0015286,2
SHOP,"SHOP, SHPU",-51.87639014399974,4377.876390144,2
TER,"TER, TERG",-53.50718720000032,4354.7871872,2
DNN,"DNN, DNNG",-60.59215752,3510.23215752,2
NEM,"NEM, NEMG",-70.0048844099997,3299.2048844099995,2
OKTA,"OKTA, OKTG",-76.90754786280013,3950.9875478628,2
