underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
IONQ,-3623.1337088699997,14916.529757999997,0.0,0.0,-2967.06,-811.01,391.55017184438606,0.0,0.0,7906.876220974383
MSTR,2159.2327100800003,16967.834154923683,-0.37,0.0,-11333.92,-1363.47,359.1122488909434,0.0,0.0,6788.419113894625
COIN,2084.20278568,5321.846073306752,0.0,0.0,-1843.4299999999998,-354.95,357.5669960708737,0.0,0.0,5565.235855057625
MARA,4955.78923608,10167.331556,-9.29,0.0,-9186.75,-902.75,148.4864229175593,0.0,0.0,5172.817214997557
GDX,2121.63620452,2222.608613,0.0,0.0,-10.84,-45.06,4.684539273203933,0.0,0.0,4293.029356793204
SMCI,-491.77189563,4631.441864,0.0,0.0,0.0,-211.86,312.5464959248077,0.0,0.0,4240.356464294808
CRML,0.0,3938.756475,0.0,0.0,0.0,-434.33000000000004,140.60298498214812,0.0,0.0,3645.029459982148
QBTS,7091.62728488,-3086.015631,0.0,0.0,-269.15999999999997,-258.52,146.59390657894164,0.0,0.0,3624.525560458942
NBIS,-1114.0506031799996,4460.404265940495,0.0,0.0,0.0,-237.83999999999997,60.83987271028954,0.0,0.0,3169.3535354707856
IREN,-270.46327365999997,3548.721709801338,0.0,0.0,0.0,-392.81,68.65779519399624,0.0,0.0,2954.106231335334
BE,2354.7618218299995,47.986306000000695,0.0,0.0,0.0,-120.10000000000001,41.57229489772656,0.0,0.0,2324.220422727727
BLSH,2128.9838857199998,219.132943,0.0,0.0,0.0,-64.67,5.529361813546305,0.0,0.0,2288.9761905335463
NVTS,-3739.12754768,6218.765445000001,0.0,0.0,0.0,-783.25,62.3940067480682,0.0,0.0,1758.7819040680697
CRWV,181.83652973,1288.9220596736172,0.0,0.0,0.0,-264.41999999999996,58.12733272113399,0.0,0.0,1264.4659221247516
CRCL,857.7546394200001,559.0329651354257,0.0,0.0,0.0,-260.98,35.79391638942731,0.0,0.0,1191.6015209448533
XRPZ,-1250.7390597200001,2465.625613,0.0,0.0,-13.38,-122.6,17.243793386680604,0.0,0.0,1096.1503466666813
TSLA,1235.08033571,439.44219499999997,0.0,0.0,-402.9,-265.44,6.511803697734569,0.0,0.0,1012.6943344077345
BA,855.76898002,266.549163,0.0,0.0,-16.68,-143.34,1.961826732013812,0.0,0.0,964.2599697520138
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
QUBT,577.6287072199993,705.3221950000002,0.0,0.0,0.0,-345.96,12.979016830592224,0.0,0.0,949.9699190505908
AMD,-17278.0014225,18686.52901,0.0,0.0,-329.05,-494.17,354.92287044721485,0.0,0.0,940.2304579472111
FLY,0.0,1039.5239229999997,0.0,0.0,0.0,-150.48,41.12936722403487,0.0,0.0,930.1732902240346
ETHA,-3009.6395127200003,4058.684188,-0.81,0.0,-18.479999999999997,-145.42,16.70533332665392,0.0,0.0,901.0400086066538
RIOT,1885.48488463,-206.061892,0.0,0.0,-738.18,-160.61,101.69684745290137,0.0,0.0,882.3298400829015
AVGO,896.1276030400004,66.58898499999998,34.45,0.0,-30.49,-111.6,3.8404546381904945,0.0,0.0,858.9170426781911
LITE,0.0,846.729724,0.0,0.0,0.0,-44.45,23.371780898323326,0.0,0.0,825.6515048983233
CIFR,-360.22526486000004,1379.21787,0.0,0.0,0.0,-229.68,25.16591864433725,0.0,0.0,814.4785237843366
HUT,-978.4986907299999,1942.5469920000005,0.0,0.0,0.0,-182.86,18.346013118011648,0.0,0.0,799.5343143880127
LEU,656.4073478700001,334.522645,0.0,0.0,0.0,-224.77,2.706425916430113,0.0,0.0,768.8664187864302
KLAC,629.22448085,156.18479000000002,11.4,0.0,0.0,-70.66,2.407916857115204,0.0,0.0,728.557187707115
RKLB,441.3289275500001,275.8834545273519,0.0,0.0,0.0,-51.35,10.575132099024401,0.0,0.0,676.4375141763767
HIMS,63.14257487,1102.3464430000001,0.0,0.0,-458.67,-100.48,62.92927800292343,0.0,0.0,669.2682958729233
TER,428.76302413999997,411.917833,3.12,0.0,0.0,-211.78,2.906424614332544,0.0,0.0,634.927281754332
BBAI,562.8859308100002,182.17213000000004,0.0,0.0,0.0,-141.77,8.544153096184923,0.0,0.0,611.8322139061852
UEC,97.09168004000003,556.0113889999999,0.0,0.0,0.0,-65.51,6.80680770673705,0.0,0.0,594.3998767467369
RDW,18.581025,751.0888500000001,0.0,0.0,0.0,-197.85,18.764089194375355,0.0,0.0,590.5839641943758
PLUG,-302.54202910999993,1200.83536,0.0,0.0,0.0,-320.24,9.481688170355302,0.0,0.0,587.5350190603549
WULF,-440.79826813,1212.0325910000001,0.0,0.0,0.0,-202.73,17.362174484450758,0.0,0.0,585.866497354451
GOOGL,861.5952203500001,-16.23164399999999,11.34,0.0,-145.61,-152.31,1.7027956077967872,0.0,0.0,560.486371957797
PLTR,-103.16563717000008,1306.8827159999998,0.0,0.0,-454.58,-241.62,8.339068122265207,0.0,0.0,515.8561469522647
COPX,203.41437554000004,353.211998,0.0,0.0,0.0,-44.97,2.4377756691752186,0.0,0.0,514.0941492091753
ONDS,-38.48707996,711.54701,0.0,0.0,0.0,-189.07,21.05275527958273,0.0,0.0,505.0426853195829
NVDA,2260.0134899899995,-1270.6591409999999,1.44,0.0,-167.34,-352.45,17.020418902108062,0.0,0.0,488.0247678921087
USAR,567.7894962700001,217.524989,0.0,0.0,0.0,-328.42,17.944592619072417,0.0,0.0,474.83907788907254
MRNA,337.56240742,221.951035,0.0,0.0,0.0,-88.56,3.3993980815828917,0.0,0.0,474.3528405015829
BMNR,1598.2823347,-845.4438129999999,0.0,0.0,0.0,-339.31,27.63782243497559,0.0,0.0,441.16634413497604
HOOD,4134.26540455,-2515.3955130000004,0.0,0.0,-978.19,-322.98,113.86522257213784,0.0,0.0,431.56511412213695
TSM,646.1240994599998,12.550849999999997,37.56,-7.89,-138.64,-131.79000000000002,2.5693600015809173,0.0,0.0,420.4843094615808
SOXX,371.26125275999993,50.92678299999989,0.0,0.0,4.16,-11.8,4.0175782708960215,0.0,0.0,418.5656140308961
META,1151.14379598,1191.398275,12.6,0.0,-1898.69,-208.08,164.13075379625542,0.0,0.0,412.50282477625524
OKLO,-473.26579031,1041.672874,0.0,0.0,0.0,-177.58,19.672028994103197,0.0,0.0,410.4991126841032
URA,214.4498620500001,253.168026,0.0,0.0,-42.69,-26.32,2.7770539979136437,0.0,0.0,401.3849420479139
KEEL,-1087.5764221499999,1535.4791930000001,0.0,0.0,0.0,-87.77,28.265990699991058,0.0,0.0,388.39876154999
EWJ,388.675936,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.275936
CRDO,-1192.0329462500001,1641.4059559999996,0.0,0.0,0.0,-113.93,20.150718722486353,0.0,0.0,355.59372847248596
VRT,683.3970860999998,-240.46061599999996,2.06,0.0,0.0,-96.9,2.551623919924791,0.0,0.0,350.64809401992534
FXI,277.57333014,87.311522,0.0,0.0,-5.57,-10.9,1.3807789930030316,0.0,0.0,349.7956311330031
SOEZ,-1971.27993785,2378.124013,32.44,0.0,-25.16,-71.33,6.5805343083722745,0.0,0.0,349.37460945837256
KWEB,340.59698891,38.209361,0.0,0.0,-29.95,-11.73,1.4768648083347309,0.0,0.0,338.6032147183347
SNOW,-284.4122981400001,777.9251399999999,0.0,0.0,-114.75,-43.81,3.417713945997464,0.0,0.0,338.37055580599736
GEV,212.7941001900001,179.73616900000002,5.0,0.0,0.0,-63.809999999999995,4.004691281401452,0.0,0.0,337.7249604714011
RKT,-488.4725084999999,862.2466440000001,0.0,0.0,0.0,-43.42,4.834703007641679,0.0,0.0,335.1888385076418
CEG,88.28611680999995,339.036522,14.93,0.0,0.0,-134.07,1.4235247945576164,0.0,0.0,309.60616360455754
RCAT,0.0,407.066452,0.0,0.0,0.0,-139.28,34.403149320721944,0.0,0.0,302.18960132072243
