underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
HOOD,"HOOD, HOYY",1.8189894035458565e-12,26018.3404672576,2
AMD,"AMD, AMYY",0.0,63013.73767919999,2
COIN,"COIN, COYY",0.0,96812.99900646,2
BABA,"BABA, BBYY",0.0,46217.730074880004,2
HIMS,"HIMS, HMYY",0.0,9593.030231199999,2
IBIT,"IBIT, XBTY",0.0,75689.3193412,2
IONQ,"IONQ, IOYY",0.0,64453.16469872001,2
MARA,"MAAY, MARA",0.0,30352.189179599998,2
META,"FBYY, META",0.0,59911.53229938001,2
MSTR,"MSTR, MTYY",0.0,82660.74985339442,2
SMCI,"SMCI, SMYY",0.0,46414.40852828,2
RIOT,"RIOT, RTYY",0.0,19930.75392,2
TSLA,TSYY,-60.621895620000004,60.621895620000004,1
NVDA,NVYY,-69.0363254,69.0363254,1
QQQ,TQQY,-369.259037686,369.259037686,1
QBTS,"QBTS, QBY",-4202.370056544923,13146.798536075079,2
