underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
FLY,"FLY, FLYT",2465.126303779998,44732.59369622001,2
CRML,"CRML, CRMU, CRMX",2367.2152411811912,184159.04475881878,3
COIN,"COIA, COIG, COIN, CONL, CONX",2223.516146120007,24830.191741960007,5
AAOI,"AAOI, AAOX",1851.8029235200083,102264.51707648,2
SMCI,"SMCI, SMCL, SMCX",1392.452495687795,14089.616847387795,3
LITE,"LITE, LITX",1094.558296360001,31609.001703640002,2
SNDK,"SNDK, SNDU, SNXX",940.3650571200033,54875.39494288,3
MARA,"MARA, MRAL",895.4311430250018,2750.6106398250017,2
NVTS,"NVTS, NVTX",722.1267305000001,64907.893269500004,2
ETHA,"ETHA, ETHT, ETHU, ETU",712.1585391499993,24776.661460850002,4
CIFR,"CIFG, CIFR, CIFU",600.9638675850019,30382.436132415,3
SBET,"SBET, SBTU",516.6825164800002,13941.557483519999,2
TSUI,"TSUI, TXXS",471.44240960000025,18243.5545904,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",453.3136168099991,25621.96638319,4
HIMS,"HIMS, HIMZ",431.90499675999945,13894.613770519998,2
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",422.0715068512018,27191.609739155603,5
META,"FBL, META",416.91612910000276,2708.995900900003,2
IONQ,"IONL, IONQ, IONX, QPUX",392.1870882800022,28641.707298700003,4
OKLO,"OKLL, OKLO",280.2748786199991,29543.145121380003,2
AMD,"AMD, AMDG, AMDL, AMUU",246.3757668495973,17705.067331758397,4
MU,"MU, MULL, MUU",246.04169999999885,15046.177799999998,3
EOSE,"EOSE, EOSU",227.18462975999864,35319.27537024,2
GLXY,"GLGG, GLXU, GLXY",215.9726867999998,28045.9673132,3
TDOG,"TDOG, TXXD",210.8030595920991,7962.946540407901,2
WULF,"WULF, WULX",207.0124799999994,22439.89752,2
CLS,"CLS, CSEX",206.61644288000025,13132.143557119998,2
BULL,"BULG, BULL, BULX",200.12704943800009,4205.552950562,3
TSM,"TSM, TSMG, TSMU",192.0894804700008,4476.0514703300005,3
APP,"APP, APPX",186.27378699999917,11811.526213000001,2
CRDO,"CRDO, CRDU",177.1443749200007,24726.05562508,2
RGTI,"RGTI, RGTU, RGTX",166.49710080000295,27025.682899199997,3
SOEZ,"SOEZ, SOLT",165.87947364999945,9545.800526350002,2
GLW,"GLW, GLWG",144.97263503999966,3880.3673649600005,2
GDXJ,"GDXJ, JNUG",107.25988399999983,3567.3001160000003,2
OSCR,"OSCR, OSCX",94.99330121679941,7720.5066987832,2
AMZN,"AMZN, AMZU, AMZZ",91.92162437440015,2100.0783756255996,3
SRPT,"SRPT, SRPU",84.5732271400002,8911.426772859999,2
WDC,"WDC, WDCX",75.91166464000071,12672.40833536,2
ALAB,"ALAB, LABX",73.09383764999984,28558.846162350004,2
DUOL,"DUOG, DUOL",72.23062457600054,7534.6693754240005,2
QUBT,"QUBT, QUBX",63.55122288000166,20842.36877712,2
CRWD,"CRWD, CRWL",48.14282203879998,1293.8571779612,2
OKTA,"OKTA, OKTG",43.20175338080003,2608.9582466191996,2
KLAC,"KLAC, KLAG",34.29673664000006,3820.9632633600004,2
ASML,"ASML, ASMU",28.733656039999914,3182.80634396,2
PONY,"PONX, PONY",28.69653200000039,5210.263467999999,2
NU,"NU, NUG",16.834665830400006,87.56533416959999,2
XPEV,"XPEG, XPEV",5.462719320000133,2624.93728068,2
ACHR,"ACHR, ARCX",2.132421599999361,9327.5675784,2
DKNG,"DKNG, DKNX",1.7923288000001776,2304.0276712,2
BABA,"BABA, BABU, BABX",1.5096095200015043,4218.034510480002,3
NVO,"NVO, NVOX",-9.12594678000005,2739.72594678,2
ZETA,"ZETA, ZETX",-11.537634150000486,5944.457634150001,2
RIOT,"RIOT, RIOX",-14.254414756518145,6953.630225743482,2
GEMI,"GEMG, GEMI",-15.99717620320007,16947.1971762032,2
SBUX,"SBU, SBUX",-16.19169030979998,217.69169030979998,2
PYPL,"PYPG, PYPL",-18.36819205000006,1352.16819205,2
TEM,"TEM, TEMT",-18.538039460000164,6686.23803946,2
AAPL,"AAPB, AAPL",-19.28726316320001,1269.3272631631999,2
BA,"BA, BOEG, BOEU",-20.599972310000112,3223.5199723100004,3
HUT,"HUT, HUTG",-23.74871281920241,23132.3887128192,2
JOBY,"JOBX, JOBY",-27.652128000000175,4357.252128,2
ADBE,"ADBE, ADBG",-29.861125299999912,2444.2611253,2
ORCL,"ORCL, ORCU, ORCX",-30.610901159999685,8178.61090116,3
