underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
IONQ,"IONQ, IOYY",3906.0747841701113,11466.667834810518,0.0,0.0,-5576.53,-819.61,370.5056697400451,0.0,0.0,9347.108288720676
AMD,"AMD, AMDY, AMYY",5935.133657416095,3248.429660253165,0.0,0.0,-2243.84,-664.02,239.68710994987399,0.0,0.0,6515.390427619133
MSTR,"MSTR, MSTW, MSTY, MTYY",2965.788013288625,16429.786725926104,-0.37,0.0,-13349.240000000002,-1399.75,298.55290987408296,0.0,0.0,4944.767649088808
COIN,"COIN, COIW, CONY, COYY",3528.8840026499097,4495.568439838666,0.0,0.0,-3204.3199999999997,-330.96000000000004,249.6371565222365,0.0,0.0,4738.809599010812
QBTS,"QBTS, QBY",3103.0195388024626,1343.698376230157,0.0,0.0,-758.08,-176.35,164.01975854283964,0.0,0.0,3676.3076735754594
MARA,"MAAY, MARA, MARO",4294.810785726713,10150.369995000001,-9.29,0.0,-10223.21,-972.05,157.4247395867643,0.0,0.0,3398.0555203134763
SMCI,"SMCI, SMYY",7430.541783659685,-2003.7404795478494,0.0,0.0,-2058.55,-467.26,330.6893200258642,0.0,0.0,3231.680624137699
RIOT,"RIOT, RTYY",3938.7014103652473,-1566.6095819999998,0.0,0.0,-738.18,-183.19,230.4273598824802,0.0,0.0,1681.1491882477274
AMZN,"AMZW, AMZY",1626.22432284,0.0,0.0,0.0,-196.53,-18.11,0.0,0.0,0.0,1411.58432284
MSFT,"MSFO, MSFW",1690.03038577,0.0,0.0,0.0,-264.38,-35.21,0.0,0.0,0.0,1390.44038577
PYPL,PYPY,1294.27550389,0.0,0.0,0.0,-91.03,-11.91,0.0,0.0,0.0,1191.33550389
TSM,"TMYY, TSM, TSMY",1069.4111032877224,199.1482660019341,30.80576740363586,-6.471179574405935,-138.64,-10.64,19.822272168094074,0.0,0.0,1163.4362292869805
XYZ,XYZY,1112.99321044,0.0,0.0,0.0,-145.5,-9.73,0.0,0.0,0.0,957.76321044
PLTR,PLTW,1164.61353691,0.0,0.0,0.0,-381.96999999999997,-10.21,0.0,0.0,0.0,772.4335369099999
RDDT,RDYY,806.40119775,0.0,0.0,0.0,-105.7,-10.620000000000001,0.0,0.0,0.0,690.08119775
SNOW,SNOY,734.35125347,0.0,0.0,0.0,-114.75,-12.7,0.0,0.0,0.0,606.9012534699999
TSLA,"TSLW, TSLY",975.26873331,0.0,0.0,0.0,-347.66999999999996,-45.71,0.0,0.0,0.0,581.88873331
RBLX,RBLY,751.03208154,0.0,0.0,0.0,-167.32,-8.18,0.0,0.0,0.0,575.5320815400001
META,"FBY, FBYY, META, METW",697.281750990714,2032.641845,12.6,0.0,-2293.62,-193.92000000000002,145.56280954766086,0.0,0.0,400.5464055383751
QQQ,"JEPQ, QQQX, QYLD, QYLG",389.37778075,0.0,0.0,0.0,-59.99,-17.939999999999998,0.0,0.0,0.0,311.44778075
ASML,ASML,0.0,128.820424,19.01,-2.85,0.0,0.0,0.0,0.0,0.0,144.980424
GOOGL,GOOY,270.42614422,0.0,0.0,0.0,-118.94,-13.03,0.0,0.0,0.0,138.45614422000003
DKNG,"DKNG, DRAY",194.9998085,0.0,0.0,0.0,-88.37,-39.19,0.0,0.0,0.0,67.4398085
CRWV,CWY,0.0,-25.674921,0.0,0.0,0.0,0.0,57.1962364184736,0.0,0.0,31.521315418473602
MU,"MU, MUYY",0.0,-46.1409311482214,0.04608764843664728,0.0,0.0,0.0,66.69055325940046,0.0,0.0,20.595709759615715
NVDA,NVDY,147.08384769,0.0,0.0,0.0,-122.42,-11.57,0.0,0.0,0.0,13.093847689999997
AI,"AI, AIYY",238.29744046000008,0.0,0.0,0.0,-237.28,-30.04,0.0,0.0,0.0,-29.02255953999986
XOM,"XOM, XOMO",111.06374182995452,0.0,20.726491228070174,0.0,-163.23,-23.080000000000002,0.0,0.0,0.0,-54.51976694197526
SPY,"JEPI, SPYI, XYLD, XYLG",2.126764219999991,0.0,-0.34,0.0,-64.38,-26.28,0.0,0.0,0.0,-88.87323578000002
AAPL,APLY,37.66504405,0.0,0.0,0.0,-116.11,-25.32,0.0,0.0,0.0,-103.76495595
CVNA,"CVNA, CVNY",22.69860089000008,-191.511898,0.0,0.0,-140.7,-23.330000000000002,0.0,0.0,0.0,-332.84329711
ARM,ARMW,-237.86817473,0.0,0.0,0.0,-140.34,-15.81,0.0,0.0,0.0,-394.01817473
NFLX,"NFLW, NFLY",13.019882290000055,0.0,0.0,0.0,-461.23,-34.870000000000005,0.0,0.0,0.0,-483.08011770999997
HIMS,"HIMS, HMYY",-26.833995703576853,94.879459,0.0,0.0,-737.6700000000001,-54.86,63.995886959840625,0.0,0.0,-660.4886497437363
HOOD,"HOOD, HOOW, HOOY, HOYY",3669.4230028371044,-2521.1937460000004,0.0,0.0,-1524.74,-555.3000000000001,102.99531353433214,0.0,0.0,-828.8154296285638
IBIT,"IBIT, XBTY",-1196.4509896002264,3011.0321098989616,-1.73,0.0,-3548.29,-271.57,166.4125236068169,0.0,0.0,-1840.5963560944474
BABA,"BABA, BABO, BBYY",306.0343225813697,-2310.1795134222057,0.0,0.0,-658.3199999999999,-95.63,135.77276773913803,-1.109550049397524,0.0,-2623.431973151096
