symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
IOYY,0.0,-140973.21,-140973.21,140973.21,0.0,140973.21,140973.21,False
SMYY,0.0,-125823.5449,-125823.5449,125823.5449,0.0,125823.5449,125823.5449,False
RTYY,0.0,-87675.0,-87675.0,87675.0,0.0,87675.0,87675.0,False
AMYY,-16694.00024414062,-91198.2294,-74504.22915585937,74504.22915585937,16694.00024414062,91198.2294,74504.22915585937,False
MTYY,-39999.99999999999,-113596.0,-73596.0,73596.0,39999.99999999999,113596.0,73596.0,False
QBY,0.0,-62407.664099999995,-62407.664099999995,62407.664099999995,0.0,62407.664099999995,62407.664099999995,False
FBYY,0.0,-55385.0,-55385.0,55385.0,0.0,55385.0,55385.0,False
MAAY,-6421.500205993652,-59898.325,-53476.824794006345,53476.824794006345,6421.500205993652,59898.325,53476.824794006345,False
BBYY,0.0,-51660.0,-51660.0,51660.0,0.0,51660.0,51660.0,False
HOYY,0.0,-39188.5494,-39188.5494,39188.5494,0.0,39188.5494,39188.5494,False
XBTY,-32200.00028610229,-63318.08,-31118.07971389771,31118.07971389771,32200.00028610229,63318.08,31118.07971389771,False
HMYY,-2794.0000534057617,-24349.710000000003,-21555.70994659424,21555.70994659424,2794.0000534057617,24349.710000000003,21555.70994659424,False
RCAX,-13655.70013621851,-27431.04,-13775.339863781492,13775.339863781492,13655.70013621851,27431.04,13775.339863781492,False
LUNL,0.0,-13616.75,-13616.75,13616.75,0.0,13616.75,13616.75,False
COYY,-85734.49036662554,-94984.11,-9249.61963337446,9249.61963337446,85734.49036662554,94984.11,9249.61963337446,False
BEZ,0.0,-9231.0,-9231.0,9231.0,0.0,9231.0,9231.0,False
CWY,-13068.000411987305,-21762.515700000004,-8694.515288012699,8694.515288012699,13068.000411987305,21762.515700000004,8694.515288012699,False
ASTN,0.0,-8073.6,-8073.6,8073.6,0.0,8073.6,8073.6,False
AMZO,0.0,-7146.759999999999,-7146.759999999999,7146.759999999999,0.0,7146.759999999999,7146.759999999999,False
