symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,5085.915972,0.0,0.0,0.0,-238.52,18.783108508853314,0.0,0.0,4866.179080508853
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2736.916677,0.0,0.0,-25.53,-55.67,1.7744812155329814,0.0,0.0,2657.491158215533
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1762.189683,0.0,0.0,-29.37,-27.41,6.268622904477888,0.0,0.0,1711.678305904478
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1509.317404,0.0,0.0,0.0,-163.97,7.719756779419578,0.0,0.0,1353.0671607794195
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,1168.205109,0.0,0.0,0.0,-63.99,9.179563711533918,0.0,0.0,1113.394672711534
SDS,PROSHARES ULTRASHORT S&P500,0.0,959.964946,0.0,0.0,-26.99,-62.19,12.743296621784822,0.0,0.0,883.5282426217848
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,942.331263,0.0,0.0,-15.54,-106.17,7.379983194183112,0.0,0.0,828.0012461941832
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,15.106031,0.0,0.0,-15.28,-1.26,0.38108887576800266,0.0,0.0,-1.052880124231997
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-22.158381,0.0,0.0,-136.81,-33.74,1.5643829760233667,0.0,0.0,-31.259483073976618
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,9.430019,0.0,0.0,-162.78,-7.8,0.43302209083818005,0.0,0.0,-56.29309664916181
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,2.448894,0.0,0.0,-26.13,-72.76,9.484434812148319,0.0,0.0,-86.95667118785168
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,122.243915,0.0,0.0,-1.46,-12.06,3.405357629880007,0.0,0.0,-267.54995659011996
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1030.137632,0.0,0.0,0.0,-454.21,12.398371766227628,0.0,0.0,-1471.9492602337723
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-1967.295048,0.0,0.0,-90.65,-220.52,17.389006555319664,0.0,0.0,-2264.4819997446803
