symbol,underlying,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
QBTZ,QBTS,DEF DAILY T2X SHORT QBTS,0.0,8144.713218,0.0,0.0,0.0,-50.34,11.23813763072267,0.0,0.0,8105.611355630723
QBTS,QBTS,D-WAVE QUANTUM INC,3788.316250773187,879.7921685646137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4668.108419337801
ASTN,ASTS,DFNCE DT 2X SHORT ASTS,0.0,3708.024187,0.0,0.0,0.0,-85.5,19.834217438497795,0.0,0.0,3642.358404438498
NBIS,NBIS,NEBIUS GROUP NV,1156.087317704736,1890.727466001072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3046.8147837058077
CLSZ,CLSK,TRADR 2X SHRT CLSK DAILY ETF,342.45757941,2172.692774,0.0,0.0,0.0,-51.32,14.884230308910302,0.0,0.0,2478.7145837189105
IREN,IREN,IREN LTD,100.53739896313007,1298.3474357260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.8848346892169
RKLB,RKLB,ROCKET LAB CORP,687.2169006047143,703.5790345335555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390.7959351382697
CLSK,CLSK,CLEANSPARK INC,1323.7546094922996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.7546094922996
NBIZ,NBIS,TRADR 2X SHRT NBIS DAILY ETF,0.0,839.468198,0.0,0.0,0.0,-13.59,27.311779589041677,0.0,0.0,853.1899775890416
MSTR,MSTR,STRATEGY INC,303.6118700303235,378.6079142629487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.2197842932721
WEBS,XLK,DIREXION DAILY DOW JONES INT,313.26477971,0.0,0.0,0.0,0.0,-1.06,0.0,0.0,0.0,312.20477971
RKLZ,RKLB,DEF DAILY T2X SHORT RKLB ETF,0.0,243.35653,0.0,0.0,0.0,-11.379999999999999,2.3255480868228973,0.0,0.0,234.3020780868229
IREZ,IREN,TRDR 2X SH IREN DLY ETF,0.0,320.408953,0.0,0.0,0.0,-146.1,23.844257044030744,0.0,0.0,198.15321004403074
QID,QQQ,PROSHARES ULTRASHORT QQQ,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
CRCL,CRCL,CIRCLE INTERNET GROUP INC,68.30507519190722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.30507519190722
DIA,DIA,SS SPDR DOW JONES INDUS AVG,65.076929,0.0,0.0,0.0,0.0,-0.63,0.0,0.0,0.0,64.44692900000001
XLE,XLE,SS ENERGY SELECT SECTOR,0.0,0.0,30.728991929222406,0.0,0.0,0.0,0.0,0.0,0.0,30.728991929222406
CRWV,CRWV,COREWEAVE INC-CL A,4.242365350523253,-4.780704997684612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5383396471613597
XLF,XLF,SS FINANCIAL SELECT SECTOR,-18.775827,0.0,0.0,0.0,0.0,-0.292058366033327,0.0,0.0,0.0,-19.067885366033327
DXD,DIA,PROSHARES ULTRASHORT DOW30,-24.50723037,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,-26.10723037
SDOW,DIA,PROSHARES ULTPRO SHRT DOW30,-26.86841554,0.0,0.0,0.0,0.0,-0.9299999999999999,0.0,0.0,0.0,-27.79841554
COIN,COIN,COINBASE GLOBAL INC -CLASS A,2.7385082333402773,-138.11405956751307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.3755513341728
XLK,XLK,SS TECHNOLOGY SELECT SECTOR,-138.532917,0.0,0.0,0.0,0.0,-0.5846427569845055,0.0,0.0,0.0,-139.1175597569845
AXON,AXON,AXON ENTERPRISE INC,-233.916935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233.916935
DASH,DASH,DOORDASH INC - A,-234.890501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-234.890501
ASTS,ASTS,AST SPACEMOBILE INC,-364.79000217706925,129.08761702918127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-235.70238514788798
MSTZ,MSTR,T-REX 2X INVERSE MSTR DT ETF,0.0,-439.5822,0.0,0.0,0.0,-5.7,4.52145546121492,0.0,0.0,-440.76074453878505
CRCD,CRCL,T-REX 2X INV CRCL DA TAR ETF,0.0,-432.783394,0.0,0.0,0.0,-62.06,7.547225707849732,0.0,0.0,-487.29616829215024
MSDD,MSTR,GRANITE 2X SHORT MSTR ETF,0.0,-491.207072,0.0,0.0,0.0,-4.88,5.101775669707487,0.0,0.0,-490.9852963302925
BEZ,BE,TRADR 2X SHORT BE DAILY ETF,0.0,-700.394712,0.0,0.0,0.0,0.0,22.36380827828641,0.0,0.0,-678.0309037217136
CELH,CELH,CELSIUS HOLDINGS INC,-792.729404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-792.729404
CORD,CRWV,T-REX 2X INV CRWV DA TAR ETF,0.0,-1058.597608,0.0,0.0,0.0,-58.83,21.18164834078064,0.0,0.0,-1096.2459596592194
