underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",7924.972542992506,99832.41191532751,5
SMCI,"SMCI, SMCL, SMCX, SMYY",4916.954961404503,80759.68503859549,4
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",4598.22167991,117208.73832009001,5
AMD,"AMD, AMDG, AMDL, AMUU, AMYY",4261.53794396,94850.58205604,5
BE,"BE, BEG, BEX, BEZ",2723.6688831216015,65515.0938068784,4
IREN,"IRE, IREG, IREN, IREX, IREZ",2360.842014270005,106247.65996173001,5
MSTR,"MSDD, MSTR, MSTU, MSTX, MSTZ, MTYY",1690.6010637555955,107638.2242617444,6
BMNR,"BMNG, BMNR, BMNU",1224.2349682349977,43181.525031765,3
META,"FBL, FBYY, META",1177.792693950003,69612.36730605,3
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX",1054.8458072399972,89247.22905224,5
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",1003.850854700002,89641.74914530001,5
GLXY,"GLGG, GLXU, GLXY",835.0457866619981,26038.654213338,3
MARA,"MAAY, MARA, MRAL",717.5277492199997,36210.412250780006,3
CRCL,"CCUP, CRCA, CRCD, CRCG, CRCL",590.1136903799961,54686.4930757,5
TSUI,"TSUI, TXXS",520.1263591344996,20867.532640865502,2
ONDS,"ONDG, ONDL, ONDS",474.2260495299997,32395.45395047,3
ETHA,"ETHA, ETHT, ETHU, ETU",391.98746519999895,25734.4725348,4
LITE,"LITE, LITX",297.41818240000066,35684.7818176,2
TDOG,"TDOG, TXXD",277.3366777640008,8232.564122236001,2
SBET,"SBET, SBTU",275.8519232000008,12732.388076800002,2
BULL,"BULG, BULL, BULX",232.12916645040002,3080.3508335496,3
RCAT,"RCAT, RCAX",198.23377320960208,52610.68622679039,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",186.68874334999873,26363.35125665,4
RDDT,"RDDT, RDTL",172.21797212,6627.94202788,2
