underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRWV,CORD,78432.07015314001,78432.07015314001,1
LITE,LITZ,60719.16583979999,60719.16583979999,1
QBTS,QBTZ,60099.16713962,60099.16713962,1
SNDK,SNDQ,42756.29850475,42756.29850475,1
NBIS,NBIZ,40325.070253215,40325.070253215,1
IREN,IREZ,28433.827418920002,28433.827418920002,1
ASTS,ASTN,27013.4938143,27013.4938143,1
MSTR,MSTZ,22550.310286875,22550.310286875,1
RKLB,RKLZ,20775.74119638,20775.74119638,1
SVIX,UVIX,19969.014166212997,19969.014166212997,1
RGTI,RGTZ,15739.16817616,15739.16817616,1
COIN,CONI,13230.9326029125,13230.9326029125,1
AMD,DAMD,4931.3131920000005,4931.3131920000005,1
SPCX,"SPCG, SSPC",3705.4399999999996,3705.4399999999996,2
