underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
CRWV,software,override,1.0,letf,2.9560371998397836,computed,28006.47340712001,128857.66689916002
AXTI,semis,vendor,0.75,letf,3.789125072995785,computed,10513.717162359986,341899.88283764
QBTS,quantum,override,1.0,letf,4.120933372060745,computed,6398.216282859999,113800.11799638
CRML,metals,override,1.0,letf,3.7775641300634892,computed,6201.739059286403,145786.3609407136
ASTS,space,override,1.0,letf,3.1275964903685827,computed,5090.886039060002,111991.30158954
MSTR,crypto-equity,override,1.0,letf,2.9876593375766234,computed,3718.8103433749966,65988.210230375
BABA,china,override,1.0,letf,1.2750685159685997,computed,3713.155473450001,38747.58452655
RKLB,space,override,1.0,letf,3.291945060230445,computed,3452.2102019800004,54307.27219078
META,mega-cap-tech,override,1.0,letf,1.4714403369055449,computed,3192.377808260001,45048.82961974
MU,semis,override,1.0,letf,3.1326068479669513,computed,2745.5549732299987,50136.64502677
SPCX,industrials,vendor,0.75,letf,4.5820325777305735,computed,2397.74,5013.139999999999
BE,clean,override,1.0,letf,4.019097092966345,computed,2394.029127860005,55333.93087214
FLY,evtol,override,1.0,letf,3.1095764040281897,computed,2271.5161187999984,47787.5038812
MARA,crypto-equity,override,1.0,letf,3.2762382230506915,computed,2163.481446959997,51109.31855304
COIN,crypto-equity,override,1.0,letf,3.2022024296955967,computed,2094.184730581699,80360.3204752433
PL,space,override,1.0,letf,2.607056917553911,computed,1756.0196025000005,28566.1803975
EOSE,clean,override,1.0,letf,3.9193183587492557,computed,1674.6537596800044,62600.54624032
RCAT,drones,override,1.0,letf,3.4209458550412677,computed,1521.4739299799985,45948.60607002
AVAV,drones,override,1.0,letf,1.992515196802342,computed,898.784250650001,15294.17574935
HIMS,healthcare,override,1.0,letf,2.74231787188433,computed,841.3950068750019,30719.444993125
OPEN,consumer,override,1.0,letf,2.9726837514339124,computed,829.7144857591993,16009.7955142408
SMCI,semis,override,1.0,letf,3.6746002687213046,computed,715.3514443399981,67285.26855566
VALE,metals,vendor,0.75,letf,1.1506636800221295,computed,703.2775241910001,1697.082475809
NVTS,semis,override,1.0,letf,4.272560338570164,computed,689.9317040400019,62214.96829596
RGTI,quantum,override,1.0,letf,3.8017364135334883,computed,663.5321684999999,60156.76418382
AMD,semis,override,1.0,letf,2.884790799259512,computed,654.2881207089949,68344.678263291
AMPX,industrials,vendor,0.75,letf,3.4326860102162144,computed,617.3031390300002,30144.73686097
CRCL,software,override,1.0,letf,3.1689468075806984,computed,566.6307522200018,55520.08924778
QUBT,quantum,override,1.0,letf,3.6723794829956464,computed,565.2975884000007,26471.2224116
FIG,software,override,1.0,letf,1.3166408469109596,computed,525.6546783909998,12731.425321609
PLUG,clean,override,1.0,letf,2.6831853344489143,computed,506.2521929670006,7664.467807032999
BMNR,crypto-equity,override,1.0,letf,5.124062379147417,computed,425.7475825813008,26448.372417418697
BBAI,software,override,1.0,letf,3.1681985831412782,computed,408.69330884879855,18112.5866911512
PLTR,software,override,1.0,letf,1.8002470213325619,computed,405.4240015300011,18359.49599847
RKT,fintech,override,1.0,letf,2.0389880047764795,computed,403.8254987599994,9755.51450124
QS,clean,override,1.0,letf,3.2075387246474953,computed,390.5257744000001,8966.234225600001
FIGR,software,override,1.0,letf,2.8547577216941775,computed,352.8405430847997,9950.3594569152
XNDU,software,vendor,0.75,letf,4.999685768679002,computed,328.8593460500015,37470.42065395
ONDS,drones,override,1.0,letf,3.5617134731618894,computed,314.0026635300037,41097.03733647
EWY,intl,override,1.0,letf,2.595726617518874,computed,313.79966500000046,16937.080335
MRNA,healthcare,override,1.0,letf,1.7036849010895327,computed,268.06310315999986,3691.59689684
NET,software,override,1.0,letf,1.5654468563563504,computed,242.6885170999999,6735.7114829
ARM,semis,override,1.0,letf,3.0903499817184947,computed,236.89904669999987,5584.1209533
LMND,insurtech,override,1.0,letf,2.5569308560513138,computed,236.691871066,3288.8081289340007
IBIT,crypto,override,1.0,letf,1.839998715531094,computed,235.7512220599965,44037.30877794
PONY,china,override,1.0,letf,3.3259036275205207,computed,235.0565787200003,5827.74342128
HOOD,fintech,override,1.0,letf,3.1160714844036215,computed,219.57841331300008,68977.881586687
LAC,metals,override,1.0,letf,2.1433878045591466,computed,210.342260594,5639.497739406001
SOEZ,broad,override,1.0,letf,2.764135750511124,computed,205.53120692000084,9502.04308742
LRCX,semis,override,1.0,letf,2.8750344479982823,computed,205.09900600000003,1900.384294
XRPZ,crypto,override,1.0,letf,2.773600442876195,computed,178.90384796800026,24208.756152032
POET,semis,vendor,0.75,letf,4.200969038246995,computed,169.16002650000155,25940.8599735
DUOL,software,override,1.0,letf,0.9733422960605281,computed,148.67185294269984,3594.1281470573003
SOUN,software,override,1.0,letf,3.1065285825535303,computed,139.8203429350001,5451.059657065
UPST,fintech,override,1.0,letf,2.7976576598394787,computed,132.32148608320085,8118.1585139168
GEV,industrials,override,1.0,letf,1.9912511752461606,computed,118.11560279000014,6431.30439721
LLY,healthcare,override,1.0,letf,0.5577746231489521,computed,115.74468419999994,2264.9810558
JOBY,evtol,override,1.0,letf,3.2526204922534467,computed,114.37152416000004,3344.18847584
ACHR,evtol,override,1.0,letf,3.0826030417105574,computed,105.6207695800008,7008.29923042
VRT,hardware,override,1.0,letf,2.5087496019268025,computed,101.90257079999992,4362.7113772
COPX,metals,override,1.0,letf,2.3101926935604196,computed,90.31098724999993,3903.85237275
INTC,semis,override,1.0,letf,2.495091460358597,computed,87.77753165000001,9797.82246835
ASML,semis,override,1.0,letf,2.13761303047082,computed,84.07273000000009,3510.56727
GDXJ,metals,override,1.0,letf,2.0197009036449134,computed,84.04063683999993,3475.63936316
DNN,nuclear,override,1.0,letf,2.0220152723853597,computed,76.64588984000011,3372.99411016
OSCR,healthcare,override,1.0,letf,1.6179884762466092,computed,74.81068252049954,4200.7893174795
SPOT,software,override,1.0,letf,0.6717418831670934,computed,74.39389435199996,2804.226105648
GEMI,crypto-equity,override,1.0,letf,3.350969530904265,computed,70.95774796779915,13781.3822520322
GDX,metals,override,1.0,letf,1.7589066474038633,computed,59.55835141000034,7342.381648590001
CEG,nuclear,override,1.0,letf,1.4727674007247673,computed,49.8719276679999,2469.760088332
CRM,mega-cap-tech,override,1.0,letf,0.5761940883656645,computed,37.64811399999985,2583.376574
XPEV,china,override,1.0,letf,1.5419026312311497,computed,32.89422388499952,3016.1257761150005
CHNL,other,default,0.1,letf,2.4002989389096583,computed,29.93077214600021,2478.378412274
NOK,industrials,override,1.0,letf,1.148874308685016,computed,24.963310000000007,472.63668999999993
CRWD,software,override,1.0,letf,1.4398694583853375,computed,22.97494842160006,1474.4650515784
ETHA,crypto,override,1.0,letf,3.01391714102627,computed,20.91163899499861,19191.688361005
NFLX,mega-cap-tech,override,1.0,letf,0.3779544314079975,computed,19.367449920000126,2915.43255008
QCOM,semis,override,1.0,letf,2.021157631487724,computed,16.662316491999945,2643.721755508
OKTA,software,override,1.0,letf,1.201360487476604,computed,12.372222749999764,3037.48777725
CMG,consumer,override,1.0,letf,0.9369278815874312,computed,9.306234994999954,1612.193765005
TSUI,industrials,override,1.0,letf,2.459438646234142,computed,9.068458614000065,3971.379541386
BLSH,crypto-equity,override,1.0,letf,2.7601518946566213,computed,6.926300000000083,6389.7937
NVO,healthcare,override,1.0,letf,1.388775009538146,computed,4.431893579999837,1776.84810642
RIOT,crypto-equity,override,1.0,letf,3.974246737427606,computed,-0.687423646395473,62140.9474236464
FCX,metals,override,1.0,letf,2.205159161706813,computed,-1.62550629999987,3077.6255063
ALB,metals,override,1.0,letf,1.581150360382598,computed,-12.863640009600203,2796.5770500096
MRVL,semis,override,1.0,letf,2.8148452837657327,computed,-13.326934349999648,4257.90693435
TTD,software,override,1.0,letf,0.7506561578075984,computed,-18.44064389999994,2596.4006439
SNAP,software,override,1.0,letf,2.010176282409002,computed,-21.04417425000065,6020.80417425
SOXX,semis,override,1.0,letf,2.373539453132134,computed,-23.084312399998453,34916.0412564
UBER,consumer,override,1.0,letf,0.9928401307646585,computed,-25.66870655999992,2261.86870656
BA,industrials,override,1.0,letf,1.1535749667978112,computed,-27.043617360599683,3583.5236173606
UPS,industrials,override,1.0,letf,0.8083130812698714,computed,-27.97676942070001,477.8567694207
VST,nuclear,override,1.0,letf,1.6073301073079351,computed,-28.230096096000125,2256.908808096
EWW,intl,override,1.0,letf,0.9279122421089407,computed,-29.66346805410035,3801.5294840541
KWEB,china,override,1.0,letf,1.1854703962077258,computed,-32.0601676,1720.3801675999998
APP,software,override,1.0,letf,2.1619173625791053,computed,-32.866055999999844,9158.506055999998
ARKK,broad,override,1.0,letf,2.302773961740356,computed,-42.00445066900011,2770.334450669
USAR,industrials,override,1.0,letf,3.0329699708844555,computed,-44.16935280000144,18043.6893528
GLW,semis,override,1.0,letf,2.4432302024099632,computed,-49.418750520000685,11889.21828852
MSFT,mega-cap-tech,override,1.0,letf,0.8545093070159837,computed,-51.67098145000011,3136.01390145
KEEL,industrials,override,1.0,letf,4.119483136289245,computed,-53.40491075999944,16226.10491076
CORZ,crypto-equity,override,1.0,letf,2.6395395732659717,computed,-53.6010652,5268.381065199999
CNC,healthcare,override,1.0,letf,0.280196704711255,computed,-55.953770911199854,1672.3537709111995
BULL,crypto-equity,override,1.0,letf,2.62108734905858,computed,-57.07658492399992,3348.556584924
SNOW,software,override,1.0,letf,1.329707461276657,computed,-57.12253422400045,3717.422534224
TSM,semis,override,1.0,letf,2.077180986157537,computed,-61.28799612529838,44405.4508521253
GOOGL,mega-cap-tech,override,1.0,letf,1.303487994049901,computed,-78.21802960179977,2222.5124416018
ADBE,mega-cap-tech,override,1.0,letf,0.4774975073297691,computed,-78.76759063999998,1420.60759064
SBUX,consumer,vendor,0.75,letf,0.6924838718000635,computed,-81.30594970039999,1353.4259497004
SBET,crypto-equity,override,1.0,letf,3.6045455070038894,computed,-83.46819960000084,9241.0881996
DKNG,software,override,1.0,letf,0.8709537884693407,computed,-89.7532403931998,3425.6032403932004
ORCL,mega-cap-tech,override,1.0,letf,1.8569659599142168,computed,-101.16357185999982,6289.32357186
RDDT,software,override,1.0,letf,1.9458388386013556,computed,-104.03622179999957,5573.5562218
XYZ,fintech,override,1.0,letf,2.073181244267307,computed,-104.52479451479984,3041.9247945148
IWM,broad,override,1.0,letf,1.3027641385690945,computed,-108.17600096,1886.83910896
MP,metals,override,1.0,letf,1.8644123002666035,computed,-112.73689297320004,3558.5968929732003
NOW,software,override,1.0,letf,0.8039809785592618,computed,-114.51551560000009,3776.6555156
TDOG,software,override,1.0,letf,2.2830037462942947,computed,-115.67972438400056,7990.799724384
TSLA,mega-cap-tech,override,1.0,letf,2.048689371110893,computed,-117.37824628500005,9088.098246285
NEM,metals,override,1.0,letf,1.5657096318791572,computed,-118.80858973149998,2413.3536737315
NIO,china,override,1.0,letf,1.21679710503698,computed,-121.28550353439994,1775.1655035344002
TEM,software,override,1.0,letf,2.548855592042566,computed,-125.31732959999954,8044.597329599999
CLSK,crypto-equity,override,1.0,letf,3.4853579807188027,computed,-129.55522160000146,17040.1552216
UNH,healthcare,override,1.0,letf,0.6069956588548809,computed,-134.44523630999993,1847.27739231
FXI,china,override,1.0,letf,0.8633410705385501,computed,-134.84618320000004,2897.6224792000003
U,software,override,1.0,letf,2.3469049124462336,computed,-138.7271381800001,6316.72713818
RBLX,software,override,1.0,letf,1.6174447481702492,computed,-139.73554719000003,6892.43554719
SHOP,software,override,1.0,letf,2.234928078979055,computed,-143.8304766400006,5780.670476640001
COHR,semis,override,1.0,letf,3.093619157727639,computed,-143.9623475999997,17666.962347599998
