underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
QQQ,-789.2242640000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
COIN,-2133.08218455,0.012074687661252373,0.8785791961717866,0.10934611616696095,4727.43,0.9904122526436561,0.0,0.0,0.9904122526436561,0.0,0.0,0.0,0.0,0.0,0.9783375649824037,0.8785791961717866,0.10934611616696095,0.9783375649824037
MARA,-468.747109,0.7625046339214824,0.23749536607851765,0.0,10127.0,0.0,0.9764517190009874,0.0,0.0,0.9764517190009874,0.0,0.0,0.0,0.0,0.7625046339214824,0.7389563529224698,0.0,0.7625046339214824
HIMS,-103.56344866,0.5501144132868803,0.44988558671311973,0.0,523.53,0.0,0.3753666502397189,0.0,0.0,0.3753666502397189,0.0,0.0,0.0,0.0,0.5501144132868803,0.07451893647340085,0.0,0.5501144132868803
DKNG,-405.7387518999999,0.4306204579806227,0.5693795420193772,0.0,1029.42,0.0,0.9889268151638787,0.0,0.0,0.9889268151638787,0.0,0.0,0.0,0.0,0.4306204579806227,0.41954727314450146,0.0,0.4306204579806227
IREN,-2033.3805540000003,0.605686082601766,0.0,0.39431391739823385,8028.94,0.9962799284683657,0.0,0.0,0.9962799284683657,0.0,0.0,0.0,0.0,0.0,0.3905938458665996,0.0,0.39431391739823385,0.39431391739823385
QBTS,-2575.651698,0.621979255322088,0.0,0.37802074467791197,9616.2,0.9966877790353776,0.0,0.0,0.9966877790353776,0.0,0.0,0.0,0.0,0.0,0.37470852371328967,0.0,0.37802074467791197,0.37802074467791197
ASTS,-965.9590469999998,0.6345353693562378,0.0,0.36546463064376217,11864.58,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3654646306437622,0.0,0.36546463064376217,0.3654646306437622
CRWV,-84.71670300000001,0.642284358172168,0.0,0.35771564182783194,10668.0,0.9920895792800899,0.0,0.0,0.9920895792800899,0.0,0.0,0.0,0.0,0.0,0.3498052211079219,0.0,0.35771564182783194,0.35771564182783194
NBIS,2499.861847,0.6584476880570059,0.0,0.341552311942994,13750.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.34155231194299407,0.0,0.341552311942994,0.34155231194299407
IBIT,-4651.70302688,0.4557616643920036,0.5442383356079964,0.0,34680.36,0.7966093566911768,0.20339064330882312,0.0,0.7966093566911768,0.20339064330882312,0.0,0.0,0.0,0.0,0.3408476922991732,0.3408476922991733,0.0,0.3408476922991733
META,-582.16780421,0.23418757072533666,0.7658124292746633,0.0,14085.66,0.5227188742167566,0.44915941774542334,0.0,0.5227188742167566,0.44915941774542334,0.0,0.0,0.0,0.0,0.28853130349141987,0.31665301152923997,0.0,0.31665301152923997
MSTR,-1530.727558,0.04394998816295069,0.753446556850546,0.2026034549865034,17962.0,0.0,0.9807495513350407,0.0,0.0,0.9807495513350407,0.0,0.0,0.0,0.0,0.04394998816295069,0.22730299448449476,0.2026034549865034,0.22730299448449476
NU,-1214.945402,1.0,0.0,0.0,8430.31,0.9017877614659958,0.0,0.0,0.9017877614659958,0.0,0.0,0.0,0.0,0.0,0.09821223853400418,0.0,0.0,0.09821223853400418
TTD,-196.611772,1.0,0.0,0.0,1883.25,0.9036374006212665,0.0,0.0,0.9036374006212665,0.0,0.0,0.0,0.0,0.0,0.09636259937873348,0.0,0.0,0.09636259937873348
LLY,-313.62037100000003,1.0,0.0,0.0,1906.6,0.9076697411115076,0.0,0.0,0.9076697411115076,0.0,0.0,0.0,0.0,0.0,0.09233025888849244,0.0,0.0,0.09233025888849244
