underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl,bucket,symbol
QBTS,QBTZ,-1.0,0.0,3991.046552702555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3991.046552702555,bucket_4,
IREN,IREZ,-2.010599,0.0,3793.2631812570007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3793.2631812570007,bucket_4,
ASTS,ASTN,-1.0,0.0,1312.0113618377904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.0113618377904,bucket_4,
CLSK,CLSZ,-2.038403,342.45757941,38.53805808421737,0.0,0.0,0.0,-0.16072146279548138,0.0,0.0,0.0,380.8349160314219,bucket_4,
XLK,WEBS,-2.247481,313.26477971,0.0,0.0,0.0,0.0,-1.1620000000000001,0.0,0.0,0.0,312.10277971000005,bucket_4,
COIN,CONI,-1.0,0.0,308.052125822097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.052125822097,bucket_4,
MSTR,MSTZ,-1.982229,0.0,305.91330155328683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.91330155328683,bucket_4,
MSTR,MSDD,-1.0,0.0,305.91330155328683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.91330155328683,bucket_4,
XLK,TTXD,-1.890152,245.82998158,0.0,0.0,0.0,0.0,-2.1719999999999997,0.0,0.0,0.0,243.65798158,bucket_4,
CRWV,CORD,-2.005605,0.0,106.4926959522618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.4926959522618,bucket_4,
QQQ,QID,-1.992972,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078,bucket_4,
USO,SCO,-1.358313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
UPXI,PXIU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
XLE,DUG,-1.974814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
TLT,TBX,-0.426007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
TLT,TBT,-1.983008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
XLF,SKF,-2.004536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
SVIX,UVIX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
SPY,SPXU,-2.895089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
SPY,SPXS,-2.90162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
XOP,DRIP,-1.998862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
XRPZ,GXRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
SPY,HIBS,-4.474336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
SOXX,TSXD,-1.885009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
RKLB,RKLZ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
QS,QSX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
TLT,TMV,-2.966265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
NVDA,NVDS,-1.454011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
OKTA,OKTX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
