run_date,underlying,qty_b1,qty_b2,qty_b4,cost_b1_base,cost_b2_base,cost_b4_base
2026-04-09,3905,3000.0,0.0,0.0,43142.1429,0.0,0.0
2026-04-09,AAL,188.0,0.0,0.0,2354.7000000000003,0.0,0.0
2026-04-09,AAOI,196.0,0.0,0.0,20031.42,0.0,0.0
2026-04-09,AAPL,21.315770290328846,39.68422970967115,0.0,5416.919745720051,9950.056218868736,0.0
2026-04-09,ABNB,0.0,14.0,0.0,0.0,1788.76,0.0
2026-04-09,ACHR,345.0,0.0,0.0,2366.7000000000003,0.0,0.0
2026-04-09,ADBE,8.0,0.0,0.0,2198.0,0.0,0.0
2026-04-09,AFRM,60.0,0.0,0.0,3021.6000000000004,0.0,0.0
2026-04-09,AI,0.0,-40.0,0.0,0.0,-431.2,0.0
2026-04-09,ALAB,78.0,0.0,0.0,11185.773898507463,0.0,0.0
2026-04-09,ALB,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-09,AMD,105.25969475651881,29.740305243481195,0.0,23164.289014930546,7715.006933974566,0.0
2026-04-09,AMZN,16.666667373931944,69.33333262606806,0.0,3969.537578823967,16410.0129724157,0.0
2026-04-09,APH,16.0,0.0,0.0,2191.04,0.0,0.0
2026-04-09,APLD,11000.0,0.0,9000.0,304876.82660000003,0.0,231069.11500000005
2026-04-09,APP,6.0,0.0,0.0,3140.3494444444445,0.0,0.0
2026-04-09,AREB,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-09,ARKK,32.0,0.0,0.0,2290.816,0.0,0.0
2026-04-09,ARM,0.0,9.0,0.0,0.0,1377.09,0.0
2026-04-09,ASHR,234.0,0.0,0.0,7986.420000000001,0.0,0.0
2026-04-09,ASML,4.0,0.0,0.0,5907.56,0.0,0.0
2026-04-09,ASO,2.0,0.0,0.0,116.26,0.0,0.0
2026-04-09,ASTS,114.0,0.0,0.0,11871.68,0.0,0.0
2026-04-09,AVGO,59.0,0.0,0.0,19353.31017857143,0.0,0.0
2026-04-09,AXON,1.0,0.0,0.0,572.42,0.0,0.0
2026-04-09,AXUP,-101.0,0.0,0.0,-1150.39,0.0,0.0
2026-04-09,BA,80.0,0.0,0.0,19422.95175,0.0,0.0
2026-04-09,BABA,13.550251227342114,39.44974877265788,0.0,2284.027500739131,6432.640867442687,0.0
2026-04-09,BAMI,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-09,BBAI,3024.0,0.0,0.0,10819.872,0.0,0.0
2026-04-09,BE,26.0,0.0,0.0,4239.55,0.0,0.0
