ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
QUBX,QUBT,1.965158,187,ols,0.249074,-0.21267399999999997,0.46174799999999994,15000,0.46174799999999994,False,False,False,,False,True,False,False,False,False,True,False,False,1.963927,1.247862,1.735777,2.857286,1.662991,0.7861140000000001,1.2012430000000003,0.4912895,0.5895473999999999,0.5,0.5895473999999999
RGTU,RGTI,1.986262,187,ols,0.36323700000000003,-0.32683700000000004,0.6900740000000001,10000,0.6900740000000001,False,False,False,,False,True,False,False,False,False,True,False,False,2.124783,1.231911,1.481177,2.148883,1.468432,0.5418369999999999,0.7783579999999999,0.4965655,0.5958785999999999,0.5,0.5958785999999999
SMU,SMR,1.985628,175,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,2.030582,1.262792,1.158099,1.312418,1.277956,1.262792,1.277956,0.496407,1.0,0.5,1.0
SNPX,SNPS,1.917107,87,ols,0.060464000000000004,-0.024064000000000002,0.084528,2000,0.084528,False,False,False,,True,False,False,False,False,True,False,False,False,0.787531,0.212388,0.481238,0.20359,0.206627,0.12785999999999997,0.122099,0.47927675,0.5751320999999999,0.5,0.5751320999999999
SRPU,SRPT,1.955193,102,ols,0.122562,-0.08616199999999999,0.208724,7000,0.208724,False,False,False,,True,False,False,False,False,True,False,False,False,1.689992,1.329433,0.838349,0.656297,0.928757,1.1207090000000002,0.720033,0.48879825,0.5865579,0.5,0.5865579
TARK,ARKK,1.977001,499,ols,0.114677,-0.078277,0.19295400000000001,10000,0.19295400000000001,False,False,False,,True,False,False,False,False,True,False,False,False,0.798598,0.236991,0.403279,0.157066,0.236991,0.04403699999999999,0.04403699999999999,0.49425025,0.5931003,0.5,0.5931003
TEMT,TEM,1.984091,215,ols,0.135213,-0.098813,0.234026,80000,0.234026,False,False,False,,True,False,False,False,False,True,False,False,False,1.327934,0.608043,1.010916,0.997693,0.665254,0.374017,0.431228,0.49602275,0.5952273,0.5,0.5952273
UNX,U,2.023605,129,ols,0.02366,0.01274,0.010920000000000001,1000,0.010920000000000001,False,False,False,,True,False,False,False,False,True,False,False,False,1.684937,1.126102,0.730104,0.552074,0.845922,1.115182,0.8350019999999999,0.50590125,0.6070814999999999,0.50590125,0.6070814999999999
UPSX,UPST,1.988159,196,ols,0.14760500000000001,-0.111205,0.25881,30000,0.25881,False,False,False,,True,False,False,False,False,True,False,False,False,1.419213,0.707915,0.89684,0.790092,0.726177,0.449105,0.467367,0.49703975,0.5964477,0.5,0.5964477
VOYX,VOYG,1.978482,134,ols,0.518431,-0.482031,1.000462,6000,1.000462,False,False,False,,False,True,False,False,False,False,True,False,False,1.677026,0.931728,0.874111,0.739585,0.841756,-0.06873399999999996,-0.158706,0.4946205,0.5935446,0.5,0.5935446
WULX,WULF,1.997482,102,ols,0.119874,-0.083474,0.203348,7000,0.203348,False,False,False,,True,False,False,False,False,True,False,False,False,2.064347,1.18309,1.150919,1.319616,1.264355,0.979742,1.0610069999999998,0.4993705,0.5992446,0.5,0.5992446
CRMU,CRML,1.961243,28,ols_short_history,0.08334199999999999,-0.046942000000000005,0.13028399999999998,2000,0.13028399999999998,False,False,False,,True,False,False,False,False,True,False,False,False,1.810976,,1.533333,2.216193,2.216193,,2.085909,0.49031075,0.5883729,0.5,0.5883729
UECG,UEC,2.007397,28,ols_short_history,0.062428,-0.026028,0.08845599999999999,1000,0.08845599999999999,False,False,False,,True,False,False,False,False,True,False,False,False,1.39615,,0.706167,0.504218,0.504218,,0.4157620000000001,0.50184925,0.6022191,0.50184925,0.6022191
DNNG,DNN,1.960424,27,ols_short_history,0.127378,-0.09097799999999999,0.218356,100,0.218356,False,False,False,,True,False,False,False,False,True,False,True,False,1.169565,,0.611031,0.351487,0.351487,,0.133131,0.490106,0.5881272,0.5,0.5881272
RCAX,RCAT,2.025391,33,ols,0.138965,-0.102565,0.24153000000000002,1000,0.24153000000000002,False,False,False,,True,False,False,False,False,True,False,False,False,2.410248,,1.265083,1.661906,1.661906,,1.420376,0.50634775,0.6076172999999999,0.50634775,0.6076172999999999
RDWU,RDW,1.968368,35,ols,0.18563600000000002,-0.149236,0.33487200000000006,9000,0.33487200000000006,False,False,False,,False,True,False,False,True,False,True,False,False,2.013272,,1.063759,1.078458,1.078458,,0.7435859999999999,0.492092,0.5905104,0.5,0.5905104
OKLL,OKLO,1.997567,187,ols,0.183556,-0.147156,0.330712,150000,0.330712,False,False,False,,False,True,False,False,True,False,True,False,False,2.027709,1.250173,1.30115,1.686818,1.3628,0.919461,1.032088,0.49939175,0.5992701,0.5,0.5992701
GDXU,GDX,3.043676,499,ols,0.035238,0.001162,0.034075999999999995,30000,0.034075999999999995,False,False,False,,True,False,False,False,False,True,False,False,False,1.183977,0.690715,0.388057,0.468351,0.690715,0.656639,0.656639,0.760919,0.9131028,0.760919,0.9131028
MRNX,MRNA,2.019028,32,ols,0.07931,-0.042910000000000004,0.12222000000000001,200,0.12222000000000001,False,False,False,,True,False,False,False,False,True,False,True,False,1.40161,,0.671145,0.463373,0.463373,,0.341153,0.504757,0.6057084,0.504757,0.6057084
ZETX,ZETA,2.074407,32,ols,0.131437,-0.095037,0.226474,7000,0.226474,False,False,False,,True,False,False,False,False,True,False,False,False,1.476902,,0.759155,0.642235,0.642235,,0.415761,0.51860175,0.6223221,0.51860175,0.6223221
LITX,LITE,1.980564,38,ols,0.09990199999999999,-0.063502,0.163404,1300000,0.163404,False,False,False,,True,False,False,False,False,True,False,False,False,2.000572,,0.727537,0.513979,0.513979,,0.35057499999999997,0.495141,0.5941692,0.5,0.5941692
SNXX,SNDX,1.411138,38,ols,0.08853300000000001,-0.052133000000000006,0.140666,1100000,0.140666,False,False,False,,True,False,False,False,False,True,False,False,False,2.034318,,0.604641,0.106053,0.106053,,-0.03461300000000002,0.3527845,0.4233414,0.5,0.5
WDCX,WDC,2.054127,38,ols,0.130813,-0.094413,0.225226,45000,0.225226,False,False,False,,True,False,False,False,False,True,False,False,False,1.75974,,0.547215,0.324195,0.324195,,0.098969,0.51353175,0.6162380999999999,0.51353175,0.6162380999999999
LNOK,NOK,1.958077,42,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.885648,,0.36712,0.12642,0.12642,,0.12642,0.48951925,1.0,0.5,1.0
USGG,USAR,2.000172,47,ols,0.313799,-0.277399,0.591198,90000,0.591198,False,False,False,,False,True,False,False,False,False,True,False,False,2.377903,,1.210045,1.464587,1.464587,,0.8733890000000001,0.500043,0.6000516,0.500043,0.6000516
ONDG,ONDS,1.997816,47,ols,0.200566,-0.16416599999999998,0.36473199999999995,15000,0.36473199999999995,False,False,False,,False,True,False,False,True,False,True,False,False,2.027982,,1.321985,1.741923,1.741923,,1.3771910000000003,0.499454,0.5993448,0.5,0.5993448
PLUL,PLUG,1.937566,47,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,1.985887,,1.043693,0.989405,0.989405,,0.989405,0.4843915,1.0,0.5,1.0
ALBG,ALB,2.01957,47,ols,0.5576720000000001,-0.5212720000000001,1.0789440000000001,3000,1.0789440000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.291251,,0.592507,0.361437,0.361437,,-0.7175070000000001,0.5048925,0.6058709999999999,0.5048925,0.6058709999999999
UUUG,UUUU,1.995497,47,ols,0.10341900000000001,-0.067019,0.170438,15000,0.170438,False,False,False,,True,False,False,False,False,True,False,False,False,2.168629,,0.785642,0.613071,0.613071,,0.44263300000000005,0.49887425,0.5986491,0.5,0.5986491
HUTG,HUT,1.997571,47,ols,0.091336,-0.054936,0.146272,1000,0.146272,False,False,False,,True,False,False,False,False,True,False,False,False,2.141228,,1.006448,1.00925,1.00925,,0.862978,0.49939275,0.5992713,0.5,0.5992713
XPEG,XPEV,2.00871,45,ols,0.108584,-0.072184,0.18076799999999998,400,0.18076799999999998,False,False,False,,True,False,False,False,False,True,False,True,False,1.127277,,0.692047,0.485204,0.485204,,0.30443600000000004,0.5021775,0.6026130000000001,0.5021775,0.6026130000000001
ORLG,ORLY,2.012761,44,ols,0.124672,-0.08827199999999999,0.212944,200,0.212944,False,False,False,,True,False,False,False,False,True,False,True,False,0.504776,,0.206086,0.043288,0.043288,,-0.169656,0.50319025,0.6038282999999999,0.50319025,0.6038282999999999
LUNL,LUNR,2.014802,47,ols,0.31206700000000004,-0.275667,0.587734,7000,0.587734,False,False,False,,False,True,False,False,False,False,True,False,False,2.538285,,1.109656,1.258811,1.258811,,0.6710769999999999,0.5037005,0.6044406,0.5037005,0.6044406
RKTL,RKT,1.956048,47,ols,0.048940000000000004,-0.01254,0.06148000000000001,2000,0.06148000000000001,False,False,False,,True,False,False,False,False,True,False,False,False,1.317429,,0.569814,0.303596,0.303596,,0.24211599999999997,0.489012,0.5868144,0.5,0.5868144
EOSU,EOSE,1.976518,46,ols,0.153472,-0.11707200000000001,0.270544,300000,0.270544,False,False,False,,True,False,False,False,False,True,False,False,False,2.642214,,1.128831,1.229728,1.229728,,0.9591839999999999,0.4941295,0.5929554,0.5,0.5929554
BTFL,BITF,2.010784,56,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,2.100306,,0.985286,0.986548,0.986548,,0.986548,0.502696,1.0,0.502696,1.0
FGRU,FIGR,2.008756,23,ols_short_history,0.251033,-0.214633,0.465666,10000,0.465666,False,False,False,,False,True,False,False,False,False,True,False,False,3.134508,,1.14211,1.321597,1.321597,,0.8559309999999999,0.502189,0.6026268,0.502189,0.6026268
APHU,APH,2.025708,23,ols_short_history,0.105728,-0.069328,0.175056,800,0.175056,False,False,False,,True,False,False,False,False,True,False,True,False,0.997533,,0.370881,0.142902,0.142902,,-0.03215399999999999,0.506427,0.6077123999999999,0.506427,0.6077123999999999
COPZ,COPX,2.068993,23,ols_short_history,0.057016,-0.020616,0.07763199999999999,400,0.07763199999999999,False,False,False,,True,False,False,False,False,True,False,True,False,1.154169,,0.379255,0.159062,0.159062,,0.08143000000000002,0.51724825,0.6206978999999999,0.51724825,0.6206978999999999
LEUX,LEU,2.09934,22,ols_short_history,0.147904,-0.11150399999999999,0.25940799999999997,3000,0.25940799999999997,False,False,False,,True,False,False,False,False,True,False,False,False,1.244998,,0.943077,1.026311,1.026311,,0.766903,0.524835,0.6298020000000001,0.524835,0.6298020000000001
COHX,COHR,2.039805,22,ols_short_history,0.29082,-0.25442,0.54524,50000,0.54524,False,False,False,,False,True,False,False,False,False,True,False,False,1.947548,,0.687436,0.501159,0.501159,,-0.044080999999999926,0.50995125,0.6119414999999999,0.50995125,0.6119414999999999
AXPG,AXP,2.037593,22,ols_short_history,0.309722,-0.273322,0.583044,800,0.583044,False,False,False,,False,True,False,False,False,False,True,True,False,0.854022,,0.293639,0.091147,0.091147,,-0.49189700000000003,0.50939825,0.6112779,0.50939825,0.6112779
FCXG,FCX,2.016972,22,ols_short_history,0.074606,-0.038206000000000004,0.11281200000000001,15000,0.11281200000000001,False,False,False,,True,False,False,False,False,True,False,False,False,1.050671,,0.441185,0.199627,0.199627,,0.08681499999999999,0.504243,0.6050916,0.504243,0.6050916
GLWG,GLW,1.98427,9,ols_short_history,0.17404,-0.13763999999999998,0.31167999999999996,15000,0.31167999999999996,False,False,False,,False,True,False,False,True,False,True,False,False,1.250247,,0.38746,0.146602,0.146602,,-0.16507799999999995,0.4960675,0.595281,0.5,0.595281
SNDU,SNDK,1.928953,7,ols_short_history,0.024005000000000002,0.012395,0.011610000000000002,10000,0.011610000000000002,False,False,False,,True,False,False,False,False,True,False,False,False,1.544922,,1.000606,0.89704,0.89704,,0.8854299999999999,0.48223825,0.5786859,0.5,0.5786859
PAAU,PAAS,2.126144,7,ols_short_history,0.003432,0.032968000000000004,0.0,62,0.0,False,False,False,,True,False,False,False,False,True,False,True,False,1.548609,,0.524344,0.329146,0.329146,,0.329146,0.531536,0.6378431999999999,0.531536,0.6378431999999999
BITX,IBIT,2.004606,499,ols,0.051837999999999995,-0.015438,0.067276,1600000,0.067276,False,False,False,,True,False,False,False,False,True,False,False,False,1.005348,0.444526,0.501273,0.253013,0.444526,0.37725,0.37725,0.5011515,0.6013818,0.5011515,0.6013818
ETHU,ETHA,2.001056,417,ols,0.022132,0.014268000000000001,0.007863999999999998,1500000,0.007863999999999998,False,False,False,,True,False,False,False,False,True,False,False,False,1.482621,0.787207,0.753696,0.568958,0.787207,0.779343,0.779343,0.500264,0.6003168,0.500264,0.6003168
XXRP,XRPZ,2.01996,80,ols,0.04488,-0.00848,0.053360000000000005,100000,0.053360000000000005,False,False,False,,True,False,False,False,False,True,False,False,False,1.562018,0.983804,0.855121,0.753271,0.826456,0.930444,0.773096,0.50499,0.6059880000000001,0.50499,0.6059880000000001
AALG,AAL,1.977827,175,ols,0.139145,-0.102745,0.24189,4000,0.24189,False,False,False,,True,False,False,False,False,True,False,False,False,0.932963,0.33967,0.502913,0.244572,0.310612,0.09778000000000003,0.068722,0.49445675,0.5933480999999999,0.5,0.5933480999999999
ABNG,ABNB,1.991959,84,ols,0.118824,-0.082424,0.20124799999999998,1000,0.20124799999999998,False,False,False,,True,False,False,False,False,True,False,False,False,0.639086,0.186595,0.357313,0.126137,0.14629,-0.014652999999999972,-0.05495799999999998,0.49798975,0.5975876999999999,0.5,0.5975876999999999
ADBG,ADBE,1.991591,251,ols,0.105728,-0.069328,0.175056,400000,0.175056,False,False,False,,True,False,False,False,False,True,False,False,False,0.617337,0.231934,0.331169,0.108293,0.231443,0.05687800000000001,0.05638700000000002,0.49789775,0.5974773,0.5,0.5974773
AMDG,AMD,2.002781,290,ols,0.042159,-0.005758999999999999,0.047918,20000,0.047918,False,False,False,,True,False,False,False,False,True,False,False,False,1.244191,0.480734,0.556509,0.310995,0.480734,0.432816,0.432816,0.50069525,0.6008343,0.50069525,0.6008343
ARMG,ARM,1.99696,297,ols,0.167972,-0.131572,0.29954400000000003,400000,0.29954400000000003,False,False,False,,True,False,False,False,False,True,False,False,False,1.183006,0.451586,0.626538,0.390762,0.451586,0.15204199999999995,0.15204199999999995,0.49924,0.599088,0.5,0.599088
ASMG,ASML,1.985665,297,ols,0.082416,-0.046016,0.128432,50000,0.128432,False,False,False,,True,False,False,False,False,True,False,False,False,0.820294,0.277661,0.435522,0.18562,0.277661,0.149229,0.149229,0.49641625,0.5956994999999999,0.5,0.5956994999999999
AVGG,AVGO,2.000071,212,ols,0.017712000000000002,0.018688,0.0,300000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,0.846132,0.288092,0.534861,0.286107,0.287777,0.288092,0.287777,0.50001775,0.6000213,0.50001775,0.6000213
BAIG,BBAI,2.011012,146,ols,0.194741,-0.15834099999999998,0.353082,200000,0.353082,False,False,False,,False,True,False,False,True,False,True,False,False,1.874578,1.059209,1.162031,1.372702,1.191075,0.7061270000000001,0.8379930000000001,0.502753,0.6033035999999999,0.502753,0.6033035999999999
BEG,BE,2.003345,65,ols,0.425066,-0.38866599999999996,0.8137319999999999,20000,0.8137319999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.053898,0.974222,0.985869,0.97682,0.97615,0.16049000000000013,0.16241800000000006,0.50083625,0.6010034999999999,0.50083625,0.6010034999999999
BIDG,BIDU,2.015073,63,ols,0.168261,-0.131861,0.300122,1000,0.300122,False,False,False,,False,True,False,False,True,False,True,False,False,0.995235,0.285035,0.449819,0.206935,0.22646,-0.015087000000000017,-0.073662,0.50376825,0.6045219000000001,0.50376825,0.6045219000000001
BLSG,BLSH,2.01011,100,ols,0.148076,-0.111676,0.259752,6000,0.259752,False,False,False,,True,False,False,False,False,True,False,False,False,1.453978,0.6481,0.823389,0.688286,0.672339,0.388348,0.41258700000000004,0.5025275,0.603033,0.5025275,0.603033
BMNG,BMNR,1.993271,100,ols,0.152478,-0.11607799999999999,0.268556,200,0.268556,False,False,False,,True,False,False,False,False,True,False,True,False,2.182292,1.466833,1.083099,1.161289,1.282537,1.198277,1.013981,0.49831775,0.5979812999999999,0.5,0.5979812999999999
BOEG,BA,1.987986,193,ols,0.066664,-0.030264000000000003,0.096928,6000,0.096928,False,False,False,,True,False,False,False,False,True,False,False,False,0.604711,0.171986,0.3518,0.121542,0.160176,0.075058,0.06324800000000001,0.4969965,0.5963958,0.5,0.5963958
BULG,BULL,1.98476,154,ols,0.102165,-0.065765,0.16793000000000002,100000,0.16793000000000002,False,False,False,,True,False,False,False,False,True,False,False,False,1.132639,0.61184,0.573037,0.320903,0.498698,0.44391,0.33076799999999995,0.49619,0.595428,0.5,0.595428
CIFG,CIFR,1.99312,68,ols,0.127769,-0.091369,0.219138,2000,0.219138,False,False,False,,True,False,False,False,False,True,False,False,False,2.048197,1.120698,1.114027,1.228278,1.199248,0.9015599999999999,0.98011,0.49828,0.597936,0.5,0.597936
CMGG,CMG,1.974013,85,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.691751,0.205231,0.358074,0.123262,0.15091,0.205231,0.15091,0.49350325,1.0,0.5,1.0
CNCG,CNC,2.005538,63,ols,0.111141,-0.074741,0.185882,300,0.185882,False,False,False,,True,False,False,False,False,True,False,True,False,1.051277,0.431243,0.495719,0.247782,0.293647,0.245361,0.107765,0.5013845,0.6016614,0.5013845,0.6016614
COIG,COIN,1.995715,255,ols,0.126259,-0.08985900000000001,0.21611800000000003,20000,0.21611800000000003,False,False,False,,True,False,False,False,False,True,False,False,False,1.48512,0.679075,0.789931,0.619986,0.679075,0.46295699999999995,0.46295699999999995,0.49892875,0.5987144999999999,0.5,0.5987144999999999
COTG,COST,1.986996,127,ols,0.137768,-0.10136799999999999,0.239136,6000,0.239136,False,False,False,,True,False,False,False,False,True,False,False,False,0.392654,0.162983,0.201445,0.039792,0.101876,-0.076153,-0.13726,0.496749,0.5960987999999999,0.5,0.5960987999999999
CRCG,CRCL,1.989702,154,ols,0.10869999999999999,-0.0723,0.181,1500000,0.181,False,False,False,,True,False,False,False,False,True,False,False,False,1.913768,0.94613,1.184311,1.381001,1.115247,0.7651300000000001,0.934247,0.4974255,0.5969106,0.5,0.5969106
CRMG,CRM,1.983466,241,ols,0.029845,0.006555,0.023289999999999998,80000,0.023289999999999998,False,False,False,,True,False,False,False,False,True,False,False,False,0.678964,0.244479,0.357179,0.12443,0.239239,0.221189,0.215949,0.4958665,0.5950398,0.5,0.5950398
CRWG,CRWV,1.996947,154,ols,0.068678,-0.032278,0.100956,5600000,0.100956,False,False,False,,True,False,False,False,False,True,False,False,False,1.951052,0.983266,1.193997,1.419107,1.15276,0.8823099999999999,1.051804,0.49923675,0.5990841,0.5,0.5990841
DUOG,DUOL,2.021039,68,ols,0.18962199999999999,-0.153222,0.342844,80000,0.342844,False,False,False,,False,True,False,False,True,False,True,False,False,1.174906,0.460823,0.615611,0.391021,0.409856,0.117979,0.06701200000000002,0.50525975,0.6063117,0.50525975,0.6063117
FIGG,FIG,1.996291,109,ols,0.007921000000000001,0.028479,0.0,50000,0.0,False,False,False,,True,False,False,False,False,True,False,False,False,1.343219,0.603686,0.880273,0.770575,0.698389,0.603686,0.698389,0.49907275,0.5988873,0.5,0.5988873
FUTG,FUTU,1.999594,109,ols,0.24178,-0.20538,0.44716,30000,0.44716,False,False,False,,False,True,False,False,False,False,True,False,False,0.965329,0.358295,0.626277,0.391984,0.377412,-0.08886500000000003,-0.06974799999999998,0.4998985,0.5998782,0.5,0.5998782
GEMG,GEMI,1.977424,93,ols,0.425066,-0.38866599999999996,0.8137319999999999,15000,0.8137319999999999,False,False,False,,False,True,False,False,False,False,True,False,False,2.438707,1.555935,1.117394,1.206606,1.335525,0.7422030000000002,0.5217930000000002,0.494356,0.5932272,0.5,0.5932272
GEVG,GEV,1.951383,65,ols,0.197695,-0.161295,0.35899000000000003,4000,0.35899000000000003,False,False,False,,False,True,False,False,True,False,True,False,False,0.931098,0.230324,0.531064,0.261795,0.253677,-0.12866600000000003,-0.10531300000000005,0.48784575,0.5854149,0.5,0.5854149
GLGG,GLXY,2.003408,146,ols,0.373647,-0.33724699999999996,0.7108939999999999,10000,0.7108939999999999,False,False,False,,False,True,False,False,False,False,True,False,False,1.859851,1.036016,0.897896,0.810343,0.94109,0.32512200000000013,0.23019600000000007,0.500852,0.6010224,0.500852,0.6010224
GRAG,GRAB,1.964306,68,ols,0.26982500000000004,-0.23342500000000002,0.5032500000000001,100,0.5032500000000001,False,False,False,,False,True,False,False,False,False,True,True,False,0.732954,0.363363,0.44132,0.18446,0.232735,-0.1398870000000001,-0.27051500000000006,0.4910765,0.5892918,0.5,0.5892918
HOOG,HOOD,2.006524,251,ols,0.138372,-0.10197200000000001,0.240344,100000,0.240344,False,False,False,,True,False,False,False,False,True,False,False,False,1.437856,0.654311,0.704171,0.50072,0.653702,0.413967,0.413358,0.501631,0.6019572000000001,0.501631,0.6019572000000001
IREG,IREN,1.968237,65,ols,0.125656,-0.08925599999999999,0.214912,6000,0.214912,False,False,False,,True,False,False,False,False,True,False,False,False,2.146542,1.202909,1.060841,1.072333,1.106013,0.987997,0.8911009999999999,0.49205925,0.5904711,0.5,0.5904711
KLAG,KLAC,2.01819,63,ols,0.04338,-0.006979999999999999,0.05036,1000,0.05036,False,False,False,,True,False,False,False,False,True,False,False,False,1.159638,0.455339,0.462854,0.220115,0.278921,0.404979,0.22856099999999996,0.5045475,0.605457,0.5045475,0.605457
LACG,LAC,2.013719,68,ols,0.158865,-0.12246499999999999,0.28132999999999997,10000,0.28132999999999997,False,False,False,,True,False,False,False,False,True,False,False,False,1.504202,0.632774,1.071405,1.171639,1.026231,0.351444,0.7449009999999999,0.50342975,0.6041157,0.50342975,0.6041157
LULG,LULU,1.993026,93,ols,0.458894,-0.42249400000000004,0.8813880000000001,40000,0.8813880000000001,False,False,False,,False,True,False,False,False,False,True,False,False,0.806261,0.240466,0.445928,0.196776,0.2129,-0.640922,-0.6684880000000001,0.4982565,0.5979078,0.5,0.5979078
MPG,MP,1.987337,100,ols,0.146156,-0.109756,0.25591200000000003,1000,0.25591200000000003,False,False,False,,True,False,False,False,False,True,False,False,False,1.469359,0.639729,0.810106,0.643859,0.64222,0.38381699999999996,0.386308,0.49683425,0.5962010999999999,0.5,0.5962010999999999
NBIG,NBIS,2.00861,100,ols,0.056542,-0.020142000000000004,0.076684,2000,0.076684,False,False,False,,True,False,False,False,False,True,False,False,False,1.968058,1.099989,1.115858,1.261266,1.197267,1.0233050000000001,1.120583,0.5021525,0.602583,0.5021525,0.602583
NEMG,NEM,1.998619,85,ols,0.044234,-0.007834,0.052068,100,0.052068,False,False,False,,True,False,False,False,False,True,False,True,False,1.032995,0.370474,0.411096,0.16865,0.236726,0.318406,0.184658,0.49965475,0.5995857,0.5,0.5995857
NETG,NET,2.009068,85,ols,0.25321899999999997,-0.21681899999999998,0.47003799999999996,100000,0.47003799999999996,False,False,False,,False,True,False,False,False,False,True,False,False,1.12253,0.427739,0.505545,0.259063,0.315958,-0.042298999999999976,-0.15407999999999994,0.502267,0.6027204,0.502267,0.6027204
NIOG,NIO,1.975429,63,ols,0.28772200000000003,-0.251322,0.5390440000000001,4000,0.5390440000000001,False,False,False,,False,True,False,False,False,False,True,False,False,1.190534,0.410114,0.664217,0.425057,0.421321,-0.1289300000000001,-0.11772300000000008,0.49385725,0.5926287,0.5,0.5926287
NUG,NU,1.980475,85,ols,,,,0,,False,True,False,,False,False,False,False,False,True,False,True,False,0.819764,0.319285,0.431978,0.181175,0.22776,0.319285,0.22776,0.49511875,1.0,0.5,1.0
NVDG,NVDA,1.969095,316,ols,0.026307999999999998,0.010092,0.016215999999999998,60000,0.016215999999999998,False,False,False,,True,False,False,False,False,True,False,False,False,0.92468,0.332524,0.493991,0.232831,0.332524,0.316308,0.316308,0.49227375,0.5907285,0.5,0.5907285
OKTG,OKTA,1.984561,85,ols,0.136952,-0.10055199999999999,0.237504,700,0.237504,False,False,False,,True,False,False,False,False,True,False,True,False,0.917577,0.411623,0.436363,0.186026,0.26212,0.17411900000000002,0.024616000000000027,0.49614025,0.5953683,0.5,0.5953683
OPEG,OPEN,2.012792,68,ols,0.111326,-0.074926,0.186252,4000,0.186252,False,False,False,,True,False,False,False,False,True,False,False,False,1.645448,0.713871,1.298725,1.719189,1.447913,0.5276190000000001,1.261661,0.503198,0.6038376,0.503198,0.6038376
OSCG,OSCR,1.990856,93,ols,0.16812100000000002,-0.131721,0.29984200000000005,20000,0.29984200000000005,False,False,False,,True,False,False,False,False,True,False,False,False,1.493766,0.64305,0.751185,0.556563,0.588481,0.34320799999999996,0.288639,0.497714,0.5972567999999999,0.5,0.5972567999999999
PANG,PANW,1.998717,251,ols,0.089993,-0.053593,0.143586,8000,0.143586,False,False,False,,True,False,False,False,False,True,False,False,False,0.723077,0.254374,0.340669,0.115832,0.253824,0.110788,0.110238,0.49967925,0.5996151,0.5,0.5996151
PBRG,PBR,1.933433,63,ols,0.122073,-0.085673,0.207746,9000,0.207746,False,False,False,,True,False,False,False,False,True,False,False,False,0.673005,-0.167057,0.303931,0.083355,0.020752,-0.374803,-0.186994,0.48335825,0.5800299,0.5,0.5800299
PLTG,PLTR,1.997801,227,ols,0.144077,-0.107677,0.25175400000000003,40000,0.25175400000000003,False,False,False,,True,False,False,False,False,True,False,False,False,1.034424,0.408761,0.626056,0.390654,0.406965,0.15700699999999995,0.155211,0.49945025,0.5993402999999999,0.5,0.5993402999999999
PYPG,PYPL,1.995069,241,ols,0.105282,-0.068882,0.17416399999999999,300000,0.17416399999999999,False,False,False,,True,False,False,False,False,True,False,False,False,0.812114,0.312539,0.376846,0.140964,0.30505,0.13837500000000003,0.130886,0.49876725,0.5985207,0.5,0.5985207
RTXG,RTX,2.010537,198,ols,0.116041,-0.079641,0.19568200000000002,5000,0.19568200000000002,False,False,False,,True,False,False,False,False,True,False,False,False,0.475388,0.180002,0.24019,0.058606,0.153989,-0.015680000000000027,-0.041693000000000036,0.50263425,0.6031610999999999,0.50263425,0.6031610999999999
SATG,SATS,2.007916,65,ols,0.15257300000000001,-0.116173,0.26874600000000004,6000,0.26874600000000004,False,False,False,,True,False,False,False,False,True,False,False,False,1.082885,0.38997,0.887242,0.79657,0.691693,0.12122399999999994,0.42294699999999996,0.501979,0.6023747999999999,0.501979,0.6023747999999999
SBU,SBUX,1.998379,84,ols,0.105728,-0.069328,0.175056,200,0.175056,False,False,False,,True,False,False,False,False,True,False,True,False,0.594897,0.209898,0.367368,0.134631,0.15972,0.03484200000000001,-0.015335999999999989,0.49959475,0.5995136999999999,0.5,0.5995136999999999
SNAG,SNAP,2.000886,63,ols,0.020481,0.015919000000000003,0.004561999999999997,3000,0.004561999999999997,False,False,False,,True,False,False,False,False,True,False,False,False,0.999949,0.358933,0.601172,0.361888,0.361149,0.354371,0.356587,0.5002215,0.6002658,0.5002215,0.6002658
SPOG,SPOT,1.978378,85,ols,0.267752,-0.231352,0.499104,7000,0.499104,False,False,False,,False,True,False,False,False,False,True,False,False,1.011865,0.399039,0.439132,0.186628,0.258275,-0.10006500000000002,-0.24082900000000002,0.4945945,0.5935134,0.5,0.5935134
TERG,TER,2.000282,85,ols,0.10708500000000001,-0.070685,0.17777,4000,0.17777,False,False,False,,True,False,False,False,False,True,False,False,False,1.214051,0.433953,0.555695,0.308928,0.351099,0.25618299999999994,0.17332899999999998,0.5000705,0.6000846,0.5000705,0.6000846
