underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
GDX,-170.39822705,3334.5874430000003,0.0,0.0,0.0,-15.31,9.287955713648682,0.0,0.0,3158.167171663649
BLSH,1741.02942416,0.0,0.0,0.0,0.0,-40.47,0.0,0.0,0.0,1700.55942416
SLV,950.86998489,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.2899848899999
CRWV,181.83653006,729.1252549999999,0.0,0.0,0.0,-42.43,5.8833047489865,0.0,0.0,874.4150898089867
TSLA,1020.4489594900001,181.92432099999996,0.0,0.0,-350.09999999999997,-139.06,12.950230101466746,0.0,0.0,726.1635105914665
SOXX,710.88515924,0.0,0.0,0.0,4.16,-1.31,0.0,0.0,0.0,713.73515924
MARA,-80.81654759,3830.380317,-9.29,0.0,-2841.14,-218.34,30.770459715085387,0.0,0.0,711.5642291250856
MSTR,895.7082351500001,4832.271584,-0.37,0.0,-4783.52,-354.4,60.723501565226506,0.0,0.0,650.4133207152271
META,666.85666064,658.6169949999999,12.6,0.0,-768.6700000000001,-110.24,17.874076120088425,0.0,0.0,477.03773176008826
XRPZ,-1439.7644517400004,1914.538255,0.0,0.0,-11.16,-43.66,11.455154097895765,0.0,0.0,431.4089573578958
ENPH,436.15916215,0.0,0.0,0.0,0.0,-14.26,0.0,0.0,0.0,421.89916215
NVDA,175.57334722000002,628.6294899999998,0.0,0.0,-270.18000000000006,-145.49,21.814155473827217,0.0,0.0,410.3469926938269
EWJ,388.67593575,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.27593575000003
RCAT,0.0,371.96976400000017,0.0,0.0,0.0,-20.23,6.7088155724045,0.0,0.0,358.4485795724047
IREN,0.0,402.30851800000005,0.0,0.0,0.0,-49.38,5.232831395466357,0.0,0.0,358.16134939546623
INTC,-62.22877602,350.973211,0.0,0.0,0.0,-24.400000000000002,5.530265781311715,0.0,0.0,269.87470076131183
VRT,-261.38572544000004,533.5262720000001,2.06,0.0,0.0,-21.4,5.776861277211643,0.0,0.0,258.57740783721147
AMD,927.3367253399999,-482.88687500000015,0.0,0.0,-126.77000000000001,-77.56,18.391996403310724,0.0,0.0,258.51184674331125
PLTR,-86.13404904000004,752.7831150000001,0.0,0.0,-327.26,-108.74000000000001,24.896032520187674,0.0,0.0,255.5450984801878
CRML,0.0,291.27835200000027,0.0,0.0,0.0,-47.56,9.348543930588507,0.0,0.0,253.06689593058854
MRNA,-1.8364709200000107,254.98243000000002,0.0,0.0,0.0,-27.66,6.243957200036937,0.0,0.0,231.72991628003695
AVGO,0.0,280.029003,0.0,0.0,0.0,-63.91,11.454180618151167,0.0,0.0,227.57318361815123
CORZ,-11.887826,236.13445899999988,0.0,0.0,0.0,-17.57,5.083859935446208,0.0,0.0,211.76049293544634
MDB,0.0,239.2676889999998,0.0,0.0,0.0,-32.4,3.581809748630354,0.0,0.0,210.44949874863005
WULF,0.0,232.372829,0.0,0.0,0.0,-33.68,6.381377669057766,0.0,0.0,205.07420666905776
MU,23.55845,186.22122499999995,0.0,0.0,0.0,-20.47,4.120957702104231,0.0,0.0,193.43063270210416
COIN,1741.2357913199999,-1353.010552,0.0,0.0,-165.33,-37.83,2.5896885934020495,0.0,0.0,187.65492791340193
SOEZ,13.2908996,191.34932700000013,7.91,0.0,-18.09,-20.03,5.6421142451013475,0.0,0.0,180.0723408451015
MSFT,631.76421974,-184.5089969999999,66.43,0.0,-242.22000000000003,-116.64,20.04987599700418,0.0,0.0,174.875098737004
BMNR,0.0,216.02748999999994,0.0,0.0,0.0,-53.71,5.655728431977274,0.0,0.0,167.9732184319771
SNOW,734.35125347,-422.22795700000006,0.0,0.0,-114.75,-35.379999999999995,5.684104640054847,0.0,0.0,167.6774011100547
ALAB,-0.72220676,190.84927599999992,0.0,0.0,0.0,-29.85,5.537937382881074,0.0,0.0,165.8150066228809
NBIS,-105.4451885,288.38598600000006,0.0,0.0,0.0,-29.43,6.341624824561998,0.0,0.0,159.8524223245621
PLUG,0.0,181.55319899999995,0.0,0.0,0.0,-30.7,6.948030057703607,0.0,0.0,157.8012290577035
APP,0.0,169.77757099999985,0.0,0.0,0.0,-19.490000000000002,1.697341847220693,0.0,0.0,151.98491284722058
LITE,0.0,156.79196100000001,0.0,0.0,0.0,-7.7,1.8712605418896853,0.0,0.0,150.96322154188968
UEC,-18.90443527,183.08856000000014,0.0,0.0,0.0,-18.31,4.909752356647667,0.0,0.0,150.78387708664786
TSM,82.82289286999998,248.412378,0.0,0.0,-138.64,-54.720000000000006,8.87447382451834,0.0,0.0,146.7497446945183
XPEV,143.99444433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.99444433
CEG,5.9e-07,182.18049599999998,14.93,0.0,0.0,-60.47,7.0744080699200556,0.0,0.0,143.71490465992005
MRVL,0.0,147.25088499999993,0.0,0.0,0.0,-16.23,9.223052220826093,0.0,0.0,140.24393722082596
HOOD,1490.68620305,-750.3302559999997,0.0,0.0,-589.12,-18.71,5.097198060902025,0.0,0.0,137.623145110902
HUT,-70.722721,219.834224,0.0,0.0,0.0,-18.37,4.382460514690072,0.0,0.0,135.12396351469
RKT,13.6581027,130.13053999999988,0.0,0.0,0.0,-15.65,4.499655852300774,0.0,0.0,132.6382985523005
KLAC,0.0,132.184466,11.4,0.0,0.0,-29.26,6.076111856610353,0.0,0.0,120.40057785661034
CIFR,0.0,136.78799000000004,0.0,0.0,0.0,-21.94,3.9520226425456357,0.0,0.0,118.80001264254565
SRPT,0.0,134.56590899999992,0.0,0.0,0.0,-25.93,7.116572819454676,0.0,0.0,115.75248181945449
FIGR,151.30131910999998,0.0,0.0,0.0,0.0,-36.07,0.0,0.0,0.0,115.23131910999999
CSCO,80.66342015000001,59.339395999999965,3.69,0.0,0.0,-35.7,6.615143573696816,0.0,0.0,114.60795972369678
CRDO,-2.23982661,127.9829289999999,0.0,0.0,0.0,-20.22,3.46006666236206,0.0,0.0,108.98316905236186
CRM,0.0,125.10200600000007,0.0,0.0,0.0,-23.45,6.555034831855077,0.0,0.0,108.20704083185501
CMG,567.93314174,-442.317578,0.0,0.0,0.0,-27.49,4.660715896612033,0.0,0.0,102.78627963661211
ABNB,207.59594800000002,0.0,0.0,0.0,-99.24000000000001,-11.59,0.0,0.0,0.0,96.76594800000004
GEV,-34.533062109999996,139.304444,0.0,0.0,0.0,-18.11,6.425765439501691,0.0,0.0,93.08714732950159
URA,0.0,95.43710299999998,0.0,0.0,0.0,-8.48,4.8632432721334276,0.0,0.0,91.82034627213329
LLY,214.68161264999998,-107.56242100000003,8.65,0.0,0.0,-27.35,1.1325492407734854,0.0,0.0,89.55174089077337
LEU,0.0,122.072836,0.0,0.0,0.0,-39.19,6.558056977927855,0.0,0.0,89.44089297792783
XBI,91.79673875,0.0,0.0,0.0,0.0,-4.41,0.0,0.0,0.0,87.38673875
XOM,-259.80667862,512.6452920000002,38.11,0.0,-163.23,-49.71,7.413396964266108,0.0,0.0,85.42201034426625
CRWD,583.27702275,-481.724903,0.0,0.0,0.0,-26.06,1.3467147845847594,0.0,0.0,76.83883453458475
SPOT,79.99968906000001,0.0,0.0,0.0,0.0,-8.41,0.0,0.0,0.0,71.58968906000001
ISRG,282.58692575,-201.122328,0.0,0.0,0.0,-11.84,1.8384382919935067,0.0,0.0,71.46303604199352
CLS,-52.838314,137.01402900000002,0.0,0.0,0.0,-14.52,1.1273767215335386,0.0,0.0,70.78309172153357
DIA,65.0769285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0769285
CNC,73.09771205000004,0.0,0.0,0.0,0.0,-10.69,0.0,0.0,0.0,62.40771204999999
AAPL,-183.87915793000002,428.630178,21.84,0.0,-116.11,-100.13,11.150048110481046,0.0,0.0,61.50106818048096
QCOM,-11.54169324,30.795855999999958,52.51,0.0,0.0,-16.16,5.447200352955606,0.0,0.0,61.051363112955414
UNH,-98.36320382,120.8857700000001,64.09,0.0,0.0,-31.07,5.216107885227091,0.0,0.0,60.7586740652273
TER,-3.350405,110.056648,3.12,0.0,0.0,-58.98,6.6476897621728845,0.0,0.0,57.49393276217279
PANW,3.337395,118.57218000000012,0.0,0.0,0.0,-78.49000000000001,12.105801805997029,0.0,0.0,55.52537680599744
