underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
GDX,"GDXU, NUGT",-497.19994005,4857.889685,0.0,0.0,0.0,-15.31,9.287955713648682,0.0,0.0,4354.667700663649
IBIT,"BITU, BITX, BTCL, IBIT",44.913256186164766,4212.086535924319,0.0,0.0,-23.97,-85.93,19.058815498811033,0.0,0.0,4166.158607609295
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",54.2553750201241,3574.539337475994,0.0,0.0,0.0,-93.33,12.887520570456605,0.0,0.0,3548.352233066575
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",5.213942209533267,2927.5222401510705,0.0,0.0,0.0,-122.22999999999999,21.75029810849136,0.0,0.0,2832.256480469095
BABA,"BABU, BABX",267.56998575,2362.24169,0.0,0.0,0.0,-14.030000000000001,4.846839411959552,0.0,0.0,2620.6285151619595
QBTS,QBTX,0.0,2479.977551,0.0,0.0,0.0,-26.52,6.22655080102161,0.0,0.0,2459.6841018010214
MSFT,"MSFL, MSFT, MSFU, MSFX",34.63919486,2321.9056502142157,23.90159908855297,0.0,0.0,-86.00999999999999,16.02686198084512,0.0,0.0,2310.4633061436134
ASTS,"ASTS, ASTX",46.8053697344577,1878.8725457875285,0.0,0.0,0.0,-38.84,6.646178689136496,0.0,0.0,1893.4840942111227
AMD,"AMD, AMDG, AMDL, AMUU",29.12212767666263,1764.0264989672687,0.0,0.0,0.0,-70.72,18.391996403310724,0.0,0.0,1740.8206230472422
BLSH,BLSH,1741.02942416,0.0,0.0,0.0,0.0,-40.47,0.0,0.0,0.0,1700.55942416
IREN,"IREG, IREN",0.0,1591.3963040880749,0.0,0.0,0.0,-49.38,5.232831395466357,0.0,0.0,1547.249135483541
GLXY,"GLXU, GLXY",5.840784750000012,1551.9946260275087,0.0,0.0,0.0,-22.22,3.7909044800406693,0.0,0.0,1539.4063152575495
SNOW,"SNOU, SNOW",0.0,1554.339807920481,0.0,0.0,0.0,-22.68,5.684104640054847,0.0,0.0,1537.3439125605357
CRWV,"CRWG, CRWV, CWVX",172.58553546601587,1325.3510473115957,0.0,0.0,0.0,-42.43,5.8833047489865,0.0,0.0,1461.3898875265984
UNH,"UNH, UNHG",-22.012535874193546,1398.2856032580646,8.269677419354839,0.0,0.0,-31.07,5.216107885227091,0.0,0.0,1358.6888526884532
SMCI,SMCL,0.0,1338.915698,0.0,0.0,0.0,-18.26,0.9853213265645546,0.0,0.0,1321.6410193265647
GOOGL,"GGLL, GOOGL, GOOX",5.240027629859803,1307.7117961284134,2.808581403186785,0.0,0.0,-52.9,10.02146543642808,0.0,0.0,1272.881870597888
META,"FBL, METU",-97.67110425,1270.832409,0.0,0.0,0.0,-24.740000000000002,4.343172615743961,0.0,0.0,1152.764477365744
TSM,"TSM, TSMG, TSMU",93.22280399930568,1055.802106030319,0.0,0.0,0.0,-44.080000000000005,8.87447382451834,0.0,0.0,1113.8193838541429
SOXX,SOXL,1005.28127224,0.0,0.0,0.0,0.0,-1.31,0.0,0.0,0.0,1003.9712722400001
SLV,SLV,950.86998489,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.2899848899999
CRCL,CRCG,0.0,949.534449,0.0,0.0,0.0,-39.15,5.483843874088037,0.0,0.0,915.8682928740881
APP,"APP, APPX",-99.38583819565567,995.3105928533014,0.0,0.0,0.0,-19.490000000000002,1.697341847220693,0.0,0.0,878.1320965048665
AVGO,"AVGG, AVGO, AVL",0.0,906.5719950466977,0.0,0.0,0.0,-63.91,11.454180618151167,0.0,0.0,854.1161756648489
BE,BEX,0.0,807.621323,0.0,0.0,0.0,-13.72,1.8352563208880341,0.0,0.0,795.7365793208879
AMZN,"AMZN, AMZU, AMZZ",-210.349310388373,784.7488344592434,0.0,0.0,0.0,-52.37,11.928977201642674,0.0,0.0,533.9585012725131
RBLX,"RBLU, RBLX",-1.3149600601986858e-07,477.27606869851525,0.0,0.0,0.0,-14.1,4.197237831345017,0.0,0.0,467.3733063983643
RDDT,RDTL,0.0,442.413908,0.0,0.0,0.0,-11.33,1.8120235729535548,0.0,0.0,432.89593157295354
XRPZ,"GXRP, UXRP, XXRP",-1439.7644517400004,1914.538255,0.0,0.0,-11.16,-43.66,11.455154097895765,0.0,0.0,431.4089573578958
ENPH,"ENPH, ENPX",436.15916215,0.0,0.0,0.0,0.0,-14.26,0.0,0.0,0.0,421.89916215
UPST,"UPST, UPSX",-29.98802625000002,446.98606485288997,0.0,0.0,0.0,-20.44,2.29672930847215,0.0,0.0,398.85476791136205
EWJ,EWJ,388.67593575,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.27593575000003
UBER,"UBER, UBRL",-99.65239785,487.94862657347255,0.0,0.0,0.0,-5.47,5.285559126707273,0.0,0.0,388.1117878501798
LLY,"ELIL, LLY",220.8088657063504,181.8347994764598,4.012186133131702,0.0,0.0,-27.35,1.1325492407734854,0.0,0.0,380.43840055671535
ASML,"ASMG, ASML, ASMU",-319.55260627,716.1685676663395,0.0,0.0,0.0,-26.03,5.440037285581185,0.0,0.0,376.0259986819206
RCAT,"RCAT, RCAX",0.0,371.96976400000017,0.0,0.0,0.0,-20.23,6.7088155724045,0.0,0.0,358.4485795724047
OPEN,"OPEG, OPEN",-292.5251177381577,635.3734797387528,0.0,0.0,0.0,-31.25,2.3346804889629946,0.0,0.0,313.93304248955815
INTC,"INTC, INTW",-62.22877602,350.973211,0.0,0.0,0.0,-24.400000000000002,5.530265781311715,0.0,0.0,269.87470076131183
CRML,"CRML, CRMU",0.0,291.27835200000027,0.0,0.0,0.0,-47.56,9.348543930588507,0.0,0.0,253.06689593058854
CORZ,"CORZ, COZX",-11.88782572,236.13445899999988,0.0,0.0,0.0,-17.57,5.083859935446208,0.0,0.0,211.76049321544633
MDB,"MDB, MDBX",0.0,239.2676889999998,0.0,0.0,0.0,-32.4,3.581809748630354,0.0,0.0,210.44949874863005
HUT,"HUT, HUTG",0.0,219.834224,0.0,0.0,0.0,-18.37,4.382460514690072,0.0,0.0,205.84668451469003
WULF,"WULF, WULX",0.0,232.372829,0.0,0.0,0.0,-33.68,6.381377669057766,0.0,0.0,205.07420666905776
PLTR,"PLTA, PLTR, PLTU, PTIR",-171.68135094413634,455.36867542051783,0.0,0.0,0.0,-100.99000000000001,20.79419570381313,0.0,0.0,203.49152018019467
