underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2032.2800000000002,2032.2800000000002,1.0,0.0,0.0
AAL,AALG,core_levered_etf,-1719.1712738142,1719.1712738142,1.0,0.0,0.0
AAPL,AAPL,spot,15592.380000000001,15592.380000000001,1.0,0.0,0.0
AAPL,AAPU,core_levered_etf,-7335.2607677999995,7335.2607677999995,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-7811.77668894,7811.77668894,1.0,0.0,0.0
ACHR,ACHR,spot,2032.05,2032.05,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-1673.02156736,1673.02156736,1.0,0.0,0.0
ADBE,ADBE,spot,1981.12,1981.12,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1730.2430015999998,1730.2430015999998,1.0,0.0,0.0
ALAB,ALAB,spot,9166.380000000001,9166.380000000001,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-9035.778240720001,9035.778240720001,1.0,0.0,0.0
AMD,AMD,spot,25537.68,25537.68,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-8435.600369287899,8435.600369287899,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-8489.4259296,8489.4259296,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-8505.4789338729,8505.4789338729,1.0,0.0,0.0
AMZN,AMZN,spot,17441.62,17441.62,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-8368.85580384,8368.85580384,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-8421.6387006,8421.6387006,1.0,0.0,0.0
APH,APH,spot,2090.72,2090.72,1.0,0.0,0.0
APH,APHU,core_levered_etf,-2224.85627742,2224.85627742,1.0,0.0,0.0
APP,APP,spot,3212.65,3212.65,1.0,0.0,0.0
APP,APPX,core_levered_etf,-3258.3352802,3258.3352802,1.0,0.0,0.0
ARKK,ARKK,spot,2269.44,2269.44,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-2157.9609441599996,2157.9609441599996,1.0,0.0,0.0
ASHR,ASHR,spot,7847.039999999999,7847.039999999999,1.0,0.0,0.0
ASHR,CHAU,core_levered_etf,-7367.03531298,7367.03531298,1.0,0.0,0.0
ASML,ASML,spot,8217.72,8217.72,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-7954.3540245664,7954.3540245664,1.0,0.0,0.0
ASTS,ASTS,spot,9460.94,9460.94,1.0,0.0,0.0
ASTS,ASTX,core_levered_etf,-9295.103627519999,9295.103627519999,1.0,0.0,0.0
AVGO,AVGO,spot,17093.03,17093.03,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-8558.59926537,8558.59926537,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-8584.9833856,8584.9833856,1.0,0.0,0.0
BA,BA,spot,14682.34,14682.34,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-6294.6991304112,6294.6991304112,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-7940.315301711,7940.315301711,1.0,0.0,0.0
BABA,BABA,spot,7311.4800000000005,7311.4800000000005,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-6789.497762699999,6789.497762699999,1.0,0.0,0.0
BE,BE,spot,3533.2500000000005,3533.2500000000005,1.0,0.0,0.0
BE,BEX,core_levered_etf,-2864.23604184,2864.23604184,1.0,0.0,0.0
BIDU,BIDU,spot,2176.07,2176.07,1.0,0.0,0.0
BIDU,BIDG,core_levered_etf,-2045.351587656,2045.351587656,1.0,0.0,0.0
BMNR,BMNR,spot,9252.449999999999,9252.449999999999,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-9231.77291328,9231.77291328,1.0,0.0,0.0
BULL,BULL,spot,2426.6699999999996,2426.6699999999996,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-2054.22758178,2054.22758178,1.0,0.0,0.0
CEG,CEG,spot,10141.6,10141.6,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-9314.710851920001,9314.710851920001,1.0,0.0,0.0
CIFR,CIFR,spot,5911.33,5911.33,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-5985.4265109898,5985.4265109898,1.0,0.0,0.0
CLS,CLS,spot,1721.88,1721.88,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-1750.63785015,1750.63785015,1.0,0.0,0.0
CLSK,CLSK,spot,5838.3,5838.3,1.0,0.0,0.0
CLSK,CLSX,core_levered_etf,-5830.16039235,5830.16039235,1.0,0.0,0.0
CMG,CMG,spot,6805.44,6805.44,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-6813.499784918399,6813.499784918399,1.0,0.0,0.0
COIN,COIN,spot,5015.5,5015.5,1.0,0.0,0.0
COIN,CONX,core_levered_etf,-4896.1813828174,4896.1813828174,1.0,0.0,0.0
COPX,COPX,spot,6325.3,6325.3,1.0,0.0,0.0
COPX,COPZ,core_levered_etf,-6585.4677067614,6585.4677067614,1.0,0.0,0.0
CORZ,CORZ,spot,8339.74,8339.74,1.0,0.0,0.0
CORZ,COZX,core_levered_etf,-8055.1431992160005,8055.1431992160005,1.0,0.0,0.0
COST,COST,spot,7725.84,7725.84,1.0,0.0,0.0
COST,COTG,core_levered_etf,-7936.5237310368,7936.5237310368,1.0,0.0,0.0
CRCL,CRCL,spot,13170.56,13170.56,1.0,0.0,0.0
CRCL,CRCG,core_levered_etf,-13419.7980436,13419.7980436,1.0,0.0,0.0
CRDO,CRDO,spot,5990.7,5990.7,1.0,0.0,0.0
CRDO,CRDU,core_levered_etf,-5694.92213136,5694.92213136,1.0,0.0,0.0
CRM,CRM,spot,9954.18,9954.18,1.0,0.0,0.0
CRM,CRMG,core_levered_etf,-9966.422765613599,9966.422765613599,1.0,0.0,0.0
CRML,CRML,spot,16007.88,16007.88,1.0,0.0,0.0
CRML,CRMU,core_levered_etf,-15725.548821471999,15725.548821471999,1.0,0.0,0.0
CRWD,CRWD,spot,2066.55,2066.55,1.0,0.0,0.0
CRWD,CRWL,core_levered_etf,-2059.5080755199997,2059.5080755199997,1.0,0.0,0.0
CRWV,CRWV,spot,8605.8,8605.8,1.0,0.0,0.0
CRWV,CWVX,core_levered_etf,-8502.02794421,8502.02794421,1.0,0.0,0.0
CSCO,CSCO,spot,8512.56,8512.56,1.0,0.0,0.0
CSCO,CSCL,core_levered_etf,-8566.520147992498,8566.520147992498,1.0,0.0,0.0
DDOG,DDOG,spot,2326.14,2326.14,1.0,0.0,0.0
DDOG,DOGD,core_levered_etf,-2311.1014608,2311.1014608,1.0,0.0,0.0
DELL,DELL,spot,2633.44,2633.44,1.0,0.0,0.0
DELL,DLLL,core_levered_etf,-2924.0089785600003,2924.0089785600003,1.0,0.0,0.0
DKNG,DKNG,spot,47.92,47.92,1.0,0.0,0.0
DNN,DNN,spot,2150.61,2150.61,1.0,0.0,0.0
DNN,DNNG,core_levered_etf,-1966.6470525519999,1966.6470525519999,1.0,0.0,0.0
ETHA,ETHA,spot,23899.04,23899.04,1.0,0.0,0.0
ETHA,ETHT,core_levered_etf,-2457.9000176500003,2457.9000176500003,1.0,0.0,0.0
ETHA,ETHU,core_levered_etf,-9891.35708004,9891.35708004,1.0,0.0,0.0
ETHA,ETU,core_levered_etf,-11454.816340800002,11454.816340800002,1.0,0.0,0.0
ETOR,ETOR,spot,2785.35,2785.35,1.0,0.0,0.0
ETOR,ETRL,core_levered_etf,-2529.585971136,2529.585971136,1.0,0.0,0.0
EWW,EWW,spot,2417.3999999999996,2417.3999999999996,1.0,0.0,0.0
EWW,MEXX,core_levered_etf,-1965.9862252799999,1965.9862252799999,1.0,0.0,0.0
EWY,EWY,spot,2542.39,2542.39,1.0,0.0,0.0
EWY,KORU,core_levered_etf,-2212.7898615599997,2212.7898615599997,1.0,0.0,0.0
F,F,spot,5762.4,5762.4,1.0,0.0,0.0
F,FRDU,core_levered_etf,-5520.3324250431,5520.3324250431,1.0,0.0,0.0
FCX,FCX,spot,2252.54,2252.54,1.0,0.0,0.0
FCX,FCXG,core_levered_etf,-2084.0774711575,2084.0774711575,1.0,0.0,0.0
FIG,FIG,spot,6913.599999999999,6913.599999999999,1.0,0.0,0.0
FIG,FIGG,core_levered_etf,-6629.0425850124,6629.0425850124,1.0,0.0,0.0
FXI,FXI,spot,8880.380000000001,8880.380000000001,1.0,0.0,0.0
FXI,YINN,core_levered_etf,-8318.643926559998,8318.643926559998,1.0,0.0,0.0
GDX,GDX,spot,13757.699999999999,13757.699999999999,1.0,0.0,0.0
