run_date,underlying,qty_b1,qty_b2,qty_b4,cost_b1_base,cost_b2_base,cost_b4_base
2026-03-24,3905,3000.0,0.0,0.0,43142.1429,0.0,0.0
2026-03-24,AAL,188.0,0.0,0.0,2354.7000000000003,0.0,0.0
2026-03-24,AAPL,21.318884198649314,39.68111580135068,0.0,5417.689659682338,9949.286304906449,0.0
2026-03-24,ABNB,0.0,-4.0,0.0,0.0,-530.54,0.0
2026-03-24,ACHR,345.0,0.0,0.0,2366.7000000000003,0.0,0.0
2026-03-24,ADBE,8.0,0.0,0.0,2198.0,0.0,0.0
2026-03-24,AFRM,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-24,AI,0.0,-40.0,0.0,0.0,-431.2,0.0
2026-03-24,ALAB,70.0,0.0,0.0,10185.773898507463,0.0,0.0
2026-03-24,ALB,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-24,AMD,93.24675296797803,29.75324703202198,0.0,20384.49175321071,7718.364195694403,0.0
2026-03-24,AMZN,16.673585948876635,64.32641405112335,0.0,3971.1979330320687,15315.492618207598,0.0
2026-03-24,APH,16.0,0.0,0.0,2191.04,0.0,0.0
2026-03-24,APLD,11000.0,0.0,9000.0,304876.82660000003,0.0,231069.11500000005
2026-03-24,APP,6.0,0.0,0.0,3140.3494444444445,0.0,0.0
2026-03-24,AREB,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-24,ARKK,32.0,0.0,0.0,2290.816,0.0,0.0
2026-03-24,ARM,0.0,-4.0,0.0,0.0,-547.52,0.0
2026-03-24,ASHR,244.0,0.0,0.0,8327.720000000001,0.0,0.0
2026-03-24,ASML,4.0,0.0,0.0,5907.56,0.0,0.0
2026-03-24,ASO,2.0,0.0,0.0,116.26,0.0,0.0
2026-03-24,ASTS,98.0,0.0,0.0,10350.76,0.0,0.0
2026-03-24,AVGO,53.0,0.0,0.0,17263.510178571432,0.0,0.0
2026-03-24,AXON,1.0,0.0,0.0,572.42,0.0,0.0
2026-03-24,AXUP,-101.0,0.0,0.0,-1150.39,0.0,0.0
2026-03-24,BA,74.0,0.0,0.0,18152.671749999998,0.0,0.0
2026-03-24,BABA,14.061237835787455,40.93876216421254,0.0,2370.162618654503,6675.436631345497,0.0
2026-03-24,BAMI,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-24,BE,25.0,0.0,0.0,4091.25,0.0,0.0
