symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,7.419232,0.0,0.0,-103.09,-11.93,0.21322422929135398,0.0,0.0,52.49697117929136
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,3.289,0.0,0.0,-1.9100000000000001,0.0,0.05848618630075111,0.0,0.0,1.437486186300751
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,3.821958,0.0,0.0,-147.3,-6.640000000000001,0.05904548043204245,0.0,0.0,-45.63513425956797
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,-215.267672,0.0,0.0,0.0,-39.75,5.956402599091112,0.0,0.0,-249.06126940090888
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,-296.304355,0.0,0.0,0.0,-7.45,4.746116732030533,0.0,0.0,-299.00823826796943
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,-317.789636,0.0,0.0,0.0,-18.84,4.644684746362768,0.0,0.0,-331.9849512536372
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,-358.096063,0.0,0.0,0.0,-28.79,4.820556117600022,0.0,0.0,-382.06550688240003
SDS,PROSHARES ULTRASHORT S&P500,0.0,-386.13076,0.0,0.0,0.0,-14.049999999999999,6.458915059529442,0.0,0.0,-393.7218449404706
EWV,PROSHARES ULTSHRT MSCI JAPAN,-396.59563052,-11.260954,0.0,0.0,0.0,-2.45,0.30759845568329913,0.0,0.0,-409.9989860643167
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,-402.906683,0.0,0.0,0.0,-23.49,4.749485813345216,0.0,0.0,-421.6471971866548
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-443.739044,0.0,0.0,0.0,-7.59,6.561745280525435,0.0,0.0,-444.7672987194745
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-2801.517632,0.0,0.0,0.0,-88.47,8.640854630966297,0.0,0.0,-2881.3467773690336
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-3352.269378,0.0,0.0,0.0,-41.76,10.045641690446907,0.0,0.0,-3387.3896946095533
