symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,4488.923415,0.0,0.0,0.0,-95.98,14.645278274195306,0.0,0.0,4407.588693274196
SOXS,DIREX DAI SEMI BE 3X ETF-USD,0.0,2027.915792,0.0,0.0,-25.53,-53.050000000000004,2.438598194020239,0.0,0.0,1951.7743901940203
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1204.911689,0.0,0.0,0.0,-101.67999999999999,6.051991637598218,0.0,0.0,1109.283680637598
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,963.719901,0.0,0.0,-29.37,-19.42,5.3826112426404364,0.0,0.0,920.3125122426405
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,692.483076,0.0,0.0,-15.54,-59.83,5.465277519008889,0.0,0.0,622.5783535190088
SDS,PROSHARES ULTRASHORT S&P500,0.0,462.363518,0.0,0.0,-26.99,-40.21,9.151768152301738,0.0,0.0,404.3152861523017
FAZ,DIREX DLY FIN BEA 3X ETF-USD,0.0,66.59169,0.0,0.0,-26.13,-54.82,6.393630814670782,0.0,0.0,-7.964679185329214
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-305.795475,0.0,0.0,0.0,-40.87,9.321600454119793,0.0,0.0,-337.3438745458802
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,-4.586986,0.0,0.0,-1.46,-5.94,1.8245818004153294,0.0,0.0,-389.8416334195847
DUST,DIR DLY GOL MN IDX BR 2X ETF,-3.4059583,-1349.809378,0.0,0.0,-90.65,-124.32000000000001,10.520831049953648,0.0,0.0,-1557.6645052500464
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1324.977632,0.0,0.0,0.0,-334.42,9.51645667698829,0.0,0.0,-1649.8811753230118
