underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
ASTS,"ASTS, ASTX",45.075493195442725,3693.9887394450175,0.0,0.0,0.0,-74.62,11.40889545299867,0.0,0.0,3675.853128093459
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",54.304824896884334,3444.8992586971935,0.0,0.0,-55.230000000000004,-138.84,26.419830552315712,0.0,0.0,3331.5539141463937
GDX,"GDXU, NUGT",-497.19994005,2965.473731,0.0,0.0,-10.84,-32.31,16.476372369694325,0.0,0.0,2441.600163319694
BABA,"BABU, BABX",267.56998575,1829.006863,0.0,0.0,0.0,-20.06,7.618929577122434,0.0,0.0,2084.1357783271224
CRML,"CRML, CRMU",0.0,1889.2669660000001,0.0,0.0,0.0,-161.19,27.87850870592975,0.0,0.0,1755.9554747059296
PLTR,"PLTA, PLTR, PLTU, PTIR",-171.68135087366036,1733.9405770790268,0.0,0.0,-72.61000000000001,-170.54,29.14743794681381,0.0,0.0,1348.2566641521803
RGTI,RGTX,0.0,999.83717,0.0,0.0,0.0,-4.42,7.550768820998698,0.0,0.0,1002.9679388209987
IBIT,"BITU, BITX, BTCL, IBIT",44.913256186164766,1061.3852797687591,-0.19,0.0,-33.06,-143.55,31.363858656666928,0.0,0.0,960.8623946115907
CRCL,"CCUP, CRCA, CRCG",0.0,946.367851,0.0,0.0,0.0,-80.31,28.025082811020347,0.0,0.0,894.0829338110204
RKLB,RKLX,0.0,789.244192,0.0,0.0,0.0,-1.62,5.685252594343042,0.0,0.0,793.3094445943431
XRPZ,"GXRP, UXRP, XRPT, XXRP",-1439.7644517400004,2184.09141,0.0,0.0,-11.16,-71.64,25.14233849777934,0.0,0.0,686.6692967577787
RCAT,"RCAT, RCAX",0.0,712.6505419999999,0.0,0.0,0.0,-72.04,14.41822131528618,0.0,0.0,655.0287633152861
MDB,"MDB, MDBX",0.0,653.771111,0.0,0.0,0.0,-51.7,4.981279191681234,0.0,0.0,607.0523901916813
XOM,"XOM, XOMX",498.8399722,0.0,38.11,0.0,-15.55,-46.91,0.0,0.0,0.0,474.48997219999995
UUUU,"UUUG, UUUU",0.0,475.4711170000013,0.0,0.0,0.0,-26.23,8.410695552574255,0.0,0.0,457.65181255257556
GSOL,"GSOL, SOLX",0.0,488.337903,0.0,0.0,0.0,-55.34,11.925664104858239,0.0,0.0,444.9235671048583
APP,"APP, APPX",-45.751572099871275,501.71204044444426,0.0,0.0,0.0,-24.77,8.32964311026444,0.0,0.0,439.52011145483743
SMCI,SMCL,0.0,469.273137,0.0,0.0,0.0,-41.99,4.205385748853213,0.0,0.0,431.4885227488532
SNPS,"SNPS, SNPX",0.0,433.732159,0.0,0.0,0.0,-12.78,2.144120944026047,0.0,0.0,423.09627994402604
LLY,"ELIL, LLY",220.76289695787918,218.37267148389432,4.185872205103752,0.0,-2.23,-35.1,1.579468886332479,0.0,0.0,407.5709095332097
QBTS,QBTX,0.0,452.700564,0.0,0.0,0.0,-67.6,13.323586152735238,0.0,0.0,398.4241501527352
ACHR,"ACHR, ARCX",0.0,386.84131400000047,0.0,0.0,0.0,-19.03,5.771013634847474,0.0,0.0,373.5823276348479
DDOG,"DDOG, DOGD",0.0,350.989473,0.0,0.0,0.0,-10.540000000000001,1.9736241223014932,0.0,0.0,342.42309712230144
URA,"URA, URAA",0.0,382.595572,0.0,0.0,-42.69,-18.1,8.830577202066294,0.0,0.0,330.6361492020663
VRT,"VRT, VRTL",-268.49162812706095,583.3319490000003,2.06,0.0,0.0,-45.61,12.180118270198157,0.0,0.0,283.4704391431387
CNC,"CNC, CNCG",288.2465684141863,-7.434256000000005,0.0,0.0,0.0,-12.01,7.907672969637692,0.0,0.0,276.709985383824
MRNA,"MRNA, MRNX",-18.130952127790742,336.68410400000005,0.0,0.0,0.0,-58.21,7.039525177504592,0.0,0.0,267.38267704971383
WULF,"WULF, WULX",0.0,337.07891299999983,0.0,0.0,0.0,-99.83,14.069443295789513,0.0,0.0,251.31835629578927
UEC,"UEC, UECG",-18.904435080000003,283.242522,0.0,0.0,0.0,-39.94,7.7827432272159145,0.0,0.0,232.18083014721583
SOEZ,"SOEZ, SOLT",13.511677599999999,253.38643700000011,19.7,0.0,-21.98,-47.28,8.205567750579592,0.0,0.0,225.54368235057973
RKT,"RKT, RKTL",-3e-07,238.68396999999982,0.0,0.0,0.0,-29.69,7.5044802629402945,0.0,0.0,216.49844996293996
SOFI,"SOFA, SOFI, SOFX",0.0,253.63125499999958,0.0,0.0,-13.16,-37.89,13.850436520890547,0.0,0.0,216.4316915208901
CORZ,"CORZ, COZX",0.0,225.1290570000001,0.0,0.0,0.0,-36.13,12.71272148211544,0.0,0.0,201.7117784821155
UBER,"UBER, UBRL",-60.21031285,260.0303913199319,0.0,0.0,0.0,-8.13,8.202814739538383,0.0,0.0,199.8928932094703
PLUG,"PLUG, PLUL",0.0,282.58697400000074,0.0,0.0,0.0,-102.97,17.593886003311866,0.0,0.0,197.21086000331252
LEU,"LEU, LEUX",0.0,297.016064,0.0,0.0,0.0,-118.73,10.448189531031808,0.0,0.0,188.7342535310318
ENPH,"ENPH, ENPX",80.06507525084123,107.095848,0.0,0.0,0.0,-17.61,0.7061188526456454,0.0,0.0,170.25704210348692
CRM,"CRM, CRMG",0.0,196.33788100000015,22.44,0.0,0.0,-61.67,8.495222484680905,0.0,0.0,165.60310348468101
KLAC,"KLAC, KLAG",0.0,178.0453090000001,11.4,0.0,0.0,-48.64,13.618708936352888,0.0,0.0,154.42401793635327
ETHA,"ETHA, ETHT, ETHU, ETU",1811.0602289263782,-1582.8106840409241,-0.81,0.0,-14.36,-98.14,32.69806273865221,0.0,0.0,147.6376076241063
RDW,"RDW, RDWU",0.0,206.077215,0.0,0.0,0.0,-70.62,4.69625711064237,0.0,0.0,140.15347211064235
CIFR,"CIFG, CIFR",0.0,212.07536000000005,0.0,0.0,0.0,-86.17999999999999,8.824311728662162,0.0,0.0,134.7196717286622
AXON,AXON,313.047712,-175.386464,0.0,0.0,0.0,-6.18,0.0,0.0,0.0,131.481248
CEG,"CEG, CEGX",5.9e-07,208.059642,14.93,0.0,0.0,-106.3,11.410452328208184,0.0,0.0,128.10009491820819
BLSH,"BLSG, BLSH",147.37381415999994,18.476177999999997,0.0,0.0,0.0,-48.12,8.294214706106533,0.0,0.0,126.02420686610648
NU,"NU, NUG",-12.65884088,177.17991100000017,0.0,0.0,0.0,-62.089999999999996,7.427433926352517,0.0,0.0,109.85850404635266
CSCO,"CSCL, CSCO",145.4490654828145,0.0,49.05,0.0,-25.45,-70.69,0.0,0.0,0.0,98.35906548281446
DUOL,"DUOG, DUOL",0.0,81.25668700000006,0.0,0.0,0.0,-1.53,7.466165943759877,0.0,0.0,87.19285294375993
U,"U, UNX",-0.52029459,72.79789200000005,0.0,0.0,0.0,-8.040000000000001,11.609941204139128,0.0,0.0,75.84753861413924
FXI,"FXI, YINN",0.0,81.59864400000001,0.0,0.0,-5.57,-8.19,6.3363871712966695,0.0,0.0,74.1750311712967
INTC,"INTC, INTW",-33.50780248,136.11043900000004,0.0,0.0,0.0,-55.07,25.107099956451858,0.0,0.0,72.63973647645253
KEEL,"BTFL, KEEL",0.0,58.113519,0.0,0.0,0.0,-2.25,16.152580298682015,0.0,0.0,72.0160992986821
SPOT,"SPOG, SPOT",82.02639456,1.5174860000000194,0.0,0.0,0.0,-15.49,2.2833853301451574,0.0,0.0,70.33726589014518
ISRG,"ISRG, ISUL",87.26487374930798,0.0,0.0,0.0,0.0,-22.73,0.0,0.0,0.0,64.53487374930796
LRCX,"LRCU, LRCX",0.0,71.522536,0.0,0.0,0.0,-11.35,2.7095324530413283,0.0,0.0,62.88206845304131
SATS,"SATG, SATS",0.0,100.23385199999998,0.0,0.0,0.0,-42.35,3.6733711117102583,0.0,0.0,61.55722311171024
OKTA,"OKTA, OKTG",0.0,63.944196000000005,0.0,0.0,0.0,-22.75,2.5371370030124916,0.0,0.0,43.731333003012494
NEM,"NEM, NEMG",23.16558201,26.526676000000002,0.0,0.0,0.0,-8.17,2.065403814530501,0.0,0.0,43.5876618245305
NOW,"NOW, NOWL",0.0,56.46498999999994,0.0,0.0,0.0,-15.360000000000001,1.3841000338218263,0.0,0.0,42.48909003382175
QCOM,"QCMU, QCOM",-11.54169324,53.56370000000001,52.51,0.0,-31.66,-31.27,9.438461026248373,0.0,0.0,41.04046778624837
BA,"BA, BOEG, BOEU",16.50198074,126.70613800000001,0.0,0.0,-16.68,-105.53,19.042976083989277,0.0,0.0,40.0410948239894
KWEB,"CWEB, KWEB",0.0,71.57852600000001,0.0,0.0,-29.95,-9.62,7.39033472928684,0.0,0.0,39.39886072928675
FCX,"FCX, FCXG",0.0,32.68158399999999,0.0,0.0,0.0,-6.66,2.2719176151872915,0.0,0.0,28.29350161518728
WDC,"WDC, WDCX",0.0,44.18335200000001,1.0,0.0,0.0,-23.84,4.051141185413315,0.0,0.0,25.394493185413467
DNN,"DNN, DNNG",0.0,36.741721,0.0,0.0,0.0,-14.67,2.4763619109924138,0.0,0.0,24.548082910992413
BBAI,"BAIG, BBAI",0.0,61.39711199999999,0.0,0.0,0.0,-48.96,10.818384077800776,0.0,0.0,23.255496077800785
TTD,"TTD, TTDU",0.0,29.180994,0.0,0.0,0.0,-9.3,2.212851288641068,0.0,0.0,22.09384528864105
NET,"NET, NETG",0.0,25.312882999999996,0.0,0.0,0.0,-3.96,0.7029101708114082,0.0,0.0,22.055793170811402
UPS,"UPS, UPSG",31.70265318,0.0,0.0,0.0,0.0,-12.78,0.0,0.0,0.0,18.922653179999998
SOUN,"SOUN, SOUX",0.0,16.674787,0.0,0.0,0.0,-1.23,2.7858573108734785,0.0,0.0,18.230644310873476
CELH,CELH,41.48727030000009,0.0,0.0,0.0,0.0,-24.38,0.0,0.0,0.0,17.107270300000092
CMG,"CMG, CMGG",445.402866642875,-391.724235,0.0,0.0,0.0,-44.04,6.769844013164328,0.0,0.0,16.4084756560394
QS,"QS, QSU",0.0,14.048755,0.0,0.0,0.0,-1.54,3.867278020426614,0.0,0.0,16.37603302042661
EWW,"EWW, MEXX",0.0,19.726526999999997,0.0,0.0,-0.71,-6.4,1.9063936940468555,0.0,0.0,14.522920694046856
ZETA,"ZETA, ZETX",0.0,32.156649999999985,0.0,0.0,0.0,-19.93,2.2471784883824926,0.0,0.0,14.47382848838248
FIG,"FIG, FIGG",0.0,16.679031000000123,0.0,0.0,0.0,-10.790000000000001,4.321050185150094,0.0,0.0,10.210081185150102
NOK,"LNOK, NOK",0.0,40.881079,0.0,0.0,0.0,-34.7,3.0747525936530797,0.0,0.0,9.255831593653113
NVO,"NVO, NVOX",0.0,3.406296999999995,0.0,0.0,0.0,-0.64,5.885747743275256,0.0,0.0,8.652044743275269
NIO,"NIO, NIOG",0.0,12.322269000000006,0.0,0.0,0.0,-6.67,2.5515665781250374,0.0,0.0,8.203835578125052
XPEV,"XPEG, XPEV",0.0,13.211833000000013,0.0,0.0,0.0,-7.44,1.7568577288015785,0.0,0.0,7.5286907288015925
ANET,"ANEL, ANET",0.0,4.489058,0.0,0.0,0.0,-0.37,2.924495149652175,0.0,0.0,7.043553149652174
HL,"HL, HLXX",17.057037070000007,0.0,0.0,0.0,0.0,-10.15,0.0,0.0,0.0,6.907037070000001
SHOP,"SHOP, SHPU",0.0,27.560462,0.0,0.0,-5.16,-18.51,2.2332425566290603,0.0,0.0,6.123704556629065
AVAV,"AVAV, AVXX",0.0,2.8334839999999986,0.0,0.0,0.0,-0.79,2.623125878913439,0.0,0.0,4.666609878913448
ADBE,"ADBE, ADBG",0.0,15.857789999999994,0.0,0.0,0.0,-13.1,1.8568205090220435,0.0,0.0,4.614610509022043
TER,"TER, TERG",-1.37573863370677,115.15137700000014,3.12,0.0,0.0,-129.29,16.559019659779732,0.0,0.0,4.164658026073084
CVNA,"CVNA, CVNX",0.0,0.9257039999999996,0.0,0.0,0.0,-0.63,3.4334034803320135,0.0,0.0,3.7291074803320132
