underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,2553.1,2553.1,1.0,0.0,0.0
AAL,AALG,core_levered_etf,-2501.5983086592,2501.5983086592,1.0,0.0,0.0
AAPL,AAPL,spot,16805.72,16805.72,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-16339.360645159999,16339.360645159999,1.0,0.0,0.0
ACHR,ACHR,spot,6201.6,6201.6,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-6029.369555827199,6029.369555827199,1.0,0.0,0.0
ADBE,ADBE,spot,1963.52,1963.52,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1944.1039484599999,1944.1039484599999,1.0,0.0,0.0
AFRM,AFRM,spot,4970.16,4970.16,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-4729.49880624,4729.49880624,1.0,0.0,0.0
ALAB,ALAB,spot,26392.16,26392.16,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-28917.051836399998,28917.051836399998,1.0,0.0,0.0
AMD,AMD,spot,60518.94,60518.94,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-23314.704031439996,23314.704031439996,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-23644.75302,23644.75302,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-23665.94824146,23665.94824146,1.0,0.0,0.0
AMZN,AMZN,spot,25871.02,25871.02,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-26505.13135536,26505.13135536,1.0,0.0,0.0
ANET,ANET,spot,3007.47,3007.47,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-3069.88240512,3069.88240512,1.0,0.0,0.0
APH,APH,spot,2694.78,2694.78,1.0,0.0,0.0
APH,APHU,core_levered_etf,-2830.0822203872003,2830.0822203872003,1.0,0.0,0.0
APP,APP,spot,8517.51,8517.51,1.0,0.0,0.0
APP,APPX,core_levered_etf,-8718.28538866,8718.28538866,1.0,0.0,0.0
ARKK,ARKK,spot,2754.0,2754.0,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-2755.8137902400003,2755.8137902400003,1.0,0.0,0.0
ARM,ARM,spot,3756.96,3756.96,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-4583.8452354,4583.8452354,1.0,0.0,0.0
ASML,ASML,spot,8746.2,8746.2,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-9290.75390826,9290.75390826,1.0,0.0,0.0
ASTS,ASTS,spot,13064.400000000001,13064.400000000001,1.0,0.0,0.0
ASTS,ASTX,core_levered_etf,-11965.12456988,11965.12456988,1.0,0.0,0.0
AVAV,AVAV,spot,2747.92,2747.92,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-2758.9716768599997,2758.9716768599997,1.0,0.0,0.0
AVGO,AVGO,spot,29170.44,29170.44,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-14210.0424704,14210.0424704,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-15534.9123405,15534.9123405,1.0,0.0,0.0
B,B,spot,1109.43,1109.43,1.0,0.0,0.0
B,BU,core_levered_etf,-1081.4209089424,1081.4209089424,1.0,0.0,0.0
