symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
HMYY,-136210.19867052042,-7728.0707999999995,128482.12787052042,128482.12787052042,136210.19867052042,7728.0707999999995,-128482.12787052042,True
QBY,-82462.64685211526,-3735.9567,78726.69015211526,78726.69015211526,82462.64685211526,3735.9567,-78726.69015211526,True
MTYY,-88331.7466912635,-47604.6,40727.1466912635,40727.1466912635,88331.7466912635,47604.6,-40727.1466912635,True
NVTX,-8211.970089179445,-31816.54,-23604.569910820555,23604.569910820555,8211.970089179445,31816.54,23604.569910820555,False
IOYY,-21304.42190845145,-35456.575,-14152.153091548545,14152.153091548545,21304.42190845145,35456.575,14152.153091548545,False
NFLU,-1022.5121122044536,-14461.25,-13438.737887795547,13438.737887795547,1022.5121122044536,14461.25,13438.737887795547,False
AMZZ,-646.1149160389016,-13310.640000000001,-12664.5250839611,12664.5250839611,646.1149160389016,13310.640000000001,12664.5250839611,False
INTW,-2941.612786931789,-13223.81,-10282.197213068212,10282.197213068212,2941.612786931789,13223.81,10282.197213068212,False
MSFX,-894.9973056515306,-10998.18,-10103.18269434847,10103.18269434847,894.9973056515306,10998.18,10103.18269434847,False
ONDL,-10031.856022086176,0.0,10031.856022086176,10031.856022086176,10031.856022086176,0.0,-10031.856022086176,True
GEMG,-9405.596838684303,0.0,9405.596838684303,9405.596838684303,9405.596838684303,0.0,-9405.596838684303,True
AMDG,-2983.30037978174,-11810.539999999999,-8827.239620218259,8827.239620218259,2983.30037978174,11810.539999999999,8827.239620218259,False
AMDL,-3134.8586051249554,-11833.499999999998,-8698.641394875043,8698.641394875043,3134.8586051249554,11833.499999999998,8698.641394875043,False
LABX,-5886.915011604496,-14479.92,-8593.004988395503,8593.004988395503,5886.915011604496,14479.92,8593.004988395503,False
TERG,-416.3897568544225,-8721.5695,-8305.179743145578,8305.179743145578,416.3897568544225,8721.5695,8305.179743145578,False
AMUU,-3739.158654621055,-11612.84,-7873.6813453789455,7873.6813453789455,3739.158654621055,11612.84,7873.6813453789455,False
QUBX,-3436.9042105975327,-11268.0,-7831.095789402467,7831.095789402467,3436.9042105975327,11268.0,7831.095789402467,False
AAPB,-464.95644587802514,-8209.88,-7744.923554121974,7744.923554121974,464.95644587802514,8209.88,7744.923554121974,False
AMZO,0.0,-7713.6056,-7713.6056,7713.6056,0.0,7713.6056,7713.6056,False
PANG,-953.1043393614042,-8043.660800000001,-7090.556460638596,7090.556460638596,953.1043393614042,8043.660800000001,7090.556460638596,False
RDWU,-9034.311032110068,-2473.5,6560.8110321100685,6560.8110321100685,9034.311032110068,2473.5,-6560.8110321100685,True
CRDU,-3906.4476381993786,-10320.0,-6413.552361800621,6413.552361800621,3906.4476381993786,10320.0,6413.552361800621,False
USGG,0.0,-6403.174800000001,-6403.174800000001,6403.174800000001,0.0,6403.174800000001,6403.174800000001,False
GEVX,-1425.4872224988724,-7477.45,-6051.962777501128,6051.962777501128,1425.4872224988724,7477.45,6051.962777501128,False
FBYY,-27692.21750190912,-21761.9256,5930.2919019091205,5930.2919019091205,27692.21750190912,21761.9256,-5930.2919019091205,True
PLUL,-3449.4196312920662,-9266.6259,-5817.206268707932,5817.206268707932,3449.4196312920662,9266.6259,5817.206268707932,False
NUGT,-1636.7943063190953,-7424.82,-5788.025693680905,5788.025693680905,1636.7943063190953,7424.82,5788.025693680905,False
VOYX,-5682.35327461225,0.0,5682.35327461225,5682.35327461225,5682.35327461225,0.0,-5682.35327461225,True
XRPK,-5613.788024722632,0.0,5613.788024722632,5613.788024722632,5613.788024722632,0.0,-5613.788024722632,True
CEGX,-416.94961588254125,-6009.84,-5592.890384117459,5592.890384117459,416.94961588254125,6009.84,5592.890384117459,False
AVGG,-2183.041414537756,-7772.099999999999,-5589.058585462244,5589.058585462244,2183.041414537756,7772.099999999999,5589.058585462244,False
DUST,0.0,-5541.28,-5541.28,5541.28,0.0,5541.28,5541.28,False
KLAG,-1687.415121169331,-7172.92,-5485.5048788306685,5485.5048788306685,1687.415121169331,7172.92,5485.5048788306685,False
ENPX,-5807.634666652493,-371.90999999999997,5435.724666652493,5435.724666652493,5807.634666652493,371.90999999999997,-5435.724666652493,True
BOEG,-416.6216770119255,-5813.035699999999,-5396.414022988074,5396.414022988074,416.6216770119255,5813.035699999999,5396.414022988074,False
UNHG,-1112.8273472833455,-6458.009999999999,-5345.182652716654,5345.182652716654,1112.8273472833455,6458.009999999999,5345.182652716654,False
AVL,-1974.2237401274404,-7153.09,-5178.86625987256,5178.86625987256,1974.2237401274404,7153.09,5178.86625987256,False
ZSL,0.0,-5012.280000000001,-5012.280000000001,5012.280000000001,0.0,5012.280000000001,5012.280000000001,False
TSMG,-977.212730717331,-5958.2,-4980.987269282668,4980.987269282668,977.212730717331,5958.2,4980.987269282668,False
TSLQ,0.0,-4909.650000000001,-4909.650000000001,4909.650000000001,0.0,4909.650000000001,4909.650000000001,False
NVDB,-416.2911959917372,-5279.16,-4862.8688040082625,4862.8688040082625,416.2911959917372,5279.16,4862.8688040082625,False
SDS,0.0,-4820.2,-4820.2,4820.2,0.0,4820.2,4820.2,False
GUSH,-884.986441789579,-5614.18,-4729.1935582104215,4729.1935582104215,884.986441789579,5614.18,4729.1935582104215,False
QSU,-6757.43942572966,-2036.8799999999999,4720.55942572966,4720.55942572966,6757.43942572966,2036.8799999999999,-4720.55942572966,True
GGLL,-416.2490890064939,-5090.36,-4674.110910993506,4674.110910993506,416.2490890064939,5090.36,4674.110910993506,False
LEUX,-921.038662399057,-5503.02,-4581.981337600943,4581.981337600943,921.038662399057,5503.02,4581.981337600943,False
GOOX,-1420.4259950777346,-5966.0,-4545.574004922266,4545.574004922266,1420.4259950777346,5966.0,4545.574004922266,False
NVDL,-1422.411074339365,-5724.32,-4301.908925660635,4301.908925660635,1422.411074339365,5724.32,4301.908925660635,False
BULX,-4255.071348015206,0.0,4255.071348015206,4255.071348015206,4255.071348015206,0.0,-4255.071348015206,True
NVDG,-2168.626463025336,-6415.200000000001,-4246.573536974665,4246.573536974665,2168.626463025336,6415.200000000001,4246.573536974665,False
ASMU,-415.0645611874493,-4635.73,-4220.66543881255,4220.66543881255,415.0645611874493,4635.73,4220.66543881255,False
NEBX,-5342.9879839772175,-9518.130000000001,-4175.1420160227835,4175.1420160227835,5342.9879839772175,9518.130000000001,4175.1420160227835,False
CRMG,-417.9670774866792,-4474.4,-4056.4329225133206,4056.4329225133206,417.9670774866792,4474.4,4056.4329225133206,False
DOGD,-5089.309038037666,-1039.5,4049.809038037666,4049.809038037666,5089.309038037666,1039.5,-4049.809038037666,True
MSFU,-813.4025560335148,-4750.92,-3937.517443966485,3937.517443966485,813.4025560335148,4750.92,3937.517443966485,False
