run_date,underlying,qty_b1,qty_b2,qty_b4,ledger_total,ibkr_position,diff_ledger_minus_ibkr
2026-06-11,CC,-14523.0,0.0,0.0,-14523.0,0.0,-14523.0
2026-06-11,INV,-1000.0,0.0,0.0,-1000.0,9000.0,-10000.0
2026-06-11,QDEL,9000.0,0.0,0.0,9000.0,17000.0,-8000.0
2026-06-11,JPM,72.0,0.0,0.0,72.0,7648.0,-7576.0
2026-06-11,JILL,-6800.0,0.0,0.0,-6800.0,0.0,-6800.0
2026-06-11,MCHB,516.0,0.0,0.0,516.0,7213.0,-6697.0
2026-06-11,BJRI,-5000.0,0.0,0.0,-5000.0,0.0,-5000.0
2026-06-11,BFF,-4000.0,0.0,0.0,-4000.0,0.0,-4000.0
2026-06-11,HEI.A,1.0,0.0,0.0,1.0,3356.0,-3355.0
2026-06-11,3905,3000.0,0.0,0.0,3000.0,0.0,3000.0
2026-06-11,GPGI,0.5119,0.0,0.0,0.5119,2408.5119,-2408.0
2026-06-11,LBRDK,-2272.0,0.0,0.0,-2272.0,-30.0,-2242.0
2026-06-11,FTRE,500.0,0.0,0.0,500.0,2500.0,-2000.0
2026-06-11,ASO,-1292.0,0.0,0.0,-1292.0,0.0,-1292.0
2026-06-11,LBRDP,-1245.0,0.0,0.0,-1245.0,0.0,-1245.0
2026-06-11,NNEX,-1042.0,0.0,0.0,-1042.0,0.0,-1042.0
2026-06-11,SPHR,-1000.0,0.0,0.0,-1000.0,0.0,-1000.0
2026-06-11,VSTS,-1000.0,0.0,0.0,-1000.0,0.0,-1000.0
2026-06-11,SOLX,-689.0,0.0,0.0,-689.0,0.0,-689.0
2026-06-11,GLIBK,-637.0,0.0,0.0,-637.0,0.0,-637.0
2026-06-11,MCO,2.4213,0.0,0.0,2.4213,623.4213,-621.0
2026-06-11,BLSX,-575.0,0.0,0.0,-575.0,0.0,-575.0
2026-06-11,STRZ,-513.0,0.0,0.0,-513.0,0.0,-513.0
2026-06-11,DASX,-387.0,0.0,0.0,-387.0,0.0,-387.0
2026-06-11,AXP,1.0,0.0,0.0,1.0,365.0,-364.0
2026-06-11,CELT,-338.0,0.0,0.0,-338.0,0.0,-338.0
2026-06-11,DKUP,-277.0,0.0,0.0,-277.0,0.0,-277.0
2026-06-11,BTFL,-185.0,0.0,0.0,-185.0,0.0,-185.0
2026-06-11,MDBX,-145.0,0.0,0.0,-145.0,0.0,-145.0
2026-06-11,GSX,-141.0,0.0,0.0,-141.0,0.0,-141.0
2026-06-11,OPEN,2045.0,0.0,0.0,2045.0,2167.0,-122.0
2026-06-11,FRDU,-113.0,0.0,0.0,-113.0,0.0,-113.0
2026-06-11,AXUP,-101.0,0.0,0.0,-101.0,0.0,-101.0
2026-06-11,DOGD,-75.0,0.0,0.0,-75.0,0.0,-75.0
2026-06-11,MARA,0.0,2195.0,0.0,2195.0,2254.0,-59.0
2026-06-11,SNPX,-46.0,0.0,0.0,-46.0,0.0,-46.0
2026-06-11,AI,0.0,-40.0,0.0,-40.0,0.0,-40.0
2026-06-11,ENPX,-33.0,0.0,0.0,-33.0,0.0,-33.0
2026-06-11,GLXY,519.0,0.0,0.0,519.0,551.0,-32.0
2026-06-11,ETHA,836.0,0.0,0.0,836.0,868.0,-32.0
2026-06-11,CVNA,-13.0,0.0,0.0,-13.0,19.0,-32.0
2026-06-11,GXRP,-20.0,0.0,0.0,-20.0,0.0,-20.0
2026-06-11,CMG,3.0,0.0,0.0,3.0,22.0,-19.0
2026-06-11,BRK.B,15.0,4.0,0.0,19.0,0.0,19.0
2026-06-11,NVDO,19.0,0.0,0.0,19.0,0.0,19.0
2026-06-11,IREN,943.0,0.0,0.0,943.0,961.0,-18.0
2026-06-11,BLSH,131.0,0.0,0.0,131.0,149.0,-18.0
2026-06-11,UPST,102.0,0.0,0.0,102.0,118.0,-16.0
2026-06-11,DKNG,0.0,35.0,0.0,35.0,50.0,-15.0
2026-06-11,IBIT,49.70603799102011,1414.2939620089796,0.0,1463.9999999999998,1478.0,-14.000000000000227
2026-06-11,TEM,36.0,0.0,0.0,36.0,48.0,-12.0
2026-06-11,ABNY,11.0,0.0,0.0,11.0,0.0,11.0
2026-06-11,CSCO,-9.0,0.0,0.0,-9.0,0.0,-9.0
2026-06-11,CRWV,216.79999999999998,34.2,0.0,251.0,260.0,-9.0
2026-06-11,PYPL,3.0,6.0,0.0,9.0,18.0,-9.0
2026-06-11,ASTS,52.0,0.0,0.0,52.0,61.0,-9.0
2026-06-11,XYZ,0.0,11.0,0.0,11.0,19.0,-8.0
2026-06-11,RBLX,12.428833447844141,27.57116655215586,0.0,40.0,46.0,-6.0
2026-06-11,XOM,-3.033492822966508,-2.966507177033492,0.0,-6.0,0.0,-6.0
2026-06-11,NFLX,6.408093710914767,3.5919062890852187,0.0,9.999999999999986,15.0,-5.000000000000014
2026-06-11,ARM,0.0,7.0,0.0,7.0,11.0,-4.0
2026-06-11,ABNB,-4.0,0.0,0.0,-4.0,0.0,-4.0
2026-06-11,QCOM,3.0,0.0,0.0,3.0,7.0,-4.0
2026-06-11,HOOD,30.36,617.64,0.0,648.0,652.0,-4.0
2026-06-11,ALAB,36.0,0.0,0.0,36.0,40.0,-4.0
2026-06-11,MSTR,-1.3946375668608306,457.39463756686075,0.0,455.99999999999994,459.0,-3.000000000000057
2026-06-11,PLTR,5.365461074305612,31.634538925694375,0.0,36.999999999999986,40.0,-3.000000000000014
2026-06-11,SPY,0.0,-1.0,0.0,-1.0,2.0,-3.0
2026-06-11,PANW,5.0,0.0,0.0,5.0,8.0,-3.0
2026-06-11,AMD,25.324857044817655,43.67514295518235,0.0,69.0,72.0,-3.0
2026-06-11,QQQ,0.0,-1.0,0.0,-1.0,2.0,-3.0
2026-06-11,BABA,0.00026753171139278723,231.99973246828864,0.0,232.00000000000003,235.0,-2.9999999999999716
2026-06-11,AMZN,0.001827476796548181,0.9981725232034494,0.0,0.9999999999999976,3.0,-2.0000000000000027
2026-06-11,UNH,1.0,0.0,0.0,1.0,3.0,-2.0
2026-06-11,ASML,-1.0,0.0,0.0,-1.0,1.0,-2.0
2026-06-11,RDDT,0.0,18.0,0.0,18.0,20.0,-2.0
2026-06-11,LLY,-2.0,0.0,0.0,-2.0,0.0,-2.0
2026-06-11,MU,2.6923076923076925,27.307692307692307,0.0,30.0,32.0,-2.0
2026-06-11,SNOW,1.4998543769470651,9.500145623052935,0.0,11.0,13.0,-2.0
2026-06-11,CRM,7.0,0.0,0.0,7.0,9.0,-2.0
2026-06-11,CEG,3.0116,0.0,0.0,3.0116,5.0116,-1.9999999999999996
2026-06-11,NVDA,0.014116598093206019,8.985883401906845,0.0,9.000000000000052,11.0,-1.9999999999999485
2026-06-11,COIN,-9.07482927087996,393.07482927088,0.0,384.00000000000006,386.0,-1.9999999999999432
2026-06-11,GOOGL,0.05237576819991892,1.947624231800074,0.0,1.999999999999993,3.0,-1.000000000000007
2026-06-11,AAPL,0.35044643674664044,0.649553563253356,0.0,0.9999999999999964,2.0,-1.0000000000000036
2026-06-11,APP,9.0,0.0,0.0,9.0,10.0,-1.0
2026-06-11,LMT,-1.0,0.0,0.0,-1.0,0.0,-1.0
2026-06-11,MSFT,0.20876914519040923,1.7912308548095908,0.0,2.0,3.0,-1.0
2026-06-11,TSLA,0.11066283825580848,9.889337161744194,0.0,10.000000000000004,11.0,-0.9999999999999964
2026-06-11,TSM,0.016782135078931226,42.98321786492107,0.0,43.00000000000001,44.0,-0.9999999999999929
2026-06-11,APLD,12000.0,0.0,9000.0,21000.0,21000.0,0.0
2026-06-11,AREB,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,URA,40.0,0.0,0.0,40.0,40.0,0.0
2026-06-11,USAR,436.0,0.0,0.0,436.0,436.0,0.0
2026-06-11,UUUU,965.0,0.0,0.0,965.0,965.0,0.0
2026-06-11,VALE,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,VOXR,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,ADBE,3.0,0.0,0.0,3.0,3.0,0.0
2026-06-11,ACHR,914.0,0.0,0.0,914.0,914.0,0.0
2026-06-11,ZETA,167.0,0.0,0.0,167.0,167.0,0.0
2026-06-11,AAOI,418.0,0.0,0.0,418.0,418.0,0.0
2026-06-11,AAL,0.0,0.0,0.0,0.0,0.0,0.0
