underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
QBTS,"QBTS, QBTX, QBTZ, QBY",7236.060135039999,4055.4570439999998,0.0,0.0,-3290.92,-1309.89,367.3851047088123,0.0,0.0,7058.0922837488115
COIN,"COIA, COIG, COIN, COIW, CONI, CONL, CONX, CONY, COYY",3078.39524913,8377.132822000003,-4.8,0.0,-4877.96,-962.4200000000001,529.5879357114502,0.0,0.0,6139.93600684145
MSTR,"MSTP, MSTR, MSTU, MSTW, MSTX, MSTY, MSTZ, MTYY",2905.2280765699998,19195.61297,-0.37,0.0,-15393.27,-1825.5,664.1846525800839,0.0,0.0,5545.885699150084
SMCI,"SMCI, SMCL, SMCX, SMYY",12257.741861750002,-118.96671300000162,0.0,0.0,-6780.469999999999,-1311.3,505.2926260099998,0.0,0.0,4552.297774760001
GDX,"GDX, GDXU, NUGT",2121.63620452,2315.328613,0.0,0.0,-10.84,-49.61,4.672582151117091,0.0,0.0,4381.1873996711165
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",11059.987326490002,5003.946511,0.0,0.0,-10879.33,-1909.9599999999998,555.0194326219356,0.0,0.0,3829.663270111937
AAOI,"AAOI, AAOX",8640.65151567,-4701.5116,0.0,0.0,0.0,-458.51,130.41319517898634,0.0,0.0,3611.0431108489865
CRML,"CRML, CRMU, CRMX",1492.9995200199999,2810.974296999999,0.0,0.0,0.0,-1160.93,150.33452723654315,0.0,0.0,3293.378344256542
IREN,"IRE, IREG, IREN, IREX, IREZ",421.59407826,3791.559526,0.0,0.0,0.0,-1275.49,146.83001219785874,0.0,0.0,3084.4936164578585
MARA,"MAAY, MARA, MARO, MRAL",5107.1976525499995,11157.97871,-9.29,0.0,-12469.900000000001,-1093.08,383.68326417826137,0.0,0.0,3076.589626728259
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",2523.36058606,508.60878600000115,0.0,0.0,0.0,-431.6,126.34256677578632,0.0,0.0,2726.7119388357846
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX, CWY",69.36790113,3647.8009259999994,0.0,0.0,-789.3299999999999,-640.12,221.7948796028625,0.0,0.0,2509.5137067328615
BLSH,"BLSG, BLSH",2245.76861529,117.1999229999999,0.0,0.0,0.0,-71.46,6.759990389203833,0.0,0.0,2298.268528679204
NVTS,"NVTS, NVTX",1206.1177889399987,1540.9108199999991,0.0,0.0,0.0,-1040.09,53.911151767722565,0.0,0.0,1760.8497607077188
CRCL,"CCUP, CRCA, CRCD, CRCG, CRCL",1937.63175749,-91.80177999999887,0.0,0.0,0.0,-656.61,79.8173180885745,0.0,0.0,1269.037295578576
LITE,"LITE, LITX",0.0,1231.552082,0.0,0.0,0.0,-74.76,30.911546430315195,0.0,0.0,1187.7036284303151
QUBT,"QUBT, QUBX",1421.8201053799994,-16.488443999999845,0.0,0.0,0.0,-405.77,15.895249251232158,0.0,0.0,1015.456910631231
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSLW, TSLY",1238.87959933,439.36063100000007,0.0,0.0,-402.9,-273.43,7.651451304137501,0.0,0.0,1009.5616816341377
XRPZ,"GXRP, UXRP, XRPT, XXRP",-1179.00339278,2310.7147210000003,0.0,0.0,-13.38,-140.13,21.123239707052363,0.0,0.0,999.3245679270531
BA,"BA, BOEG, BOEU",830.35836202,284.28916300000003,0.0,0.0,-16.68,-145.67000000000002,2.6370522798139007,0.0,0.0,954.9345772998138
SLV,SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
