symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2701.225888,0.0,0.0,-25.53,-55.9,3.1688153425136223,0.0,0.0,2622.964703342513
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,2865.926605,0.0,0.0,0.0,-283.58,36.85528581198585,0.0,0.0,2619.2018908119862
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1296.227687,0.0,0.0,-29.37,-30.15,12.420614269606736,0.0,0.0,1249.1283012696067
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1197.514204,0.0,0.0,0.0,-190.26,12.95312237309927,0.0,0.0,1020.2073263730994
SDS,PROSHARES ULTRASHORT S&P500,0.0,527.57656,0.0,0.0,-26.99,-69.66,22.499290838698894,0.0,0.0,453.42585083869886
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,532.825835,0.0,0.0,-15.54,-120.47,13.1601652881538,0.0,0.0,409.9760002881538
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,205.951216,0.0,0.0,-26.13,-81.42,13.864973878151943,0.0,0.0,112.26618987815193
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,115.031913,0.0,0.0,0.0,-70.86,17.968658564948733,0.0,0.0,62.140571564948736
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,24.492349,0.0,0.0,-16.65,-1.6,0.5434876520181511,0.0,0.0,7.281656382018155
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,16.612057,0.0,0.0,-146.33,-43.49,2.600819769679357,0.0,0.0,-10.722608280320653
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,18.62934,0.0,0.0,-166.12,-8.21,0.7669606771878079,0.0,0.0,-50.50983706281219
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,2.097545,0.0,0.0,-1.46,-15.48,7.001814945480596,0.0,0.0,-387.5198692745194
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-2824.917632,0.0,0.0,0.0,-494.78,25.536155535538555,0.0,0.0,-3294.161476464462
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-4243.135048,0.0,0.0,-90.65,-273.13,34.86853650627505,0.0,0.0,-4575.452469793725
