underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
ASTS,ASTN,30273.782686680006,30273.782686680006,1
QBTS,QBTZ,27643.58806572,27643.58806572,1
NBIS,NBIZ,25921.528060898,25921.528060898,1
BE,BEZ,25544.625408,25544.625408,1
CRWV,CORD,24061.826466000002,24061.826466000002,1
IREN,IREZ,22878.531479540005,22878.531479540005,1
RKLB,RKLZ,12283.231236499998,12283.231236499998,1
CRCL,CRCD,10302.24229034,10302.24229034,1
SVIX,UVIX,8196.055529520001,8196.055529520001,1
MSTR,MSTZ,6599.581631999999,6599.581631999999,1
AMD,DAMD,4531.13324568,4531.13324568,1
COIN,CONI,701.076122343,701.076122343,1
