underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,73204.34,73204.34,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-66230.1544672,66230.1544672,1.0,0.0,0.0
AAPL,AAPL,spot,583.16,583.16,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-562.27266504,562.27266504,1.0,0.0,0.0
ACHR,ACHR,spot,4615.7,4615.7,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-3531.2497633000003,3531.2497633000003,1.0,0.0,0.0
ADBE,ADBE,spot,700.14,700.14,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-685.9359656,685.9359656,1.0,0.0,0.0
AFRM,AFRM,spot,2135.54,2135.54,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-1829.5042632385,1829.5042632385,1.0,0.0,0.0
ALAB,ALAB,spot,13234.400000000001,13234.400000000001,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-12019.424699520001,12019.424699520001,1.0,0.0,0.0
ALB,ALB,spot,2061.08,2061.08,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1986.6188782440004,1986.6188782440004,1.0,0.0,0.0
AMD,AMD,spot_b4_structural,32572.8,32572.8,0.2301662622739204,0.9089416205510134,-0.1391078828249337
AMD,DAMD,inverse_b4_etf,4531.13324568,4531.13324568,0.0,0.0,1.0
AMD,AMDG,core_levered_etf,-2113.5045420240003,2113.5045420240003,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-2176.6473036,2176.6473036,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-2185.6195137600002,2185.6195137600002,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-25573.2445561952,25573.2445561952,0.0,1.0,0.0
AMZN,AMZN,spot,714.0,714.0,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-67.56407826,67.56407826,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-685.2510673800001,685.2510673800001,1.0,0.0,0.0
ANET,ANET,spot,1669.36,1669.36,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1576.60836705,1576.60836705,1.0,0.0,0.0
APH,APH,spot,746.1,746.1,1.0,0.0,0.0
APH,APHU,core_levered_etf,-767.2266447153,767.2266447153,1.0,0.0,0.0
APP,APP,spot,4929.8,4929.8,1.0,0.0,0.0
APP,APPX,core_levered_etf,-3864.61454427,3864.61454427,1.0,0.0,0.0
ARKK,ARKK,spot,949.1300000000001,949.1300000000001,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1028.6572227360002,1028.6572227360002,1.0,0.0,0.0
ARM,ARM,spot,3381.73,3381.73,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-2653.2797810399998,2653.2797810399998,1.0,0.0,0.0
ASML,ASML,spot,1734.19,1734.19,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-1606.0664135999998,1606.0664135999998,1.0,0.0,0.0
ASTS,ASTN,inverse_b4_etf,30273.782686680006,30273.782686680006,0.0,0.0,1.0
ASTS,ASTS,spot_b4_structural,5326.5199999999995,5326.5199999999995,2.0,0.0,-1.0
ASTS,ASTX,core_levered_etf,-17529.07829004,17529.07829004,1.0,0.0,0.0
AVAV,AVAV,spot,3977.3900000000003,3977.3900000000003,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-3263.8333214000004,3263.8333214000004,1.0,0.0,0.0
AVGO,AVGO,spot,2232.6000000000004,2232.6000000000004,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-911.6274174000001,911.6274174000001,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-961.0629875000001,961.0629875000001,1.0,0.0,0.0
BA,BA,spot,1254.0,1254.0,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-635.0182457300001,635.0182457300001,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-706.1086723988,706.1086723988,1.0,0.0,0.0
BABA,BABA,spot,27114.3,27114.3,0.06241813666235311,0.9375818633376468,0.0
BABA,BABU,core_levered_etf,-436.7274683999999,436.7274683999999,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-1313.84860893,1313.84860893,1.0,0.0,0.0
BABA,BBYY,yieldboost_etf,-26295.376124025002,26295.376124025002,0.0,1.0,0.0
BBAI,BBAI,spot,8920.38,8920.38,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-7397.319318152399,7397.319318152399,1.0,0.0,0.0
BE,BEZ,inverse_b4_etf,25544.625408,25544.625408,0.0,0.0,1.0
BE,BE,spot_b4_structural,19675.32,19675.32,2.0,0.0,-1.0
BE,BEG,core_levered_etf,-8260.540551896001,8260.540551896001,1.0,0.0,0.0
BE,BEX,core_levered_etf,-19904.12661852,19904.12661852,1.0,0.0,0.0
BIDU,BIDU,spot,587.4,587.4,1.0,0.0,0.0
BIDU,BIDG,core_levered_etf,-583.4806785696001,583.4806785696001,1.0,0.0,0.0
BLSH,BLSH,spot,3888.9,3888.9,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-3453.5205848063997,3453.5205848063997,1.0,0.0,0.0
BMNR,BMNR,spot,19049.52,19049.52,1.0,0.0,0.0
BMNR,BMNG,core_levered_etf,-6908.876607600001,6908.876607600001,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-9799.007131728,9799.007131728,1.0,0.0,0.0
BULL,BULL,spot,2129.76,2129.76,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-834.633523584,834.633523584,1.0,0.0,0.0
CEG,CEG,spot,1214.31068,1214.31068,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-1141.4245260599998,1141.4245260599998,1.0,0.0,0.0
CIFR,CIFR,spot,13305.66,13305.66,1.0,0.0,0.0
CIFR,CIFU,core_levered_etf,-3843.6557362500002,3843.6557362500002,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-7482.675416529,7482.675416529,1.0,0.0,0.0
CLS,CLS,spot,7984.240000000001,7984.240000000001,1.0,0.0,0.0
CLS,CSEX,core_levered_etf,-7194.5066418000015,7194.5066418000015,1.0,0.0,0.0
CLSK,CLSK,spot_b4_structural,11487.9,11487.9,1.848736425496749,0.0,-0.8487364254967492
CLSK,CLSX,core_levered_etf,-17597.0333952,17597.0333952,1.0,0.0,0.0
CMG,CMG,spot,669.24,669.24,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-708.6883484558999,708.6883484558999,1.0,0.0,0.0
CNC,CNC,spot,3397.6800000000003,3397.6800000000003,1.0,0.0,0.0
CNC,CNCG,core_levered_etf,-3825.046317587,3825.046317587,1.0,0.0,0.0
COHR,COHR,spot,3547.7,3547.7,1.0,0.0,0.0
COHR,COHX,core_levered_etf,-3164.9276910239996,3164.9276910239996,1.0,0.0,0.0
COIN,COIN,spot_b4_structural,59432.42,59432.42,0.14021931703817597,0.8672800906759872,-0.007499407714163199
COIN,CONI,inverse_b4_etf,701.076122343,701.076122343,0.0,0.0,1.0
COIN,COIG,core_levered_etf,-1633.3730825778,1633.3730825778,1.0,0.0,0.0
COIN,COIA,core_levered_etf,-1928.3426368000003,1928.3426368000003,1.0,0.0,0.0
COIN,CONX,core_levered_etf,-1965.6081393250004,1965.6081393250004,1.0,0.0,0.0
COIN,CONL,core_levered_etf,-2355.9346400400004,2355.9346400400004,1.0,0.0,0.0
COIN,COYY,yieldboost_etf,-48759.281460132,48759.281460132,0.0,1.0,0.0
COPX,COPX,spot,1703.9,1703.9,1.0,0.0,0.0
COPX,COPZ,core_levered_etf,-1556.4095373599998,1556.4095373599998,1.0,0.0,0.0
CORZ,CORZ,spot,3750.7400000000002,3750.7400000000002,1.0,0.0,0.0
CORZ,COZX,core_levered_etf,-3406.71791936,3406.71791936,1.0,0.0,0.0
CRCL,CRCL,spot_b4_structural,29046.24,29046.24,1.3546841963138776,0.0,-0.35468419631387743
CRCL,CRCD,inverse_b4_etf,10302.24229034,10302.24229034,0.0,0.0,1.0
CRCL,CRCA,core_levered_etf,-8590.21972224,8590.21972224,1.0,0.0,0.0
CRCL,CRCG,core_levered_etf,-10604.89499328,10604.89499328,1.0,0.0,0.0
CRCL,CCUP,core_levered_etf,-11151.753217799998,11151.753217799998,1.0,0.0,0.0
CRDO,CRDO,spot,13310.08,13310.08,1.0,0.0,0.0
CRDO,CRDU,core_levered_etf,-13651.36671744,13651.36671744,1.0,0.0,0.0
CRM,CRM,spot,1538.28,1538.28,1.0,0.0,0.0
CRM,CRMG,core_levered_etf,-1424.3623122,1424.3623122,1.0,0.0,0.0
CRML,CRML,spot,91415.73,91415.73,1.0,0.0,0.0
CRML,CRMX,core_levered_etf,-27928.39878675,27928.39878675,1.0,0.0,0.0
CRML,CRMU,core_levered_etf,-48345.610210000006,48345.610210000006,1.0,0.0,0.0
CRWD,CRWD,spot,647.74,647.74,1.0,0.0,0.0
CRWD,CRWL,core_levered_etf,-565.7826844824,565.7826844824,1.0,0.0,0.0
CRWV,CRWV,spot_b4_structural,24858.6,24858.6,1.0392721557118836,0.25511538187377547,-0.294387537585659
CRWV,CORD,inverse_b4_etf,24061.826466000002,24061.826466000002,0.0,0.0,1.0
CRWV,CWY,yieldboost_etf,-6102.166017816,6102.166017816,0.0,1.0,0.0
CRWV,CRWU,core_levered_etf,-8289.6034144,8289.6034144,1.0,0.0,0.0
CRWV,CWVX,core_levered_etf,-11510.9829646,11510.9829646,1.0,0.0,0.0
CRWV,CRWG,core_levered_etf,-12563.021838800001,12563.021838800001,1.0,0.0,0.0
CVNA,CVNA,spot,1277.75,1277.75,1.0,0.0,0.0
DELL,DELL,spot,2588.81,2588.81,1.0,0.0,0.0
DELL,DLLL,core_levered_etf,-2668.9859352000003,2668.9859352000003,1.0,0.0,0.0
DKNG,DKNG,spot,1439.5,1439.5,1.0,0.0,0.0
DKNG,DKNX,core_levered_etf,-1549.8818848656,1549.8818848656,1.0,0.0,0.0
DNN,DNN,spot,1511.22,1511.22,1.0,0.0,0.0
DNN,DNNG,core_levered_etf,-1313.6941939968,1313.6941939968,1.0,0.0,0.0
DUOL,DUOL,spot,4267.2,4267.2,1.0,0.0,0.0
DUOL,DUOG,core_levered_etf,-4587.331513546201,4587.331513546201,1.0,0.0,0.0
EOSE,EOSE,spot,27739.9,27739.9,1.0,0.0,0.0
EOSE,EOSU,core_levered_etf,-22591.651882799997,22591.651882799997,1.0,0.0,0.0
ETHA,ETHA,spot,10659.039999999999,10659.039999999999,1.0,0.0,0.0
ETHA,ETU,core_levered_etf,-2550.0149433,2550.0149433,1.0,0.0,0.0
ETHA,ETHT,core_levered_etf,-3329.91874048,3329.91874048,1.0,0.0,0.0
ETHA,ETHU,core_levered_etf,-3474.65923455,3474.65923455,1.0,0.0,0.0
EWW,EWW,spot,967.3299999999999,967.3299999999999,1.0,0.0,0.0
EWW,MEXX,core_levered_etf,-888.81843732,888.81843732,1.0,0.0,0.0
EWY,EWY,spot,5175.049999999999,5175.049999999999,1.0,0.0,0.0
EWY,KORU,core_levered_etf,-3754.0752674000005,3754.0752674000005,1.0,0.0,0.0
FCX,FCX,spot,1427.84,1427.84,1.0,0.0,0.0
FCX,FCXG,core_levered_etf,-1394.4781910808,1394.4781910808,1.0,0.0,0.0
FIG,FIG,spot,4927.71,4927.71,1.0,0.0,0.0
FIG,FIGG,core_levered_etf,-4228.0140795199995,4228.0140795199995,1.0,0.0,0.0
FIGR,FIGR,spot,3985.94,3985.94,1.0,0.0,0.0
FIGR,FGRU,core_levered_etf,-3594.4024232600004,3594.4024232600004,1.0,0.0,0.0
FLY,FLY,spot,27103.620000000003,27103.620000000003,1.0,0.0,0.0
FLY,FLYT,core_levered_etf,-21881.624607,21881.624607,1.0,0.0,0.0
FXI,FXI,spot,1494.25,1494.25,1.0,0.0,0.0
FXI,YINN,core_levered_etf,-1449.09738488,1449.09738488,1.0,0.0,0.0
GDX,GDX,spot,3247.6400000000003,3247.6400000000003,1.0,0.0,0.0
GDX,GDXU,core_levered_etf,-1228.4520441599998,1228.4520441599998,1.0,0.0,0.0
GDX,NUGT,core_levered_etf,-1368.00523152,1368.00523152,1.0,0.0,0.0
GDXJ,GDXJ,spot,1512.64,1512.64,1.0,0.0,0.0
GDXJ,JNUG,core_levered_etf,-1148.4416776,1148.4416776,1.0,0.0,0.0
GEMI,GEMI,spot,6942.240000000001,6942.240000000001,1.0,0.0,0.0
GEMI,GEMG,core_levered_etf,-6369.8442242578,6369.8442242578,1.0,0.0,0.0
GEV,GEV,spot,1734.18,1734.18,1.0,0.0,0.0
GEV,GEVG,core_levered_etf,-822.69674676,822.69674676,1.0,0.0,0.0
GEV,GEVX,core_levered_etf,-1255.1753370000001,1255.1753370000001,1.0,0.0,0.0
