ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,asof_date,product_class,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_median_60d,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,schema_v,edge_sign_convention,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve
SOLX,GSOL,1.968403,97,ols,0.052316,400,0.052316,False,False,9.09000015258789,0.052316,1.0,False,True,False,False,False,False,False,True,False,1.503902,1.460531,0.829769,0.829932,0.84105,0.84618,0.015,yfinance,0.0,0.03593,0.723987,0.732237,True,0.764705,0.777453,0.7123889999999999,2026-04-24,standard_letf,blended_realized_expected,0.777453,0.764705,0.052316,,0.4519588050877856,0.6091799525517692,0.7356226033540793,0.8889830866670768,1.1589183079904672,"{""e"":[0.312801,0.362297,0.411793,0.461289,0.510785,0.560282,0.609778,0.659274,0.70877,0.758266,0.807762,0.857258,0.906754,0.95625,1.005747,1.055243,1.104739,1.154235,1.203731,1.253227,1.302723],""c"":[5,6,9,26,27,25,42,40,27,33,41,24,21,12,18,12,7,6,9,2]}",0.723987,0.1057819999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1168897051320277,mean_reversion,False,incomplete_regime,90.0,28.0,weighted_empirical,2,short_favorable_positive,0.49210075,0.5905208999999999,0.5,0.5905208999999999,bucket_1,,False,0.052316,ETF_LS,9144.689732455203,-4645.740599082202,9144.689732455203,-4645.740599082202,9144.689732455203,0.0,-0.0,9144.689732455203,core_leveraged
XRPK,XRPZ,1.960082,97,ols,,0,,False,True,8.399999618530273,,1.0,False,False,False,False,False,False,False,True,False,1.585795,1.523278,1.103878,1.084373,0.773669,0.772911,0.015,rex_shares,0.0,0.03593,0.612696,0.611593,True,0.801762,1.103878,0.801762,2026-04-24,standard_letf,blended_realized_expected,1.103878,0.801762,0.0,,0.4790184969239811,0.7345118660903411,0.9309946056725854,1.1811239006922645,1.5525368288682224,"{""e"":[0.378638,0.452387,0.526135,0.599883,0.673632,0.74738,0.821129,0.894877,0.968626,1.042374,1.116123,1.189871,1.26362,1.337368,1.411116,1.484865,1.558613,1.632362,1.70611,1.779859,1.853607],""c"":[12,11,21,21,38,34,39,36,29,32,29,22,20,14,11,9,5,5,3,1]}",0.612696,0.4911819999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.2274626002931954,mean_reversion,False,incomplete_regime,90.0,25.0,weighted_empirical,2,short_favorable_positive,0.4900205,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,11803.935044917598,-6022.163891570657,11803.935044917598,-6022.163891570657,37220.71395235792,0.0,-0.0,37220.71395235792,core_leveraged
XRPT,XRPZ,2.015039,103,ols,0.092594,7000,0.092594,False,False,45.50590133666992,0.092594,1.0,False,True,False,False,False,False,False,False,False,1.560741,1.55007,0.78562,0.829874,0.773669,0.772911,0.0094,yfinance,0.0,0.03593,0.658004,0.656806,True,0.710165,0.693026,0.6175710000000001,2026-04-24,standard_letf,blended_realized_expected,0.693026,0.710165,0.092594,,0.2837387713940313,0.4910687785814804,0.6436870074997135,0.8162916343748238,1.0678559255588256,"{""e"":[0.149615,0.210274,0.270933,0.331592,0.392252,0.452911,0.51357,0.574229,0.634889,0.695548,0.756207,0.816866,0.877526,0.938185,0.998844,1.059503,1.120163,1.180822,1.241481,1.30214,1.3628],""c"":[1,10,18,15,26,41,32,49,33,43,28,26,19,20,14,5,7,2,1,2]}",0.658004,0.1276159999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.2274626002931954,mean_reversion,False,incomplete_regime,90.0,32.0,weighted_empirical,2,short_favorable_positive,0.50375975,0.6045116999999999,0.50375975,0.6045116999999999,bucket_1,,False,0.092594,ETF_LS,6730.2293312465345,-3339.999539089087,6730.2293312465345,-3339.999539089087,37220.71395235792,0.0,-0.0,37220.71395235792,core_leveraged
GMEU,GME,1.965037,251,ols,0.30318,20000,0.30318,False,False,11.68000030517578,0.30318,1.0,False,True,False,False,False,False,False,False,False,0.955955,0.876824,0.605217,0.591262,0.457392,0.443247,0.015,yfinance,0.0,0.03593,0.248037,0.235958,True,0.6038,0.302037,0.30062,2026-04-24,standard_letf,blended_realized_expected,0.302037,0.6038,0.30318,,0.0103986677378823,0.1455316271602379,0.2455756665746687,0.3503396227965467,0.5116300589020482,"{""e"":[-0.123405,-0.083588,-0.043771,-0.003954,0.035863,0.075679,0.115496,0.155313,0.19513,0.234946,0.274763,0.31458,0.354397,0.394214,0.43403,0.473847,0.513664,0.553481,0.593297,0.633114,0.672931],""c"":[4,2,7,16,19,23,33,52,29,41,36,39,25,20,21,10,4,5,4,2]}",0.248037,0.35718,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.2318021463926961,mean_reversion,False,incomplete_regime,90.0,44.0,weighted_empirical,2,short_favorable_positive,0.49125925,0.5895111,0.5,0.5895111,bucket_1,,False,0.30318,ETF_LS,833.5655671235148,-424.19840803176476,833.5655671235148,-424.19840803176476,833.5655671235148,0.0,-0.0,833.5655671235148,core_leveraged
APPX,APP,1.987214,250,ols,0.0296749999999999,400000,0.0296749999999999,False,False,33.4900016784668,0.0296749999999999,1.0,False,True,False,False,False,False,False,False,False,1.480415,1.415749,0.660651,0.655407,0.722962,0.71212,0.013,tradr,0.0,0.03593,0.561163,0.545901,True,0.659861,0.630976,0.630186,2026-04-24,standard_letf,blended_realized_expected,0.630976,0.659861,0.0296749999999999,,0.4006315081660908,0.5144739594089189,0.6062378643206354,0.6840811577371066,0.7955709262217845,"{""e"":[0.361831,0.387096,0.412361,0.437626,0.462891,0.488156,0.513422,0.538687,0.563952,0.589217,0.614482,0.639748,0.665013,0.690278,0.715543,0.740808,0.766073,0.791339,0.816604,0.841869,0.867134],""c"":[10,11,10,14,20,31,24,29,32,26,32,29,32,28,14,14,17,10,4,5]}",0.561163,0.099488,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0366063310116865,none,False,ok,90.0,41.0,weighted_empirical,2,short_favorable_positive,0.4968035,0.5961642,0.5,0.5961642,bucket_1,,False,0.0296749999999999,ETF_LS,8630.310187184346,-4342.919377170424,8630.310187184346,-4342.919377170424,8630.310187184346,0.0,-0.0,8630.310187184346,core_leveraged
ARCX,ACHR,1.983715,219,ols,0.131437,1000,0.131437,False,False,17.198299407958984,0.131437,1.0,False,True,False,False,False,False,False,False,False,1.435228,1.42501,0.724724,0.684408,0.759654,0.767399,0.013,tradr,0.0,0.03593,0.611399,0.622939,True,0.709884,0.593287,0.5784469999999999,2026-04-24,standard_letf,blended_realized_expected,0.593287,0.709884,0.131437,,0.2847976609276039,0.4398259777816794,0.5350807226704176,0.6372039517957645,0.7515060145138776,"{""e"":[0.228112,0.258773,0.289434,0.320095,0.350756,0.381417,0.412078,0.442739,0.4734,0.504061,0.534722,0.565383,0.596044,0.626704,0.657365,0.688026,0.718687,0.749348,0.780009,0.81067,0.841331],""c"":[7,13,4,9,22,18,26,28,42,25,36,34,26,22,30,23,10,11,1,5]}",0.611399,0.113325,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.2304511835029598,mean_reversion,False,incomplete_regime,90.0,43.0,weighted_empirical,2,short_favorable_positive,0.49592875,0.5951145,0.5,0.5951145,bucket_1,,False,0.131437,ETF_LS,5145.976784184724,-2594.1109404247713,5145.976784184724,-2594.1109404247713,5145.976784184724,0.0,-0.0,5145.976784184724,core_leveraged
ASTX,ASTS,1.991194,198,ols,0.110035,25000,0.110035,False,False,29.170000076293945,0.110035,1.0,False,True,False,False,False,False,False,False,False,2.042435,2.05456,1.204444,1.200247,0.979559,0.987269,0.013,tradr,0.0,0.03593,0.995512,1.010477,True,1.159673,1.094409,1.0496379999999998,2026-04-24,standard_letf,blended_realized_expected,1.094409,1.159673,0.110035,,0.8719206086344067,0.987766515948488,1.0754285913362134,1.1563813782236947,1.299061934872973,"{""e"":[0.760152,0.793911,0.827669,0.861427,0.895186,0.928944,0.962703,0.996461,1.030219,1.063978,1.097736,1.131494,1.165253,1.199011,1.232769,1.266528,1.300286,1.334044,1.367803,1.401561,1.43532],""c"":[4,4,5,18,17,32,27,40,38,40,41,39,30,15,17,9,4,7,2,3]}",0.995512,0.2089320000000001,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1431478711997393,mean_reversion,False,incomplete_regime,90.0,42.0,weighted_empirical,2,short_favorable_positive,0.4977985,0.5973582,0.5,0.5973582,bucket_1,,False,0.110035,ETF_LS,12159.576532871492,-6106.675960690667,12159.576532871492,-6106.675960690667,12159.576532871492,0.0,-0.0,12159.576532871492,core_leveraged
BEX,BE,1.980035,110,ols,0.0695129999999999,30000,0.0695129999999999,False,False,45.310001373291016,0.0695129999999999,1.0,False,True,False,False,False,False,False,False,False,2.159864,2.161031,1.235342,1.173688,1.015766,1.021116,0.013,tradr,0.0,0.03593,1.0493,1.059873,True,1.130509,1.165829,1.060996,2026-04-24,standard_letf,blended_realized_expected,1.165829,1.130509,0.0695129999999999,,0.735058144020949,0.9276771294239488,1.0806888109491788,1.2212092875404674,1.4345547104987018,"{""e"":[0.624024,0.669112,0.714201,0.759289,0.804378,0.849466,0.894555,0.939643,0.984732,1.02982,1.074908,1.119997,1.165085,1.210174,1.255262,1.300351,1.345439,1.390528,1.435616,1.480704,1.525793],""c"":[6,9,5,8,19,26,32,29,26,30,37,30,29,27,27,14,14,9,11,4]}",1.0493,0.186042,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1371312888137541,mean_reversion,False,incomplete_regime,90.0,43.0,weighted_empirical,2,short_favorable_positive,0.49500875,0.5940105,0.5,0.5940105,bucket_1,,False,0.0695129999999999,ETF_LS,13430.82241188677,-6783.1237386646035,13430.82241188677,-6783.1237386646035,13430.82241188677,0.0,-0.0,13430.82241188677,core_leveraged
CEGX,CEG,1.99058,198,ols,0.117882,25000,0.117882,False,False,19.63999938964844,0.117882,1.0,False,True,False,False,False,False,False,False,False,0.946655,0.938432,0.315527,0.314427,0.462231,0.462,0.013,tradr,0.0,0.03593,0.25924,0.259029,True,0.303465,0.197645,0.185583,2026-04-24,standard_letf,blended_realized_expected,0.197645,0.303465,0.117882,,0.0242346987754567,0.1357851945239017,0.1972788924399769,0.2530190273272464,0.3656689362062374,"{""e"":[-0.050227,-0.026685,-0.003142,0.0204,0.043942,0.067484,0.091027,0.114569,0.138111,0.161653,0.185196,0.208738,0.23228,0.255822,0.279365,0.302907,0.326449,0.349991,0.373534,0.397076,0.420618],""c"":[4,8,3,10,17,13,18,25,36,44,42,45,34,21,20,15,14,9,7,7]}",0.25924,0.0562869999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0590769046552728,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,40.0,weighted_empirical,2,short_favorable_positive,0.497645,0.597174,0.5,0.597174,bucket_1,,False,0.117882,ETF_LS,837.1887104389772,-420.57526471630234,837.1887104389772,-420.57526471630234,837.1887104389772,0.0,-0.0,837.1887104389772,core_leveraged
CLSX,CLSK,1.999982,152,ols,0.100822,75000,0.100822,False,False,18.25,0.100822,1.0,False,True,False,False,False,False,False,False,False,1.981463,1.988011,1.232753,1.196013,0.868615,0.876236,0.013,tradr,0.0,0.03593,0.803401,0.816698,True,1.062375,1.131931,0.961553,2026-04-24,standard_letf,blended_realized_expected,1.131931,1.062375,0.100822,,0.7175668153548727,0.9226496372861792,1.0411830157241615,1.182510531918932,1.340309045999012,"{""e"":[0.624335,0.666356,0.708377,0.750399,0.79242,0.834441,0.876462,0.918483,0.960504,1.002526,1.044547,1.086568,1.128589,1.17061,1.212632,1.254653,1.296674,1.338695,1.380716,1.422737,1.464759],""c"":[9,4,10,13,14,26,19,26,38,41,34,27,25,31,26,18,14,9,5,3]}",0.803401,0.4293519999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.1524684904790424,mean_reversion,False,incomplete_regime,90.0,40.0,weighted_empirical,2,short_favorable_positive,0.4999955,0.5999945999999999,0.5,0.5999945999999999,bucket_1,,False,0.100822,ETF_LS,11202.485226151328,-5601.293024712886,11202.485226151328,-5601.293024712886,11202.485226151328,0.0,-0.0,11202.485226151328,core_leveraged
COZX,CORZ,2.037069,116,ols,0.07714,700,0.07714,False,False,16.440000534057617,0.07714,1.0,False,True,False,False,False,False,False,True,False,1.396699,1.39424,0.751688,0.697425,0.697247,0.711724,0.013,tradr,0.0,0.03593,0.563781,0.585327,True,0.650278,0.674548,0.573138,2026-04-24,standard_letf,blended_realized_expected,0.674548,0.650278,0.07714,,0.4137460802766411,0.5785346409867913,0.6995577055763388,0.8099024655649741,1.003617479133266,"{""e"":[0.294428,0.33535,0.376271,0.417193,0.458114,0.499036,0.539957,0.580878,0.6218,0.662721,0.703643,0.744564,0.785486,0.826407,0.867329,0.90825,0.949172,0.990093,1.031015,1.071936,1.112858],""c"":[8,3,7,13,22,21,26,37,26,38,38,34,34,24,21,13,8,6,7,6]}",0.563781,0.187907,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1169545926458814,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,38.0,weighted_empirical,2,short_favorable_positive,0.50926725,0.6111207,0.50926725,0.6111207,bucket_1,,False,0.07714,ETF_LS,6538.51920396849,-3209.768154131495,6538.51920396849,-3209.768154131495,6538.51920396849,0.0,-0.0,6538.51920396849,core_leveraged
CRDU,CRDO,1.996078,152,ols,0.103376,300000,0.103376,False,False,60.0,0.103376,1.0,False,True,False,False,False,False,False,False,False,1.809678,1.814408,0.951541,1.022517,0.814398,0.815309,0.013,tradr,0.0,0.03593,0.708136,0.709612,True,0.854952,0.848165,0.751576,2026-04-24,standard_letf,blended_realized_expected,0.848165,0.854952,0.103376,,0.5423701788942364,0.7040819790497941,0.8316371944954609,0.9609923200138604,1.103101378276261,"{""e"":[0.426812,0.468587,0.510363,0.552138,0.593914,0.635689,0.677464,0.71924,0.761015,0.802791,0.844566,0.886342,0.928117,0.969892,1.011668,1.053443,1.095219,1.136994,1.178769,1.220545,1.26232],""c"":[4,6,9,14,18,26,31,34,31,41,32,28,30,27,17,26,4,8,5,1]}",0.708136,0.2434049999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1988523750096854,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,40.0,weighted_empirical,2,short_favorable_positive,0.4990195,0.5988234,0.5,0.5988234,bucket_1,,False,0.103376,ETF_LS,8270.930603300756,-4143.590883372672,8270.930603300756,-4143.590883372672,8270.930603300756,0.0,-0.0,8270.930603300756,core_leveraged
CSEX,CLS,1.999844,110,ols,0.0532939999999999,35000,0.0532939999999999,False,False,27.56999969482422,0.0532939999999999,1.0,False,True,False,False,False,False,False,False,False,1.517021,1.489888,0.661844,0.621981,0.674402,0.669231,0.013,tradr,0.0,0.03593,0.503636,0.49669,True,0.572695,0.60855,0.519401,2026-04-24,standard_letf,blended_realized_expected,0.60855,0.572695,0.0532939999999999,,0.2697211621532542,0.4270222212180523,0.5627750045103262,0.7107874872790175,0.9000048352512444,"{""e"":[0.177332,0.217795,0.258258,0.298721,0.339184,0.379647,0.42011,0.460574,0.501037,0.5415,0.581963,0.622426,0.662889,0.703352,0.743815,0.784278,0.824741,0.865204,0.905667,0.94613,0.986593],""c"":[7,6,13,19,18,27,30,28,32,30,26,28,27,21,27,17,15,7,7,7]}",0.503636,0.158208,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.0542316276402177,mean_reversion,False,incomplete_regime,90.0,43.0,weighted_empirical,2,short_favorable_positive,0.499961,0.5999532,0.5,0.5999532,bucket_1,,False,0.0532939999999999,ETF_LS,6468.680375020124,-3234.5924857239484,6468.680375020124,-3234.5924857239484,6468.680375020124,0.0,-0.0,6468.680375020124,core_leveraged
CWVX,CRWV,1.989317,198,ols,0.098049,95000,0.098049,False,False,37.2400016784668,0.098049,1.0,False,True,False,False,False,False,False,False,False,1.954147,1.92101,0.933018,0.929767,1.056732,1.072347,0.013,tradr,0.0,0.03593,1.147398,1.180113,True,0.978957,0.8349690000000001,0.880908,2026-04-24,standard_letf,blended_realized_expected,0.8349690000000001,0.978957,0.098049,,0.588616308048763,0.7267352374319643,0.845154600571634,0.9799511233742144,1.1641588655471653,"{""e"":[0.529124,0.564787,0.600449,0.636111,0.671774,0.707436,0.743098,0.778761,0.814423,0.850085,0.885748,0.92141,0.957073,0.992735,1.028397,1.06406,1.099722,1.135384,1.171047,1.206709,1.242371],""c"":[13,8,13,21,22,30,38,23,31,22,34,24,29,27,7,17,12,7,7,7]}",1.147398,-0.2143799999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0696937802071035,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,41.0,weighted_empirical,2,short_favorable_positive,0.49732925,0.5967951,0.5,0.5967951,bucket_1,,False,0.098049,ETF_LS,10185.052610350203,-5119.874112748347,10185.052610350203,-5119.874112748347,32428.269421999885,0.0,-0.0,32428.269421999885,core_leveraged
DOGD,DDOG,1.910813,174,ols,,0,,False,True,13.859999656677246,,1.0,False,False,False,False,False,False,False,True,False,1.125656,1.159577,0.836333,0.823039,0.533799,0.54568,0.013,tradr,0.0,0.03593,0.293681,0.304841,True,0.668369,0.836333,0.668369,2026-04-24,standard_letf,blended_realized_expected,0.836333,0.668369,0.0,,0.2173537526904149,0.4161300214575019,0.6492331262766491,0.8787516830095075,1.2851518003389817,"{""e"":[0.025768,0.100256,0.174743,0.24923,0.323717,0.398204,0.472691,0.547179,0.621666,0.696153,0.77064,0.845127,0.919614,0.994102,1.068589,1.143076,1.217563,1.29205,1.366537,1.441025,1.515512],""c"":[4,7,14,37,28,28,31,32,35,38,31,27,15,19,15,6,9,3,6,7]}",0.293681,0.5426519999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0725285039401094,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,36.0,weighted_empirical,2,short_favorable_positive,0.47770325,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,10008.600376497996,-5237.875384194055,10008.600376497996,-5237.875384194055,10008.600376497996,0.0,-0.0,10008.600376497996,core_leveraged
ENPX,ENPH,2.005355,148,ols,,0,,False,True,11.270000457763672,,1.0,False,False,False,False,False,False,False,True,False,1.47063,1.600038,0.966738,0.945343,0.787998,0.799107,0.013,tradr,0.0,0.03593,0.67506,0.692833,True,0.846363,0.966738,0.846363,2026-04-24,standard_letf,blended_realized_expected,0.966738,0.846363,0.0,,0.3187069572726364,0.5386480712860173,0.6880453941470444,0.8538487803751328,1.042924080736098,"{""e"":[0.143466,0.197631,0.251795,0.30596,0.360125,0.414289,0.468454,0.522619,0.576783,0.630948,0.685112,0.739277,0.793442,0.847606,0.901771,0.955936,1.0101,1.064265,1.118429,1.172594,1.226759],""c"":[4,6,6,11,12,20,28,30,34,43,38,32,29,27,21,22,14,6,6,3]}",0.67506,0.291678,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.0656372197848372,mean_reversion,False,incomplete_regime,90.0,39.0,weighted_empirical,2,short_favorable_positive,0.50133875,1.0,0.50133875,1.0,bucket_1,,False,,ETF_LS,12377.163514078653,-6172.056076893444,12377.163514078653,-6172.056076893444,12377.163514078653,0.0,-0.0,12377.163514078653,core_leveraged
FLYT,FLY,1.992409,125,ols,0.1870939999999999,9000,0.1870939999999999,False,False,21.96999931335449,0.1870939999999999,1.0,False,True,False,False,False,False,False,False,False,2.281566,2.334932,1.440449,1.422005,1.094058,1.097341,0.013,tradr,0.0,0.03593,1.232025,1.239138,True,1.33541,1.253355,1.148316,2026-04-24,standard_letf,blended_realized_expected,1.253355,1.33541,0.1870939999999999,,0.5290076816765626,0.9280099973297158,1.2006112770680055,1.492257337439289,1.866994896554019,"{""e"":[0.19547,0.291394,0.387318,0.483242,0.579166,0.67509,0.771013,0.866937,0.962861,1.058785,1.154709,1.250633,1.346557,1.442481,1.538405,1.634328,1.730252,1.826176,1.9221,2.018024,2.113948],""c"":[3,3,7,12,11,19,28,28,42,31,28,27,37,37,30,15,11,12,5,6]}",1.232025,0.2084240000000001,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0795649064784106,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,43.0,weighted_empirical,2,short_favorable_positive,0.49810225,0.5977227,0.5,0.5977227,bucket_1,,False,0.1870939999999999,ETF_LS,11402.010023655133,-5722.725616906535,11402.010023655133,-5722.725616906535,11402.010023655133,0.0,-0.0,11402.010023655133,core_leveraged
GEVX,GEV,1.992072,198,ols,0.051829,9000,0.051829,False,False,87.97000122070312,0.051829,1.0,False,True,False,False,False,False,False,False,False,0.99682,1.025494,0.322825,0.3217,0.478642,0.481542,0.013,tradr,0.0,0.03593,0.275026,0.277778,True,0.312582,0.2709959999999999,0.260753,2026-04-24,standard_letf,blended_realized_expected,0.2709959999999999,0.312582,0.051829,,0.1175500764752688,0.1979747038290018,0.2659638157413697,0.3407247033877955,0.4212696971007146,"{""e"":[0.027051,0.04971,0.072369,0.095028,0.117687,0.140346,0.163004,0.185663,0.208322,0.230981,0.25364,0.276299,0.298957,0.321616,0.344275,0.366934,0.389593,0.412252,0.43491,0.457569,0.480228],""c"":[5,2,3,7,16,22,27,28,27,38,31,27,31,38,24,30,12,12,4,8]}",0.275026,0.0477989999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0171411668832735,none,False,ok,90.0,43.0,weighted_empirical,2,short_favorable_positive,0.498018,0.5976216,0.5,0.5976216,bucket_1,,False,0.051829,ETF_LS,2981.342027836184,-1496.6035503918451,2981.342027836184,-1496.6035503918451,5177.973463489212,0.0,-0.0,5177.973463489212,core_leveraged
IREX,IREN,1.982884,125,ols,0.281591,45000,0.281591,False,False,36.040000915527344,0.281591,1.0,False,True,False,False,False,False,False,False,False,2.144855,2.126209,1.371924,1.347945,0.970798,0.970478,0.013,tradr,0.0,0.03593,0.966705,0.9661,True,1.167706,1.090333,0.886115,2026-04-24,standard_letf,blended_realized_expected,1.090333,1.167706,0.281591,,0.6051646992880129,0.8236852918210457,0.9702546980007554,1.1193205936276556,1.3007424819379558,"{""e"":[0.458058,0.508419,0.55878,0.60914,0.659501,0.709862,0.760222,0.810583,0.860944,0.911305,0.961665,1.012026,1.062387,1.112748,1.163108,1.213469,1.26383,1.314191,1.364551,1.414912,1.465273],""c"":[2,7,8,10,20,14,25,34,28,38,45,34,27,31,20,19,18,5,4,3]}",0.966705,0.4052189999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.0013797513685472,none,False,ok,90.0,40.0,weighted_empirical,2,short_favorable_positive,0.495721,0.5948652,0.5,0.5948652,bucket_1,,False,0.281591,ETF_LS,5246.678835596057,-2645.9837467023067,5246.678835596057,-2645.9837467023067,23415.15943767259,0.0,-0.0,23415.15943767259,core_leveraged
