underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAL,AAL,spot,1936.4,1936.4,1.0,0.0,0.0
AAL,AALG,core_levered_etf,-1583.0440560126,1583.0440560126,1.0,0.0,0.0
AAPL,AAPL,spot,15507.44,15507.44,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-7259.0048660682,7259.0048660682,1.0,0.0,0.0
AAPL,AAPU,core_levered_etf,-7331.442896400002,7331.442896400002,1.0,0.0,0.0
ACHR,ACHR,spot,2080.35,2080.35,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-1784.84922176,1784.84922176,1.0,0.0,0.0
ADBE,ADBE,spot,1994.56,1994.56,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1770.1107855999999,1770.1107855999999,1.0,0.0,0.0
AFRM,AFRM,spot,2156.48,2156.48,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-1976.47909376,1976.47909376,1.0,0.0,0.0
ALAB,ALAB,spot,8421.7,8421.7,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-8725.01687904,8725.01687904,1.0,0.0,0.0
ALB,ALB,spot,2215.08,2215.08,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-2000.2194086027998,2000.2194086027998,1.0,0.0,0.0
AMD,AMD,spot,24367.14,24367.14,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-7592.822966438401,7592.822966438401,1.0,0.0,0.0
AMD,AMDG,core_levered_etf,-7683.070871340899,7683.070871340899,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-7735.8051144,7735.8051144,1.0,0.0,0.0
AMZN,AMZN,spot,17236.61,17236.61,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-8304.08683608,8304.08683608,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-8310.070692000001,8310.070692000001,1.0,0.0,0.0
APP,APP,spot,3210.69,3210.69,1.0,0.0,0.0
APP,APPX,core_levered_etf,-3282.3474311144,3282.3474311144,1.0,0.0,0.0
ASHR,ASHR,spot,8181.320000000001,8181.320000000001,1.0,0.0,0.0
ASHR,CHAU,core_levered_etf,-8106.92875944,8106.92875944,1.0,0.0,0.0
ASML,ASML,spot,8074.14,8074.14,1.0,0.0,0.0
ASML,ASMU,core_levered_etf,-7761.77670048,7761.77670048,1.0,0.0,0.0
ASTS,ASTS,spot,9238.380000000001,9238.380000000001,1.0,0.0,0.0
ASTS,ASTX,core_levered_etf,-7462.332240000001,7462.332240000001,1.0,0.0,0.0
AVGO,AVGO,spot,17074.48,17074.48,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-8572.67301184,8572.67301184,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-8619.37203582,8619.37203582,1.0,0.0,0.0
BA,BA,spot,15531.859999999999,15531.859999999999,1.0,0.0,0.0
