underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
BLSH,crypto-equity,override,1.0,letf,2.676300106053648,computed,11535.3,11535.3
NFLX,mega-cap-tech,override,1.0,letf,0.3217623315790996,computed,10472.53347195,48238.42652805
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,4311.535358459998,34796.06464154
DKNG,software,override,1.0,letf,0.7963342571321939,computed,3388.9700000000003,3388.9700000000003
CRML,metals,override,1.0,letf,3.6140463211839493,computed,2172.3835523280013,32905.416447672
META,mega-cap-tech,override,1.0,letf,1.4465829767171845,computed,2115.108642300001,27342.9713577
MARA,crypto-equity,override,1.0,letf,3.148174695598902,computed,1902.933644113601,17967.3063558864
LEU,nuclear,override,1.0,letf,3.245878264789174,computed,1834.6022937599992,20387.23770624
ASTS,space,override,1.0,letf,3.228723229175,computed,1776.0477600000004,16700.71224
IBIT,crypto,override,1.0,letf,1.802702866980832,computed,1757.3634983499987,67517.55650165
RBLX,software,override,1.0,letf,1.696768280751925,computed,1456.9655696600012,12196.67443034
EWY,intl,override,1.0,letf,2.584677129398439,computed,1415.4249673599998,3302.27503264
BA,industrials,override,1.0,letf,1.1028058191120538,computed,1361.271815982197,29702.4481840178
AMD,semis,override,1.0,letf,2.9068621008108337,computed,1355.4410478206992,47378.8389521793
TER,semis,override,1.0,letf,3.0718000181193097,computed,1326.8892500228003,17003.9907499772
FIG,software,override,1.0,letf,1.2418918468294895,computed,1270.21715872,14243.662841280002
COPX,metals,override,1.0,letf,2.250203779408512,computed,1258.4401585730002,11880.639841427
MSFT,mega-cap-tech,override,1.0,letf,0.8003185269488805,computed,1099.9049410999978,58232.5950589
UEC,nuclear,override,1.0,letf,2.793883792120053,computed,942.9562626173,13915.3237373827
RKT,fintech,override,1.0,letf,2.0327659224857544,computed,930.4084680000004,12134.951532
TSM,semis,override,1.0,letf,2.105903438152244,computed,928.1105486399993,26136.68945136
AAPL,mega-cap-tech,override,1.0,letf,0.8754933344397672,computed,916.9922375317992,30097.887762468203
XRPZ,crypto,override,1.0,letf,2.694504240973505,computed,900.637152360001,36150.92284764
PLTR,software,override,1.0,letf,1.7903566787716079,computed,874.6414093299936,68260.45859067
CEG,nuclear,override,1.0,letf,1.4093676811675167,computed,845.3680300799988,20278.53196992
CIFR,crypto-equity,override,1.0,letf,3.984591099129745,computed,834.3176489511998,10345.2023510488
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,815.5678175000003,11909.0921825
HUT,crypto-equity,override,1.0,letf,4.566000476906745,computed,813.2816678399995,12233.11833216
HOOD,fintech,override,1.0,letf,3.050341544698058,computed,762.4688720000004,8778.231128
URA,nuclear,override,1.0,letf,2.3689027674248826,computed,748.30190425,14137.27809575
ETHA,crypto,override,1.0,letf,2.96948281034266,computed,744.7974615549992,43937.882538445
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,743.1722073599994,22422.82779264
CMG,consumer,override,1.0,letf,0.9095693932015629,computed,720.5335984800013,12547.62640152
GLXY,crypto-equity,override,1.0,letf,3.853850090168674,computed,677.0126586000006,12241.2873414
QCOM,semis,override,1.0,letf,2.0044471744887926,computed,670.0221736399999,14648.73782636
UUUU,nuclear,override,1.0,letf,2.677426564567237,computed,657.8437248800005,6063.356275120001
AMZN,mega-cap-tech,override,1.0,letf,1.4251419620857801,computed,622.4524719199999,33850.76752808
NU,fintech,override,1.0,letf,1.3188592137241022,computed,607.4845514279996,14977.095448572
LAC,metals,override,1.0,letf,2.087658167721897,computed,541.6418688479989,11179.658131152
WULF,crypto-equity,override,1.0,letf,3.122762118623215,computed,540.977306400001,15361.3026936
