symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,3.147116,0.0,0.0,-102.3,-11.75,0.12090504991977276,0.0,0.0,49.102535999919795
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,2.105034,0.0,0.0,-1.4700000000000002,0.0,0.03345049418680927,0.0,0.0,0.6684844941868089
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,-5.073288,0.0,0.0,0.0,-18.67,6.130814726114862,0.0,0.0,-17.612473273885136
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,2.287413,0.0,0.0,-146.70000000000002,-6.640000000000001,0.04516835659776726,0.0,0.0,-46.58355638340224
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,-216.088751,0.0,0.0,0.0,-3.7199999999999998,4.850991249225113,0.0,0.0,-214.9577597507749
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-234.972151,0.0,0.0,0.0,-4.09,6.800843554408522,0.0,0.0,-232.26130744559148
SDS,PROSHARES ULTRASHORT S&P500,0.0,-311.521061,0.0,0.0,0.0,-6.89,6.630621587906979,0.0,0.0,-311.78043941209296
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,-373.218574,0.0,0.0,0.0,-15.16,5.147795242466645,0.0,0.0,-383.23077875753336
EWV,PROSHARES ULTSHRT MSCI JAPAN,-409.18712052,0.0,0.0,0.0,0.0,-2.39,0.0,0.0,0.0,-411.57712052
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,-500.839684,0.0,0.0,0.0,-3.27,5.290360142408163,0.0,0.0,-498.81932385759177
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,-525.161031,0.0,0.0,0.0,-11.2,5.296590260559579,0.0,0.0,-531.0644407394404
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1226.697632,0.0,0.0,0.0,-23.55,7.152990793471746,0.0,0.0,-1243.0946412065284
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-2015.329378,0.0,0.0,0.0,-14.59,9.034835827619137,0.0,0.0,-2024.2905004723807
