underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
NBIS,-50.607662499999996,2884.362100507483,0.0,0.0,0.0,-17.68,7.465687947715024,0.0,0.0,2823.5401259551977
GDX,-170.39822705,1846.599682,0.0,0.0,0.0,-8.61,8.102265741770191,0.0,0.0,1675.69372069177
MSTR,850.41515328,3848.1825398636283,-0.37,0.0,-3144.57,-227.51,63.03488726087398,0.0,0.0,1389.1825804045018
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
SOXX,853.5035176299999,0.0,0.0,0.0,0.0,-1.18,0.0,0.0,0.0,852.3235176299999
MARA,-80.81654759,3040.540314,-9.29,0.0,-2036.4199999999998,-121.5,32.88678895718455,0.0,0.0,825.4005553671848
BLSH,0.0,738.7992398802567,0.0,0.0,0.0,-30.62,7.527902013945983,0.0,0.0,715.7071418942027
META,666.85666064,404.4769940000001,0.0,0.0,-560.69,-95.04,20.44046397624392,0.0,0.0,436.04411861624385
TSLA,261.39657538000006,626.5092619999999,0.0,0.0,-347.66999999999996,-120.08,14.37997573351548,0.0,0.0,434.5358131135158
EWJ,388.675936,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.275936
CRML,0.0,285.10488899999996,0.0,0.0,0.0,-19.21,11.164252765916363,0.0,0.0,277.05914176591637
NVDA,-174.15738238,658.361458,0.0,0.0,-122.42,-111.41,24.1999855729266,0.0,0.0,274.5740611929264
MU,23.55845,252.26122500000008,0.0,0.0,0.0,-13.92,6.045993304649541,0.0,0.0,267.94566830464964
XRPZ,-1439.7644517400004,1720.238255,0.0,0.0,-11.16,-29.55,12.748204105098239,0.0,0.0,252.51200736509782
XBI,227.915456,0.0,0.0,0.0,0.0,-2.5399999999999996,0.0,0.0,0.0,225.375456
MSFT,631.76421974,-204.77123500000016,66.43,0.0,-200.05,-91.55,22.71605364196411,0.0,0.0,224.53903838196402
INTC,-62.22877602,285.743211,0.0,0.0,0.0,-17.31,6.036513065985777,0.0,0.0,212.24094804598576
MRNA,-1.8364709200000107,218.30243000000007,0.0,0.0,0.0,-15.55,6.024084704322914,0.0,0.0,206.94004378432294
AVGO,0.0,230.42900499999996,0.0,0.0,0.0,-52.17,12.440573250775726,0.0,0.0,190.69957825077574
VRT,-261.38572544000004,454.7662720000003,0.0,0.0,0.0,-15.15,6.168716150278647,0.0,0.0,184.3992627102789
TSM,82.82289362,247.71358600000008,0.0,0.0,-138.64,-42.02,9.123313458707687,0.0,0.0,158.99979307870785
PLUG,0.0,163.28321400000004,0.0,0.0,0.0,-12.49,6.399796967707921,0.0,0.0,157.193010967708
