underlying,symbol,leg_class,net_notional_usd,gross_notional_usd,_ratio_b1,_ratio_b2,_ratio_b4
AAOI,AAOI,spot,72414.51000000001,72414.51000000001,1.0,0.0,0.0
AAOI,AAOX,core_levered_etf,-74975.85629872,74975.85629872,1.0,0.0,0.0
AAPL,AAPL,spot,617.64,617.64,1.0,0.0,0.0
AAPL,AAPB,core_levered_etf,-630.9981014399999,630.9981014399999,1.0,0.0,0.0
ACHR,ACHR,spot,3536.1600000000003,3536.1600000000003,1.0,0.0,0.0
ACHR,ARCX,core_levered_etf,-4044.19325184,4044.19325184,1.0,0.0,0.0
ADBE,ADBE,spot,1223.8,1223.8,1.0,0.0,0.0
ADBE,ADBG,core_levered_etf,-1276.1850244000002,1276.1850244000002,1.0,0.0,0.0
AFRM,AFRM,spot,1760.94,1760.94,1.0,0.0,0.0
AFRM,AFRU,core_levered_etf,-2019.0309337987999,2019.0309337987999,1.0,0.0,0.0
ALAB,ALAB,spot,15037.119999999999,15037.119999999999,1.0,0.0,0.0
ALAB,LABX,core_levered_etf,-15625.539883979998,15625.539883979998,1.0,0.0,0.0
ALB,ALB,spot,1201.0600000000002,1201.0600000000002,1.0,0.0,0.0
ALB,ALBG,core_levered_etf,-1323.9577391039998,1323.9577391039998,1.0,0.0,0.0
AMD,AMD,spot,49556.06,49556.06,0.17042384004781658,0.8295761599521834,0.0
AMD,AMDG,core_levered_etf,-2341.5325401600003,2341.5325401600003,1.0,0.0,0.0
AMD,AMDL,core_levered_etf,-2878.084447,2878.084447,1.0,0.0,0.0
AMD,AMUU,core_levered_etf,-3225.9170556800004,3225.9170556800004,1.0,0.0,0.0
AMD,AMYY,yieldboost_etf,-36849.118442399995,36849.118442399995,0.0,1.0,0.0
AMZN,AMZN,spot,26099.36,26099.36,1.0,0.0,0.0
AMZN,AMZU,core_levered_etf,-85.30074462,85.30074462,1.0,0.0,0.0
AMZN,AMZZ,core_levered_etf,-26919.0391536,26919.0391536,1.0,0.0,0.0
ANET,ANET,spot,1386.27,1386.27,1.0,0.0,0.0
ANET,ANEL,core_levered_etf,-1661.0017437,1661.0017437,1.0,0.0,0.0
APH,APH,spot,1980.9,1980.9,1.0,0.0,0.0
APH,APHU,core_levered_etf,-2182.9896288,2182.9896288,1.0,0.0,0.0
APP,APP,spot,5298.4800000000005,5298.4800000000005,1.0,0.0,0.0
APP,APPX,core_levered_etf,-5483.3306724,5483.3306724,1.0,0.0,0.0
ARKK,ARKK,spot,1528.0,1528.0,1.0,0.0,0.0
ARKK,TARK,core_levered_etf,-1572.0767824949999,1572.0767824949999,1.0,0.0,0.0
ARM,ARM,spot,3065.1,3065.1,1.0,0.0,0.0
ARM,ARMG,core_levered_etf,-3520.6240232800005,3520.6240232800005,1.0,0.0,0.0
ASML,ASML,spot,1632.9,1632.9,0.9621352033437441,0.037864796656255834,0.0
ASML,ASMU,core_levered_etf,-1571.07057354,1571.07057354,1.0,0.0,0.0
ASTS,ASTN,inverse_b4_etf,15207.730862499999,15207.730862499999,0.0,0.0,1.0
ASTS,ASTS,spot,3599.24,3599.24,5.140909817072493,0.0,-4.140909817072493
ASTS,ASTX,core_levered_etf,-27549.028271999996,27549.028271999996,1.0,0.0,0.0
AVAV,AVAV,spot,3310.37,3310.37,1.0,0.0,0.0
AVAV,AVXX,core_levered_etf,-3506.9647517648,3506.9647517648,1.0,0.0,0.0
AVGO,AVGO,spot,2898.98,2898.98,1.0,0.0,0.0
AVGO,AVL,core_levered_etf,-1237.9173999500001,1237.9173999500001,1.0,0.0,0.0
AVGO,AVGG,core_levered_etf,-1665.7754616,1665.7754616,1.0,0.0,0.0
B,B,spot,772.92,772.92,1.0,0.0,0.0
B,BU,core_levered_etf,-1012.909238341,1012.909238341,1.0,0.0,0.0
BA,BA,spot,1314.1200000000001,1314.1200000000001,1.0,0.0,0.0
BA,BOEG,core_levered_etf,-704.9230855850001,704.9230855850001,1.0,0.0,0.0
BA,BOEU,core_levered_etf,-783.98754434,783.98754434,1.0,0.0,0.0
BABA,BABA,spot,26260.0,26260.0,0.08522738863099773,0.9147726113690023,0.0
BABA,BABU,core_levered_etf,-559.0744207999999,559.0744207999999,1.0,0.0,0.0
BABA,BABX,core_levered_etf,-1678.9968046500003,1678.9968046500003,1.0,0.0,0.0
BABA,BBYY,yieldboost_etf,-24382.195000800002,24382.195000800002,0.0,1.0,0.0
BBAI,BBAI,spot,5864.54,5864.54,1.0,0.0,0.0
BBAI,BAIG,core_levered_etf,-6474.084506709601,6474.084506709601,1.0,0.0,0.0
BE,BEZ,inverse_b4_etf,17179.941345,17179.941345,0.0,0.0,1.0
BE,BE,spot,16939.440000000002,16939.440000000002,1.7606482864102944,0.0,-0.7606482864102945
BE,BEG,core_levered_etf,-9426.3725213184,9426.3725213184,1.0,0.0,0.0
BE,BEX,core_levered_etf,-21969.33994056,21969.33994056,1.0,0.0,0.0
BLSH,BLSH,spot,4045.7,4045.7,1.0,0.0,0.0
BLSH,BLSG,core_levered_etf,-4198.385017205999,4198.385017205999,1.0,0.0,0.0
BMNR,BMNR,spot,22202.879999999997,22202.879999999997,0.9448614338214233,0.05513856617857665,0.0
BMNR,BMNG,core_levered_etf,-9148.517663159999,9148.517663159999,1.0,0.0,0.0
BMNR,BMNU,core_levered_etf,-11830.127368605,11830.127368605,1.0,0.0,0.0
BULL,BULL,spot,1656.24,1656.24,0.8598456947964064,0.14015430520359362,0.0
BULL,BULX,core_levered_etf,-544.3545898224,544.3545898224,1.0,0.0,0.0
BULL,BULG,core_levered_etf,-879.7562437272,879.7562437272,1.0,0.0,0.0
CEG,CEG,spot,882.21,882.21,1.0,0.0,0.0
CEG,CEGX,core_levered_etf,-1080.1687551999999,1080.1687551999999,1.0,0.0,0.0
CIFR,CIFR,spot,17576.0,17576.0,1.0,0.0,0.0
CIFR,CIFU,core_levered_etf,-6774.60312,6774.60312,1.0,0.0,0.0
CIFR,CIFG,core_levered_etf,-12279.0247153392,12279.0247153392,1.0,0.0,0.0
CLS,CLS,spot,6612.66,6612.66,0.9914048329477094,0.008595167052290525,0.0
CLS,CSEX,core_levered_etf,-6555.82308264,6555.82308264,1.0,0.0,0.0
CLSK,CLSK,spot,12312.87,12312.87,1.7000060464392137,0.0,-0.7000060464392138
CLSK,CLSZ,inverse_b4_etf,11492.111265360003,11492.111265360003,0.0,0.0,1.0
CLSK,CLSX,core_levered_etf,-24731.124919200003,24731.124919200003,1.0,0.0,0.0
CMG,CMG,spot,493.35,493.35,1.0,0.0,0.0
CMG,CMGG,core_levered_etf,-720.506453625,720.506453625,1.0,0.0,0.0
CNC,CNC,spot,2838.7200000000003,2838.7200000000003,1.0,0.0,0.0
CNC,CNCG,core_levered_etf,-3177.818811189,3177.818811189,1.0,0.0,0.0
COHR,COHR,spot,3775.7,3775.7,1.0,0.0,0.0
COHR,COHX,core_levered_etf,-3804.1565760000003,3804.1565760000003,1.0,0.0,0.0
COIN,COIN,spot,61786.66,61786.66,1.015264366597526,0.0,-0.015264366597526061
COIN,COIG,core_levered_etf,-2438.3588090399994,2438.3588090399994,1.0,0.0,0.0
COIN,COIA,core_levered_etf,-2881.5737778100006,2881.5737778100006,1.0,0.0,0.0
COIN,CONX,core_levered_etf,-2920.6828703184,2920.6828703184,1.0,0.0,0.0
COIN,CONL,core_levered_etf,-3508.48696428,3508.48696428,1.0,0.0,0.0
COIN,COYY,yieldboost_etf,-51745.82768860999,51745.82768860999,0.0,1.0,0.0
COPX,COPX,spot,1583.6499999999999,1583.6499999999999,1.0,0.0,0.0
COPX,COPZ,core_levered_etf,-1848.2917122,1848.2917122,1.0,0.0,0.0
CORZ,CORZ,spot,3839.5200000000004,3839.5200000000004,1.0,0.0,0.0
CORZ,COZX,core_levered_etf,-4048.6135782400006,4048.6135782400006,1.0,0.0,0.0
CRCL,CRCL,spot,21832.16,21832.16,1.2815831211199393,0.0,-0.2815831211199393
CRCL,CRCD,inverse_b4_etf,5806.143383039999,5806.143383039999,0.0,0.0,1.0
CRCL,CCUP,core_levered_etf,-6053.694388560001,6053.694388560001,1.0,0.0,0.0
CRCL,CRCA,core_levered_etf,-9218.902875500002,9218.902875500002,1.0,0.0,0.0
CRCL,CRCG,core_levered_etf,-11775.592428599999,11775.592428599999,1.0,0.0,0.0
CRDO,CRDO,spot,13541.42,13541.42,1.0,0.0,0.0
CRDO,CRDU,core_levered_etf,-15250.601543519999,15250.601543519999,1.0,0.0,0.0
CRM,CRM,spot,720.28,720.28,1.0,0.0,0.0
CRM,CRMG,core_levered_etf,-828.2803424,828.2803424,1.0,0.0,0.0
CRML,CRML,spot,105287.22,105287.22,1.0,0.0,0.0
CRML,CRMX,core_levered_etf,-35628.977163359996,35628.977163359996,1.0,0.0,0.0
CRML,CRMU,core_levered_etf,-70446.82900978439,70446.82900978439,1.0,0.0,0.0
CRWD,CRWD,spot,663.46,663.46,0.9244086434268832,0.07559135657311682,0.0
CRWD,CRWL,core_levered_etf,-613.308158568,613.308158568,1.0,0.0,0.0
CRWV,CRWV,spot,28904.26,28904.26,1.5158255539148902,0.0,-0.5158255539148903
CRWV,CORD,inverse_b4_etf,16246.77742974,16246.77742974,0.0,0.0,1.0
CRWV,CRWU,core_levered_etf,-13912.7216878,13912.7216878,1.0,0.0,0.0
CRWV,CWVX,core_levered_etf,-14624.8374747,14624.8374747,1.0,0.0,0.0
CRWV,CRWG,core_levered_etf,-15558.63246,15558.63246,1.0,0.0,0.0
CVNA,CVNA,spot,1433.88,1433.88,1.0,0.0,0.0
CVNA,CVNX,core_levered_etf,-1576.8544861714,1576.8544861714,1.0,0.0,0.0
DELL,DELL,spot,1475.95,1475.95,1.0,0.0,0.0
DELL,DLLL,core_levered_etf,-1866.15712728,1866.15712728,1.0,0.0,0.0
DKNG,DKNG,spot,1180.64,1180.64,1.0,0.0,0.0
DKNG,DKNX,core_levered_etf,-1217.97517455,1217.97517455,1.0,0.0,0.0
DNN,DNN,spot,1724.82,1724.82,1.0,0.0,0.0
DNN,DNNG,core_levered_etf,-1785.32190594,1785.32190594,1.0,0.0,0.0
DUOL,DUOL,spot,3304.91,3304.91,1.0,0.0,0.0
DUOL,DUOG,core_levered_etf,-3570.3564570590997,3570.3564570590997,1.0,0.0,0.0
EOSE,EOSE,spot,26146.640000000003,26146.640000000003,1.0,0.0,0.0
EOSE,EOSU,core_levered_etf,-27377.082489599998,27377.082489599998,1.0,0.0,0.0
ETHA,ETHA,spot,13063.23,13063.23,0.9699928862601364,0.030007113739863644,0.0
ETHA,ETHT,core_levered_etf,-3709.4920865999998,3709.4920865999998,1.0,0.0,0.0
ETHA,ETU,core_levered_etf,-4232.767623480001,4232.767623480001,1.0,0.0,0.0
ETHA,ETHU,core_levered_etf,-4728.9804615,4728.9804615,1.0,0.0,0.0
ETOR,ETOR,spot,1307.2,1307.2,1.0,0.0,0.0
ETOR,ETRL,core_levered_etf,-1427.08049601,1427.08049601,1.0,0.0,0.0
EWW,EWW,spot,1010.8800000000001,1010.8800000000001,1.0,0.0,0.0
EWW,MEXX,core_levered_etf,-1022.0380414552001,1022.0380414552001,1.0,0.0,0.0
EWY,EWY,spot,4550.75,4550.75,1.0,0.0,0.0
EWY,KORU,core_levered_etf,-4651.0686019,4651.0686019,1.0,0.0,0.0
FCX,FCX,spot,1177.81,1177.81,1.0,0.0,0.0
FCX,FCXG,core_levered_etf,-1417.3732037556003,1417.3732037556003,1.0,0.0,0.0
FIG,FIG,spot,5109.75,5109.75,1.0,0.0,0.0
FIG,FIGG,core_levered_etf,-5235.84373193,5235.84373193,1.0,0.0,0.0
FIGR,FIGR,spot,8419.6,8419.6,1.0,0.0,0.0
FIGR,FGRU,core_levered_etf,-8625.27512704,8625.27512704,1.0,0.0,0.0
FLY,FLY,spot,26829.0,26829.0,1.0,0.0,0.0
FLY,FLYT,core_levered_etf,-31014.87278568,31014.87278568,1.0,0.0,0.0
FXI,FXI,spot,1527.3600000000001,1527.3600000000001,1.0,0.0,0.0
FXI,YINN,core_levered_etf,-1565.0192588,1565.0192588,1.0,0.0,0.0
GDX,GDX,spot,3740.8799999999997,3740.8799999999997,1.0,0.0,0.0
GDX,NUGT,core_levered_etf,-1851.3240300000002,1851.3240300000002,1.0,0.0,0.0
GDX,GDXU,core_levered_etf,-2055.6271033199996,2055.6271033199996,1.0,0.0,0.0
GDXJ,GDXJ,spot,1451.06,1451.06,1.0,0.0,0.0
