underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
SMCI,"SMCI, SMCL, SMCX",7693.171376883498,17214.569950803496,3
AMD,"AMD, AMDG, AMDL, AMUU",5649.387692599998,22530.3770378,4
IONQ,"IONL, IONQ, IONX, QPUX",5092.484068520005,44412.78008972001,4
META,"FBL, META",2079.8567335500047,4199.292496050005,2
RKLB,"RKLB, RKLX",1255.8527489287644,17206.49349372876,2
BMNR,"BMNG, BMNR, BMNU",1228.5669350249955,43177.193064975,3
CRCL,"CCUP, CRCA, CRCG, CRCL",916.719779829893,55042.735727349886,4
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",910.2109227084024,21353.9964243516,5
IBIT,"BITU, BITX, BTCL, IBIT",857.0765740900092,8084.905977510009,4
GLXY,"GLGG, GLXU, GLXY",833.7933043499979,26039.90669565,3
MARA,"MARA, MRAL",719.8692947599997,2498.5081432399993,2
ONDS,"ONDG, ONDL, ONDS",535.6018282199984,32334.078171780002,3
TSUI,"TSUI, TXXS",517.9307626600003,20869.72823734,2
ETHA,"ETHA, ETHT, ETHU, ETU",390.5218787399981,25735.938121260002,4
MSTR,"MSTR, MSTU, MSTX",309.31465686396405,5945.696173383964,3
RCAT,"RCAT, RCAX",301.1674144255994,52507.7525855744,2
LITE,"LITE, LITX",294.90840255999865,35687.291597439995,2
SBET,"SBET, SBTU",277.6023084799999,12730.637691520002,2
TDOG,"TDOG, TXXD",275.26796384399995,8234.632836156,2
BULL,"BULG, BULL, BULX",232.31354710559992,3080.1664528944,3
RIOT,"RIOT, RIOX",215.85696639999833,6711.256153599998,2
XRPZ,"UXRP, XRPT, XRPZ, XXRP",186.91188194999995,26363.128118049997,4
RDDT,"RDDT, RDTL",176.95848139500004,6623.201518604999,2
PAAS,"PAAS, PAAU",163.68219319799982,6201.237806802001,2
SRPT,"SRPT, SRPU",150.5019640800001,8585.49803592,2
U,"U, UNX",146.94967029760028,10081.0503297024,2
UEC,"UEC, UECG",140.14001625899982,10458.139983740999,2
NFLX,"NFLU, NFLX, NFXL",130.9361964799998,1995.4638035199998,3
KLAC,"KLAC, KLAG",66.88600744680002,3709.8739925532,2
CLS,"CLS, CSEX",63.004333679999945,13162.315666319999,2
ASML,"ASML, ASMU",61.70035518000009,3204.0996448200003,2
CRWD,"CRWD, CRWL",50.48793635200002,1276.4320636480002,2
OSCR,"OSCR, OSCX",26.38209123199931,7897.617908768001,2
SNAP,"SNAG, SNAP",18.894211199999518,5437.985788800001,2
SOUN,"SOUN, SOUX",10.973708060500485,5397.5662919395,2
SOEZ,"SOEZ, SOLT",-1.3382160000001022,10006.278216,2
NIO,"NIO, NIOG",-4.940685759999951,2365.74068576,2
AVGO,"AVGG, AVGO, AVL",-5.243473100000074,5803.2034731,3
KTOS,"KTOS, KTUP",-5.530028374999802,4949.370028375,2
PYPL,"PYPG, PYPL",-6.599946394999961,1156.579946395,2
UBER,"UBER, UBRL",-10.569114899999931,2739.7291149,2
EWW,"EWW, MEXX",-10.804943047999927,2032.5649430480003,2
AAPL,"AAPB, AAPL",-13.391580479999902,1248.6715804799999,2
