etf,weight
NVTX,0.05000000003732136
QBTX,0.049999999922956784
ASTX,0.049999999921778546
SMU,0.04999999725400632
IRE,0.049999977487886156
NEBX,0.045769157359237374
NBIG,0.04373148261270457
IOYY,0.03999999985720986
MAAY,0.03999999972107468
CRWG,0.036849022484789384
CWVX,0.03672007025409131
XBTY,0.03573589457082723
MTYY,0.03467231008963199
NBIL,0.031727334227337325
SMYY,0.02974671117719921
OKLL,0.02512379967005254
QBTZ,0.02500000009207843
CORD,0.02500000007474607
ETHD,0.025000000064968633
MSDD,0.02394480328861808
CLSX,0.020190780005029264
PLTZ,0.01891850226124443
LABX,0.018656134228925057
RGTX,0.01795634629188159
WULX,0.016776901909144513
FBYY,0.012949119535419483
IREX,0.012552331837050254
CRDU,0.011895649393068055
CRWU,0.008739788831642264
COYY,0.006895965048637365
CONI,0.0060814974561420165
RKLX,0.005547869031808472
GLXU,0.004873031744129219
ETHU,0.003913204927427283
IONX,0.0027544512513068184
ETU,0.002270301711015363
BAIG,0.0014767201385157513
ETHT,0.0011388713097736586
APPX,0.0011286102205102214
QUBX,0.0010865992396790012
MSTZ,0.0010551967622022082
RGTU,0.0009005628911663544
IONL,0.0007671143557830145
CONL,0.000743682036533465
AVXX,0.0006986518574959184
UNX,0.0006889091825112645
SBTU,0.0006452236565172462
INTW,0.0006451646702856701
COIA,0.0006451626428149608
COZX,0.0006451625002262555
RIOX,0.0006451621644914897
MUU,0.000645161525095513
ROBN,0.0006451614009011528
OSCX,0.000645161398775052
SOUX,0.0006451613682482833
UPSX,0.0006451613676636054
TEMT,0.0006451613648123829
HOOX,0.0006451613516622862
COIG,0.0006451613358595523
AMDL,0.0006451613346447161
KTUP,0.0006451613333280092
LMNX,0.0006451613323741339
RDTL,0.0006451613264381314
PTIR,0.00064516130727482
ARCX,0.0006451613043827217
AMUU,0.000645161297450726
MPL,0.000645161294509281
MULL,0.0006451612930210878
AMDG,0.0006451612927980755
HOOG,0.000645161282525652
QSU,0.0006451612812218594
MPG,0.0006451612714548608
PLTU,0.0006451612692960537
RBLU,0.0006451612690026296
NUGT,0.0006451612682166042
JNUG,0.0006451612672464146
SNOU,0.0006451612651910824
BABX,0.0006451612589562022
GDXU,0.0006451612584808172
PONX,0.0006451612584517407
HIMZ,0.0006451612562789386
GLGG,0.0006451612543371969
OPEX,0.0006451612539182034
SOFX,0.0006451612537966244
ANEL,0.0006451612532296597
BULX,0.0006451612529936936
VRTL,0.0006451612529901372
PLTA,0.000645161252433931
ORCX,0.0006451612511386622
LRCU,0.0006451612505222361
GEVX,0.0006451612493628162
URAA,0.0006451612489782463
SRPU,0.0006451612486480313
BITX,0.0006451612483379756
TSLI,0.0006451612479995111
NVOX,0.0006451612465937882
CVNX,0.0006451612448615358
AVGG,0.0006451612439165175
TSLL,0.0006451612432533898
BTCL,0.0006451612424068527
DKNX,0.0006451612417399322
BITU,0.0006451612413417416
TSLR,0.0006451612397950069
AVL,0.0006451612380174979
XYZG,0.0006451612378991948
UBRL,0.0006451612372024421
SOXL,0.0006451612362856926
VSTL,0.000645161235806076
MSTX,0.0006451612353761049
MVLL,0.0006451612353753486
AFRU,0.0006451612349909819
FBL,0.0006451612345960878
SHPU,0.000645161233994572
TSLT,0.0006451612334381824
CWEB,0.0006451612316015206
LLYX,0.0006451612313704364
QCMU,0.0006451612309587779
NVDG,0.0006451612306845402
AVGX,0.0006451612304239549
PALU,0.0006451612302279364
PLTG,0.0006451612299461522
CEGX,0.0006451612297277845
QPUX,0.000645161229709779
AMZZ,0.0006451612288777597
TSMG,0.0006451612287066745
ETRL,0.0006451612285484164
JOBX,0.0006451612284017811
TSMU,0.0006451612282475551
NVDU,0.0006451612280848826
GOOX,0.0006451612278247336
CRMG,0.000645161227553332
ARMG,0.0006451612272555284
NVDL,0.0006451612271370507
METU,0.0006451612271099195
TSLG,0.0006451612270237964
NFLU,0.0006451612266866695
YINN,0.0006451612266206052
PANG,0.0006451612260249094
DLLL,0.0006451612256982117
MRAL,0.0006451612254340693
NOWL,0.0006451612250549882
AMZU,0.000645161224959001
BOEU,0.0006451612244715874
NFXL,0.0006451612242066876
NVDB,0.0006451612241259729
UNHG,0.0006451612240030045
MSFU,0.0006451612237787709
AVGU,0.0006451612205201324
CRWL,0.0006451612197560943
BOEG,0.000645161219462186
MSTU,0.0006451612194006362
ASMG,0.000645161218510367
SMCL,0.0006451612167632741
TARK,0.0006451612117998438
TTDU,0.0006451612112655955
NVDX,0.0
DJTU,0.0
GMEU,0.0
MSTP,0.0
LULG,0.0
