etf,underlying,pair_frac_merged
CWEB,KWEB,0.0006451612316015206
LLYX,LLY,0.0006451612313704364
QCMU,QCOM,0.0006451612309587779
NVDG,NVDA,0.0006451612306845402
AVGX,AVGO,0.0006451612304239549
PALU,PANW,0.0006451612302279364
PLTG,PLTR,0.0006451612299461522
CEGX,CEG,0.0006451612297277845
QPUX,IONQ,0.000645161229709779
AMZZ,AMZN,0.0006451612288777597
TSMG,TSM,0.0006451612287066745
ETRL,ETOR,0.0006451612285484164
JOBX,JOBY,0.0006451612284017811
TSMU,TSM,0.0006451612282475551
NVDU,NVDA,0.0006451612280848826
GOOX,GOOGL,0.0006451612278247336
CRMG,CRM,0.000645161227553332
ARMG,ARM,0.0006451612272555284
NVDL,NVDA,0.0006451612271370507
METU,META,0.0006451612271099195
TSLG,TSLA,0.0006451612270237964
NFLU,NFLX,0.0006451612266866695
YINN,FXI,0.0006451612266206052
PANG,PANW,0.0006451612260249094
DLLL,DELL,0.0006451612256982117
MRAL,MARA,0.0006451612254340693
NOWL,NOW,0.0006451612250549882
AMZU,AMZN,0.000645161224959001
BOEU,BA,0.0006451612244715874
NFXL,NFLX,0.0006451612242066876
NVDB,NVDA,0.0006451612241259729
UNHG,UNH,0.0006451612240030045
MSFU,MSFT,0.0006451612237787709
AVGU,AVGO,0.0006451612205201324
CRWL,CRWD,0.0006451612197560943
BOEG,BA,0.000645161219462186
MSTU,MSTR,0.0006451612194006362
ASMG,ASML,0.000645161218510367
SMCL,SMCI,0.0006451612167632741
TARK,ARKK,0.0006451612117998438
TTDU,TTD,0.0006451612112655955
