bucket,etf,underlying,w_book,frac_sleeve,n_obs_decay,n_obs_beta,mu_used,sigma_eff,w_pre,q_prior,prev_w_book,delta_w_book,haircut_factor,ema_applied
core_leveraged,NVTX,NVTS,0.05000000003732141,0.07407407412936505,479.0,164.0,1.077924207275485,0.16909278284479357,2.231162478961095,0.01207822768058844,0.01017749228651718,0.03982250775080423,1.0,True
core_leveraged,QBTX,QBTS,0.04999999992295684,0.07407407395993605,479.0,257.0,0.9205715748843613,0.14452740554716553,2.2293353291004636,0.01206833654436176,0.01848080412892775,0.03151919579402909,1.0,True
core_leveraged,ASTX,ASTS,0.0499999999217786,0.07407407395819052,479.0,205.0,0.8987108448318196,0.11314603794313569,2.7800248370095035,0.015049452137939545,0.01703510965747445,0.03296489026430415,1.0,True
core_leveraged,SMU,SMR,0.049999997254006376,0.07407407000593537,479.0,205.0,0.8450255231098721,0.1317332208124484,2.245135519077105,0.012153869666101635,0.011894733411821273,0.0381052638421851,1.0,True
core_leveraged,IRE,IREN,0.04999997748788621,0.07407404072279439,479.0,134.0,0.849415472174311,0.13340175305484997,2.22857202737637,0.012064204468773574,0.003984606609965984,0.04601537087792023,1.0,True
core_leveraged,NEBX,NBIS,0.04576915735923742,0.0678061590507221,363.0,164.0,0.816890089931527,0.11702238855491184,2.4432207802857544,0.013226189099404824,0.011847040817922413,0.03392211654131501,1.0,True
core_leveraged,NBIG,NBIS,0.04373148261270462,0.06478738164845128,363.0,130.0,0.818119580310344,0.12046042913449627,2.3770615393451275,0.012868041101313767,0.006832380476172848,0.03689910213653177,1.0,True
whitelist_stock,IOYY,IONQ,0.0399999998572099,0.19999999928604947,479.0,124.0,0.5927043489936146,0.2737109424024631,0.7579036494738923,0.03150770414871665,0.03754409391798644,0.002455905939223464,1.0,True
whitelist_stock,MAAY,MARA,0.03999999972107472,0.19999999860537357,479.0,124.0,0.5726345943083029,0.2566372458559165,0.7809548740264641,0.03246599372018425,0.03214679155975964,0.00785320816131508,1.0,True
core_leveraged,CRWG,CRWV,0.036849022484789426,0.05459114442191026,255.0,184.0,0.797225852612595,0.12702272404157672,2.196686069518374,0.011891592271116927,0.010569339982077016,0.026279682502712412,1.0,True
core_leveraged,CWVX,CRWV,0.03672007025409135,0.054400104080135334,255.0,205.0,0.8020917378465484,0.13741362885324965,2.0429713601850854,0.011059469431704789,0.012718467498443974,0.02400160275564738,1.0,True
whitelist_stock,XBTY,IBIT,0.03573589457082727,0.17867947285413632,479.0,245.0,0.5034094096645091,0.2169945023102897,0.8119712320205784,0.03375541122348775,0.03999999983247453,-0.004264105261647257,1.0,True
whitelist_stock,MTYY,MSTR,0.03467231008963203,0.17336155044816012,479.0,154.0,0.5325901249415828,0.269828943737807,0.6908322774694079,0.028719401245791244,0.024347310830114564,0.010324999259517464,1.0,True
core_leveraged,NBIL,NBIS,0.03172733422733736,0.04700345811457386,363.0,144.0,0.769189299577058,0.10856597970934194,2.47974785077912,0.013423925605860062,0.0049941025796352775,0.026733231647702083,1.0,True
whitelist_stock,SMYY,SMCI,0.029746711177199243,0.14873355588599618,479.0,149.0,0.5216610190092845,0.27749374332981747,0.657965669648418,0.027353064830450736,0.01935946220590773,0.010387248971291514,1.0,True
core_leveraged,OKLL,OKLO,0.025123799670052568,0.03722044395563343,479.0,217.0,0.7456854480896622,0.11390786710345388,2.291236887039105,0.012403435900691102,0.005288998230295633,0.019834801439756935,1.0,True
inverse_decay_bucket4,QBTZ,QBTS,0.025000000092078457,0.20000000073662766,479.0,144.0,2.357960028588964,0.496269527785117,1.6629794170305845,0.031730043070107856,0.025000000012865328,7.92131291116327e-11,1.0,True
inverse_decay_bucket4,CORD,CRWV,0.025000000074746096,0.20000000059796877,255.0,151.0,1.3254417254076198,0.7186982567096619,0.6454789608319226,0.012315892198242818,0.025000000008011596,6.673449987060209e-11,1.0,True
inverse_decay_bucket4,ETHD,ETHA,0.02500000006496866,0.20000000051974928,426.0,447.0,1.094285063833686,0.26948077888230215,1.4212507991490861,0.02711780350892721,0.025000000010058445,5.4910215263603845e-11,1.0,True
inverse_decay_bucket4,MSDD,MSTR,0.02394480328861811,0.19155842630894487,479.0,225.0,0.8878454366606103,0.3393571885457135,0.9156897608767001,0.01747157857392777,0.021590808670600745,0.0023539946180173646,1.0,True
core_leveraged,CLSX,CLSK,0.020190780005029284,0.029912266674117456,479.0,159.0,0.7390977305675289,0.14010387244016304,1.8463744163039928,0.009995206890587941,0.006347617456738872,0.013843162548290412,1.0,True
inverse_decay_bucket4,PLTZ,PLTR,0.01891850226124445,0.1513480180899556,479.0,228.0,0.5791958048554953,0.23326602332434376,0.8690444017968026,0.0165815740209739,0.021349484748849658,-0.002430982487605208,1.0,True
core_leveraged,LABX,ALAB,0.018656134228925078,0.0276387173761853,479.0,183.0,0.7315128386550567,0.14650146817635643,1.7476240799243399,0.00946062948639839,0.009607312889722382,0.009048821339202696,1.0,True
core_leveraged,RGTX,RGTI,0.01795634629188161,0.026601994506491273,479.0,274.0,0.706707650380031,0.11713244630774701,2.111692237547433,0.011431484652926472,0.009726260953006799,0.008230085338874812,1.0,True
core_leveraged,WULX,WULF,0.01677690190914453,0.024854669495028934,479.0,132.0,0.7350788256221872,0.16489864296016615,1.5602165327092166,0.008446113042316346,0.005061736459872519,0.011715165449272012,1.0,True
whitelist_stock,FBYY,META,0.012949119535419497,0.06474559767709748,479.0,133.0,0.4124156810460533,0.23534930596372086,0.6133244700894488,0.025497233011295112,0.03019966102630124,-0.017250541490881746,1.0,True
core_leveraged,IREX,IREN,0.012552331837050268,0.018596047166000395,479.0,132.0,0.7097789476875511,0.1681777769143053,1.4771430342858332,0.007996401003125084,0.0013370900318244391,0.011215241805225828,1.0,True
core_leveraged,CRDU,CRDO,0.011895649393068069,0.01762318428602677,479.0,159.0,0.682282240577121,0.1410938247861768,1.6924821803072125,0.00916212302414113,0.007817893801609731,0.004077755591458338,1.0,True
core_leveraged,CRWU,CRWV,0.008739788831642274,0.012947835306136702,255.0,194.0,0.6554424474943819,0.14207751986394038,1.6146457007605548,0.008740761186675241,0.0040382327956617736,0.004701556035980501,1.0,True
whitelist_stock,COYY,COIN,0.006895965048637373,0.03447982524318686,479.0,193.0,0.37617848524296726,0.2644048448101934,0.4979578567463627,0.020701191820074336,0.016402680627456034,-0.009506715578818662,1.0,True
inverse_decay_bucket4,CONI,COIN,0.006081497456142023,0.04865197964913619,479.0,417.0,0.5287517798265053,0.3927617290360934,0.47118420471733435,0.008990306768998675,0.004160106169145971,0.0019213912869960525,1.0,True
core_leveraged,RKLX,RKLB,0.005547869031808478,0.008219065232308856,479.0,287.0,0.5671294106911979,0.0907406206558029,2.187502050430657,0.011841875285191292,0.008935342360640601,-0.003387473328832123,1.0,True
core_leveraged,GLXU,GLXY,0.004873031744129224,0.00721930628759885,221.0,185.0,0.5884450202000081,0.12789244854857412,1.6103824690773663,0.008717682507551599,0.0056699251925252155,-0.0007968934483959913,0.876984126984127,True
core_leveraged,ETHU,ETHA,0.003913204927427288,0.0057973406332256115,426.0,447.0,0.5194174032083775,0.08542994089419872,2.1280137762014686,0.011519840055914766,0.020478279089676477,-0.01656507416224919,1.0,True
core_leveraged,IONX,IONQ,0.0027544512513068215,0.00408066852045455,479.0,288.0,0.519550695215122,0.108636381645831,1.673865979061454,0.009061345640461469,0.008083632705103042,-0.005329181453796221,1.0,True
core_leveraged,ETU,ETHA,0.0022703017110153657,0.003363409942244986,426.0,381.0,0.47839509455222917,0.08886418104252974,1.8842044244254665,0.010199996750384447,0.015533732446948513,-0.013263430735933147,1.0,True
core_leveraged,BAIG,BBAI,0.001476720138515753,0.0021877335385418564,479.0,176.0,0.492565152896706,0.14254538907803538,1.2094239219443936,0.006547124034819932,0.002604866578656156,-0.0011281464401404029,1.0,True
core_leveraged,ETHT,ETHA,0.00113887130977366,0.0016872167552202369,426.0,447.0,0.42195122886366776,0.08798241820314033,1.6785504776795563,0.009086704815964092,0.01057695570901491,-0.00943808439924125,1.0,True
core_leveraged,APPX,APP,0.0011286102205102227,0.001672015141496626,479.0,257.0,0.4400149072507793,0.1087242334324377,1.4164755425336992,0.007667982169847781,0.009490158651723028,-0.008361548431212805,1.0,True
core_leveraged,QUBX,QUBT,0.0010865992396790025,0.0016097766513763,479.0,217.0,0.4736913164569202,0.15601053962594985,1.0626971815969877,0.005752830031824799,0.0024040708093827795,-0.001317471569703777,1.0,True
inverse_decay_bucket4,MSTZ,MSTR,0.0010551967622022093,0.008441574097617675,479.0,405.0,0.6054878737439482,0.37464770607408904,0.5656534188640492,0.010792801858821772,0.0028996003804683114,-0.001844403618266102,1.0,True
core_leveraged,RGTU,RGTI,0.0009005628911663554,0.0013341672461723783,479.0,217.0,0.4597416741832473,0.1585368560312635,1.0149664247940249,0.005494443225185142,0.0012767534883345079,-0.0003761905971681525,1.0,True
core_leveraged,IONL,IONQ,0.0007671143557830154,0.001136465712271134,479.0,278.0,0.42424243308519655,0.12545740347952364,1.183547941067133,0.006407046388552041,0.0034643771105682592,-0.0026972627547852436,1.0,True
core_leveraged,CONL,COIN,0.0007436820365334659,0.0011017511652347642,479.0,500.0,0.3814329348365164,0.08267505014352912,1.6147740698192943,0.00874145610277087,0.009935669600363947,-0.009191987563830481,1.0,True
core_leveraged,AVXX,AVAV,0.0006986518574959191,0.0010350397888828431,479.0,131.0,0.42557526160747805,0.14196586201456035,1.0492053473203333,0.005679793017372102,0.00483329627497675,-0.004134644417480831,1.0,True
core_leveraged,UNX,U,0.0006889091825112652,0.0010206061963129855,479.0,159.0,0.4610711855578423,0.21067507939726077,0.7659895769681767,0.004146626074443135,0.0011436446820599728,-0.0004547354995487076,1.0,True
core_leveraged,SBTU,SBET,0.0006452236565172469,0.0009558868985440694,479.0,134.0,0.4557526594970575,0.21259011151088397,0.7503332572258589,0.004061871783229051,0.0013628586060436011,-0.0007176349495263542,1.0,True
core_leveraged,INTW,INTC,0.0006451646702856709,0.0009557995115343272,479.0,306.0,0.36831134530357773,0.08791532919897564,1.4662854820744298,0.007937624473446137,0.012433354846966352,-0.011788190176680681,1.0,True
core_leveraged,COIA,COIN,0.0006451626428149615,0.000955796507874017,479.0,163.0,0.3775349869566166,0.09827730974783952,1.344534621204572,0.0072785354865344725,0.005921922679972624,-0.0052767600371576625,1.0,True
core_leveraged,COZX,CORZ,0.0006451625002262563,0.0009557962966314907,479.0,123.0,0.41030975285684074,0.14200676156011632,1.0112787019588494,0.005474480019257219,0.0022678113944697782,-0.001622648894243522,1.0,True
core_leveraged,RIOX,RIOT,0.0006451621644914904,0.0009557957992466524,479.0,333.0,0.38622678204731276,0.11053540518839287,1.2229509041574889,0.00662035131994222,0.0020433944305835905,-0.0013982322660921,1.0,True
core_leveraged,MUU,MU,0.0006451615250955137,0.0009557948519933536,479.0,391.0,0.3361328214855118,0.0842085643565667,1.3970845889472154,0.00756301072354131,0.008170986204298201,-0.0075258246792026876,1.0,True
core_leveraged,ROBN,HOOD,0.0006451614009011535,0.0009557946680017089,479.0,315.0,0.33214377037951576,0.09902923144902256,1.173899039019331,0.006354812794226217,0.005036052564937059,-0.004390891164035906,1.0,True
core_leveraged,OSCX,OSCR,0.0006451613987750528,0.00095579466485193,479.0,152.0,0.34338741301172016,0.1155632261453933,1.0399986099634604,0.005629953047831439,0.005992723329728886,-0.005347561930953833,1.0,True
core_leveraged,SOUX,SOUN,0.0006451613682482841,0.0009557946196270874,479.0,217.0,0.33269502662407346,0.10904546687625169,1.0678413569503928,0.005780677632227362,0.0020177551872250323,-0.0013725938189767483,1.0,True
core_leveraged,UPSX,UPST,0.0006451613676636062,0.0009557946187608979,479.0,226.0,0.32843251862895884,0.10710928046248479,1.0732158877717184,0.005809772244362708,0.005280792578356135,-0.004635631210692529,1.0,True
core_leveraged,TEMT,TEM,0.0006451613648123836,0.0009557946145368646,451.0,245.0,0.32280820366957685,0.10079456177850335,1.1209222927386937,0.006068027224198055,0.004914730563568075,-0.0042695691987556916,1.0,True
core_leveraged,HOOX,HOOD,0.000645161351662287,0.0009557945950552398,479.0,283.0,0.3132343015846685,0.0949229361125784,1.1549580116718117,0.006252276989252428,0.004431591172350912,-0.0037864298206886247,1.0,True
core_leveraged,COIG,COIN,0.0006451613358595531,0.0009557945716437823,479.0,285.0,0.3112296344154012,0.10155276389798171,1.072648029105541,0.005806698184842094,0.004360374571896455,-0.003715213236036902,1.0,True
core_leveraged,AMDL,AMD,0.0006451613346447169,0.000955794569844025,479.0,500.0,0.28466716989515656,0.07382098954859835,1.349663694195177,0.0073063013314494185,0.005600055036192209,-0.004954893701547492,1.0,True
core_leveraged,KTUP,KTOS,0.0006451613333280099,0.000955794567893348,479.0,159.0,0.3322699451830031,0.131171956240842,0.8865803647886847,0.004799435094499726,0.0020386516578494653,-0.0013934903245214553,1.0,True
core_leveraged,LMNX,LMND,0.0006451613323741346,0.0009557945664801994,479.0,137.0,0.33352556377712644,0.13261102857398416,0.880273296853798,0.0047652922639202285,0.0009030102331194095,-0.0002578489007452749,1.0,True
core_leveraged,RDTL,RDDT,0.0006451613264381322,0.0009557945576861216,479.0,279.0,0.3093171967911691,0.1069014297624763,1.0127181565059864,0.005482272396513526,0.0053238344057440126,-0.004678673079305881,1.0,True
core_leveraged,PTIR,PLTR,0.0006451613072748207,0.0009557945292960307,479.0,417.0,0.2723496480260137,0.08132597678108358,1.172102452156182,0.0063450871084522395,0.008393307538959744,-0.007748146231684923,1.0,True
core_leveraged,ARCX,ACHR,0.0006451613043827225,0.0009557945250114406,479.0,226.0,0.3064257399112558,0.12222984596422937,0.8774371604814589,0.004749939056271156,0.0022076298433283295,-0.001562468538945607,1.0,True
core_leveraged,AMUU,AMD,0.0006451612974507268,0.0009557945147418175,479.0,272.0,0.2751193653015593,0.09050764108063601,1.0639077176893437,0.005759383176509203,0.0041562381348133025,-0.0035110768373625757,1.0,True
core_leveraged,MPL,MP,0.0006451612945092818,0.0009557945103841211,479.0,134.0,0.29888047025097675,0.12384722331951253,0.8446549045186426,0.004572474817276517,0.0010115677637267527,-0.000366406469217471,1.0,True
core_leveraged,MULL,MU,0.0006451612930210885,0.0009557945081793903,479.0,368.0,0.27256466460548495,0.09274717745400915,1.0285772055890852,0.005568124147530998,0.004079402138560525,-0.003434240845539437,1.0,True
core_leveraged,AMDG,AMD,0.0006451612927980763,0.0009557945078490018,479.0,320.0,0.270086645566358,0.08984165091567879,1.0521882109774126,0.005695940521971198,0.003837070502540643,-0.0031919092097425668,1.0,True
core_leveraged,HOOG,HOOD,0.0006451612825256527,0.0009557944926305965,479.0,281.0,0.2667560787631414,0.09983183506679527,0.9352189860542108,0.005062736556071669,0.0027811667800986045,-0.002136005497572952,1.0,True
core_leveraged,QSU,QS,0.0006451612812218601,0.000955794490699052,479.0,134.0,0.2881089062026039,0.1323333767792157,0.7620006352528065,0.004125032243112093,0.000698120075986851,-5.295879476499088e-05,1.0,True
core_leveraged,MPG,MP,0.0006451612714548615,0.0009557944762294244,479.0,130.0,0.26911921863882493,0.12592433555889637,0.7480025692058075,0.004049254781632777,0.0006677517510845175,-2.2590479629655937e-05,1.0,True
core_leveraged,PLTU,PLTR,0.0006451612692960544,0.0009557944730311916,479.0,348.0,0.23102725630537013,0.08305805358030326,0.9735303949628662,0.005270132442263843,0.005562064040830067,-0.004916902771534013,1.0,True
core_leveraged,RBLU,RBLX,0.0006451612690026304,0.0009557944725964894,479.0,294.0,0.2410510301158061,0.09550794126728426,0.8833596392201983,0.0047819999426093164,0.005030961205800362,-0.0043857999367977315,1.0,True
core_leveraged,NUGT,GDX,0.000645161268216605,0.0009557944714320073,479.0,500.0,0.21366173847328185,0.07222930980907596,1.0353360521278576,0.005604712647079207,0.013353326125549224,-0.012708164857332619,1.0,True
core_leveraged,JNUG,GDXJ,0.0006451612672464153,0.0009557944699946893,479.0,500.0,0.2186567546505033,0.07666177352407151,0.9982793328365415,0.005404108927306823,0.009803819991991976,-0.00915865872474556,1.0,True
core_leveraged,SNOU,SNOW,0.0006451612651910832,0.0009557944669497528,479.0,258.0,0.24696544408900517,0.11769252308559974,0.7344383752252814,0.003975826053449455,0.007952775306115777,-0.007307614040924694,1.0,True
core_leveraged,BABX,BABA,0.0006451612589562029,0.0009557944577128931,479.0,500.0,0.1964492456632264,0.07222930980907596,0.9519298490304771,0.005153199536544719,0.012024209408650755,-0.011379048149694551,1.0,True
core_leveraged,GDXU,GDX,0.0006451612584808179,0.000955794457008619,479.0,500.0,0.2575631936034653,0.15632058166636498,0.5766810537694509,0.003121818842055987,0.0014099162314380376,-0.0007647549729572197,1.0,True
core_leveraged,PONX,PONY,0.0006451612584517415,0.0009557944569655428,336.0,164.0,0.25465408011524454,0.14913949378480612,0.5976212321663101,0.0032351768985553835,0.0006451613922574459,-1.3380570447214107e-10,1.0,True
core_leveraged,HIMZ,HIMS,0.0006451612562789394,0.0009557944537465768,479.0,286.0,0.31812631574233785,0.3834660109844211,0.2903626588024819,0.0015718560777296694,0.0006451615343394975,-2.7806055808571317e-10,1.0,True
core_leveraged,GLGG,GLXY,0.0006451612543371977,0.0009557944508699224,221.0,176.0,0.24274388782361844,0.1467370450231369,0.578997353564468,0.003134357954094902,0.0006451613182880502,-6.39508525345292e-11,0.876984126984127,True
core_leveraged,OPEX,OPEN,0.0006451612539182042,0.0009557944502491913,479.0,132.0,0.2571286331189972,0.1827177920045524,0.4925356234022727,0.002666303981153022,0.0006451613165066772,-6.258847303278192e-11,1.0,True
core_leveraged,SOFX,SOFI,0.0006451612537966252,0.0009557944500690743,479.0,325.0,0.1984414969053782,0.08142187472753493,0.8530204462781119,0.0046177610386947746,0.0029503809523491313,-0.002305219698552506,1.0,True
core_leveraged,ANEL,ANET,0.0006451612532296604,0.0009557944492291265,479.0,167.0,0.2015748253956837,0.08806070996468993,0.8011653428274481,0.004337047396464102,0.003955444104314818,-0.0033102828510851575,1.0,True
core_leveraged,BULX,BULL,0.0006451612529936944,0.0009557944488795471,479.0,168.0,0.21772047786132492,0.11104095888989526,0.6862527846776196,0.0037149770390696208,0.0028146353669967427,-0.0021694741140030485,1.0,True
core_leveraged,VRTL,VRT,0.000645161252990138,0.0009557944488742784,479.0,279.0,0.21288595856437514,0.10377616657023345,0.7179884164164466,0.003886775457760913,0.0029860439567465707,-0.0023408827037564328,1.0,True
core_leveraged,PLTA,PLTR,0.0006451612524339317,0.0009557944480502691,479.0,163.0,0.19760166433563445,0.08519904772028489,0.8117529992181559,0.0043943628657303075,0.00332800585623507,-0.002682844603801138,1.0,True
core_leveraged,ORCX,ORCL,0.0006451612511386629,0.0009557944461313524,479.0,310.0,0.20035369780902823,0.09397738460575623,0.7461773332736981,0.004039374006311979,0.0036476421506138326,-0.0030024808994751698,1.0,True
core_leveraged,LRCU,LRCX,0.0006451612505222369,0.0009557944452181286,479.0,178.0,0.20903487347288585,0.10759501234945373,0.6799776692054211,0.003681007180706599,0.0018301416137299364,-0.0011849803632076996,1.0,True
core_leveraged,GEVX,GEV,0.000645161249362817,0.0009557944435004695,479.0,205.0,0.20078221805217655,0.1029957945779106,0.6822975307511568,0.0036935655740110095,0.004257304050810996,-0.003612142801448179,1.0,True
core_leveraged,URAA,URA,0.0006451612489782471,0.0009557944429307364,479.0,465.0,0.19744525648985495,0.09936660266578654,0.6954634446332283,0.0037648382432989604,0.003841978365485755,-0.003196817116507508,1.0,True
core_leveraged,SRPU,SRPT,0.0006451612486480321,0.0009557944424415289,479.0,131.0,0.2784104817948833,0.3148679553991587,0.3094747082302473,0.0016753176976735014,0.0006451612992806667,-5.06326345867808e-11,1.0,True
core_leveraged,BITX,IBIT,0.0006451612483379764,0.0009557944419821871,479.0,500.0,0.16995346653021393,0.07222930980907596,0.8235398267380433,0.0044581699563207315,0.010573356877057995,-0.009928195628720018,1.0,True
core_leveraged,TSLI,TSLA,0.0006451612479995119,0.0009557944414807582,479.0,163.0,0.1755389238813456,0.07692119848313297,0.798721608217571,0.004323818425787447,0.006649190544846514,-0.006004029296847003,1.0,True
core_leveraged,NVOX,NVO,0.000645161246593789,0.0009557944393982059,479.0,354.0,0.1833639402212771,0.09241859915554304,0.6944206000075234,0.00375919288356227,0.005993679702682002,-0.005348518456088213,1.0,True
core_leveraged,CVNX,CVNA,0.0006451612448615365,0.0009557944368319059,479.0,234.0,0.19368977401003656,0.11469206831415213,0.5910733139612223,0.0031997302434324695,0.0025982203656859,-0.0019530591208243636,1.0,True
core_leveraged,AVGG,AVGO,0.0006451612439165183,0.0009557944354318789,479.0,242.0,0.1676894029747089,0.08311266219408937,0.7061654565232058,0.0038227727673268578,0.005013910996502783,-0.004368749752586265,1.0,True
core_leveraged,TSLL,TSLA,0.0006451612432533905,0.0009557944344494673,479.0,500.0,0.1580532620485523,0.0743531801105724,0.7439983284471171,0.0040275781300991445,0.005376213191216751,-0.004731051947963361,1.0,True
core_leveraged,BTCL,IBIT,0.0006451612424068535,0.0009557944331953385,479.0,456.0,0.15492964304440388,0.07672393881233974,0.7067595317045966,0.00382598874795036,0.008298060533970676,-0.007652899291563823,1.0,True
core_leveraged,DKNX,DKNG,0.000645161241739933,0.0009557944322073081,479.0,191.0,0.17257867382478392,0.10365645209671312,0.5827185343206407,0.0031545022819228813,0.005774333416498454,-0.0051291721747585214,1.0,True
core_leveraged,BITU,IBIT,0.0006451612413417424,0.0009557944316173961,479.0,500.0,0.147252616773484,0.07222930980907596,0.7135388114181225,0.003862687860929567,0.008086010303820048,-0.007440849062478306,1.0,True
core_leveraged,TSLR,TSLA,0.0006451612397950076,0.0009557944293259372,479.0,500.0,0.14623362669090725,0.07612993544494791,0.6722949263345793,0.003639417238924926,0.004477509003810794,-0.0038323477640157862,1.0,True
core_leveraged,AVL,AVGO,0.0006451612380174986,0.0009557944266925905,479.0,391.0,0.14193002958666515,0.08054428922521528,0.6167477649027577,0.003338716922784641,0.0037748203598520916,-0.003129659121834593,1.0,True
core_leveraged,XYZG,XYZ,0.0006451612378991956,0.0009557944265173267,479.0,271.0,0.1600183835043744,0.11054035601956297,0.5066605196804256,0.002742768028402358,0.00379361370346142,-0.0031484524655622246,1.0,True
